科目,2007-12-31,2008-03-31,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"8,271,520,000.00","3,897,216,000.00","11,226,480,667.45","11,722,771,634.00","9,129,794,634.81","9,998,219,000.00","9,822,675,000.00","12,891,514,160.00","7,240,382,000.00","11,168,952,314.00","9,923,307,000.00","14,526,051,204.00","9,530,101,000.00","13,037,102,185.00","8,494,834,000.00","23,730,328,408.00","22,962,270,000.00","12,810,409,127.00","10,158,463,000.00","15,044,694,129.00","12,823,350,000.00","13,668,846,754.00","12,851,459,000.00","16,400,136,633.00","19,289,865,000.00","19,136,521,729.00","16,874,447,922.00","18,312,008,625.00","22,193,108,052.00","34,637,588,000.00","37,968,527,000.00","39,368,687,000.00","34,568,444,000.00","35,303,530,000.00","39,458,962,000.00","45,594,983,000.00","35,174,514,000.00","35,029,380,000.00","37,275,691,000.00","60,886,392,000.00","41,516,309,000.00","35,714,482,000.00","43,403,156,000.00","38,171,008,000.00","38,684,947,000.00"
短期借款,"5,437,111,000.00","5,394,026,000.00","3,949,863,888.86","3,713,581,259.00","3,310,058,005.17","3,764,209,000.00","5,477,185,000.00","3,190,403,179.00","2,392,000,000.00","2,285,678,639.00","1,915,344,000.00","5,261,415,441.00","8,539,577,000.00","14,756,827,556.00","13,832,369,000.00","9,889,168,551.00","8,589,073,000.00","5,394,864,753.00","5,036,600,000.00","4,487,248,157.00","4,986,757,000.00","4,999,983,605.00","7,274,706,000.00","5,075,731,283.00","5,801,576,000.00","12,791,344,804.00","6,690,486,839.00","2,731,829,700.00","5,492,968,353.00","18,639,541,000.00","17,265,010,000.00","7,365,513,000.00","12,199,019,000.00","18,273,750,000.00","15,170,206,000.00","21,994,384,000.00","21,443,176,000.00","25,112,870,000.00","31,098,169,000.00","32,428,947,000.00","27,965,560,000.00","25,470,418,000.00","26,538,915,000.00","8,634,101,000.00","19,232,858,000.00"
交易性金融资产,,"183,885,000.00","115,301,480.44","100,000,000.00",,,"27,809,000.00","24,248,419.00","22,420,000.00","17,639,883.00","20,931,000.00","17,512,139.00","16,373,000.00","15,168,749.00","7,387,000.00","47,635,471.00","21,450,000.00","8,070,679.00","7,459,000.00","9,589,248.00","9,511,000.00","14,247,114.00","13,350,000.00","10,988,653.00","8,903,000.00","9,312,501.00","10,543,750.00","5,815.00","5,199.00","5,258,000.00","5,067,000.00","3,424,000.00","3,017,000.00","1,278,469,000.00","2,857,000.00","731,916,000.00","734,555,000.00","798,346,000.00","936,433,000.00","2,569,294,000.00","9,085,317,000.00",,"13,404,770,000.00","7,246,736,000.00","5,721,379,000.00"
交易性金融负债,,,,,,,,,,,,,,"1,500,000,000.00",,,,,,,,,,"2,000,000,000.00",,,,,,"1,191,000.00","1,025,000.00","359,000.00",,"4,213,000.00","7,246,000.00","16,983,000.00","8,426,000.00",,"3,435,000.00","225,240,000.00","394,712,000.00",,,,"5,092,000.00"
应收票据,"487,309,000.00","314,143,000.00","484,530,324.41","399,649,863.00","551,269,869.09","747,169,000.00","901,537,000.00","999,096,715.00","1,024,215,000.00","873,603,465.00","664,830,000.00","1,709,934,840.00","1,412,012,000.00","1,787,337,184.00","1,575,779,000.00","4,201,450,703.00","2,440,064,000.00","1,592,482,513.00","2,126,177,000.00","3,735,596,912.00","4,985,656,000.00","3,807,925,958.00","3,534,642,000.00","6,196,201,886.00","3,902,566,000.00","3,551,289,696.00","4,547,333,421.00","6,693,740,724.00","5,310,799,562.00","6,461,271,000.00","7,333,052,000.00","10,166,491,000.00","8,328,174,000.00","8,297,361,000.00","10,310,749,000.00","15,099,951,000.00","13,773,957,000.00","12,456,855,000.00","17,651,111,000.00","27,071,265,000.00","13,844,784,000.00",,,"15,475,106,000.00",
应付票据,"1,612,181,000.00","1,371,991,000.00","2,789,460,350.03","3,127,129,503.00","4,472,165,743.30","5,578,686,000.00","5,505,929,000.00","4,975,387,324.00","5,299,483,000.00","6,095,254,730.00","7,455,787,000.00","6,912,763,489.00","6,702,911,000.00","7,832,320,734.00","8,497,136,000.00","6,616,547,617.00","6,333,197,000.00","8,115,443,220.00","12,356,131,000.00","12,948,103,219.00","9,750,679,000.00","7,698,127,259.00","8,421,718,000.00","13,574,958,564.00","12,776,341,000.00","10,574,250,935.00","12,697,743,661.00","12,419,349,311.00","9,427,916,914.00","18,155,179,000.00","23,303,913,000.00","22,790,082,000.00","18,135,360,000.00","15,419,723,000.00","18,525,123,000.00","19,797,275,000.00","18,755,018,000.00","17,060,912,000.00","20,591,594,000.00","23,291,689,000.00","23,192,235,000.00",,,"21,978,720,000.00",
应收账款,"4,020,423,000.00","5,858,613,000.00","6,731,051,055.35","5,995,582,717.00","6,957,638,966.37","7,935,147,000.00","9,100,989,000.00","6,638,161,350.00","13,276,817,000.00","14,410,043,782.00","14,112,994,000.00","11,124,351,401.00","22,869,962,000.00","26,625,874,394.00","35,093,282,000.00","13,689,416,110.00","20,884,326,000.00","35,221,155,564.00","34,518,860,000.00","26,618,775,611.00","27,114,517,000.00","26,180,297,483.00","31,331,170,000.00","34,120,810,020.00","29,674,242,000.00","38,404,706,097.00","42,255,712,627.00","33,541,848,023.00","32,473,293,243.00","66,105,237,000.00","72,341,346,000.00","72,514,398,000.00","74,913,249,000.00","79,609,574,000.00","82,170,903,000.00","74,052,872,000.00","78,666,420,000.00","96,610,204,000.00","95,705,010,000.00","77,672,935,000.00","84,754,986,000.00","81,974,482,000.00",,"64,205,603,000.00",
应付账款,"6,229,873,000.00","6,569,722,000.00","7,844,327,236.68","8,415,044,195.00","8,848,775,315.44","10,453,221,000.00","13,842,264,000.00","13,676,189,317.00","16,210,952,000.00","16,553,564,638.00","18,592,543,000.00","17,971,521,241.00","23,718,775,000.00","24,628,008,155.00","29,472,489,000.00","21,238,995,355.00","22,763,092,000.00","26,869,736,269.00","29,929,646,000.00","26,714,856,695.00","26,848,455,000.00","27,926,544,134.00","30,777,772,000.00","31,798,125,654.00","33,613,860,000.00","39,310,550,834.00","43,410,563,857.00","38,235,378,613.00","39,968,647,527.00","80,568,320,000.00","81,291,690,000.00","83,179,106,000.00","87,032,499,000.00","92,872,673,000.00","94,591,874,000.00","91,949,851,000.00","94,883,977,000.00","103,745,775,000.00","112,160,850,000.00","104,354,290,000.00","103,539,097,000.00","132,412,085,000.00",,"99,189,987,000.00",
预付款项,"2,343,505,000.00","2,888,269,000.00","4,364,163,264.00","3,555,792,937.00","5,339,229,522.70","4,239,190,000.00","5,446,350,000.00","3,644,758,758.00","5,490,580,000.00","4,083,525,620.00","5,685,951,000.00","3,045,926,147.00","6,272,577,000.00","3,797,711,173.00","6,131,271,000.00","2,419,029,035.00","2,981,125,000.00","2,262,225,049.00","4,473,259,000.00","5,055,269,803.00","3,833,152,000.00","3,133,515,302.00","3,796,551,000.00","4,875,716,965.00","7,325,435,000.00","7,053,708,711.00","6,883,683,112.00","4,686,728,147.00","6,120,063,134.00","10,299,107,000.00","11,889,573,000.00","9,194,629,000.00","9,941,440,000.00","10,643,786,000.00","12,893,437,000.00","11,872,252,000.00","14,090,543,000.00","11,715,119,000.00","12,060,779,000.00","10,677,855,000.00","12,637,372,000.00","11,135,303,000.00","12,000,631,000.00","9,198,553,000.00","10,446,485,000.00"
预收款项,"5,148,881,000.00","4,392,989,000.00","6,038,502,839.96","6,252,075,294.00","6,205,725,108.48","5,200,560,000.00","4,797,142,000.00","5,174,616,316.00","5,379,503,000.00","7,377,457,011.00","7,105,179,000.00","8,163,696,945.00","6,643,051,000.00","5,581,031,277.00","5,735,717,000.00","7,408,657,271.00","4,046,881,000.00","4,332,447,773.00","3,978,421,000.00","7,271,776,192.00","7,506,452,000.00","7,159,480,450.00","9,046,936,000.00","7,141,790,157.00","9,818,424,000.00","9,459,676,940.00","11,379,705,758.00","23,184,584,933.00","24,782,031,789.00","31,282,766,000.00","28,776,478,000.00","29,693,134,000.00","30,882,850,000.00","26,575,625,000.00","27,993,285,000.00","25,773,476,000.00","24,162,721,000.00","22,841,515,000.00","22,547,914,000.00","20,290,418,000.00","24,985,285,000.00","19,394,000.00","47,548,000.00","24,337,000.00","35,296,000.00"
