科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"39,693,663.89","85,701,192.47","135,786,711.04","192,438,559.48","43,509,546.61","95,373,711.20","150,388,451.50","193,279,455.22","35,368,863.13","98,267,779.06","165,950,868.04","247,989,978.06","73,452,364.95","168,238,585.97","251,929,658.42","305,986,832.52","46,123,413.85","111,460,212.31","170,630,655.76","252,115,032.59","52,319,119.96","130,457,592.90","202,608,984.79","285,873,441.90","67,486,791.98","137,932,315.62","197,060,350.41","244,347,046.18","62,217,039.63","146,840,185.71","229,388,262.96","309,474,323.81","82,908,145.45","179,534,650.48","268,437,983.91","337,794,088.56","50,539,972.04","124,242,057.46","193,405,898.27","257,167,035.31","48,667,338.36","99,773,839.71","168,149,275.68","232,126,182.22","48,506,773.50"
二、营业利润,"5,019,584.74","10,656,590.73","15,855,077.37","23,919,818.37","5,126,091.82","12,302,874.57","18,896,621.10","19,970,987.72","3,530,464.45","9,768,892.23","13,590,935.45","20,649,269.01","6,631,115.87","15,412,694.04","23,052,825.99","24,556,332.30","5,576,719.24","7,099,900.09","7,862,168.75","-6,450,485.33","2,002,974.78","2,784,045.26","5,707,917.28","6,388,089.24","512,214.35","-764,039.12","-4,389,867.47","-59,740,495.03","-31,396,235.26","-47,312,605.16","-82,194,176.84","-169,870,583.43","-22,610,586.44","-66,314,179.35","-88,717,493.49","-315,650,015.89","-23,929,018.84","-72,509,438.47","-103,776,415.71","-9,720,280.73","682,024.60","-2,270,037.15","-9,146,418.77","256,599.15","-6,504,986.34"
减:营业成本,"28,725,708.93","62,079,358.64","101,238,402.90","144,257,626.43","34,071,587.03","74,198,094.23","117,328,901.47","151,122,423.98","28,320,331.09","79,074,162.15","138,204,485.96","203,849,787.76","58,926,349.96","133,637,065.49","198,196,182.87","242,809,155.79","39,320,162.84","95,810,534.51","145,086,035.38","218,796,217.18","43,230,821.04","110,177,406.37","172,459,503.46","243,673,956.47","58,227,355.70","119,624,138.87","170,713,952.91","233,144,313.28","69,457,750.52","140,744,621.11","230,736,565.31","309,199,779.66","76,280,754.54","164,102,362.33","250,964,545.03","335,407,856.77","48,423,826.99","115,618,869.58","191,964,195.31","252,448,530.15","42,178,219.70","85,972,440.15","148,165,355.15","203,450,531.18","42,790,806.54"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"429,608.19","634,970.58","972,842.89","1,349,678.63","573,330.39","720,663.51","948,113.08","1,480,145.83","201,458.65","386,244.29","386,780.90","406,288.41","202,507.20","409,534.30","616,013.82","806,489.98","1,028.45","2,660.38","4,686.04","5,433.22",579.66,"1,797.84","3,002.21","3,908.20","376,065.08","872,892.00","1,574,683.77","1,920,287.08","328,265.43","503,574.20","1,146,566.12","1,367,121.23","421,500.76","866,346.95","1,343,873.47","1,613,303.39","381,080.27","835,709.66","942,384.80","5,138,150.46","592,526.55","1,771,529.18","2,713,624.35","4,855,002.46","865,147.19"
营业外收入,"806,300.00","4,154,000.02","4,790,000.00","4,292,800.00","796,687.40","2,719,697.41","3,816,197.42","5,550,600.04","593,000.02","1,493,000.02","1,814,258.02","5,357,678.39","2,189,642.57","2,803,685.14","4,433,727.71","10,076,827.57","430,187.60","5,407,875.59","6,250,797.99","12,625,904.29","394,282.72","925,680.29","3,491,804.66","6,920,891.90","1,959,205.34","4,016,111.59","13,509,111.85","88,361,012.59","11,117,373.47","12,235,549.53","15,577,958.48","17,446,482.01","2,033,486.81","3,265,723.34","8,441,953.67","8,323,465.71","3,016,398.73","5,964,634.17","8,968,470.22","25,082,889.40","329,192.93","623,671.70","3,667,581.29","1,252,007.70","44,367.74"
销售费用,"1,265,239.53","2,405,300.91","3,520,403.84","4,563,114.79","1,052,083.93","2,031,281.55","3,412,239.00","4,624,597.13","766,230.22","2,059,553.08","3,357,143.46","4,857,310.98","1,066,326.69","2,713,248.23","4,567,714.14","5,825,964.23","894,298.53","1,901,119.60","3,548,597.75","4,690,633.71","1,104,522.49","2,036,648.12","3,201,408.29","4,720,175.15","932,192.97","1,889,422.74","3,178,767.23","3,682,478.72","954,869.38","2,651,209.86","4,565,755.36","6,937,418.53","2,012,693.27","3,986,100.50","5,797,145.01","7,499,473.63","949,796.05","2,091,758.52","3,393,181.66","4,716,965.85","246,577.73","1,034,529.36","1,599,335.80","2,566,080.06","598,986.79"
减:营业外支出,"39,693.67","102,980.94","153,022.87","269,674.72","63,509.55","251,537.38","265,546.52","530,498.54","35,368.86","101,628.05","254,276.45","435,704.13","194,203.35","394,179.49","448,463.30","881,007.26","84,629.54","213,816.07","322,933.86","405,442.03","101,237.25","148,309.89","207,316.40","294,261.52","77,371.61","161,175.34","217,657.37","578,856.19","1,058,386.07","1,662,223.52","1,740,314.10","5,917,794.28","66,700.86","403,064.76","926,216.38","718,016.36","1,287,602.91","754,954.71","1,038,793.72","7,987,065.85","5,052.54","5,052.54","1,862.61","18,578.45",
管理费用,"2,358,497.31","5,202,365.63","7,525,177.09","9,978,708.61","2,327,025.60","5,782,138.86","7,924,612.83","13,488,987.85","3,172,938.44","7,278,006.19","10,236,306.84","15,158,808.72","4,599,247.08","9,089,792.52","13,626,860.74","19,951,573.27","4,731,118.31","9,824,416.06","14,379,546.41","27,805,226.97","5,219,350.82","11,618,582.63","15,472,556.51","24,879,082.85","6,888,974.74","16,136,723.92","21,730,676.47","39,252,306.66","13,591,783.90","29,694,385.57","44,222,155.37","64,733,598.95","17,027,564.45","36,518,180.73","47,469,485.34","70,033,517.28","14,125,604.20","28,047,266.00","47,189,060.90","62,711,970.92","3,827,484.57","11,809,621.63","21,965,901.84","28,605,394.29","8,436,148.66"
其中:非流动资产处置净损失,,"7,236.16",,"7,236.16",,"21,933.50",,"243,994.51",,,,,,,,"227,313.68",,,,"1,426.25",,,,,,,,"175,726.50",,,,"780,321.54",,"212,162.69","358,700.68","218,694.54",,,"218,694.54","7,678,011.27",,,"1,862.61",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
