科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"140,034,076.12","146,698,170.41","145,170,388.39","167,085,553.97","170,406,807.51","125,302,610.96","94,670,748.48","99,799,328.10","84,500,797.27","91,179,691.99","81,796,439.28","69,697,144.02","76,802,964.92","69,089,761.10","67,993,460.95","46,957,225.62","47,464,454.47","33,005,385.26","24,220,012.53","57,322,878.05","82,043,641.88","58,331,859.29","57,203,302.78","69,134,888.37","33,090,428.96","32,547,100.87","39,170,484.36","78,416,548.91","46,277,722.58","37,598,971.81","53,041,606.71","56,124,561.70","88,832,786.95","1,887,227,979.24","1,884,627,138.49","165,531,769.94","303,033,338.79","216,416,631.38","158,739,370.15","216,254,959.73","230,886,830.32","302,025,342.67","256,508,623.39","231,747,021.24","265,130,638.94","184,529,706.41"
短期借款,"170,707,725.85","230,000,000.00","220,000,000.00","145,000,000.00","175,000,000.00","225,000,000.00","225,000,000.00","188,582,760.00","275,532,880.00","265,000,000.00","285,000,000.00","245,000,000.00","300,000,000.00","350,000,000.00","292,000,000.00","175,000,000.00","230,000,000.00","235,000,000.00","285,000,000.00","238,000,000.00","317,000,000.00","316,000,000.00","326,000,000.00","310,000,000.00","395,000,000.00","425,000,000.00","450,000,000.00","420,000,000.00","450,000,000.00","150,000,000.00","145,000,000.00","65,000,000.00","165,000,000.00","1,484,947,200.00","1,571,343,900.00","1,326,321,400.00","1,522,750,000.00","1,531,770,000.00","1,615,583,400.00","1,632,937,354.27","1,907,691,066.71","1,705,018,463.21","1,839,483,029.02","1,569,483,029.02","1,849,483,029.02","1,889,483,029.02"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"26,606,194.00","32,728,226.22","32,287,049.06","45,644,028.98","36,842,721.70","43,051,496.00","42,581,490.20","43,214,902.89","31,392,500.00","82,274,453.56","74,167,353.12","79,611,228.71","56,471,032.39","75,684,398.27","48,741,858.84","75,362,444.68","45,871,585.00","45,217,972.58","54,636,458.95","54,131,913.00","25,120,000.00","58,078,643.56","23,673,904.18","49,794,790.05","57,724,634.75","30,475,090.88","21,293,420.00","65,955,210.00","12,359,603.52","23,482,414.87","7,549,640.00","67,347,702.19","19,154,701.52","81,207,775.66","165,358,729.61","463,697,128.22","330,226,758.38","326,753,474.99","229,565,547.38","326,647,832.71","286,400,576.68","344,403,727.66","236,279,535.77","368,639,251.10","131,213,547.95","94,143,392.37"
应付票据,"72,260,167.70","84,859,300.00","73,609,300.00","32,350,000.00","54,577,246.00","86,698,333.90","96,555,004.68","64,253,552.78","78,890,000.00","186,160,127.98","103,470,127.98","22,000,000.00","74,400,000.00","134,660,000.00","97,760,000.00","33,000,000.00","18,000,000.00",,"59,600,000.00","55,600,000.00",,"83,900,000.00","127,840,000.00","88,940,000.00","106,000,000.00","97,000,000.00","63,000,000.00","47,000,000.00","25,000,000.00","48,000,000.00","57,500,000.00","35,650,000.00","54,300,000.00","509,545,470.21","426,273,742.28","414,523,186.79","332,684,020.68","325,035,467.12","326,791,428.02","387,086,419.31","376,995,941.00","422,709,248.50","510,792,330.43","473,247,878.21","447,852,759.60","553,374,334.25"
应收账款,"201,224,531.95","208,876,226.68","197,505,279.81","137,211,695.47","207,115,612.29","258,777,129.86","286,476,356.70","164,029,194.90","292,901,966.62","317,079,974.27","309,794,485.81","249,933,795.58","324,524,947.46","477,013,015.03","455,328,854.62","230,644,873.14","386,413,147.18","489,804,705.18","570,836,056.36","399,498,795.68","463,955,570.08","529,429,707.66","554,874,254.89","549,010,567.55","585,431,185.61","669,917,825.64","677,227,274.07","650,139,348.22","645,554,219.25","687,122,194.27","732,222,700.73","621,045,462.50","675,775,488.73","2,537,701,697.06","2,631,947,696.06","2,366,434,992.30","2,271,655,997.86","2,024,705,002.08","2,050,078,607.13","1,990,677,645.99","2,005,843,697.96","1,730,216,783.07","1,822,323,139.17","2,335,763,011.42","2,155,321,855.78","2,131,057,959.38"
应付账款,"133,622,453.50","132,698,830.12","135,461,417.50","167,487,601.86","165,139,713.92","184,473,377.23","179,558,914.51","215,991,112.73","195,063,220.14","159,313,384.31","143,286,735.30","162,007,552.23","137,972,173.16","178,306,713.78","207,324,845.58","206,624,703.22","283,629,682.66","339,606,429.52","355,637,789.29","319,974,221.73","383,489,697.90","423,242,265.11","465,479,399.22","456,939,526.36","446,193,962.28","476,692,020.39","517,145,842.59","514,738,638.29","496,793,616.20","532,869,407.27","551,389,280.99","581,709,511.21","592,460,556.17","2,308,656,761.80","2,376,036,870.19","2,218,505,486.14","2,034,077,697.20","2,063,075,743.25","2,040,737,121.22","2,178,080,544.79","2,131,162,713.89","2,079,835,102.33","2,077,898,884.12","2,552,177,576.92","2,383,040,593.06","2,533,913,749.53"
预付款项,"80,600,280.33","83,745,807.34","84,201,275.94","51,990,764.19","57,756,822.95","58,254,918.18","72,120,031.14","66,481,382.04","73,085,506.24","109,403,187.34","75,793,381.05","28,519,349.73","49,783,149.30","89,759,761.72","76,292,054.44","30,749,719.15","59,220,790.13","56,041,866.47","69,893,357.52","27,432,236.84","30,639,529.10","42,990,124.41","48,095,935.47","21,710,791.99","29,843,972.01","31,889,515.71","22,407,159.21","13,923,846.16","25,350,333.78","24,859,902.51","32,197,229.81","13,619,599.09","33,408,938.48","126,982,722.72","281,934,720.74","107,923,709.82","81,901,617.54","108,926,473.76","156,300,054.28","125,304,204.30","166,979,696.35","187,185,877.02","233,212,315.26","82,860,073.79","128,500,948.01","623,976,702.61"
预收款项,"10,358,417.91","25,776,960.28","36,329,974.22","32,163,524.21","34,060,296.88","28,576,042.87","30,669,975.09","13,932,841.23","28,124,905.66","21,049,903.21","23,634,808.29","15,541,472.89","21,637,110.31","18,410,257.80","27,162,430.21","26,810,485.95","20,696,201.91","20,394,033.45","22,080,859.93","17,235,674.41","13,480,589.63","21,602,897.87","28,639,007.75","26,436,255.52","69,223,100.02","26,836,726.13","28,853,470.87","39,613,183.26","36,423,220.37","27,835,609.14","31,300,976.64","25,239,483.18","29,132,434.56","273,369,875.40","554,086,355.47","498,917,322.35","527,295,447.37","338,241,849.37","251,427,976.70","224,242,394.79","204,898,499.56","266,765,321.30","139,122,415.52","144,438,297.83","138,196,257.13","618,358,495.72"
