科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"2,251,906.31","9,289,976.25","10,804,406.28","10,056,232.50","3,999,459.46","7,319,096.96","21,586,161.51","23,584,847.81","5,896,525.41","8,226,728.58","5,071,243.36","7,651,443.52","6,294,514.74","8,570,434.84","14,227,902.46","16,503,307.92","8,214,042.06","28,571,242.44","7,298,725.81","9,014,843.86","7,864,315.29","13,133,142.30","15,969,851.30","16,619,250.64","19,036,188.60","21,350,834.43","21,180,305.24","82,404,789.97","11,385,711.81","11,708,775.87","12,615,568.35","14,239,520.78","11,242,495.38","8,235,559.08","7,558,444.78","7,952,241.07","5,868,598.45","6,939,200.14","7,404,760.85"
应付职工薪酬,"13,341,905.84","6,350,731.43","3,821,166.51","2,702,930.76","14,578,834.31","8,371,343.34","5,221,422.56","5,080,074.39","18,440,586.19","6,744,437.74","10,021,446.20","8,289,341.70","15,412,424.92","10,094,632.28","3,807,628.98","3,581,758.58","13,288,439.00","8,026,856.68","3,127,656.32","3,099,245.30","11,298,319.99","6,139,372.30","3,556,428.38","5,621,052.66","13,616,414.13","5,208,554.03","3,940,963.86","3,291,409.41","10,201,415.90","2,903,148.72","4,029,341.09","6,825,059.23","14,336,614.18","7,132,846.60","10,802,902.57","15,943,020.05","18,724,744.46","6,384,984.90","8,546,886.08"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"27,306,757.37","1,545,653.11","10,019,311.04","-2,674,157.48","8,808,124.82","-2,959,737.57","8,065,396.03","-2,884,265.92","-4,267,114.94","-998,446.18","4,076,935.18","-7,090,054.97","-11,946,410.35","-12,440,548.22","-12,087,354.53","-12,081,004.11","6,616,597.65","5,364,768.64","5,076,058.93","2,643,041.82","5,920,772.85","1,556,450.00","1,898,791.23","2,354,179.80","2,136,984.46","2,842,930.68","2,333,463.15","919,904.56","5,013,924.67","4,404,520.72","5,854,292.09","8,014,482.67","9,658,701.29","10,392,080.64","12,528,023.74","6,820,532.27","10,794,182.76","18,517,737.33","6,910,107.71"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,"39,951.50","127,124.67",,"284,426.67","284,426.67","284,426.67","284,426.67","519,612.50","528,302.50","982,458.17","1,122,333.34","350,429.44","656,896.77","435,897.04","297,077.78","555,146.61","637,692.54","859,149.26","727,699.36","757,957.88","1,188,687.98","622,924.39","692,678.89","789,337.77","811,729.97","181,214.16","132,561.84","143,319.42","95,119.07","291,977.42","154,127.75","269,467.80","590,033.68","586,133.84","527,759.29","596,204.73","952,185.52","953,933.03"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"14,000,000.00","14,000,000.00",,,,"20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"120,000.00","120,000.00","120,000.00","72,000.00","68,400.00","68,400.00","35,760.00","32,640.00","155,040.00"
存货,"117,411,973.79","85,676,790.72","113,136,826.43","167,123,539.34","196,196,817.73","239,372,530.10","217,295,683.84","320,356,789.56","314,660,762.50","381,983,129.53","369,852,427.39","281,654,852.80","216,675,708.04","209,836,974.60","221,649,060.80","251,226,586.39","234,026,828.01","299,999,617.83","278,537,697.90","250,400,621.78","217,182,025.67","210,785,704.91","224,759,352.49","248,842,854.92","258,044,632.59","270,247,573.00","316,586,554.10","289,838,324.82","297,959,227.53","273,126,124.78","287,022,987.54","307,433,943.85","243,925,839.69","270,785,635.30","249,561,349.24","270,683,357.22","243,196,880.16","319,884,049.63","265,533,811.17"
其他应付款,"3,104,647.68","4,807,484.79","4,475,353.23","4,887,583.16","5,081,534.00","3,043,883.85","5,432,475.00","2,922,471.10","68,022,884.06","3,276,822.04","7,118,649.98","21,472,925.48","6,428,407.92","7,279,313.70","7,018,263.91","8,203,481.80","5,296,578.05","5,179,005.96","6,160,284.74","5,334,480.70","4,679,637.37","5,533,125.51","5,678,410.24","6,019,608.15","6,247,967.81","7,594,527.82","5,529,747.46","26,792,280.97","24,074,176.42","26,874,341.07","24,027,116.12","25,169,270.41","17,572,538.25","19,370,543.60","18,623,573.20","19,558,378.67","28,513,785.69","25,661,683.83","25,676,468.39"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,793,675.42","22,082,756.57",,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,"12,355,452.97","19,466,973.79","19,881,723.79","31,586,751.11","36,119,704.64","35,359,540.76","22,631,416.54","11,872,331.33","11,307,921.37","10,300,204.49","14,008,709.94","18,437,942.74","17,997,769.97","19,426,710.89","17,697,885.06","19,543,305.29","17,450,526.83","8,429,331.13","4,876,741.93","3,658,339.41","9,671,031.15","1,056,558.62","4,318,190.85","1,930,845.59","19,240,335.05","14,223,119.30"
其他流动负债,,,,,,,,,,,,,,,"527,000.00","2,462,000.00",,,"6,854,400.00","15,350.00",,,,,,,,,"14,505,543.00","13,856,541.00","2,466,913.00","2,040,000.00","4,606,259.48","9,368,237.60","3,678,892.00","2,500,000.00","2,000,000.00","8,373,836.00","3,800,000.00"
流动资产合计,"574,026,919.36","400,356,914.85","594,152,440.80","1,030,014,567.00","1,046,002,429.99","1,235,830,886.26","1,161,747,816.96","1,228,688,435.26","1,225,842,268.05","1,345,971,119.76","1,328,862,832.00","1,283,692,713.89","1,146,689,205.39","900,676,045.87","792,253,448.96","744,006,402.06","824,723,275.49","981,927,830.09","1,064,770,096.44","992,870,339.53","1,006,289,459.95","1,007,757,793.57","930,066,508.55","979,894,209.57","932,485,235.29","950,806,902.08","930,866,651.17","912,003,470.21","904,598,973.09","876,125,201.43","1,052,388,794.98","1,028,095,224.40","1,215,808,734.85","1,388,700,587.08","1,431,299,800.78","1,299,375,384.20","1,455,965,096.74","1,689,086,459.53","1,688,481,912.67"
流动负债合计,"465,950,780.22","163,476,503.26","331,020,362.39","309,941,539.74","326,092,873.78","519,689,815.92","454,760,512.87","505,721,318.90","639,203,902.19","769,565,323.70","799,032,674.76","810,734,660.11","682,524,374.12","431,844,529.59","323,195,356.05","309,806,638.13","385,356,540.69","539,198,925.10","630,726,306.73","540,557,620.47","553,750,908.44","564,238,106.81","494,593,677.48","544,710,973.94","513,419,574.68","529,569,367.28","229,716,202.74","171,894,378.53","196,937,868.60","167,737,185.30","340,166,593.63","313,639,215.06","463,369,813.82","612,666,323.71","622,701,971.15","464,439,184.52","606,199,798.57","826,448,798.92","877,405,604.79"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,407,946.70","37,873,558.23","38,339,169.76","38,804,781.29",,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,"2,310,450.35","2,629,595.87","2,463,834.81","2,096,054.05","1,769,898.56","2,064,863.69","3,825,640.57","3,728,288.28","3,598,430.73","1,660,210.74","1,425,312.06","1,374,081.38",,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,"19,426,001.13","19,224,902.91","8,218,037.74","8,051,172.19","13,523,829.86","15,486,342.02","24,713,650.23","44,868,136.13","62,079,692.33","62,346,187.66","60,817,130.84","59,939,416.58","60,098,633.42","60,763,169.09","58,318,609.32"
预计负债,,,,"6,040,250.00",,"1,962,500.11",,,,"5,383,333.34",,,,,"4,511,000.00","3,933,333.34",,,,,,,,,,,,,,,,,,,,,,,
固定资产,"114,390,475.23","113,672,364.06","112,518,625.35","109,824,667.69","108,511,922.12","108,694,264.51","106,644,730.93","106,175,659.02","156,366,580.79","157,253,124.89","155,814,134.76","152,470,742.30","176,845,829.33","172,173,499.35","172,148,374.23","351,008,816.81","343,759,611.28","335,168,792.20","326,599,703.10","319,273,003.46","314,290,238.55","306,084,579.42","298,765,157.03","288,416,850.89","262,326,864.53","255,033,882.62","252,038,665.10","219,056,927.98","212,638,282.23","205,195,398.62","189,493,027.35","181,540,899.61","178,336,222.24","172,211,827.89","167,285,049.37","163,141,580.25","163,122,260.44","159,968,767.08","157,800,906.48"
递延所得税负债,,,,,,,,"908,333.65",,,,,,,,,"40,387.50",,,,,,,,"380,375.00",,,,"444,400.00",,,,,,,,,,"560,230.26"
在建工程,"7,270,203.41","13,780,887.72","16,485,868.70","15,880,690.70","30,494,360.38","41,695,148.99","51,952,169.96","50,876,696.48","86,291,903.33","123,347,148.16","162,083,378.66","214,137,820.40","149,600,107.32","159,577,865.52","169,600,431.55","11,045,020.21","5,629,399.76","5,800,339.93","5,800,339.93","5,800,339.93","2,887,818.42","3,128,793.43","3,191,634.09","3,229,866.05","4,248,751.13","4,588,817.13","4,917,191.71","7,267,980.15","4,004,433.76","4,624,461.86","11,238,565.09","7,861,146.34","119,529.75","838,271.09","2,931,285.89","2,648,746.05","2,233,312.21","6,085,930.51","37,366,431.71"
其他非流动负债,"2,800,000.00","5,940,250.00","5,664,000.00",,"1,688,333.34",,"1,404,166.88",,"1,633,333.34",,"3,733,000.00","3,033,355.00","5,870,833.33","5,653,833.33",,,"4,083,333.35","4,712,426.72","4,403,236.74","4,282,046.76","4,160,856.78","4,818,563.35","4,616,799.58","4,415,035.81",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,"158,244.41","670,739.36",,,"79,848.11",,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"2,800,000.00","5,940,250.00","5,664,000.00","6,040,250.00","1,688,333.34","1,962,500.11","1,404,166.88","908,333.65","1,633,333.34","5,383,333.34","3,733,000.00","3,033,355.00","5,870,833.33","5,653,833.33","4,511,000.00","3,933,333.34","4,123,720.85","4,712,426.72","4,403,236.74","4,282,046.76","4,160,856.78","4,818,563.35","4,616,799.58","4,415,035.81","4,566,491.86","3,986,766.88","3,787,416.90","3,535,566.92","4,311,450.27","3,720,200.30","3,573,350.33","3,426,500.36","4,557,804.39","4,379,000.57","5,843,111.76","7,572,577.94","8,473,710.80","8,173,176.98","8,998,178.41"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,"25,131.14","13,527.51","996,178.02",,,,,,"14,310.19",,,,,"104,495.79","68,626.80",,,"24,284.39"
负债合计,"468,750,780.22","169,416,753.26","336,684,362.39","315,981,789.74","327,781,207.12","521,652,316.03","456,164,679.75","506,629,652.55","640,837,235.53","774,948,657.04","802,765,674.76","813,768,015.11","688,395,207.45","437,498,362.92","327,706,356.05","313,739,971.47","389,480,261.54","543,911,351.82","635,129,543.47","544,839,667.23","557,911,765.22","569,056,670.16","499,210,477.06","549,126,009.75","517,986,066.54","533,556,134.16","233,503,619.64","175,429,945.45","201,249,318.87","171,457,385.60","343,739,943.96","317,065,715.42","467,927,618.21","617,045,324.28","628,545,082.91","472,011,762.46","614,673,509.37","834,621,975.90","886,403,783.20"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"92,200,000.00","105,200,000.00","105,200,000.00","141,200,000.00","141,200,000.00","141,200,000.00","141,200,000.00","141,200,000.00","141,200,000.00","141,200,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","211,800,000.00","248,600,000.00","248,600,000.00","251,600,000.00","251,600,000.00","251,600,000.00","251,600,000.00","251,600,000.00","251,600,000.00","251,510,000.00","251,510,000.00","251,510,000.00","251,432,000.00","251,432,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"645,709.69","59,145,709.69","59,145,709.69","460,907,509.69","460,907,509.69","460,907,509.69","460,907,509.69","460,907,509.69","435,946,632.79","435,878,057.05","365,346,632.79","365,346,632.79","365,346,632.79","365,346,632.79","365,333,632.79","365,761,382.79","365,346,632.79","365,346,632.79","358,492,232.79","365,331,282.79","365,346,632.79","365,346,632.79","365,919,132.79","365,346,632.79","365,346,632.79","366,903,482.79","590,148,966.19","590,148,966.19","608,988,789.71","608,988,789.71","613,766,635.53","616,155,558.44","618,481,304.58","619,386,186.57","619,664,180.40","620,368,880.57","620,831,452.88","620,650,716.59","620,934,860.30"
无形资产,"36,733.94","97,653.52","107,793.80","100,249.97","92,706.14","85,162.31","77,618.48","70,074.65","1,490,587.93","1,446,751.98","1,402,930.05","1,362,202.04","37,999,765.22","37,773,807.14","37,547,849.06","37,303,137.57","37,060,884.41","36,836,362.70","36,614,577.85","36,393,608.65","59,105,003.85","58,741,293.57","58,377,583.29","58,013,873.01","50,417,488.10","50,090,534.66","56,455,720.86","55,378,010.17","55,051,186.72","56,622,079.01","55,652,986.83","49,747,667.22","42,698,581.98","42,247,130.80","42,166,558.23","41,898,792.03","41,631,025.83","41,363,259.64","41,662,859.28"
盈余公积,"8,507,282.46","9,907,720.31","9,907,720.31","9,907,720.31","11,767,052.18","11,767,052.18","11,767,052.18","11,767,052.18","24,078,913.41","24,078,913.41","24,078,913.41","24,078,913.41","27,274,644.64","27,274,644.64","27,274,644.64","27,274,644.64","27,274,644.64","27,274,644.64","27,274,644.64","27,274,644.64","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","29,997,481.65","31,723,175.21","31,723,175.21","31,723,175.21"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,000,000.00","21,000,000.00","21,000,000.00","21,000,000.00","12,600,000.00","12,600,000.00","11,970,000.00","11,970,000.00","6,222,240.00","5,676,240.00","5,676,240.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"92,438,727.95","145,655,503.36","168,837,181.20","180,968,394.91","194,579,485.25","220,066,036.58","218,647,006.73","231,841,695.69","230,702,408.93","254,844,612.26","248,276,001.98","240,103,125.43","227,821,319.48","237,864,322.74","248,520,985.81","240,841,388.50","233,402,150.00","227,628,380.09","218,804,382.23","222,155,150.29","234,256,780.36","222,046,799.79","209,706,003.98","202,662,813.25","178,253,639.12","171,393,166.12","181,108,285.53","185,655,750.00","184,619,739.77","180,419,564.55","179,007,835.30","183,618,806.52","183,740,020.46","197,586,779.38","221,173,900.99","232,997,530.95","240,845,967.18","258,211,208.98","239,411,727.03"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,"194,442.45","177,775.80","161,109.15","144,442.50","127,775.85","111,109.20","94,442.55","77,775.90","61,109.25","44,442.60","27,775.95","58,442.63","44,660.19"
少数股东权益,"33,747,217.59","39,417,416.98","45,382,172.48","47,638,354.53","50,855,382.87","32,701,766.07","33,725,306.46","35,454,173.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"565,385.97","835,283.45","1,892,417.42","783,593.82","1,989,218.48","1,989,218.48","1,989,218.48","1,989,218.48","2,773,850.56","2,773,850.56","3,433,208.11","3,433,208.11","9,503,610.95","9,503,610.95","9,086,097.42","13,745,108.26","13,501,638.86","13,764,596.22","15,621,112.52","15,294,852.32","14,676,877.76","18,685,678.03","22,491,613.28","24,784,901.00","32,820,792.37","32,481,279.60","29,365,671.76","27,785,472.40","28,064,031.52","27,916,795.90","26,961,394.89","26,760,270.07","29,277,187.15","27,566,055.03","24,244,721.60","17,717,321.50","20,056,193.90","18,307,260.28","17,608,498.97"
外币报表折算价差,,,,,,,,,,,,,713.85,713.85,581.93,"1,547.86",716.70,746.61,"1,080.76","1,297.50","1,602.20","1,325.34","1,216.55",,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"815,000.00",,,,"65,000.00","627,217.36","12,599,418.16"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"122,262,798.55","128,386,188.75","131,004,705.27","126,589,202.18","141,088,207.12","152,463,794.29","160,663,737.85","159,111,648.63","246,922,922.61","284,979,120.00","323,404,390.94","371,403,972.85","373,949,312.82","379,108,631.07","388,382,752.26","415,412,533.20","402,581,130.18","394,033,925.86","386,731,787.45","378,531,702.92","393,024,802.27","390,491,116.16","386,567,803.48","379,040,099.70","370,900,108.00","362,844,728.98","352,563,811.00","317,717,338.69","350,850,819.94","347,877,388.33","346,526,570.00","349,694,009.86","323,420,656.00","315,287,248.37","307,610,350.97","295,458,925.81","297,234,201.75","297,174,046.59","335,425,668.50"
所有者权益(或股东权益)合计,"227,538,937.69","359,326,350.34","388,472,783.68","840,621,979.44","859,309,429.99","866,642,364.52","866,246,875.06","881,170,431.34","831,927,955.13","856,001,582.72","849,501,548.18","841,328,671.63","832,243,310.76","842,286,314.02","852,929,845.17","845,678,963.79","837,824,144.13","832,050,404.13","816,372,340.42","826,562,375.22","841,402,497.00","829,192,239.57","817,423,834.97","809,808,299.52","785,399,276.75","780,095,496.90","1,049,926,842.53","1,054,290,863.45","1,054,200,474.16","1,052,545,204.16","1,055,175,421.02","1,060,723,518.84","1,071,301,772.64","1,086,942,511.17","1,110,365,068.84","1,122,822,547.55","1,138,525,789.12","1,151,638,530.22","1,137,503,797.97"
资产总计,"696,289,717.91","528,743,103.60","725,157,146.07","1,156,603,769.18","1,187,090,637.11","1,388,294,680.55","1,322,411,554.81","1,387,800,083.89","1,472,765,190.66","1,630,950,239.76","1,652,267,222.94","1,655,096,686.74","1,520,638,518.21","1,279,784,676.94","1,180,636,201.22","1,159,418,935.26","1,227,304,405.67","1,375,961,755.95","1,451,501,883.89","1,371,402,042.45","1,399,314,262.22","1,398,248,909.73","1,316,634,312.03","1,358,934,309.27","1,303,385,343.29","1,313,651,631.06","1,283,430,462.17","1,229,720,808.90","1,255,449,793.03","1,224,002,589.76","1,398,915,364.98","1,377,789,234.26","1,539,229,390.85","1,703,987,835.45","1,738,910,151.75","1,594,834,310.01","1,753,199,298.49","1,986,260,506.12","2,023,907,581.17"
负债和所有者(或股东权益)合计,"696,289,717.91","528,743,103.60","725,157,146.07","1,156,603,769.18","1,187,090,637.11","1,388,294,680.55","1,322,411,554.81","1,387,800,083.89","1,472,765,190.66","1,630,950,239.76","1,652,267,222.94","1,655,096,686.74","1,520,638,518.21","1,279,784,676.94","1,180,636,201.22","1,159,418,935.26","1,227,304,405.67","1,375,961,755.95","1,451,501,883.89","1,371,402,042.45","1,399,314,262.22","1,398,248,909.73","1,316,634,312.03","1,358,934,309.27","1,303,385,343.29","1,313,651,631.06","1,283,430,462.17","1,229,720,808.90","1,255,449,793.03","1,224,002,589.76","1,398,915,364.98","1,377,789,234.26","1,539,229,390.85","1,703,987,835.45","1,738,910,151.75","1,594,834,310.01","1,753,199,298.49","1,986,260,506.12","2,023,907,581.17"
