科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
取得投资收益收到的现金,"844,800.00",,,,,,,,,,,,,,,"21,735.62","163,730.14","1,096,649.33","3,457,036.88","4,541,164.27","2,054,264.27","2,779,584.67","2,779,584.67","9,384,387.76","11,023,467.46","801,138.76","3,061,927.89","7,395,411.90","11,269,598.68",,"563,131.65","563,131.65","563,131.65",,"1,125,000.00","1,125,000.00","1,895,852.79","6,376,986.30"
筹资活动现金流出小计,"30,459,764.49","31,704,850.04","677,987.50","51,004,175.00","51,004,175.00",,"30,520,017.80","30,520,017.80","30,569,056.80",,"32,961,550.35","32,961,619.80","32,961,619.80",,"21,974,413.20","21,974,413.20","21,974,413.20",,"17,659,530.50","17,659,530.50","17,659,530.50",,"31,643,147.65","31,643,147.65","37,764,664.33","3,980,000.00","24,895,791.59","24,895,791.59","40,892,066.65","1,228,358.45","33,121,355.57","114,522,361.47","115,169,615.26","800,969.48","78,896,284.77","82,565,373.94","105,903,602.46","1,840,731.02"
处置固定资产、无形资产和其他长期资产收回的现金净额,"13,220.00",450.00,"98,679.00","115,103.00","151,926.00",,"1,398.00","47,604.14","57,698.48","69,615.00","213,450.32","241,058.01","259,546.01","292,039.33","253,388.08","290,611.15","268,454.23","66,006.16","124,357.54","128,442.80","297,417.26","8,498.00","56,798.00","104,331.08","268,052.13","12,900.00","50,180.00","54,100.00","147,183.30","42,848.00","180,877.04","228,177.04","459,623.52","64,300.00","133,600.00","10,947,177.18","31,275,297.42",
筹资活动产生的现金流量净额,"3,740,235.51","-3,904,850.04","-677,987.50","361,122,655.79","361,122,655.79",,"-30,520,017.80","-30,520,017.80","-29,659,056.80",,"-32,961,550.35","-32,961,619.80","-32,961,619.80",,"-21,974,413.20","-21,974,413.20","-21,974,413.20",,"-17,659,530.50","-17,659,530.50","-17,659,530.50",,"-31,643,147.65","-29,643,147.65","-35,764,664.33","134,019,981.80","105,806,762.89","107,096,762.89","270,271,702.10","271,641.55","-31,071,355.57","-107,072,361.47","-99,659,615.26","199,030.52","734,315,715.23","777,631,977.78","866,868,277.54","98,159,268.98"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,"250,615.14","250,615.14","250,615.14","250,615.14",,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,650.83","819,455.90","77,599.10","49,358.41","-119,971.08","489,055.40","21,670.65","22,419.45","-16,139.15","-1,709,637.90","-1,896,367.45"
收到其他与投资活动有关的现金,,,,,,,,,"115,452.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,142,635.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"12,858,020.00",450.00,"98,679.00","115,103.00","151,926.00",,"1,398.00","47,604.14","173,151.26","69,615.00","213,450.32","241,058.01","259,546.01","292,039.33","253,388.08","312,346.77","28,532,184.37","91,162,655.49","160,581,394.42","281,669,607.07","352,594,217.15","46,355,731.98","124,645,669.93","281,686,718.84","368,543,439.59","31,264,653.90","58,279,086.31","182,272,863.96","348,667,398.12","42,848.00","744,008.69","791,308.69","1,022,755.17","64,300.00","1,258,600.00","12,818,177.18","110,313,785.21","556,376,986.30"
五、现金及现金等价物净增加额,"-4,242,342.55","18,576,603.11","-12,349,529.13","345,603,941.85","363,202,258.57","-37,817,202.71","-79,133,152.14","-88,301,967.69","-4,821,936.47","-41,177,041.23","-126,827,293.66","-146,915,005.61","-78,302,207.24","-55,245,651.74","-109,134,917.34","-177,166,403.07","-108,047,561.96","-8,894,888.66","-38,994,667.21","-98,848,504.29","-2,734,082.63","-45,059,981.98","-87,126,351.87","-92,607,260.98","52,099,751.13","-849,086.20","-35,566,279.77","8,724,289.99","557,961,446.13","-143,456,204.18","-203,237,443.39","-399,264,334.15","-148,875,887.49","-165,012,808.97","441,383,312.64","447,329,933.34","223,161,405.25","388,947,713.42"
购建固定资产、无形资产和其他长期资产支付的现金,"53,475,558.26","9,799,786.11","6,922,605.42","9,874,226.09","16,500,507.15","28,108,842.80","36,575,207.80","40,523,334.44","53,512,395.87","6,542,011.40","10,779,009.30","19,140,101.12","34,164,055.85","5,038,722.74","19,764,919.63","23,427,922.47","27,741,048.93","2,676,991.72","6,279,768.71","9,355,212.88","12,769,718.98","4,067,104.28","7,869,607.01","11,642,066.30","33,020,101.32","2,879,201.51","10,415,918.91","16,920,174.44","13,918,368.83","1,973,901.73","21,695,980.21","46,205,843.30","60,462,896.69","4,283,362.90","25,356,421.72","55,686,461.57","82,698,308.42","9,069,081.61"
期初现金及现金等价物余额,"41,602,627.97","37,360,285.42","55,936,888.53","55,936,888.53","55,936,888.53","419,139,147.10","419,139,147.10","419,139,147.10","419,139,147.10","414,317,210.63","414,317,210.63","414,317,210.63","414,317,210.63","336,015,003.39","336,015,003.39","336,015,003.39","336,015,003.39","227,967,441.43","227,967,441.43","227,967,441.43","227,967,441.43","225,233,358.80","225,233,358.80","225,233,358.80","225,233,358.80","277,333,109.93","277,333,109.93","277,333,109.93","277,333,109.93","835,294,556.06","835,294,556.06","835,294,556.06","835,294,556.06","686,418,668.57","686,418,668.57","686,418,668.57","686,418,668.57","909,580,073.82"
投资支付的现金,"2,338,645.61","51,150.80",,,"21,000,000.00",,,"6,000,000.00",,,"49,950,000.00","49,950,000.00","50,100,000.00",,,"74,000,000.00","129,452,500.00","60,000,000.00","127,000,000.00","317,000,000.00","397,000,000.00","33,000,000.00","109,001,920.00","272,001,920.00","331,001,920.00","30,200,000.00","54,400,000.00","123,411,288.00","187,000,000.00",,,"3,000,000.00","33,000,000.00","44,057,965.65","20,000,000.00","46,993,867.92","691,998,002.94",
期末现金及现金等价物余额,"37,360,285.42","55,936,888.53","43,587,359.40","401,540,830.38","419,139,147.10","381,321,944.39","340,005,994.96","330,837,179.41","414,317,210.63","373,140,169.40","287,489,916.97","267,402,205.02","336,015,003.39","280,769,351.65","226,880,086.05","158,848,600.32","227,967,441.43","219,072,552.77","188,972,774.22","129,118,937.14","225,233,358.80","180,173,376.82","138,107,006.93","132,626,097.82","277,333,109.93","276,484,023.73","241,766,830.16","286,057,399.92","835,294,556.06","691,838,351.88","632,057,112.67","436,030,221.91","686,418,668.57","521,405,859.60","1,127,801,981.21","1,133,748,601.91","909,580,073.82","1,298,527,787.24"
