科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"4,356,778.78","4,475,397.90","5,870,860.28","6,046,286.99","6,672,952.04","4,974,204.60","4,340,005.22","3,808,517.67","2,470,116.53","3,133,774.61","7,111,712.95","11,722,290.48","3,607,724.84","5,381,559.03","15,613,550.32","14,905,270.57","4,936,709.58","3,506,854.84","5,325,001.86","9,110,251.40","25,543,988.61","33,374,712.05","10,620,645.82","14,440,507.32","5,060,496.68","15,949,861.03","24,245,039.24","37,304,901.83","5,795,658.87","14,560,087.54","9,212,805.49","10,901,499.91","7,497,943.60","15,672,994.36","18,912,557.44","14,642,838.09","11,556,329.49","20,778,038.37"
应付职工薪酬,"2,276,734.21","1,830,051.13","423,848.78","174,952.93","1,546,012.59","195,198.67","500,728.37","199,819.80","420,374.88","238,614.48","337,715.13","4,325,917.63","10,168,745.83","9,052,482.62","8,560,844.32","6,125,407.06","14,075,078.22","10,561,836.79","8,728,430.97","11,684,227.49","15,356,548.19","13,649,229.15","15,003,588.64","13,384,668.58","15,788,623.56","9,225,011.07","12,861,319.46","11,663,038.82","16,325,273.81","12,280,708.28","18,722,127.95","23,981,481.10","31,488,110.60","36,820,612.57","23,256,436.64","40,134,396.96","32,179,210.52","35,027,153.87"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,354,594.18","5,309,519.40","4,843,084.01","2,226,368.79","3,923,912.22","775,327.45","8,384,977.23","5,200,965.22","9,831,803.23","5,700,413.59","4,667,404.13","7,152,563.72","10,035,378.19","451,710.98","2,696,958.02","-370,776.21","2,353,861.08","3,400,606.37","-582,968.50","3,111,257.15","18,070,830.08","13,076,535.39","2,163,305.34","14,490,277.03","28,955,560.70","33,461,908.63","15,256,991.32","18,690,987.21","17,861,606.00","12,958,725.64","20,568,291.59","18,498,627.18","55,140,458.72","44,537,349.43","18,730,937.04","22,260,445.81","19,351,496.62","20,691,630.85"
应收利息,,,,,,"1,404,633.40","4,499,990.23","5,855,547.06","8,384,559.45","9,764,734.60","9,992,785.88","11,838,842.71","12,081,508.70",,,,"2,548,022.22",,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,"5,917.81","6,085.94","5,706.48","5,936.66",,,,,,,,,"1,728,000.00","1,728,000.00","1,728,000.00","1,728,000.00","1,728,000.00","1,728,000.00","1,728,000.00","1,728,000.00","2,877,722.42","1,404,157.83",,,,
应收股利,,,,,,,,,,,,,,,,,,"112,077.78",,,,,,,,,,,,,,,,,,,,
应付股利,"96,534.24","3,473,861.50",,,,"16,532,382.42",,,,,,,,,"36,812,992.20",,,,,,,,,,,,"7,217,328.20",,,,,,,,,,,
存货,"8,436,956.26","11,107,318.07","26,875,477.60","32,997,617.14","39,204,268.21","42,573,198.28","39,888,808.00","36,011,310.74","35,860,291.09","27,595,463.70","25,002,696.23","23,588,310.81","27,901,440.77","23,609,445.54","21,471,418.94","19,909,892.15","28,435,752.42","28,109,773.45","32,788,106.28","30,349,459.32","34,892,406.23","48,038,566.65","55,828,626.19","63,601,528.70","88,109,458.20","78,456,394.45","63,289,773.26","68,836,749.24","69,674,398.41","74,249,652.95","58,481,006.76","55,759,782.27","61,019,999.03","73,066,970.66","55,725,986.57","59,240,500.46","81,451,298.25","79,934,994.85"
其他应付款,"9,816,726.24","9,049,917.73","11,332,593.46","13,559,674.11","10,254,424.05","11,973,024.77","12,701,857.72","16,451,558.90","14,019,029.37","12,412,850.51","14,944,950.04","15,141,764.52","18,603,698.87","18,659,544.48","19,523,600.53","21,938,740.29","26,300,857.05","25,070,897.53","22,810,049.70","25,033,417.92","26,416,456.53","28,464,896.11","40,823,284.21","27,438,702.44","33,595,699.02","32,452,909.35","31,230,191.67","31,812,125.07","59,463,039.83","61,017,585.28","54,380,795.22","63,994,831.55","41,048,929.71","40,019,674.64","27,569,237.98","28,493,284.69","29,026,060.00","30,316,047.83"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,"17,680.02","17,680.02","5,426.81",,"34,083.29","24,358.28","14,633.27","4,908.26",,,,,,,,,"100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00"
一年内到期的非流动负债,,,,,,,,,,,,"2,052,012.24","596,218.47","613,157.28","228,253.96",,"1,416,047.86","827,486.96","278,915.58",,"308,417.98",,"1,960,382.54","1,148,241.28","12,733,719.07","12,218,388.00","13,044,588.00","12,944,588.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00"
其他流动资产,"9,838.35",,,,,,,,,,,"773,602.47","2,027,050.76","2,380,802.94","1,206,044.44","1,843,158.72","3,048,948.86","5,098,494.44","2,247,724.80","2,593,196.69","19,666,328.88","8,095,750.68","18,332,569.05","21,230,836.09","22,719,631.02","26,361,415.39","21,237,297.26","31,774,764.84","111,721,519.67","111,665,391.66","118,057,363.98","123,204,074.92","120,995,777.43","117,932,257.85","67,870,543.64","44,036,091.12","190,928,272.96","124,350,602.96"
其他流动负债,,,,,,,"1,500,000.00",,"5,000,000.00","5,000,000.00","2,185,000.00","1,493,239.04","5,685,000.00","5,685,000.00","6,983,166.44","1,653,200.00","4,931,881.51","3,305,881.51","1,365,881.51",,,"8,134,621.20","4,875,457.68","-2,387,374.38",,"4,412,103.34","14,539,792.59","5,127,356.16",,"6,044,112.76","8,969,274.98","3,949,910.67",,,"4,728,860.42","3,531,273.78",,"13,060,057.68"
流动资产合计,"101,879,000.05","124,336,048.61","125,763,443.91","133,525,331.03","149,208,729.48","628,207,206.87","639,133,712.65","651,579,025.45","690,315,688.60","698,478,775.06","460,987,049.74","543,647,426.62","568,543,328.90","557,739,789.13","536,742,793.18","513,739,379.21","588,305,970.33","609,372,202.15","605,062,696.31","594,978,860.56","562,644,254.89","556,160,217.21","531,803,611.29","542,512,337.09","685,804,146.82","681,250,305.82","1,228,067,911.56","1,277,941,782.66","1,339,049,878.47","1,351,586,699.64","1,367,512,263.80","1,314,760,213.01","1,290,396,646.90","1,293,765,267.78","1,287,393,460.87","1,253,240,211.05","1,233,449,663.04","1,057,770,648.99"
流动负债合计,"68,216,673.81","70,778,463.96","76,265,705.87","79,438,232.76","80,855,806.44","70,845,141.91","66,940,116.72","66,624,719.73","95,737,893.84","92,943,647.55","113,038,765.98","131,443,389.75","149,160,272.85","115,159,839.86","118,202,529.45","83,902,049.32","168,259,585.91","188,090,745.87","202,873,352.95","200,104,690.04","252,657,974.42","242,177,603.92","200,317,105.62","207,750,935.99","244,136,542.77","246,907,966.05","236,133,835.45","224,069,927.97","253,752,480.34","231,134,523.55","232,349,511.66","234,110,994.12","265,737,739.18","254,943,420.39","178,315,823.15","231,218,334.62","217,952,154.52","335,213,316.21"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"69,337.08","1,085,882.53","54,863,890.07","55,674,912.99","1,039,751.75","838,491.22","13,461,393.72","50,894,698.34","202,058,161.85","203,774,562.74","213,697,094.64","222,397,629.08","225,082,306.38","223,386,933.38"
长期借款,"1,650,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,350,000.00","1,350,000.00","1,350,000.00","1,350,000.00","1,200,000.00","1,200,000.00","1,200,000.00","10,660,785.43","7,913,637.21","14,632,209.63","12,830,350.42","12,288,010.49","9,363,195.35","7,782,824.20","7,075,108.35","6,676,217.09","5,788,863.19","3,238,139.58","750,000.00","650,000.00","450,000.00","450,000.00","450,000.00","633,359.44","300,000.00","300,000.00","300,000.00","300,000.00","150,000.00",,"150,000.00","10,050,000.00","10,000,000.00","10,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181,679.69","187,722.71",,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","18,300,000.00","18,000,000.00","23,000,000.00","23,000,000.00","30,000,000.00","30,000,000.00","29,000,000.00"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96,942.91",,,,,,"150,000.00",,,,
长期股权投资,"1,253,181.15","1,240,399.34","1,233,982.02","1,240,807.34","837,034.78","837,034.78",,,"11,500,000.00","11,500,000.00","202,478,587.06","10,944,334.12","10,980,496.18","10,920,217.98","10,646,302.34","10,495,011.70","10,242,351.46","10,221,078.80","10,061,243.51","9,722,613.50","9,681,128.41","10,080,277.28","9,483,070.70","14,493,490.46","9,968,288.70","9,813,884.79","9,735,310.37","9,640,396.59","13,002,972.85","12,854,552.85","12,557,404.34","12,358,379.87","12,292,854.36","12,159,044.75","11,990,835.66","72,874,553.44","77,454,724.83","76,338,600.44"
专项应付款,"3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","121,778,000.00","121,778,000.00","121,778,000.00","121,778,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00","3,300,000.00"
投资性房地产,"49,295,208.84","47,940,418.68","47,263,023.60","46,924,326.06","46,585,628.52","46,246,930.98","45,908,233.44","44,501,225.18","44,273,818.60","44,056,905.34","43,607,338.84","43,274,098.96","42,940,859.08","42,607,619.20","42,274,379.32","41,941,139.44","41,607,899.56","41,274,659.68","40,941,419.80","40,608,179.92","40,274,940.04","39,941,700.16","39,608,460.28","39,275,220.40","45,116,474.89","44,731,341.46","44,346,208.03","43,961,074.60","43,575,941.17","43,190,807.74","42,805,674.31","42,420,540.88","42,045,283.88","41,682,920.51","41,314,077.14","40,992,051.77","40,670,026.40","40,348,001.03"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"29,200,710.21","30,709,383.62","34,138,859.10","36,420,761.51","33,784,315.57","32,913,951.64","32,008,743.70","31,232,521.55","37,141,419.12","35,957,329.84","36,545,121.50","51,275,542.92","89,363,534.24","82,131,803.10","80,681,382.00","86,058,378.38","90,621,658.08","85,010,307.50","88,679,359.11","88,888,166.33","93,369,935.63","91,474,848.07","94,208,156.19","96,915,874.21","87,549,407.50","98,018,720.27","105,997,120.43","104,153,356.62","98,536,347.70","106,587,929.32","100,796,285.97","99,630,933.24","99,597,467.96","97,578,726.40","102,616,916.22","98,973,625.80","100,052,713.05","94,301,785.79"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"9,052,052.90","8,189,994.55","7,600,289.26","6,794,142.37","6,147,426.97","7,299,768.14",,"51,853.58",,,,,,,,
在建工程,"13,869.00","57,620.00","1,441,739.83","3,546,310.68","6,040,154.06","4,825,125.28","6,319,042.19","5,539,212.37","560,309.00","684,240.62","47,718,720.16","47,958,879.27","2,890,836.81","2,892,725.70","2,900,418.01","4,419,129.97","2,899,835.10","7,735,222.91","21,819,092.09","50,487,338.41","82,421,873.68","87,119,116.22","88,919,518.61","106,244,103.80","119,213,046.03","126,939,876.94","127,771,502.12","133,107,217.21","132,857,552.79","135,214,334.20","137,838,795.17","140,051,418.96","145,702,677.83","145,840,378.32","145,769,819.91","146,107,696.23","146,720,597.74","147,205,763.87"
其他非流动负债,,"8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","7,859,518.02","7,719,036.03","7,578,554.05","9,991,440.82","12,367,060.57","10,346,120.24","11,827,210.33","13,021,489.99","13,835,130.54","10,748,959.55","13,606,899.84","13,020,550.11","14,580,972.23","16,060,325.42","15,173,360.38","30,814,120.34","30,925,245.97","17,493,972.03","17,493,972.03","12,473.36","12,888.25","12,963.78","13,172.37","12,852.00","12,968.19","13,624.18","13,738.34","13,727.83","13,614.43"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"4,950,000.00","12,800,000.00","12,800,000.00","12,800,000.00","12,650,000.00","12,650,000.00","12,650,000.00","12,650,000.00","12,500,000.00","12,359,518.02","12,219,036.03","21,539,339.48","21,205,078.03","30,299,270.20","26,476,470.66","27,415,220.82","25,684,685.34","24,917,954.74","21,124,067.90","23,583,116.93","140,587,413.30","139,597,111.81","147,640,378.32","145,791,354.93","171,961,212.15","170,706,935.11","151,340,723.23","160,132,276.65","136,613,010.58","135,888,853.17","139,319,562.21","201,328,145.24","315,413,480.04","315,532,705.82","327,566,272.34","344,153,765.49","353,030,092.29","351,974,674.07"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-22,251.00",,,,,,,,
负债合计,"73,166,673.81","83,578,463.96","89,065,705.87","92,238,232.76","93,505,806.44","83,495,141.91","79,590,116.72","79,274,719.73","108,237,893.84","105,303,165.57","125,257,802.01","152,982,729.23","170,365,350.88","145,459,110.06","144,679,000.11","111,317,270.14","193,944,271.25","213,008,700.61","223,997,420.85","223,687,806.97","393,245,387.72","381,774,715.73","347,957,483.94","353,542,290.92","416,097,754.92","417,614,901.16","387,474,558.68","384,202,204.62","390,365,490.92","367,023,376.72","371,669,073.87","435,439,139.36","581,151,219.22","570,476,126.21","505,882,095.49","575,372,100.11","570,982,246.81","687,187,990.28"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"55,000,000.00","55,000,000.00","55,000,000.00","55,000,000.00","55,000,000.00","74,000,000.00","74,000,000.00","96,200,000.00","96,200,000.00","96,200,000.00","125,060,000.00","125,060,000.00","125,060,000.00","125,060,000.00","125,060,000.00","125,060,000.00","125,060,000.00","125,060,000.00","125,060,000.00","125,060,000.00","125,060,000.00","125,060,000.00","129,832,000.00","129,832,000.00","129,832,000.00","129,952,000.00","131,728,771.00","263,457,542.00","263,457,542.00","263,457,542.00","263,246,122.00","263,246,122.00","263,246,122.00","263,246,122.00","263,053,100.00","263,053,100.00","263,053,100.00","263,053,100.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"12,491,127.80","12,491,127.80","12,491,127.80","12,491,127.80","12,491,127.80","492,405,127.80","492,405,127.80","470,205,127.80","476,631,814.46","476,631,814.46","447,771,814.46","447,771,814.46","447,771,814.46","447,771,814.46","447,771,814.46","447,771,814.46","447,771,814.46","447,771,814.46","447,771,814.46","447,771,814.46","447,771,814.46","447,771,814.46","492,864,852.06","502,501,929.66","533,572,191.13","548,457,154.39","946,717,729.11","811,985,208.83","816,760,708.65","821,147,287.04","773,094,055.79","768,546,152.61","800,489,746.89","801,431,415.92","800,893,553.40","763,776,945.24","762,347,776.73","652,275,864.64"
无形资产,"17,043,718.74","14,343,550.56","12,845,548.48","12,023,577.63","11,206,080.73","10,393,458.68","9,730,090.29","9,365,229.43","9,020,341.90","8,664,061.03","11,846,434.08","9,177,739.68","10,022,953.19","12,109,655.18","43,268,644.68","42,639,854.53","38,673,873.85","38,317,675.13","37,516,678.61","36,806,959.73","37,100,724.39","36,049,572.37","79,381,557.95","55,504,494.84","139,808,971.01","134,107,931.64","138,644,239.97","134,334,947.25","155,967,775.75","160,288,143.05","163,040,251.88","165,220,880.39","193,133,338.43","326,240,450.11","325,000,090.08","322,888,428.88","330,986,622.88","334,368,235.11"
盈余公积,"15,419,031.47","18,367,086.81","20,182,507.27","18,367,086.81","22,050,186.32","22,050,186.32","22,050,186.32","22,050,186.32","26,739,601.67","26,739,601.67","26,739,601.67","26,739,601.67","32,347,569.96","32,347,569.96","32,347,569.96","32,347,569.96","34,917,811.94","34,917,811.94","34,917,811.94","34,917,811.94","34,917,811.94","34,917,811.94","34,917,811.94","34,917,811.94","36,226,310.00","36,226,310.00","36,226,310.00","36,226,310.00","43,238,982.39","43,238,982.39","43,238,982.39","43,238,982.39","51,826,884.71","51,826,884.71","51,826,884.71","51,826,884.71","56,606,810.45","56,606,810.45"
开发支出,,,,,,,,,,,,,"6,520,286.63","6,895,051.03","5,825,493.73","5,491,799.56","6,376,788.77","5,962,770.67","6,167,624.46","5,796,038.92","12,212,396.48","11,856,308.88",,"18,800,996.57",,"1,620,546.12","421,621.61","1,438,202.82","948,670.23","948,670.23","948,670.23","2,023,621.74",,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"40,227,960.00","42,981,960.00","30,388,560.03","30,388,560.03","30,388,560.03","30,388,560.03","17,640,382.03","17,640,382.03","17,640,382.03","17,640,382.03","1,101,600.00","1,101,600.00","1,101,600.00","1,101,600.00"
商誉,,,,,,,,,,,,"132,709,101.18","138,467,129.53","141,365,203.79","138,759,487.89","138,876,005.62","141,207,395.35","141,028,210.58","141,038,016.94","141,195,012.76","141,287,024.61","141,313,842.85","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66","135,885,585.66"
未分配利润,"44,533,350.32","53,652,279.63","51,377,701.75","60,090,234.72","67,887,254.13","54,868,640.10","67,618,775.97","76,970,222.88","87,850,977.50","97,278,888.79","81,154,640.19","93,883,449.38","105,873,705.37","116,814,543.34","96,543,390.82","111,460,189.28","106,801,524.46","109,915,436.12","112,416,752.34","115,089,884.98","111,706,910.06","117,225,509.89","127,203,746.25","154,188,659.38","197,633,707.21","205,609,203.50","207,133,690.75","216,336,795.33","255,960,520.05","263,998,019.75","273,215,827.88","283,009,580.73","342,095,935.52","350,579,684.43","355,392,424.67","364,836,080.64","382,858,308.40","392,974,753.10"
长期待摊费用,"103,106.35","81,399.77","70,546.49","81,791.85","59,693.21","191,766.57","158,639.92","114,313.27","123,536.62","86,984.97","75,433.32","97,461.67","104,884.32","86,653.73","75,919.95","64,515.93","25,184.95","141,865.34","252,403.99","216,727.04","18,468.91","16,789.90","15,110.89","60,215.55","280,369.93","76,204.24","217,004.64","195,178.17","166,417.54","129,703.65","191,129.90","171,000.64","442,550.19","412,019.91","378,219.03","344,418.15","310,617.27","276,816.39"
少数股东权益,"319,674.24","9,226.51","12,432.43","-34,411.86","30,255.60","39,372.61","135,625.66","172,640.80",,,,,"-4,505.74","-663,644.31","28,138,463.85","26,859,245.06","25,679,034.58","25,241,481.28","24,070,802.46","36,412,961.47","34,670,703.32","34,164,968.55","34,096,288.10","33,875,084.75","80,087,574.65","79,760,665.14","299,505,607.00","318,801,571.68","309,553,962.50","326,415,746.25","372,765,820.03","389,042,039.77","363,115,301.08","374,438,402.40","399,000,526.82","431,302,430.67","429,111,492.12","249,134,907.13"
递延所得税资产,"2,141,063.30","4,389,364.13","5,372,331.69","4,389,364.13","3,242,993.94","3,242,993.94","2,541,370.28","2,541,370.28","2,725,173.63","2,725,173.63","2,725,173.63","2,725,173.63","4,054,307.54","4,065,833.25","3,174,792.23","3,707,932.67","7,623,687.07","7,533,033.60","7,411,609.66","7,345,521.34","15,721,140.72","15,292,355.00","15,263,752.79","16,795,546.38","20,755,221.42","14,578,759.20","13,981,568.68","21,720,476.47","25,621,473.75","29,541,101.07","41,245,410.26","39,774,445.57","51,879,254.10","56,072,326.42","59,555,240.37","60,707,355.25","38,809,963.95","38,005,039.90"
外币报表折算价差,,,,,,,,,,,,"-4,627,836.69","-7,525,318.51","-5,974,841.42","-10,190,625.87","-7,382,941.89","-6,589,812.17","-9,318,218.05","-9,284,457.57","-6,894,861.31","-5,598,019.74","-4,567,072.63","-5,260,637.93","-15,327,191.69",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,"147,042,720.00","147,042,720.00","167,042,720.00","167,042,720.00","86,743,054.76","82,943,054.76","82,943,054.76","82,943,054.76","74,293,835.15","65,031,811.15","65,031,811.15","177,741,811.15","215,201,761.49","83,160,426.49","84,381,736.77","99,281,736.77","143,191,236.77","159,380,636.77"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"99,050,857.59","98,762,136.10","102,366,031.21","104,626,939.20","101,755,900.81","98,651,261.87","96,666,119.82","93,293,872.08","105,344,598.87","103,674,695.43","344,996,808.59","298,162,331.43","305,345,287.52","303,074,762.96","327,606,820.15","333,693,767.80","339,278,674.19","337,224,824.21","353,887,448.17","381,066,557.95","579,130,352.87","580,187,530.73","629,807,933.07","651,018,247.87","645,389,756.98","649,801,787.61","714,807,106.34","723,054,403.14","701,896,324.34","710,488,879.14","733,802,412.59","884,473,316.44","1,116,238,935.75","1,125,806,441.31","1,143,589,615.48","1,230,453,081.03","1,269,164,394.93","1,278,497,398.34"
所有者权益(或股东权益)合计,"127,763,183.83","139,519,720.75","139,063,769.25","145,914,037.47","157,458,823.85","643,363,326.83","656,209,715.75","665,598,177.80","687,422,393.63","696,850,304.92","680,726,056.32","688,827,028.82","703,523,265.54","715,355,442.03","719,670,613.22","736,115,876.87","733,640,373.27","733,588,325.75","734,952,723.63","752,357,611.54","748,529,220.04","754,573,032.21","813,654,060.42","839,988,294.04","915,096,148.88","913,437,192.27","1,555,400,459.22","1,616,793,981.18","1,650,580,711.89","1,695,052,202.06","1,729,645,602.52","1,763,794,390.09","1,825,484,363.43","1,849,095,582.88","1,925,100,980.86","1,908,321,191.97","1,931,631,811.16","1,649,080,057.05"
