科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"567,769,279.63","1,407,729,362.71","2,318,735,047.76","3,267,335,194.07","1,341,282,573.74","1,988,859,397.81","3,169,317,964.12","3,695,299,663.05","849,914,341.06","1,918,778,365.44","3,063,560,572.66","3,495,836,521.09","1,149,616,768.03","2,594,628,449.36","4,151,091,730.08","5,927,450,931.46","1,726,188,972.90","3,505,657,212.94","6,410,566,714.32","7,499,750,360.95","1,868,865,686.08","4,367,072,961.36","6,828,906,279.69","8,734,405,844.62","1,931,662,723.50","3,675,933,787.25","6,416,878,689.95","8,388,971,758.35","2,458,962,607.49","5,066,180,024.66","7,447,349,414.95","12,878,296,476.12","2,401,190,561.61","6,536,793,756.92","10,823,455,491.30","12,475,070,077.15","3,329,226,139.03","7,965,630,755.21","12,637,469,287.38","18,801,889,357.09","3,463,472,310.00","7,976,454,645.77","13,095,997,212.24","25,591,995,075.77","7,216,470,407.96","19,988,160,350.74","31,897,827,978.95","33,462,403,889.61","8,321,847,694.61"
取得子公司及其他营业单位支付的现金净额,,,,"3,268,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"321,823,284.03",,,,,,,,,
收到的税费返还,,,,,,,,,"2,101,849.85","2,101,849.85","2,673,126.13","5,704,100.67","2,871,871.54","6,103,051.96","6,103,051.96","6,104,263.43",,,,"5,030,187.11","4,430,978.37","8,639,470.50","15,124,965.31","22,095,892.47","14,238,821.18","34,190,313.10","34,190,313.10","34,190,313.10","1,132,758.18","1,132,758.18","1,291,351.61","1,292,272.14","10,112,429.58","10,127,066.18","19,366,132.60","33,281,591.37","3,900,705.43","4,857,206.00","6,417,544.21","7,360,378.54","1,064,040.67","2,037,462.22","4,585,889.85","6,677,476.21","1,557,652.95","3,370,214.73","11,241,481.55","13,196,307.18","2,415,418.21"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,"12,472,900.00",,,,,,,,,,,,,,,,,,,"10,000,000.00",,,,,,"163,793.99"
收到其他与经营活动有关的现金,"14,018,230.86","2,080,958.97","14,073,486.28","8,132,534.58","41,385,101.87","19,319,124.55","45,281,827.42","16,800,140.59","2,080,299.49","4,646,090.48","24,328,315.82","36,032,936.36","45,522,567.94","10,037,469.74","11,795,783.61","215,036,800.58","13,844,199.33","17,374,303.08","24,336,803.60","299,966,039.21","6,223,822.01","10,689,381.06","22,033,857.70","281,869,022.05","32,885,673.00","19,329,991.75","24,311,942.10","52,063,852.68","-32,636.28","26,420,426.64","4,384,488.47","17,615,516.55","7,787,640.70","17,189,720.55","-90,861,714.23","53,231,151.95","406,322,101.87","82,998,863.26","95,417,007.93","246,105,561.14","90,094,898.67","109,965,249.19","143,076,402.59","520,682,485.36","10,484,245.86","81,783,764.36","165,009,570.88","188,580,865.58","29,902,292.23"
投资活动现金流出小计,"-14,247,251.66","20,831,216.85","34,120,842.16","36,447,513.40","6,997,811.40","10,369,685.24","17,472,674.19","27,041,301.41","8,706,790.59","17,895,970.95","38,904,686.36","57,314,399.82","29,569,769.92","54,899,949.40","134,062,900.98","155,897,146.09","56,057,712.46","62,817,201.14","68,235,755.79","88,151,371.27","129,073,734.74","180,323,111.13","262,394,949.39","324,881,690.01","79,573,082.52","132,187,149.52","214,094,159.09","437,090,993.37","70,952,573.24","111,858,862.53","162,980,037.87","210,648,044.98","53,622,763.30","68,782,477.47","146,615,409.76","336,801,711.52","219,169,371.07","425,585,479.84","794,359,500.52","631,567,922.75","297,493,400.98","434,225,954.48","658,342,618.11","833,055,339.93","136,482,290.07","359,440,067.92","555,569,383.30","635,093,971.15","141,606,483.64"
经营活动现金流入小计,"581,787,510.49","1,409,810,321.68","2,332,808,534.04","3,275,467,728.65","1,382,667,675.61","2,008,178,522.36","3,214,599,791.54","3,712,099,803.64","854,096,490.40","1,925,526,305.77","3,090,562,014.61","3,537,573,558.12","1,198,011,207.51","2,610,768,971.06","4,168,990,565.65","6,148,591,995.47","1,740,033,172.23","3,523,031,516.02","6,434,903,517.92","7,804,746,587.27","1,879,520,486.46","4,386,401,812.92","6,866,065,102.70","9,038,370,759.14","1,978,787,217.68","3,729,454,092.10","6,475,380,945.15","8,475,225,924.13","2,460,062,729.39","5,093,733,209.48","7,453,025,255.03","12,897,204,264.81","2,419,090,631.89","6,564,110,543.65","10,751,959,909.67","12,561,582,820.47","3,739,448,946.33","8,053,486,824.47","12,739,303,839.52","19,055,355,296.77","3,554,631,249.34","8,088,457,357.18","13,243,659,504.68","26,119,355,037.34","7,228,512,306.77","20,073,314,329.83","32,074,079,031.38","33,664,181,062.37","8,354,165,405.05"
投资活动产生的现金流量净额,"14,247,251.66","-20,726,216.85","-34,015,842.16","-36,282,369.40","-6,997,811.40","-10,369,685.24","-17,294,690.99","-26,432,893.21","-8,706,790.59","-17,895,700.95","-38,904,136.36","-22,426,727.98","-29,569,769.92","-54,899,949.40","-134,053,340.98","-155,787,569.49","-56,057,712.46","-61,717,590.14","-67,136,144.79","-88,066,097.12","-129,072,794.74","-180,321,971.13","-252,192,248.24","-314,541,888.86","-79,073,082.52","-132,111,149.52","-214,018,159.09","-437,014,993.37","-70,952,573.24","-111,858,862.53","-162,980,037.87","-210,648,044.98","-53,622,763.30","-68,676,577.47","-146,509,209.76","-185,442,653.01","-204,119,675.17","-355,194,486.94","-708,968,507.62","-631,082,359.01","-297,493,400.98","-434,225,954.48","-653,951,020.61","-717,270,746.90","-130,480,751.61","-359,325,449.92","-552,691,475.90","-629,386,837.03","-141,606,083.64"
购买商品、接受劳务支付的现金,"552,600,387.73","1,391,000,675.96","2,186,389,043.12","2,817,833,039.55","1,420,083,464.21","1,850,521,126.52","2,997,044,914.78","3,334,550,798.05","463,872,028.16","1,392,533,570.31","2,590,460,213.54","2,912,817,257.83","1,004,317,382.07","2,404,370,413.18","3,816,701,416.01","5,298,452,409.10","1,592,438,336.14","3,359,035,377.33","6,232,948,296.91","7,427,912,562.75","1,710,106,114.72","4,125,635,750.14","6,465,764,544.33","7,882,558,755.74","2,097,489,233.07","3,969,177,719.40","6,990,484,454.80","8,990,340,286.94","2,374,944,258.62","4,751,904,294.18","7,268,781,232.57","11,927,053,856.81","2,582,575,268.62","6,192,646,421.88","9,425,175,327.23","11,265,119,498.04","3,966,865,411.20","8,325,582,143.83","11,911,695,356.84","16,331,198,089.14","4,908,292,998.05","10,748,321,611.51","16,052,925,161.84","26,143,036,812.85","7,773,279,767.70","19,492,008,940.08","28,949,690,720.83","32,155,176,680.29","7,171,362,213.39"
吸收投资收到的现金,,,,,,,,,,,,,,,,,"824,901,061.55","824,901,061.55","824,901,061.55","824,901,061.55",,,,,"592,600,000.00","592,600,000.00","592,600,000.00",,,,,,,"18,259,070.00","108,259,020.00","61,785,540.00","1,186,683,578.12","1,186,619,978.12","1,283,100,098.12","1,224,586,958.12","173,453,846.00","87,910,000.00","106,480,500.00","144,300,500.00","13,000,000.00","344,566,000.00","370,633,500.00","340,000,000.00",
