科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"3,655,741,183.25","3,326,531,894.21","4,851,267,030.97","5,383,867,081.00","6,021,635,579.43","5,464,379,211.81","6,074,186,309.80","7,102,736,371.32","7,461,738,197.80","7,107,315,888.15","7,472,141,937.00","7,410,953,312.51","8,779,503,628.69","8,022,372,304.71","9,686,903,138.80","9,839,801,342.87","10,763,697,879.73","9,953,293,685.01","11,627,009,355.60","12,487,509,974.25","11,471,454,333.01","12,638,597,486.20","12,647,942,273.07","13,503,831,786.75","12,613,155,428.65","13,115,281,422.19","13,172,528,921.20","12,586,339,792.42","12,616,481,225.92","13,082,319,097.02","12,881,353,593.84","13,721,245,053.68","11,747,010,407.55","12,464,905,085.79","12,013,626,464.91","10,468,885,967.70","9,598,639,191.31","11,848,293,076.37","11,554,412,409.61","10,928,559,461.98","10,023,837,941.38","9,827,411,602.10","9,620,175,562.92","9,955,107,783.58"
短期借款,"455,300,000.00","390,200,000.00","355,865,000.00","300,000,000.00","375,300,000.00","350,200,000.00","350,100,000.00","435,000,000.00","584,700,000.00","532,540,000.00","428,540,000.00","330,000,000.00","360,000,000.00","305,000,000.00","280,000,000.00","255,000,000.00","238,000,000.00","207,000,000.00","1,723,000,000.00","1,359,900,000.00","1,359,900,000.00","1,459,900,000.00","1,331,000,000.00","810,000,000.00","812,000,000.00","808,000,000.00","721,000,000.00","1,391,000,000.00","1,001,000,000.00","991,000,000.00","711,000,000.00","562,000,000.00","512,000,000.00","562,000,000.00","552,000,000.00","582,000,000.00","772,000,000.00","772,000,000.00","752,000,000.00","801,000,000.00","733,000,000.00","951,000,000.00","1,841,000,000.00","1,512,000,000.00"
交易性金融资产,"264,734,650.89","252,890,355.38","103,945,337.79","111,349,218.40","31,175,506.14","98,145.00","98,145.00","27,804,145.00","98,145.00",,"749,730.00","1,971,710.00","4,034,900.00","1,399,000.00","7,148,880.00","204,198,150.00","471,260.00","221,820.00","210,177,006.00","65,860.00",,"180,000,000.00",,"500,000,000.00",,"495,944,135.50","140,022,069.60",,,"3,250.00","2,223,089.19","2,192,120.49","2,470,689.87","2,318,646.27","2,687,937.72","2,261,029.50","2,019,680.76","2,333,141.25","2,523,834.48","2,161,697.22","2,232,008.49","2,253,568.93","2,532,125.15","2,414,180.72"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"4,428,400.00","3,428,400.00","2,078,400.00",,,,,"50,000.00","72,488.30",,,,"20,166,806.60",,"15,077,086.18",,,,"7,819,747.53","7,330,161.09","3,753,504.20","2,948,469.25","798,469.25",,,,"410,000.00","410,000.00",,"600,000.00",,,,"190,000.00","600,000.00","600,000.00",,"850,000.00","450,000.00","500,000.00",,"450,000.00",,
应付票据,"10,985,714.20","9,629,835.20","9,635,547.00","1,500,000.00","1,500,000.00",,,,,"400,000,000.00","403,420,000.00","992,084.40","715,240.51","60,592.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"96,587,544.40","94,528,078.15","82,340,703.69","82,650,268.11","83,455,490.74","109,893,311.17","104,956,582.57","51,370,915.02","65,454,403.17","66,206,501.13","77,210,045.28","80,325,375.00","134,013,545.34","166,129,875.50","196,110,583.53","127,547,628.19","122,445,685.51","149,596,040.61","290,598,699.72","279,843,807.93","285,929,535.07","419,306,201.82","234,356,428.33","419,941,333.56","365,725,373.64","272,861,409.27","241,601,474.62","266,404,348.86","196,533,564.83","215,534,170.54","388,442,164.58","243,692,570.03","171,972,689.99","201,361,018.81","351,052,141.70","220,499,692.42","241,523,346.64","331,303,788.29","395,344,232.88","318,804,867.59","288,221,105.02","365,294,595.46","559,641,517.16","364,082,089.50"
应付账款,"3,024,368,552.74","2,612,220,457.48","3,344,408,286.83","3,076,750,228.99","3,176,505,574.27","2,755,147,924.84","3,199,911,037.25","3,424,688,064.95","3,325,745,608.38","3,070,398,600.46","3,253,677,764.88","3,774,340,089.67","3,824,935,872.97","3,688,956,758.14","4,166,901,421.09","4,403,763,235.67","4,180,761,587.41","3,863,428,415.48","5,241,349,294.10","5,114,438,567.53","4,775,239,381.64","5,195,217,412.04","5,625,632,674.45","5,701,844,413.29","5,074,597,650.67","5,539,711,968.23","5,977,151,972.61","5,368,255,019.02","5,047,564,631.37","5,172,109,005.11","5,431,587,556.46","5,281,237,895.88","4,630,959,803.68","4,970,479,801.39","5,439,895,373.96","5,223,554,739.99","4,946,740,946.92","5,473,424,939.46","5,829,253,481.75","5,173,609,132.10","4,778,477,181.95","5,042,023,743.19","5,761,132,261.85","5,434,143,066.44"
预付款项,"391,396,755.85","357,990,862.01","453,966,861.49","413,774,104.70","395,699,018.43","329,383,754.75","352,599,479.48","363,042,311.80","329,221,315.67","301,857,186.15","274,706,307.19","277,403,090.84","281,446,716.45","286,627,907.72","285,902,637.51","345,011,320.11","386,490,331.25","325,112,671.45","442,764,823.58","563,756,692.62","537,185,181.45","818,139,812.76","570,418,922.82","504,384,346.47","484,279,020.53","566,696,425.48","522,256,975.35","550,629,819.15","592,193,257.53","553,080,986.69","580,067,372.73","545,125,053.77","476,928,145.96","580,451,199.58","567,990,533.97","557,464,171.79","472,746,940.62","508,195,230.15","547,239,476.46","588,918,373.19","542,656,394.68","589,413,440.04","503,914,576.03","569,534,181.88"
预收款项,"3,634,217,392.92","3,374,262,364.40","4,049,464,046.01","4,876,816,978.32","5,440,725,720.30","4,855,422,877.39","5,610,108,397.03","6,068,696,084.55","6,257,371,124.17","5,607,537,589.49","6,347,158,223.68","7,031,757,568.28","8,113,443,678.89","7,301,751,344.18","8,510,126,174.84","8,762,655,935.05","9,308,445,049.40","8,425,670,145.10","10,051,513,187.81","11,289,758,415.48","10,182,816,422.15","11,542,436,680.55","11,771,563,397.72","12,297,033,974.11","10,800,019,025.52","11,537,697,269.09","6,401,118,854.87","6,320,021,132.23","5,719,637,255.56","5,977,544,367.23","5,841,490,018.75","6,018,864,403.47","5,408,792,955.89","5,666,185,673.09","5,448,581,667.27","5,495,957,520.97","4,791,355,253.61","5,545,096,262.85","5,705,449,658.62","5,888,494,916.29","5,615,399,607.12","5,943,190,864.14","6,062,020,670.37","6,396,373,090.48"
