科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"28,193,316.00","63,031,548.00","99,551,693.30","159,082,046.80","43,565,795.10","79,941,091.00","106,008,969.10","187,569,478.90","48,845,217.00","71,426,777.00","154,487,285.00","233,443,273.10","46,438,967.90","88,194,248.60","101,387,066.49","245,692,299.44","17,064,157.78","74,870,526.18","176,437,415.24","254,157,821.95","33,079,596.04","72,360,641.04","152,878,804.72","297,873,865.82","17,244,564.55","65,250,713.55","188,594,388.44","280,831,692.12","42,380,396.56","81,807,685.76","201,054,134.58","264,660,475.18","38,503,834.03","67,719,511.87","135,198,397.41","6,843,478,485.23","687,156,662.13","2,664,403,946.85","4,430,127,636.66","6,504,040,509.77","1,548,882,137.78","3,133,478,811.48","4,919,709,047.76"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"595,137.74",,,,,,,
收到的税费返还,,,,,,,,,,,,,"3,149,822.29","3,149,822.29","3,149,822.29","6,170,451.22","1,018,470.44","1,018,470.44","1,018,470.44","4,344,841.23",,,,"4,107,280.89",,"1,862,401.12","1,874,992.26","1,874,992.26",,"1,374,722.73","2,439,348.95","2,552,360.27","361,160.35","2,559,006.26","3,346,929.17","3,815,585.92","1,243,591.75","19,997,233.04","19,997,233.04",,,"13,747,004.25","13,747,004.25"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,000,000.00",,,0.79,,,,
收到其他与经营活动有关的现金,"1,798,598.09","4,158,216.68","4,434,441.10","6,147,873.43","386,715.20","3,330,844.53","656,784.31","1,529,062.75","17,531.49","47,222.52","377,660.29","392,945.24","41,764.76","101,011.03","114,920.98","271,336.79","34,115.99","1,450,793.22","1,628,781.32","1,843,550.54","67,813.06","98,406.50","125,994.82","850,031.07","129,443.26","188,736.80","206,284.54","10,296,358.12","18,121.55","97,110.13","108,616.51","289,842.26","27,549.70","1,253,387.20","1,995,295.34","1,927,548,568.43","51,540,095.70","245,582,914.82","391,717,630.96","523,230,521.89","17,481,927.96","70,597,905.97","109,027,132.43"
投资活动现金流出小计,"3,129,791.86","4,240,754.75","5,860,104.68","38,400,342.19","1,437,042.80","3,334,247.80","5,914,771.80","10,068,285.19","2,283,593.03","5,336,583.33","24,857,443.42","36,826,601.67","4,542,979.32","11,860,829.32","13,529,717.32","24,787,825.75","3,557,633.60","9,851,715.60","16,200,410.18","22,158,342.61","553,639.51","1,469,190.50","13,516,544.40","27,253,774.85","745,592.63","13,980,688.63","68,118,805.99","175,156,770.23","9,118,990.52","12,395,546.86","27,751,075.50","39,658,998.14","2,079,692.41","2,330,521.62","6,960,517.07","600,779,765.05","378,807,017.72","385,843,567.76","396,457,074.15","759,141,002.86","32,543,356.19","54,115,383.32","177,291,456.27"
经营活动现金流入小计,"29,991,914.09","67,189,764.68","103,986,134.40","165,229,920.23","43,952,510.30","83,271,935.53","106,665,753.41","189,098,541.65","48,862,748.49","71,473,999.52","154,864,945.29","233,836,218.34","49,630,554.95","91,445,081.92","104,651,809.76","252,134,087.45","18,116,744.21","77,339,789.84","179,084,667.00","260,346,213.72","33,147,409.10","72,459,047.54","153,004,799.54","302,831,177.78","17,374,007.81","67,301,851.47","190,675,665.24","293,003,042.50","42,398,518.11","83,279,518.62","203,602,100.04","267,502,677.71","38,892,544.08","71,531,905.33","140,540,621.92","8,774,842,639.58","739,940,349.58","2,929,984,094.71","4,841,842,500.66","7,027,271,031.66","1,566,364,065.74","3,217,823,721.70","5,042,483,184.44"
投资活动产生的现金流量净额,"-3,129,791.86","-4,215,785.75","-5,835,135.68","-37,933,142.19","-1,437,042.80","-3,334,247.80","-5,914,771.80","-10,068,285.19","-2,283,593.03","-5,336,583.33","-24,857,443.42","-36,826,601.67","-4,542,979.32","-11,860,829.32","-13,529,717.32","-24,787,825.75","-3,557,633.60","-9,851,715.60","-16,200,410.18","-22,158,342.61","-553,639.51","-1,469,190.50","-13,516,544.40","-27,253,774.85","-745,592.63","-13,980,688.63","-68,118,805.99","-175,156,770.23","-9,118,990.52","-12,395,546.86","-27,751,075.50","-39,528,998.14","-2,079,692.41","-2,330,521.62","-6,960,517.07","-209,796,956.52","-378,636,667.72","-374,119,786.05","-384,628,292.44","-385,155,876.83","-13,452,447.11","155,970,743.68","172,914,670.73"
购买商品、接受劳务支付的现金,"15,412,661.94","35,942,352.24","36,433,530.47","47,645,631.58","14,920,615.35","27,806,273.26","49,813,097.22","78,208,881.73","33,988,103.46","57,894,570.88","73,311,605.97","129,037,127.81","27,619,116.54","57,734,144.45","74,606,552.64","145,265,577.97","39,336,354.62","62,149,911.34","99,467,753.10","165,569,385.97","34,266,986.21","59,532,277.79","82,802,263.66","147,713,043.32","53,723,711.82","91,517,478.49","116,988,371.92","161,997,550.67","33,329,896.97","49,847,680.13","90,579,688.16","156,463,370.73","38,435,614.86","53,729,064.45","96,936,456.88","3,342,489,066.74","691,407,310.70","1,572,085,524.29","2,596,555,773.04","3,934,984,384.72","978,627,106.25","1,557,465,533.08","2,495,060,762.55"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,944,116,619.40",,,,,,,
