科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"367,080,386.74","556,188,997.54","570,175,869.38","170,739,136.35","338,622,095.33","513,150,030.87","931,233,599.49","201,466,745.67","500,518,810.59","816,501,072.08","1,255,965,242.55","240,628,877.30","497,320,357.53","803,712,502.76","1,424,163,879.03","458,027,120.57","713,331,314.69","1,058,263,276.62","2,067,279,795.54","358,092,253.57","1,023,033,596.08","1,293,048,059.51","2,746,873,951.00","886,471,694.74","1,891,352,139.54","2,338,844,453.74","3,264,086,319.43","880,419,480.97","2,110,810,068.05","4,083,161,932.16","7,680,688,842.23","2,626,212,920.41","5,003,948,811.04","8,825,307,429.86","13,508,928,053.79","4,671,987,323.91"
取得子公司及其他营业单位支付的现金净额,"15,100,000.00",,,,,,,,,,,,,,,,,,,,,,"289,032,625.36",,,,,,,"2,912,952,178.17","3,303,693,004.04",,,,"168,447,643.30",
收到的税费返还,,"1,286,135.13","5,730,240.62","616,360.85","647,691.32","1,768,429.26","3,377,064.90","3,057,403.50","8,439,342.77","14,338,408.02","25,776,278.31","16,176,160.39","30,059,737.16","47,811,217.03","64,511,978.42","21,864,893.49","24,965,255.75","37,838,488.34","39,787,862.75","13,263,278.87","13,755,776.99","38,548,426.27","59,140,304.56","42,199,695.20","60,958,178.07","78,318,978.13","98,948,194.43","25,134,259.98","51,520,253.89","106,255,732.24","169,773,953.74","103,249,762.49","204,588,431.06","328,746,959.71","522,354,454.75","161,274,085.38"
支付其他与投资活动有关的现金,,,"1,000,000.00",,,,"800,000.00",,,,,,,,,,,,"1,242,329.99","18,800.00",,,,,,,,,"21,580,676.43","42,764,328.48","61,163,822.50","3,488,000.00","15,406,933.85","15,556,933.85","53,672,173.20",
收到其他与经营活动有关的现金,"22,430,108.45","1,789,381.23","22,771,667.68","634,894.58","7,723,656.06","14,224,437.45","15,883,326.39","6,157,502.72","4,670,395.01","8,476,541.17","13,571,706.77","5,438,428.28","5,824,586.87","8,745,278.63","32,466,788.69","2,243,285.16","57,075,812.09","85,204,677.15","56,806,771.15","2,798,722.73","54,468,220.13","100,473,542.51","69,305,542.88","6,322,058.32","243,087,517.58","428,811,113.93","537,474,938.94","7,003,358.65","356,215,730.54","803,278,736.44","735,448,309.14","154,845,523.19","438,870,590.34","706,304,843.80","715,061,832.03","578,830,531.48"
投资活动现金流出小计,"97,246,349.02","63,118,732.26","64,487,309.64","34,990,836.49","162,141,027.39","350,985,446.72","540,572,361.94","131,272,865.81","207,589,231.26","280,656,213.88","393,093,496.33","101,613,125.52","157,678,608.03","264,961,732.11","394,089,236.56","39,314,749.53","94,487,708.28","149,509,053.90","213,240,817.84","295,677,548.99","331,918,495.39","466,963,361.93","715,568,255.79","91,931,340.79","376,994,641.39","542,991,235.07","859,364,280.00","85,647,285.47","484,458,112.94","3,405,352,166.51","4,604,938,134.71","414,126,385.95","2,137,166,292.18","2,585,570,793.04","3,850,824,346.47","1,542,590,627.57"
经营活动现金流入小计,"389,510,495.19","559,264,513.90","598,677,777.68","171,990,391.78","346,993,442.71","529,142,897.58","950,493,990.78","210,681,651.89","513,628,548.37","839,316,021.27","1,295,313,227.63","262,243,465.97","533,204,681.56","860,268,998.42","1,521,142,646.14","482,135,299.22","795,372,382.53","1,181,306,442.11","2,163,874,429.44","374,154,255.17","1,091,257,593.20","1,432,070,028.29","2,875,319,798.44","934,993,448.26","2,195,397,835.19","2,845,974,545.80","3,900,509,452.80","912,557,099.60","2,518,546,052.48","4,992,696,400.84","8,585,911,105.11","2,884,308,206.09","5,647,407,832.44","9,860,359,233.37","14,746,344,340.57","5,412,091,940.77"
投资活动产生的现金流量净额,"-84,662,951.62","-63,118,732.26","-63,316,761.59","-34,990,836.49","-162,141,027.39","-350,985,446.72","-539,312,768.63","-130,312,865.81","-206,729,231.26","-279,693,183.48","-389,985,921.01","-101,372,458.32","-156,448,265.00","-263,318,308.77","-391,230,636.66","-37,299,749.53","-91,261,624.78","-146,252,970.40","-198,170,926.97","-295,247,548.99","-331,488,495.39","-332,844,381.27","-574,800,626.41","-91,931,340.79","-376,971,291.39","-502,324,573.42","-696,005,920.02","73,311,459.75","-204,471,901.97","-3,080,711,801.36","-3,996,336,054.14","-216,883,986.30","-2,045,352,300.72","-1,272,314,681.98","-3,603,549,046.42","-1,475,812,293.45"
购买商品、接受劳务支付的现金,"264,973,973.21","350,627,434.84","411,219,574.35","146,258,610.27","294,881,528.76","392,182,189.53","774,417,227.17","183,343,819.30","404,110,616.50","664,767,379.31","1,028,406,961.31","233,614,183.26","375,308,858.97","669,935,315.14","1,147,720,792.34","310,915,895.05","435,580,133.86","579,272,642.51","1,405,555,581.32","299,924,138.03","780,759,657.29","896,421,484.01","1,942,599,878.27","666,375,036.24","1,505,278,289.88","1,773,487,768.62","2,535,357,373.72","735,900,280.84","1,528,672,698.85","3,552,756,906.27","5,859,737,086.64","2,279,705,645.78","4,323,954,081.91","7,244,334,423.56","11,392,354,091.32","2,717,267,643.07"
吸收投资收到的现金,"50,510,000.00",,,,"1,042,000,000.00","1,042,000,000.00","971,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","8,000,000.00",,,,"4,000,000.00",,,,,,,,,,"1,165,975,996.00","1,169,674,626.00","1,169,674,626.00","15,000,000.00","15,490,000.00","15,410,000.00","2,490,000.00",,"4,462,754,925.76","4,462,859,925.76","4,507,349,925.76","231,444,750.00"
