科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"595,545,382.78","1,464,613,231.01","2,692,627,869.04","3,620,124,000.00","984,946,449.85","1,948,872,000.00","2,821,899,705.57","3,156,551,549.97","365,346,858.88","878,653,990.33","1,487,870,813.13","1,867,829,757.71","277,528,735.50","702,859,674.61","1,192,389,394.97","1,601,730,465.30","454,988,479.87","1,143,413,610.78","1,768,590,376.40","2,415,817,730.35","432,815,711.38","705,842,198.56","1,031,050,972.71","1,265,445,768.29","210,612,299.28","565,476,934.91","942,935,976.14","1,110,427,750.14","163,144,349.56","527,397,555.77","981,503,161.72","1,234,101,547.84","258,686,630.32","650,557,237.18","1,030,239,250.67","1,345,018,210.71","244,369,581.94","697,688,267.08","1,206,573,138.41","1,574,088,977.85","318,755,094.24","872,962,697.33","1,570,853,632.62"
二、营业利润,"-72,304,143.65","-154,348,730.29","-239,057,450.15","-411,255,000.00","-288,641,657.52","-833,426,000.00","-1,449,944,074.20","-1,699,692,821.50","-90,288,855.73","-104,958,219.59","-161,245,405.02","-340,294,680.64","-179,879,121.42","-442,321,305.40","-688,686,767.07","-930,388,612.63","-263,918,130.52","-676,784,833.99","-1,190,554,845.70","-1,489,309,387.55","-315,997,828.95","-596,675,942.29","-925,964,794.62","-1,211,139,011.83","-225,097,411.27","-496,893,208.46","-794,807,205.67","-804,407,364.64","-170,604,020.22","-385,384,282.49","-647,672,705.21","-929,066,174.37","-146,263,370.22","-261,981,338.66","-382,437,492.24","-1,229,564,019.87","-63,639,136.11","-89,993,852.47","-100,589,205.45","1,473,400,586.60","-34,903,912.98","-29,625,877.61","-6,569,082.53"
减:营业成本,"611,149,097.71","1,516,301,196.90","2,769,037,709.68","3,788,089,000.00","1,209,414,118.28","2,632,629,000.00","4,049,316,511.50","4,514,317,627.52","392,632,944.49","861,187,994.60","1,469,557,913.14","1,939,542,550.54","406,357,906.95","1,003,249,405.69","1,686,306,958.07","2,239,345,909.35","633,682,028.70","1,635,583,031.68","2,673,883,744.17","3,589,704,382.71","669,915,764.47","1,146,829,174.36","1,723,912,065.25","2,087,264,770.22","352,724,963.07","911,164,225.22","1,522,600,218.91","1,613,205,960.33","256,116,502.72","756,464,991.38","1,388,326,775.28","1,740,905,277.37","322,806,976.27","746,907,771.86","1,166,291,861.51","1,492,814,812.50","235,656,874.76","639,919,822.75","1,090,497,394.12","1,442,900,975.18","309,853,787.59","827,761,559.33","1,463,786,256.85"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"431,091.81","1,219,170.61","2,270,390.16","6,089,000.00","1,023,159.99","2,940,000.00","4,986,849.80","8,985,989.00","1,504,435.15","3,524,473.48","5,252,656.96","10,466,095.29","1,242,606.72","2,971,470.22","4,170,952.63","7,363,142.54","1,031,640.79","3,850,355.62","8,500,355.26","12,574,988.91","1,726,019.81","3,279,859.65","4,804,173.48","7,623,350.20","1,457,696.68","3,024,057.73","4,529,450.82","6,509,035.37","1,650,478.68","3,355,792.96","4,988,393.00","7,132,351.18","1,739,376.86","3,501,579.02","5,365,809.98","7,806,014.41","2,294,763.29","3,100,286.05","4,628,113.83","12,357,698.20","1,624,279.24","3,494,481.47","7,164,273.12"
营业外收入,"63,260,866.53","169,614,276.53","275,620,371.61","509,339,000.00","342,829,613.35","895,390,000.00","1,537,001,541.86","1,769,137,635.18","83,674,464.60","180,256,133.16","376,721,101.50","472,393,279.52","69,675,522.56","171,419,645.98","504,964,507.98","832,316,848.06","184,369,384.32","589,314,683.18","1,034,489,508.23","1,516,790,851.26","233,985,916.13","474,161,438.45","693,512,658.61","979,204,618.46","153,103,579.33","383,165,093.32","564,815,008.67","900,241,855.36","106,366,315.78","285,616,447.50","517,174,537.29","513,595,490.23","37,063,558.75","133,689,250.30","265,761,057.54","401,866,238.19","2,093,790.05","11,821,340.67","15,728,109.02","16,417,353.54","1,585,394.76","5,796.00","349,199.40"
销售费用,"780,051.74","1,169,820.61","1,726,440.97","2,165,000.00","616,804.34","1,196,000.00","1,748,263.63","2,179,835.99","249,876.62","497,766.79","730,383.57","945,157.22","286,000.43","464,946.47","655,224.21","860,503.71","208,486.26","396,202.63","621,315.83","818,301.34","287,581.15","510,156.84","1,235,320.21","2,308,615.35","342,498.68","1,097,790.70","2,204,982.07","2,644,665.12","438,614.29","1,659,963.69","2,681,218.17","3,144,077.93","908,956.01","2,183,711.61","3,156,377.20","4,040,925.95","903,530.46","2,453,390.26","3,972,760.84","5,563,192.84","815,174.84","1,413,079.30","2,365,011.12"
减:营业外支出,"30,020.00","60,120.00","60,120.00","3,121,000.00","353,633.00","856,000.00","4,319,920.66","4,684,975.82","40,391.67","56,070.37","43,198.57","122,237.65","31,650.00","31,860.00","82,110.00","573,905.21","33,846.41","297,324.48","397,324.48","5,225,709.23","23,607.37","37,764.81","37,764.81","210,609.14","10,000.00","10,000.00","45,603.65","727,689.88","9,215.00","10,380.50","10,380.50","2,819,069.79","10,000.00","28,760.53","116,532.87","448,678.66","28,711.19","223,276.08","7,844,301.19","1,255,054.91","11,127.35","172,009.57","172,009.57"
管理费用,"18,693,493.52","38,581,966.74","59,774,605.09","103,410,000.00","30,405,013.81","68,195,000.00","96,970,712.92","99,372,070.91","28,316,452.46","53,966,274.95","80,189,893.53","99,736,599.07","22,564,681.76","47,023,275.69","68,440,009.45","95,926,428.20","24,381,992.12","50,599,499.76","73,376,179.38","97,538,885.64","24,989,853.86","50,598,310.93","74,785,085.51","105,788,572.54","24,428,912.05","45,078,741.44","67,417,079.71","103,071,415.17","20,438,201.83","43,191,076.63","67,200,133.52","94,273,391.92","20,414,436.75","43,210,635.07","65,648,374.06","152,448,251.49","21,320,442.94","44,677,104.53","70,196,981.58","105,626,259.83","22,795,473.90","41,191,218.46","65,294,662.19"
其中:非流动资产处置净损失,,,,,,,,"2,301,262.67",,,,"86,584.08",,"1,840.00",,"16,537.00",,"162,698.07",,"4,985,709.23",,"34,978.97",,"202,167.83",,,,"678,471.97",,,,"967,450.29",,"18,676.42","106,302.15","338,447.94","7,531.70","203,276.08","203,276.08","203,629.98","1,127.35","160,729.35","160,729.35"
