科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"154,699,623.55","81,650,795.25","226,537,122.62","125,339,440.35","170,504,934.41","138,101,913.76","118,802,946.22","246,547,017.70","156,950,183.96","230,039,193.18","185,543,951.02","320,517,464.50","271,053,751.78","180,181,112.82","305,939,609.04","180,039,144.05","102,368,448.34","191,762,077.98","224,382,066.37","729,906,024.78","662,780,580.42","522,307,798.13","730,840,529.82","770,785,053.72","325,027,889.29","444,723,689.31","770,580,997.31","845,026,483.81","866,542,428.79","602,650,229.45","1,035,039,548.63","1,032,986,252.61","714,496,337.62","1,166,153,955.86","1,063,961,948.78","1,134,523,943.58","566,265,334.27","1,327,034,873.26","1,833,443,114.31","1,594,347,381.31","971,865,124.46","1,443,176,785.70","1,395,909,893.36","1,865,120,535.28","1,450,243,960.96","1,419,911,076.28"
短期借款,"276,000,000.00","222,000,000.00","400,000,000.00","317,000,000.00","282,000,000.00","384,000,000.00","492,000,000.00","441,000,000.00","434,000,000.00","424,000,000.00","553,000,000.00","384,650,000.00","368,000,000.00","388,000,000.00","674,030,000.00","274,000,000.00","304,000,000.00","264,000,000.00","414,000,000.00","732,000,000.00","632,000,000.00","951,000,000.00","1,147,000,000.00","1,060,000,000.00","915,000,000.00","1,250,000,000.00","1,570,000,000.00","1,768,000,000.00","2,218,000,000.00","1,933,000,000.00","2,253,000,000.00","2,527,000,000.00","3,450,000,000.00","3,385,500,000.00","3,583,000,000.00","3,893,000,000.00","3,603,000,000.00","3,283,000,000.00","3,333,000,000.00","3,223,000,000.00","4,123,000,000.00","4,633,000,000.00","5,125,000,000.00","5,393,800,000.00","5,794,781,387.00","5,575,761,387.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"5,721,020.00","5,841,903.00","3,168,861.00","7,870,000.00","10,549,575.71","8,028,561.71","2,806,911.00","2,880,911.00","7,167,756.04","8,453,337.04","9,263,301.00","2,380,000.00","10,109,834.00","13,750,000.00","12,218,348.00","6,866,500.00","10,313,700.00","13,244,423.85","1,717,000.00","8,611,047.00","12,723,428.00","7,473,720.00","7,260,300.00","11,708,000.00","29,503,280.00","15,715,000.00","40,607,759.48","31,165,056.11","31,940,839.86","19,256,448.89","3,100,000.00",,,,"8,786,146.70","263,923.66",,,,,,,,,,
应付票据,"257,865,293.31","256,378,364.00","220,838,000.00","210,399,915.00","202,447,315.00","312,731,000.00","223,971,442.00","216,582,504.00","311,878,412.00","332,291,350.00","288,078,950.00","321,444,887.00","449,079,937.00","461,807,468.00","319,568,488.00","347,977,139.00","601,496,274.26","577,912,132.00","400,943,360.00","433,374,160.00","605,210,000.00","531,025,000.00","368,725,000.00","362,150,000.00","636,550,000.00","658,610,000.00","436,010,500.00","396,809,065.00","606,758,565.00","599,940,000.00","460,367,000.00","507,737,000.00","650,637,877.10","574,917,877.10","355,420,000.00","357,258,033.00","566,585,578.00","556,451,045.00","335,496,050.00","388,533,711.00","577,918,689.00","478,327,528.00","360,630,370.00","367,354,015.23","512,142,270.89","509,157,900.00"
应收账款,"1,589,701.43","2,966,601.53","2,950,991.08","843,313.46","810,897.64","2,992,095.01","1,005,867.98","1,426,481.44","1,270,130.17","2,770,870.03","4,441,063.61","550,721.92","604,016.03","282,155.04","1,691,531.96","2,083,088.26","2,366,568.56","2,164,734.42","1,022,088.85","844,352.70","1,776,486.75","1,333,052.81","2,361,140.29","1,239,337.61","1,880,335.40","6,135,359.18","2,994,941.90","1,335,570.92","1,045,757.26","1,489,519.85","2,237,059.21","6,721,998.60","6,732,855.78","8,398,487.28",,"11,721,311.26","14,410,922.92","12,741,521.83","11,746,304.69","10,893,244.23","14,869,859.09","12,070,939.73","12,747,945.42","64,779,542.17","72,167,851.04","76,713,568.52"
应付账款,"227,834,121.38","143,618,000.80","173,967,327.34","232,643,991.41","212,482,289.12","137,328,023.38","240,284,829.28","293,260,071.45","197,779,306.75","274,038,354.90","254,080,213.79","407,050,174.12","412,714,040.59","323,672,168.45","403,670,136.71","490,993,876.31","364,864,273.82","229,417,647.07","423,113,054.57","605,801,500.20","555,989,124.60","530,491,044.03","671,015,308.01","877,170,255.78","696,704,089.00","665,473,583.69","751,004,369.86","895,208,854.97","809,940,085.60","802,277,883.21","946,213,375.57","1,760,231,599.02","1,472,367,474.55","1,267,806,591.24","1,534,670,988.68","1,867,608,433.62","1,682,902,450.43","1,587,295,348.11","1,732,266,988.87","1,819,753,322.12","1,717,434,700.09","1,663,020,900.65","1,604,311,359.56","2,297,513,246.92","2,094,734,208.27","1,844,145,987.85"
预付款项,"634,104,255.20","565,564,094.49","581,158,705.04","135,689,306.06","99,372,746.61","128,117,448.04","170,958,170.89","170,280,111.33","240,131,896.11","209,298,942.27","340,221,571.48","226,366,041.53","252,193,024.60","478,374,000.68","479,131,131.95","317,963,224.34","304,807,484.91","321,188,483.94","369,790,406.73","684,728,964.98","738,162,936.19","991,630,160.31","889,519,656.61","497,543,849.03","848,533,130.84","680,338,193.39","782,553,419.85","591,017,312.16","665,786,693.94","1,001,765,187.11","1,124,483,073.62","457,751,643.31","588,319,948.85","628,746,269.26","831,707,668.46","532,681,560.17","737,031,579.41","769,605,285.93","882,254,866.10","663,686,081.31","1,090,467,123.82","778,340,848.46","871,524,951.17","681,077,884.25","781,140,450.37","736,889,502.41"
预收款项,"271,732,584.44","203,842,166.97","223,405,336.75","291,493,589.73","355,763,617.97","309,633,469.67","306,293,125.79","466,708,983.25","525,354,958.09","440,077,830.37","470,592,130.55","650,631,655.35","664,339,351.55","671,569,534.12","658,189,802.59","914,864,107.80","920,531,994.30","813,072,769.87","958,806,668.37","1,496,458,501.22","1,491,612,841.63","1,357,781,440.18","1,455,264,715.70","1,631,590,128.90","1,869,755,834.97","1,720,047,138.65","1,812,425,786.32","1,891,790,068.10","1,754,787,155.73","1,679,139,208.87","1,804,529,617.37","1,787,350,755.95","1,863,615,013.12","1,648,951,820.53","1,684,147,337.21","1,316,840,652.46","1,455,312,111.24","1,242,883,559.41","1,329,800,094.50","1,335,106,397.16","1,594,723,797.69","1,401,265,292.44","1,878,318,556.97","2,087,368,995.91","2,468,726,732.78","2,517,565,055.22"
