科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"386,733,953.29","820,677,578.48","925,425,567.37","1,036,121,096.03","115,063,002.25","341,922,533.05","589,760,067.63","835,351,766.19","247,872,895.89","704,461,193.14","1,089,524,281.26","1,533,865,719.44","397,857,752.79","809,415,673.10","1,200,288,783.46","1,571,985,479.93","358,398,636.86","742,275,079.32","1,104,679,423.65","1,412,848,884.30","428,438,639.10","842,702,767.30","1,220,382,690.83","1,539,745,169.19","592,658,534.08","1,182,793,914.27","1,625,901,742.07","1,992,391,118.69","466,824,063.25","906,403,653.53","1,318,494,779.41","1,753,488,389.19","461,103,761.61","1,012,517,006.56","1,517,731,389.78","2,281,220,600.65","628,440,869.93","1,161,372,766.66","1,731,024,094.09","2,363,653,071.25","579,991,133.04","1,474,620,938.86","2,115,103,689.96","2,711,502,822.83","493,216,414.88"
二、营业利润,"1,398,912.47","8,637,439.42","16,900,202.86","20,190,754.15","5,758,470.54","13,645,270.98","18,902,794.29","18,177,436.52","12,986,559.30","27,679,892.78","40,977,058.52","52,844,898.13","19,014,907.49","36,204,123.98","62,145,044.50","78,745,925.42","17,387,925.08","43,817,078.72","73,600,825.75","93,412,121.37","24,391,167.57","48,530,200.80","77,177,352.98","93,650,238.77","29,062,040.97","57,158,173.94","94,100,047.35","107,959,407.14","30,899,757.35","71,489,689.40","119,205,606.80","127,407,727.55","27,546,541.16","51,121,012.94","76,962,453.11","85,526,790.89","27,073,798.19","47,308,678.31","62,359,902.53","60,319,819.74","20,240,238.66","54,448,751.88","74,948,952.80","100,338,648.01","30,101,963.65"
减:营业成本,"351,547,140.44","735,399,217.28","791,767,209.07","844,294,622.36","69,995,839.00","239,706,607.52","429,556,342.60","623,425,002.20","187,727,408.65","583,773,364.10","897,863,462.74","1,248,561,498.00","312,253,952.76","641,336,703.58","944,573,348.74","1,252,015,120.99","269,410,228.33","564,415,631.12","839,011,616.77","1,077,993,386.57","320,751,852.99","640,049,569.39","920,197,815.26","1,172,394,189.58","462,538,108.88","935,253,453.08","1,259,568,719.69","1,548,952,377.75","336,239,981.96","651,959,376.84","954,875,964.78","1,309,683,968.73","345,305,674.07","784,027,625.73","1,151,035,706.83","1,806,605,157.36","489,705,989.63","891,969,565.70","1,322,162,578.36","1,793,963,339.34","416,418,985.76","1,135,417,671.06","1,588,600,492.47","1,966,110,279.97","285,150,977.37"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"629,683.97","2,094,103.86","3,121,827.75","4,576,883.11","1,227,305.80","2,568,425.41","3,918,687.99","5,404,132.96","1,457,752.26","3,241,499.56","5,077,873.67","7,599,281.44","2,039,909.69","4,452,223.33","6,793,423.33","8,823,404.80","2,488,257.96","4,726,627.62","7,314,280.85","8,383,261.63","3,173,184.80","5,776,718.40","8,502,771.37","10,467,605.01","3,463,251.76","6,772,325.37","10,366,069.51","12,384,367.11","3,515,864.82","6,870,577.71","9,483,555.36","11,703,620.42","1,904,472.97","4,839,384.21","7,604,881.58","10,693,182.41","2,797,718.51","5,812,058.91","8,746,317.25","14,133,200.20","3,789,032.16","8,362,470.86","13,257,334.66","18,477,228.99","5,268,970.92"
营业外收入,"2,291,986.52","2,399,748.69","2,571,514.50","5,316,101.64","582,867.81","1,137,701.90","3,449,951.90","8,639,232.21",,"32,840.92","1,251,870.53","7,073,670.12","13,492.00","1,315,443.25","1,321,083.25","12,055,115.56","72,023.97","91,277.06","117,957.77","3,924,617.96","26,288.57","42,011.87","72,844.80","2,072,376.79","156,075.60","193,484.89","295,471.15","1,462,323.52","8,776.16","114,408.29","292,305.63","4,511,788.80","2,172,300.10","4,321,005.06","6,987,085.84","14,765,932.06","38,375.49","382,210.44","1,828,056.03","12,208,194.39","113,092.90","132,428.01","8,843,312.36","2,316,075.18","1,254,654.37"
销售费用,"18,699,003.60","43,447,787.61","68,615,104.20","104,024,011.38","18,608,618.70","46,828,463.63","82,063,769.89","112,437,194.32","30,409,613.59","65,984,293.73","102,831,174.71","152,182,278.16","53,540,446.77","103,489,608.02","148,572,594.28","171,830,085.49","52,886,045.10","95,674,632.71","143,190,244.58","182,627,795.89","60,697,836.54","110,027,547.52","160,756,405.37","198,313,650.20","77,181,657.83","143,004,514.24","207,052,371.11","245,508,731.34","75,458,559.66","139,533,767.99","189,205,018.30","228,207,915.23","67,396,098.16","135,544,493.43","226,401,267.32","298,142,088.69","83,466,524.54","171,495,742.18","267,442,353.15","381,965,021.86","109,465,831.08","229,096,593.34","368,542,015.96","527,649,671.32","150,359,602.03"
减:营业外支出,"18,216.66","177,566.92","340,727.99","4,334,793.31","322,646.15","832,269.33","1,250,982.67","2,191,656.64","12,823.29","161,318.05","194,698.78","965,280.08","1,948,784.04","1,968,314.07","2,745,833.58","2,763,874.60","21,915.09","82,070.96","371,302.09","3,065,336.68","2,570.23","334,713.90","390,382.45","434,420.37","4,092.38","115,727.37","274,648.62","359,342.51","11,896.60","93,587.37","144,978.11","503,313.42","448,815.81","451,567.92","595,599.73","1,689,074.87","309,722.88","313,620.66","368,207.52","1,226,423.78","110,644.98","423,390.84","1,664,239.56","2,199,666.00","-17,231.94"
管理费用,"13,626,987.83","28,660,342.37","41,776,416.51","53,094,430.64","12,353,160.66","30,124,039.26","43,867,981.11","65,848,361.92","14,792,782.99","33,130,094.66","54,164,380.03","70,903,470.44","16,404,507.75","31,401,081.81","46,953,632.97","67,681,990.29","16,900,589.27","36,043,337.65","44,393,562.26","59,968,193.02","20,925,661.30","41,506,079.98","60,360,882.86","77,087,205.98","24,390,847.97","48,862,231.95","66,333,625.81","88,587,919.60","29,457,860.23","44,464,149.99","61,879,742.56","90,992,684.50","26,430,128.95","51,297,576.38","81,358,911.58","112,439,955.96","30,397,698.62","58,322,632.70","92,019,408.73","122,272,777.01","37,631,633.35","68,125,744.16","100,405,389.04","139,134,696.04","38,294,890.35"
其中:非流动资产处置净损失,"-1,734,680.24",,,,,,,"1,449,112.19",,,,"651,858.39",,,,"-1,844,300.41",,,,"1,716,641.48",,"208,718.61",,"242,535.84",,"105,790.14",,"149,530.13",,"91,334.05",,"243,935.38","337,615.71","337,615.71","456,806.65","527,861.55","5,142.16","9,727.14","14,775.51","619,849.98","71,116.74","325,719.98","1,556,361.74",,
