科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2015-12-31
其他应收款,"64,619,235.88","48,529,897.13","40,422,288.25","437,456,752.37","309,713,867.79","204,819,495.47","50,359,505.32","36,933,589.19","42,425,919.96","69,734,408.54","40,088,374.01","29,992,092.13","35,594,438.06","34,410,046.98","76,147,382.78","32,425,534.61","33,042,447.28","33,727,632.16","38,725,071.93","30,687,786.29","39,277,811.91","37,187,326.74","41,415,128.11","38,112,808.09","41,947,658.67","72,199,027.23","43,028,647.79","43,755,848.62","40,422,887.99","51,161,360.81"
应付职工薪酬,"13,892,696.98","85,424,690.90","73,333,728.18","7,823,524.93","4,365,675.44","8,342,728.32","19,487,119.63","3,728,690.22","10,710,202.92","5,418,049.65","4,872,051.65","9,665,378.55","15,472,296.48","5,822,846.46","5,053,018.78","5,824,367.38","19,981,426.80","14,976,099.96","15,102,394.51","18,453,157.78","32,100,018.73","40,134,056.06","48,002,217.97","33,226,940.07","32,503,802.86","37,456,736.85","41,793,580.23","24,583,127.14","28,134,456.05","85,309,465.34"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"15,847,368.98","29,745,701.24","44,747,607.51","58,449,024.36","87,780,932.61","52,027,082.45","54,892,048.73","49,042,121.60","25,196,470.65","34,702,437.27","16,244,777.15","28,290,898.11","36,298,315.51","6,479,477.85","14,437,915.90","-9,021,969.96","-902,672.91","2,532,797.56","9,358,791.61","12,488,021.56","8,573,936.15","2,036,311.71","4,577,028.41","10,234,161.92","3,264,978.48","3,275,599.09","4,039,615.75","1,047,326.66","-8,096,033.90","6,471,558.52"
应收利息,,,,,,,,"166,500.00",,,,,,,,,,,,"2,471,987.36","1,154,487.36","5,529,487.36","14,103,787.36","11,586,526.48","13,594,808.60","16,483,000.00","15,247,800.00","17,850,600.00","12,515,600.00",
应付利息,,,,"32,051,829.13","42,038,437.05","7,831,776.93","17,947,475.35","47,599,594.18","53,847,916.64","3,957,575.67","14,629,352.67","36,192,268.59","35,949,439.42","4,162,195.39","15,069,471.64","41,087,803.24","37,800,117.30","5,414,093.64","19,096,599.02","51,998,181.20","47,400,269.43","9,759,378.56","24,691,447.67","58,595,449.08","68,873,327.64","26,428,834.84","38,934,056.35","52,782,272.61","162,392,990.37","4,662,729.06"
应收股利,,,,,,,,,,"8,000,000.00",,,,,,,,,,,,,,,,,,,,
应付股利,"1,662,912.82","1,662,912.82","1,582,958.77",,"143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35","143,826.35"
存货,"43,424,659.34","11,224,053.78","7,897,766.30","95,651,892.68","23,319,845.77","144,450,523.25","133,299,946.58","79,405,661.56","85,287,866.67","114,016,652.48","154,472,542.68","193,789,817.90","242,558,777.49","215,024,451.35","235,308,000.58","281,038,832.37","324,764,356.42","366,869,413.44","411,877,857.85","405,249,518.55","441,884,824.11","368,802,052.39","435,741,498.75","405,107,259.65","446,543,521.00","404,149,774.14","393,014,176.17","372,693,929.59","342,036,421.74","86,427,404.60"
其他应付款,"136,728,667.17","73,675,128.37","56,705,157.99","710,924,661.47","793,023,155.20","624,001,851.38","493,624,108.54","358,159,571.62","281,178,157.80","251,984,846.02","87,180,962.91","11,387,870.31","1,752,735.17","13,230,860.61","9,145,293.07","7,671,871.53","5,347,853.27","5,584,519.71","8,415,940.52","7,931,315.41","5,257,633.01","14,722,413.98","19,531,838.16","24,320,411.32","36,047,597.07","27,765,815.76","23,412,847.47","410,698,539.99","418,528,017.20","28,116,859.53"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"100,000,000.00","50,000,000.00",,"85,566,100.00","416,670,125.00","730,288,650.00","1,074,261,437.50","1,013,232,175.00","1,012,376,725.00","888,099,075.00","809,829,000.00","1,302,536,400.00","743,119,450.00","656,351,800.00","967,299,600.00","1,044,888,171.00","972,098,071.00","941,751,528.20","1,102,064,163.00","1,379,462,373.01","1,412,521,974.46","1,691,613,639.66","1,733,254,771.66","2,016,844,904.03","1,685,950,829.19","1,821,648,753.22","1,914,806,546.08","3,061,374,920.97","2,873,583,355.07","395,914,088.54"
其他流动资产,,,,,,,,,,,,,,,,,,,,"9,800,671.73","9,930,380.47","9,800,671.73","9,111,336.45",,,"3,381,894.92","27,163,160.53","27,263,645.17","22,375,399.16","16,118,926.56"
其他流动负债,,,,"1,582,958.77","4,709,286.10","358,243.42",,,"1,588,299.80","1,599,779.37",,,,,,,,,,,,,,,,,,,,
流动资产合计,"402,960,529.34","345,463,536.82","409,513,825.67","3,283,359,789.12","3,617,234,879.09","3,373,727,348.83","4,115,456,232.33","3,853,064,976.57","3,698,930,184.35","3,597,758,713.33","3,620,400,104.36","4,137,292,987.75","4,613,208,188.31","4,574,853,837.01","4,804,269,518.23","4,608,730,413.94","5,806,707,928.70","5,159,323,949.15","5,011,192,558.46","4,673,395,838.59","5,321,097,767.87","5,288,540,736.35","5,709,471,600.42","5,297,615,819.10","4,938,043,840.15","4,718,689,991.13","4,584,275,084.53","2,201,766,224.21","1,992,375,968.22","1,058,535,333.60"
流动负债合计,"435,623,806.82","341,430,718.25","328,909,852.42","1,375,187,652.27","1,807,010,559.73","1,841,742,429.34","1,796,530,379.73","1,941,090,986.29","2,231,411,875.01","2,236,768,330.35","1,856,408,694.80","2,422,763,401.05","1,764,498,954.27","1,600,934,191.21","2,048,848,126.39","2,809,060,315.17","2,837,947,784.46","3,095,122,691.78","3,400,874,700.93","3,447,367,432.94","4,292,262,771.62","5,018,231,321.99","5,473,958,553.16","5,762,825,244.97","5,609,051,305.26","6,078,202,505.68","6,613,980,476.05","8,005,177,745.72","8,091,735,074.48","994,491,453.77"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"920,000,000.00","1,070,000,000.00","1,120,000,000.00","3,471,857,375.00","3,343,821,625.00","3,294,983,712.50","4,197,923,714.88","4,350,478,100.00","4,353,840,800.00","4,308,900,600.00","4,874,042,000.00","5,268,801,300.00","6,732,292,950.00","7,063,291,450.00","7,478,812,000.00","8,115,704,750.00","8,035,798,800.00","7,970,761,400.00","7,977,539,820.00","8,114,197,003.00","8,273,458,434.00","7,908,503,987.00","7,706,760,742.00","7,075,217,440.00","6,932,831,892.00","6,498,996,063.50","5,978,234,747.50","5,748,145,345.00","5,676,234,365.00","3,163,830,113.24"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,"1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00",,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,"690,799,010.65","681,468,218.34","672,005,791.89","962,681,755.92","944,517,520.00","924,369,983.91","794,806,502.75","775,304,180.57","1,333,342,176.68","1,298,277,424.34","1,264,616,774.67","1,252,313,790.87","1,228,236,281.24","1,556,233,503.23","1,633,023,688.59","1,813,904,945.80","1,759,340,749.32","1,701,555,379.01","1,656,851,288.70","1,614,411,280.25","1,270,613,020.95"
长期股权投资,"53,292,472.05","53,292,472.05","53,362,756.55","49,667,546.24","54,667,546.24","47,608,987.66","47,608,987.66","45,548,693.57","45,548,693.57","34,875,895.23","34,875,895.23",,,,,"25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,005,006.92","25,052,956.72","25,052,816.86","26,777,799.88","27,750,325.32","27,577,285.45","28,751,346.88",
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00",,,
投资性房地产,,,,"13,134,850.15","12,943,522.57","12,752,194.99","12,560,867.41","12,369,539.83","12,178,212.25","11,986,884.67","11,795,557.09",,,,,,,,,,,,,,,,,,,
预计负债,,,,"15,982,855.97","14,995,118.77","14,733,599.23","15,006,621.36","10,233,640.68","10,232,892.02","17,073,320.14","2,664,060.85","3,212,114.30","3,211,919.79","3,163,230.32","3,155,465.84","2,513,072.00","2,513,072.00","2,513,072.00","2,513,072.00",,,,,,,,,,,
固定资产,"1,738,429,264.40","1,926,178,022.10","1,887,907,597.98","4,283,714,934.22","3,965,922,977.92","3,881,290,314.66","3,901,994,601.88","4,105,751,668.60","5,169,512,549.43","5,727,429,103.68","5,829,655,607.47","7,122,175,979.30","7,057,798,052.33","7,692,263,167.02","8,223,216,450.74","9,398,337,540.65","9,875,268,880.18","10,859,623,475.80","11,793,814,625.58","12,905,102,828.49","12,702,961,404.10","13,687,948,081.46","13,728,895,500.00","13,550,314,117.67","13,380,624,874.83","13,376,277,788.45","13,205,034,089.68","10,735,776,547.48","10,609,100,615.26","6,865,527,842.16"
递延所得税负债,"6,274,398.64","4,775,667.20","4,775,667.20","3,999,743.49","3,999,743.49","3,999,743.49","3,999,743.49",,,,,,,,,,,,,,,,,,,,,,,
在建工程,"837,981,168.56","752,508,019.95","821,373,383.95","2,290,845,156.73","2,871,546,011.94","3,137,255,559.45","3,353,477,762.31","3,812,435,685.05","3,245,358,644.45","3,551,469,689.53","3,565,209,237.48","2,758,475,077.80","3,533,836,826.88","3,101,168,377.84","3,206,771,248.01","3,332,416,917.03","3,001,970,157.89","3,152,836,128.02","2,408,108,108.04","1,496,848,909.67","1,749,899,010.37","759,288,304.86","717,377,474.11","777,168,520.30","821,400,889.41","657,420,101.06","662,799,421.69","801,831,027.59","815,719,452.72","933,867.92"
其他非流动负债,"10,683,900.00","575,439.00","564,709.98","553,980.96","543,251.94","532,522.92","521,793.90","511,064.88","500,335.86","284,485,334.73","276,775,497.51","282,446,036.38","293,105,682.29","285,034,647.34","276,907,946.41","289,422,926.74","260,761,428.20","252,743,302.25","244,725,176.33","273,194,818.67","268,955,708.35","264,716,598.05","396,685,519.97","390,228,169.80","383,770,819.68","371,213,863.38","364,854,965.13","366,648,769.27","360,191,419.15",
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"936,958,298.64","1,075,351,106.20","1,125,340,377.18","4,492,393,955.42","4,363,359,739.20","4,314,249,578.14","5,217,451,873.63","5,361,222,805.56","5,364,574,027.88","6,301,258,265.52","6,834,949,776.70","7,226,465,242.57","8,991,292,308.00","9,296,006,847.66","9,683,245,396.16","10,202,447,251.49","10,074,377,480.77","10,559,359,950.93","10,523,055,492.67","10,652,008,596.34","10,794,727,933.22","10,401,456,866.29","10,659,679,765.20","10,098,469,298.39","10,130,507,657.48","9,629,550,676.20","9,046,645,091.64","7,771,645,402.97","7,650,837,064.40","4,449,387,260.97"
固定资产清理,,,,,,,"-22,217,054.23",,"-4,608.88",,"-2,882,935.65",,,"7,321,080.42",,,,,,,,,,,,,,,,
负债合计,"1,372,582,105.46","1,416,781,824.45","1,454,250,229.60","5,867,581,607.69","6,170,370,298.93","6,155,992,007.48","7,013,982,253.36","7,302,313,791.85","7,595,985,902.89","8,538,026,595.87","8,691,358,471.50","9,649,228,643.62","10,755,791,262.27","10,896,941,038.87","11,732,093,522.55","13,011,507,566.66","12,912,325,265.23","13,654,482,642.71","13,923,930,193.60","14,099,376,029.28","15,086,990,704.84","15,419,688,188.28","16,133,638,318.36","15,861,294,543.36","15,739,558,962.74","15,707,753,181.88","15,660,625,567.69","15,776,823,148.69","15,742,572,138.88","5,443,878,714.74"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"533,599,661.00","533,599,661.00","533,599,661.00","894,811,483.00","894,811,483.00","1,610,660,670.00","1,610,660,670.00","1,610,660,670.00","1,610,660,670.00","1,610,660,670.00","1,610,660,670.00","1,610,660,670.00","1,610,660,670.00","1,610,660,670.00","1,610,660,670.00","1,610,660,670.00","1,885,660,670.00","3,394,189,206.00","3,394,189,206.00","3,394,189,206.00","3,394,189,206.00","3,394,189,206.00","3,394,189,206.00","3,394,189,206.00","3,394,189,206.00","3,394,189,206.00","3,394,189,206.00","3,394,189,206.00","3,394,189,206.00","5,023,400,024.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"425,777,635.45","425,777,635.45","425,777,635.45","2,038,329,404.51","2,038,329,404.51","1,501,442,514.51","1,501,442,514.51","1,494,263,653.94","1,494,263,653.94","1,494,263,653.94","1,495,748,574.94","1,493,680,773.94","1,493,680,773.94","1,493,680,773.94","1,493,680,773.94","1,493,680,773.94","2,742,645,773.94","1,403,826,698.24","1,403,826,698.24","1,403,826,698.24","1,403,826,698.24","1,403,826,698.24","1,403,826,698.24","1,406,401,508.24","1,406,401,508.24","1,406,401,508.24","1,406,401,508.24","1,406,401,508.24","1,406,401,508.24","4,052,987,188.62"
无形资产,"3,785,765.86","3,766,741.91","3,747,717.96","3,752,489.96","3,739,329.57","3,710,335.84","3,686,899.73","3,666,242.43","3,664,609.08","3,624,926.83","8,744.17","7,110.82","5,477.47","3,844.12","2,210.77",,,,,"785,135.00","764,880.02","744,625.04","1,549,356.24","1,508,127.03","1,466,897.82","1,425,668.61","1,382,249.68","1,341,088.90","1,299,928.12","3,848,985.06"
盈余公积,"262,303,183.78","262,911,139.51","262,911,139.51","294,270,152.15","294,270,152.15","294,270,152.15","297,746,334.56","321,594,000.98","321,594,000.98","321,594,000.98","321,594,000.98","333,192,716.70","333,192,716.70","333,192,716.70","333,192,716.70","336,777,943.75","339,511,344.69","339,511,344.69","339,511,344.69","336,777,943.75","336,777,943.75","336,777,943.75","336,777,943.75","336,777,943.75","336,777,943.75","336,777,943.75","336,777,943.75","336,777,943.75","336,777,943.75","336,777,943.75"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"456,379,872.88","453,370,688.40","511,322,456.14","821,705,937.35","1,126,869,344.98","901,883,646.99","998,292,431.09","1,114,132,523.69","1,162,895,161.56","972,654,633.09","954,971,185.72","945,704,945.30","1,027,151,684.36","1,061,461,032.91","1,061,748,275.77","923,625,543.28","852,311,190.37","439,611,387.66","221,205,805.04","-19,112,922.58","-292,465,300.99","-664,924,307.18","-959,723,959.77","-1,257,939,585.53","-1,617,348,584.52","-1,986,364,755.58","-2,242,647,927.29","-7,179,521,031.72","-7,435,027,226.47","-6,973,020,065.70"
长期待摊费用,"192,052.60","91,508.60","79,457.74","67,406.88","58,981.02","46,930.16","42,129.30","33,703.44","33,703.44","16,851.72",,,,,,,,,,,,,,,,,,,,
少数股东权益,"6,615,812.15","4,964,963.25","4,229,228.78","28,890,713.87","36,019,470.51","33,909,589.91","32,740,087.18","29,140,860.60","29,055,163.77","28,676,328.11","22,426,187.11","22,743,837.47","21,908,992.94","22,380,850.01","67,351,620.80","61,740,280.60","63,596,371.42","64,821,939.53","66,960,535.41","66,579,285.89","50,832,539.26","50,861,172.97","52,208,537.29","91,678,507.40","93,091,194.32","95,231,848.75","94,781,467.02","94,620,149.23","95,272,400.56","95,144,134.67"
递延所得税资产,"20,617,017.91","16,105,610.63","16,105,610.63","14,446,948.90","14,615,091.37","14,026,742.69","11,697,659.75","3,512,436.22","3,463,982.75","2,760,189.79","1,641,270.17","1,082,510.68","1,082,510.68","1,082,510.68","1,082,510.68","3,061,763.68","3,061,763.68","3,059,305.68","2,809,865.47","68,452,794.71","67,887,020.79","68,237,768.37","68,254,564.47","68,301,885.31","68,308,835.31","68,324,942.54","68,355,947.49","40,547.03","37,459.53",
外币报表折算价差,,,,"-6,600,176.37","-19,941,814.36","-27,740,166.76","-30,556,204.56","-35,722,555.35","-35,768,582.70","-35,953,627.21","-36,055,609.93","-36,177,920.68","-36,455,044.54","-41,624,265.34","-63,385,641.33","-70,446,142.93","-84,041,885.20","-96,600,360.18","-108,698,625.43","-112,050,734.12","-112,541,707.95","-110,659,385.98","-110,363,241.71","-112,440,697.09","-111,574,020.50","-105,072,641.37","-100,530,647.02","-55,055,499.89","-87,096,947.26",
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"6,198,055.65",,,"5,902,703.64","5,804,252.97","5,115,098.28"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"2,654,297,741.38","2,751,942,375.24","2,782,576,524.81","6,655,629,333.08","6,923,493,460.63","7,096,691,065.45","7,308,851,853.81","7,983,317,969.14","8,479,755,786.09","9,332,163,541.45","9,440,303,375.96","9,881,740,678.60","10,592,722,867.36","10,801,838,980.08","11,431,072,420.20","12,758,816,221.36","12,905,300,801.75","14,040,518,909.50","14,229,732,599.09","14,496,189,667.87","14,546,512,315.28","14,541,218,779.73","14,541,081,901.74","14,422,345,607.03","14,303,052,369.88","14,130,226,300.54","13,965,322,033.86","11,572,469,200.09","11,460,713,055.48","6,875,425,793.42"
所有者权益(或股东权益)合计,"1,684,676,165.26","1,680,624,087.61","1,737,840,120.88","4,071,407,514.51","4,370,358,040.79","4,314,426,406.80","4,410,325,832.78","4,534,069,153.86","4,582,700,067.55","4,391,895,658.91","4,369,345,008.82","4,369,805,022.73","4,450,139,793.40","4,479,751,778.22","4,503,248,415.88","4,356,039,068.64","5,799,683,465.22","5,545,360,215.94","5,316,994,963.95","5,070,209,477.18","4,780,619,378.31","4,410,071,327.80","4,116,915,183.80","3,858,666,882.77","3,501,537,247.29","3,141,163,109.79","2,888,971,550.70","-2,002,587,724.39","-2,289,483,115.18","2,490,082,412.28"
资产总计,"3,057,258,270.72","3,097,405,912.06","3,192,090,350.48","9,938,989,122.20","10,540,728,339.72","10,470,418,414.28","11,424,308,086.14","11,836,382,945.71","12,178,685,970.44","12,929,922,254.78","13,060,703,480.32","14,019,033,666.35","15,205,931,055.67","15,376,692,817.09","16,235,341,938.43","17,367,546,635.30","18,712,008,730.45","19,199,842,858.65","19,240,925,157.55","19,169,585,506.46","19,867,610,083.15","19,829,759,516.08","20,250,553,502.16","19,719,961,426.13","19,241,096,210.03","18,848,916,291.67","18,549,597,118.39","13,774,235,424.30","13,453,089,023.70","7,933,961,127.02"
负债和所有者(或股东权益)合计,"3,057,258,270.72","3,097,405,912.06","3,192,090,350.48","9,938,989,122.20","10,540,728,339.72","10,470,418,414.28","11,424,308,086.14","11,836,382,945.71","12,178,685,970.44","12,929,922,254.78","13,060,703,480.32","14,019,033,666.35","15,205,931,055.67","15,376,692,817.09","16,235,341,938.43","17,367,546,635.30","18,712,008,730.45","19,199,842,858.65","19,240,925,157.55","19,169,585,506.46","19,867,610,083.15","19,829,759,516.08","20,250,553,502.16","19,719,961,426.13","19,241,096,210.03","18,848,916,291.67","18,549,597,118.39","13,774,235,424.30","13,453,089,023.70","7,933,961,127.02"
