科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"458,162,339.53","493,850,472.06","453,655,916.82","856,781,536.06","864,513,750.84","985,059,254.71","1,103,510,146.95","1,126,135,695.47","1,295,114,975.69","1,097,278,549.98","2,308,087,772.98","1,472,442,389.09","1,354,513,693.37","1,461,733,808.84","1,091,321,458.99","1,277,940,468.86","1,587,533,047.20","1,831,435,465.89","1,865,322,318.44","3,231,082,402.64","1,607,247,929.47","1,127,718,893.62","1,549,762,245.37","1,573,596,178.09","1,476,583,566.41","1,489,157,242.95","1,366,506,403.32","1,698,072,144.69","1,582,739,281.78","1,752,024,432.88","1,741,195,542.16","1,602,971,957.99","2,836,538,483.35","3,883,854,137.37","3,818,609,402.24","3,675,405,108.80","7,805,345,791.21","2,666,360,995.73","2,870,262,667.95","3,427,076,713.80","3,394,537,061.47","2,703,792,571.78","4,863,647,861.47","4,181,211,424.96","4,019,338,479.50","3,499,625,053.63","4,040,290,837.02","3,875,187,414.33","3,853,071,995.52"
短期借款,"293,000,000.00","512,221,702.53","678,223,249.73","364,861,428.84","660,182,368.71","829,002,850.32","914,114,324.98","812,763,575.66","613,128,851.15","416,067,214.72","744,933,331.34","969,171,198.12","1,897,441,584.23","2,529,050,684.25","2,624,839,539.51","2,805,865,936.80","2,557,838,833.23","3,019,746,466.47","3,036,024,427.09","2,938,763,448.30","2,973,625,860.24","2,380,313,790.42","1,736,258,311.05","2,966,888,958.98","2,913,111,132.61","2,969,530,273.94","3,635,386,176.36","2,779,463,850.55","2,759,827,624.85","2,877,968,998.98","3,010,248,368.20","3,038,066,662.87","1,651,162,982.93","2,150,282,515.62","2,530,037,163.94","3,111,348,126.57","4,074,286,373.18","2,740,991,981.29","3,659,901,266.34","3,624,668,475.34","5,119,155,970.88","6,749,189,389.78","6,839,424,773.85","6,172,818,890.65","5,774,365,728.49","5,680,457,362.83","5,200,390,089.13","5,103,956,526.52","5,129,981,856.03"
交易性金融资产,"45,400,000.00","4,751,992.00","37,094,795.73","20,405,145.14","37,061,739.25","605,898.00","409,221.00",,,,,,,,,,,,,,,,,,,,"50,000,000.00",,,,,,,,,,,,,"23,240,355.69","65,635,167.31","71,943,823.15","84,617,335.58","173,674,211.44","172,691,721.89","144,958,529.05","183,851,722.46","98,556,246.95","25,550,008.66"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,062,542.76","20,675,716.01","26,002,883.93","43,344,742.67","11,177,583.55","4,928,377.71","4,514,134.67","16,292,714.33"
应收票据,"48,534,527.80","53,564,581.59","75,718,435.55","315,915,605.76","235,565,988.20","294,829,635.92","269,347,735.52","440,217,255.40","271,464,303.04","323,930,274.93","167,115,729.73","445,767,661.34","169,512,036.53","507,486,912.83","562,083,058.03","767,499,028.71","551,709,351.94","761,899,213.40","924,480,760.03","1,435,537,893.33","822,243,978.82","736,643,478.20","946,493,778.90","1,306,763,166.82","855,334,117.91","661,538,259.64","827,259,303.63","1,898,715,566.45","1,489,463,528.93","1,245,208,954.60","1,028,285,881.87","2,023,030,410.97","1,839,353,032.22","1,562,896,931.32","1,084,281,328.11","1,431,243,141.30","1,137,282,948.20","987,912,578.46","917,940,344.87","1,190,247,675.91","1,023,113,237.93","1,233,279,974.93","1,489,051,443.54","1,920,388,665.68","1,458,974,547.79","1,770,173,015.61","2,370,547,360.40","3,001,448,967.33","2,373,062,580.54"
应付票据,"748,484,500.55","751,293,341.41","790,254,425.00","485,167,020.00","696,669,520.00","913,050,000.00","617,059,999.97","705,920,000.00","1,142,000,000.00","1,524,700,000.00","1,548,900,000.01","1,239,280,000.00","1,512,380,000.00","1,536,780,000.00","1,022,998,500.00","1,084,777,898.19","1,064,886,498.43","1,086,701,696.60","746,910,936.83","1,020,119,801.99","951,361,854.32","486,693,356.20","559,902,183.46","594,974,700.55","793,141,349.39","655,392,614.57","502,909,065.50","355,510,022.88","374,079,664.25","490,672,065.12","604,700,607.45","557,934,488.42","121,040,163.66","311,159,304.86","257,216,575.61","428,253,697.52","414,493,430.12","78,363,401.05","730,725,596.07","750,455,716.94","344,667,435.11","300,431,481.54","208,697,985.84","203,229,046.17","294,652,914.54","379,807,037.66",,"429,150,504.62",
应收账款,"662,417,285.52","766,871,620.63","769,416,673.73","669,216,066.71","885,483,909.86","1,064,072,220.51","766,784,033.35","564,903,861.52","833,179,502.91","936,305,278.03","1,019,340,074.62","847,066,952.88","1,345,900,444.96","1,408,886,506.81","1,519,558,957.06","1,237,485,141.64","2,063,941,052.11","2,172,435,545.37","2,143,801,667.22","1,637,991,755.99","1,976,837,249.06","2,297,811,027.75","2,211,351,013.94","1,865,343,627.20","2,351,612,019.02","2,586,384,136.75","2,754,954,357.00","1,960,662,766.95","3,275,784,943.30","3,278,235,425.23","2,916,158,194.78","2,655,788,484.24","3,250,729,939.55","3,311,315,475.82","3,034,427,372.96","2,175,164,789.88","2,455,270,965.01","2,640,689,910.64","2,446,898,344.59","2,176,923,882.79","2,953,116,781.58","2,863,861,533.60","2,876,884,264.94","2,588,680,560.51","3,080,008,410.68","3,561,054,522.40","4,102,675,343.10","2,983,962,215.69","3,703,243,535.79"
应付账款,"318,620,879.34","307,928,836.71","288,520,996.95","335,943,712.98","312,165,124.40","422,202,075.59","363,954,005.85","336,427,514.69","419,137,692.75","379,919,951.14","488,362,124.95","479,188,281.86","632,421,388.64","758,053,461.54","796,353,726.92","690,168,450.30","888,443,627.99","831,486,646.05","662,817,044.00","787,920,975.27","766,575,985.44","752,919,857.70","741,209,427.08","1,038,930,150.74","1,271,107,661.52","1,459,336,430.29","1,433,430,342.74","1,222,484,670.15","1,547,807,335.72","1,451,096,183.12","1,167,261,646.15","1,378,155,682.40","1,563,073,776.92","1,495,159,570.58","1,435,046,166.66","1,225,183,495.79","1,327,735,571.31","1,390,382,362.24","1,328,437,494.70","1,467,061,735.52","1,406,257,846.23","1,327,139,489.21","1,383,477,417.61","1,946,663,374.65","1,915,419,553.40","1,852,605,211.72",,"1,436,735,549.28",
预付款项,"228,519,390.83","228,242,033.08","176,009,109.94","159,183,872.06","214,008,217.70","289,283,958.06","190,969,084.83","414,089,452.40","482,639,374.90","528,619,783.99","568,826,967.12","744,954,025.81","483,784,857.18","789,747,845.54","1,077,025,202.88","948,291,263.15","1,399,523,251.16","1,276,164,642.54","1,079,705,920.08","681,315,496.11","1,187,422,242.67","976,894,969.21","867,326,932.85","309,580,736.18","440,852,079.54","385,013,527.87","458,955,867.04","435,425,890.47","702,743,685.68","622,666,379.65","442,267,162.72","267,580,123.23","456,134,078.30","394,795,598.52","681,219,880.99","174,648,233.13","300,379,933.27","281,863,523.53","235,550,381.42","210,460,935.63","375,595,249.99","424,428,657.61","406,067,073.39","257,671,768.53","405,499,995.99","353,078,446.87","382,570,043.86","253,522,686.25","326,891,201.10"
预收款项,"51,739,204.35","29,311,492.27","39,599,931.27","26,748,583.95","24,574,626.60","102,611,623.48","44,880,151.27","23,614,756.42","36,908,714.18","54,633,988.23","46,843,342.11","44,029,352.58","50,745,447.22","262,806,782.56","406,270,889.39","1,205,370,502.79","1,579,423,887.69","1,720,705,345.47","1,613,372,337.34","1,629,648,521.10","1,051,333,141.56","1,024,239,083.71","1,082,804,622.76","1,260,281,309.79","602,113,715.45","424,819,581.50","392,625,561.09","764,481,366.37","997,929,078.20","1,116,819,652.28","1,139,028,477.72","1,205,578,739.60","1,229,082,730.90","1,280,902,137.86","378,448,323.92","303,419,696.98","289,252,131.45","1,156,565,399.41","1,002,695,142.34","1,002,585,303.81","1,005,583,619.95","989,194,618.38","1,031,210,979.01","2,780,412,481.66","2,764,149,365.60","2,752,882,464.54","2,744,465,575.80","2,745,360,852.82","2,746,702,692.37"
