科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"424,210,534.58","788,616,284.33","1,074,828,326.15","1,423,221,183.08","545,148,618.98","1,197,698,654.09","1,726,897,913.83","2,271,360,778.95","459,061,348.68","931,845,098.08","1,254,497,311.49","1,881,414,566.68","668,527,949.06","1,278,013,261.64","1,989,057,912.07","2,648,599,110.43","555,203,129.52","1,157,553,086.88","1,729,871,731.32","2,346,453,456.62","706,498,883.32","1,323,174,062.67","2,273,236,261.47","3,135,747,125.57","834,615,437.48","1,847,166,334.32","2,841,974,181.83","3,596,371,479.49","645,023,661.98","1,522,600,456.12","2,265,328,748.83","2,946,135,876.64","503,375,639.68","863,384,121.79","1,169,038,688.34","1,569,322,958.74","435,528,110.62","988,879,826.89","1,612,023,661.96","2,296,418,691.34","748,806,232.21","1,544,976,119.35","2,641,625,412.29","4,008,762,684.48"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,"15,423,042.21","15,423,042.21",,,,,,,,,,,,,,,"487,542.82","487,542.82",,,,,,"1,291.60","1,291.60","1,291.60","3,491,223.96","3,491,223.96","5,061,384.72","5,061,384.72",,"4,984,636.71","4,984,636.71","4,984,636.71"
支付其他与投资活动有关的现金,,,,,,,,,"-50,245,351.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,000,000.00","-3,000,000.00",,
收到其他与经营活动有关的现金,"241,020.71","709,522.49","15,523,915.99","56,159,805.78","554,753.15","1,821,210.83","8,278,852.53","34,119,612.72","836,923.17","2,047,770.07","4,484,439.96","7,033,109.10","981,310.78","2,304,757.67","4,604,889.51","8,630,411.60","3,592,782.93","5,381,141.69","7,776,164.55","9,526,216.53","2,891,447.73","5,085,614.50","7,860,922.09","17,542,228.39","3,901,686.85","8,538,959.41","11,516,829.56","14,849,619.57","2,585,212.86","6,262,816.36","9,039,957.38","15,894,948.81","3,411,663.00","6,388,597.24","58,958,820.07","24,161,793.78","1,947,974.01","6,334,607.22","6,350,014.96","7,582,599.30","3,078,737.57","4,632,208.01","7,572,542.12","10,755,782.32"
投资活动现金流出小计,"57,522,981.16","147,060,861.20","262,777,413.82","346,962,011.07","78,565,497.84","230,706,091.01","480,201,270.07","526,965,849.28","50,245,351.00","120,188,243.49","148,160,047.42","194,850,217.04","67,630,022.09","111,256,577.78","293,135,548.16","408,556,414.39","147,426,051.85","311,443,544.78","485,332,418.89","565,921,276.92","91,579,734.22","159,297,035.76","215,741,315.73","252,611,363.96","53,051,237.55","139,480,058.98","198,596,158.67","368,387,258.11","79,396,709.45","168,247,126.38","225,243,413.98","262,866,830.26","37,955,504.79","41,491,849.58","49,219,938.99","62,014,887.53","5,212,729.94","8,551,532.70","13,274,147.30","15,205,547.39","-1,808,268.79","1,191,619.49","7,331,107.45","51,852,121.07"
经营活动现金流入小计,"424,451,555.29","789,325,806.82","1,090,352,242.14","1,479,380,988.86","545,703,372.13","1,199,519,864.92","1,735,176,766.36","2,305,480,391.67","459,898,271.85","933,892,868.15","1,274,404,793.66","1,903,870,717.99","669,509,259.84","1,280,318,019.31","1,993,662,801.58","2,657,229,522.03","558,795,912.45","1,162,934,228.57","1,737,647,895.87","2,355,979,673.15","709,390,331.05","1,328,259,677.17","2,281,097,183.56","3,153,289,353.96","838,517,124.33","1,855,705,293.73","2,853,978,554.21","3,611,708,641.88","647,608,874.84","1,528,863,272.48","2,274,368,706.21","2,962,030,825.45","506,787,302.68","869,774,010.63","1,227,998,800.01","1,593,486,044.12","440,967,308.59","998,705,658.07","1,623,435,061.64","2,309,062,675.36","751,884,969.78","1,554,592,964.07","2,654,182,591.12","4,024,503,103.51"
投资活动产生的现金流量净额,"-57,522,981.16","-147,060,861.20","-262,777,413.82","-340,240,941.46","-78,565,497.84","-230,704,391.01","-480,199,570.07","-525,511,239.58","-50,245,351.00","-120,188,243.49","-145,472,381.42","-182,548,770.04","-67,630,022.09","-111,256,577.78","-293,114,548.16","-408,415,126.39","-147,341,484.25","-311,358,977.18","-485,236,851.29","-563,225,709.32","-91,492,849.02","-159,210,150.56","-215,636,280.53","-249,906,328.76","-53,028,237.55","-138,307,058.98","-197,423,158.67","-366,426,458.11","-71,996,709.45","-160,847,126.38","-217,843,413.98","-255,465,730.26","-33,795,504.79","-36,831,849.58","-44,559,938.99","-57,114,407.53","-4,109,272.94","-7,419,179.73","-10,641,794.33","-12,060,949.53","15,205,020.09","12,213,799.72","7,634,311.76","-38,685,651.78"
购买商品、接受劳务支付的现金,"258,270,862.43","511,394,433.51","699,773,437.68","969,450,993.30","359,151,050.17","706,287,511.22","1,054,645,786.21","1,327,015,249.00","323,087,915.20","674,932,226.38","990,606,617.26","1,505,987,438.64","488,672,736.15","983,532,010.56","1,512,212,054.65","2,153,131,755.13","581,624,334.59","982,647,840.34","1,439,574,091.54","1,948,088,236.53","484,814,397.73","1,048,189,144.52","1,681,583,854.62","2,245,862,811.95","518,818,257.28","1,208,645,561.73","1,845,062,071.61","2,394,083,721.88","568,885,231.24","1,235,132,757.28","1,720,083,233.58","2,352,610,928.74","439,869,577.75","779,336,211.14","1,019,192,272.43","1,427,429,018.88","357,724,260.53","625,922,828.89","1,000,532,027.11","1,312,898,588.22","346,832,705.10","697,612,637.05","1,025,931,905.60","1,405,834,529.64"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"327,985,137.71","326,915,137.71","326,615,137.71",,,,,,,,,,,,
支付给职工以及为职工支付的现金,"36,924,005.45","53,410,381.68","72,800,873.87","100,379,635.26","25,478,350.56","50,999,796.81","75,429,762.04","100,709,372.67","37,662,394.01","70,382,660.73","92,216,815.51","131,713,069.53","44,166,680.25","75,983,022.11","112,967,599.19","151,561,638.51","52,508,315.79","86,356,453.27","119,696,864.80","162,369,614.53","49,842,712.92","86,702,267.34","136,760,754.02","196,409,329.83","57,479,154.34","114,283,354.16","177,061,656.78","248,693,519.76","80,479,611.10","141,805,540.21","195,898,000.53","264,041,628.77","63,964,264.74","124,016,705.49","163,059,257.82","214,604,582.11","34,927,887.94","81,912,060.91","139,027,972.99","182,836,802.77","32,978,363.01","63,021,482.25","91,920,404.37","121,329,559.05"
取得借款收到的现金,"498,500,000.00","528,500,000.00","702,500,000.00","764,500,000.00","195,000,000.00","467,500,000.00","587,500,000.00","717,500,000.00","479,000,000.00","579,000,000.00","1,025,000,000.00","1,175,000,000.00","384,000,000.00","809,000,000.00","1,193,500,000.00","1,361,000,000.00","168,000,000.00","465,950,000.00","756,000,000.00","886,000,000.00","230,000,000.00","475,000,000.00","560,130,000.00","580,130,000.00","129,000,000.00","387,000,000.00","622,670,000.00","832,670,000.00","210,000,000.00","720,000,000.00","865,000,000.00","1,090,000,000.00","355,000,000.00","517,500,000.00","517,500,000.00","793,000,000.00","197,500,000.00","445,500,000.00","445,500,000.00","465,500,000.00","137,000,000.00","326,000,000.00","329,000,000.00","339,000,000.00"
支付的各项税费,"68,080,392.51","121,841,267.08","147,630,867.20","119,574,151.79","47,201,222.95","120,277,825.74","165,721,241.22","178,459,819.88","17,371,332.46","44,508,242.68","62,168,498.86","70,505,747.42","20,891,913.49","54,184,082.08","86,166,425.89","104,573,124.00","23,201,511.09","44,559,069.52","67,267,152.08","67,971,706.68","47,208,858.99","74,787,620.92","111,574,767.29","177,939,211.70","92,316,238.40","136,533,245.76","180,595,610.23","206,104,056.95","53,965,221.38","98,764,070.35","122,193,475.90","136,089,903.28","3,762,867.54","29,046,607.87","32,565,588.95","43,838,665.18","7,708,810.98","33,072,321.33","63,473,855.35","125,197,301.18","171,647,445.84","280,154,883.80","540,501,655.39","687,627,400.07"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,"200,000,000.00","140,000,000.00","145,000,000.00","145,000,000.00","153,000,000.00","100,000,000.00","200,000,000.00","300,000,000.00","300,000,000.00",,,,,,,"367,600,000.00","563,600,000.00",,,,,,,,,,,,
支付其他与经营活动有关的现金,"9,990,139.84","15,449,634.63","48,942,267.53","94,152,136.19","30,607,940.02","42,488,454.92","54,645,293.93","62,331,506.95","7,488,841.48","18,135,537.69","25,224,288.68","68,288,300.62","8,823,233.12","19,868,022.16","27,667,075.95","50,152,907.53","10,449,054.93","21,288,976.09","33,395,513.37","47,548,776.01","6,791,886.23","15,953,043.67","29,452,622.25","50,469,437.50","12,052,159.95","24,858,486.75","42,595,251.16","62,172,186.39","12,025,655.89","27,411,383.33","40,371,043.14","54,696,109.77","10,263,038.18","18,128,697.55","28,049,137.32","41,106,507.62","10,763,564.08","19,325,483.64","28,242,217.29","21,934,564.03","7,756,901.09","15,855,258.60","24,380,657.12","44,157,077.13"
筹资活动现金流入小计,"498,500,000.00","528,500,000.00","702,500,000.00","764,500,000.00","195,000,000.00","467,500,000.00","587,500,000.00","717,500,000.00","479,000,000.00","579,000,000.00","1,025,000,000.00","1,175,000,000.00","384,000,000.00","809,000,000.00","1,193,500,000.00","1,561,000,000.00","308,000,000.00","610,950,000.00","901,000,000.00","1,039,000,000.00","330,000,000.00","675,000,000.00","860,130,000.00","880,130,000.00","129,000,000.00","387,000,000.00","622,670,000.00","832,670,000.00","210,000,000.00","1,047,985,137.71","1,559,515,137.71","1,980,215,137.71","355,000,000.00","517,500,000.00","517,500,000.00","793,000,000.00","197,500,000.00","445,500,000.00","445,500,000.00","465,500,000.00","137,000,000.00","326,000,000.00","329,000,000.00","339,000,000.00"
经营活动现金流出小计,"373,265,400.23","702,095,716.90","969,147,446.28","1,283,556,916.54","462,438,563.70","920,053,588.69","1,350,442,083.40","1,668,515,948.50","385,610,483.15","807,958,667.48","1,170,216,220.31","1,776,494,556.21","562,554,563.01","1,133,567,136.91","1,739,013,155.68","2,459,419,425.17","667,783,216.40","1,134,852,339.22","1,659,933,621.79","2,225,978,333.75","588,657,855.87","1,225,632,076.45","1,959,371,998.18","2,670,680,790.98","680,665,809.97","1,484,320,648.40","2,245,314,589.78","2,911,053,484.98","715,355,719.61","1,503,113,751.17","2,078,545,753.15","2,807,438,570.56","517,859,748.21","950,528,222.05","1,242,866,256.52","1,726,978,773.79","411,124,523.53","760,232,694.77","1,231,276,072.74","1,642,867,256.20","559,215,415.04","1,056,644,261.70","1,682,734,622.48","2,258,948,565.89"
偿还债务支付的现金,"195,500,000.00","344,500,000.00","432,500,000.00","511,500,000.00","202,500,000.00","219,140,000.00","363,140,000.00","518,140,000.00","140,000,000.00","202,500,000.00","507,500,000.00","731,860,000.00","154,000,000.00","443,750,000.00","662,500,000.00","1,035,250,000.00","143,750,000.00","362,500,000.00","502,750,000.00","691,000,000.00","62,750,000.00","340,950,000.00","544,750,000.00","723,650,000.00","219,100,000.00","556,800,000.00","805,000,000.00","984,300,000.00","138,200,000.00","489,750,000.00","1,117,500,000.00","1,507,350,000.00","165,750,000.00","340,900,000.00","469,900,000.00","490,770,000.00","256,300,000.00","590,300,000.00","736,863,791.67","1,000,141,745.67","271,389,715.24","565,500,000.00","651,966,075.99","1,103,756,075.99"
经营活动产生的现金流量净额,"51,186,155.06","87,230,089.92","121,204,795.86","195,824,072.32","83,264,808.43","279,466,276.23","384,734,682.96","636,964,443.17","74,287,788.70","125,934,200.67","104,188,573.35","127,376,161.78","106,954,696.83","146,750,882.40","254,649,645.90","197,810,096.86","-108,987,303.95","28,081,889.35","77,714,274.08","130,001,339.40","120,732,475.18","102,627,600.72","321,725,185.38","482,608,562.98","157,851,314.36","371,384,645.33","608,663,964.43","700,655,156.90","-67,746,844.77","25,749,521.31","195,822,953.06","154,592,254.89","-11,072,445.53","-80,754,211.42","-14,867,456.51","-133,492,729.67","29,842,785.06","238,472,963.30","392,158,988.90","666,195,419.16","192,669,554.74","497,948,702.37","971,447,968.64","1,765,554,537.62"
分配股利、利润或偿还利息支付的现金,"12,325,011.04","36,075,117.47","50,207,306.99","66,344,888.09","13,600,963.75","68,172,429.53","88,599,393.27","110,953,420.22","17,942,558.00","54,268,707.64","90,197,297.58","122,895,233.47","13,405,250.00","41,741,523.54","65,414,591.29","122,294,539.43","20,892,007.82","61,330,827.30","110,759,774.33","160,110,480.46","37,938,465.83","79,073,218.07","115,274,990.17","152,300,722.28","30,018,215.94","72,763,551.43","103,267,331.18","131,857,077.59","35,272,099.96","76,386,333.72","106,216,433.02","132,484,986.77","40,083,486.50","63,342,209.36","84,984,984.95","104,942,606.52","20,060,562.60","39,041,988.47","56,055,163.40","72,153,048.25","12,342,640.52","44,207,299.25","55,162,040.75","65,723,227.07"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,103,457.00","1,103,457.00",,,,,
支付其他与筹资活动有关的现金,,,,,,,,,"508,550.00","508,550.00","699,710.00",,,"680,000.00","4,680,000.00","27,347,331.52","22,108,228.88","55,615,677.56","72,988,115.94","89,877,805.50","34,919,689.56","57,460,119.55","80,943,963.73","116,038,529.25","36,739,876.50","71,610,883.76","106,564,223.79","180,443,963.82","34,678,340.03","76,631,680.06","111,585,020.09","171,211,557.90","62,166,005.22","319,610,623.46","374,684,301.79","423,769,944.65","43,161,439.00","81,551,047.66","119,940,656.32","158,330,264.98","20,999,893.42","70,968,495.66","117,547,079.54","276,107,217.40"
