科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"115,816,745.96","84,911,368.35","64,392,881.65","55,840,853.62","31,848,817.36","20,922,414.35","22,923,618.66","5,706,335.68","3,074,118.08","13,490,256.54","1,640,900.51","2,579,943.06","8,229,481.68","54,609,464.29","17,834,408.81","17,136,022.57","8,786,873.34","22,423,697.99","16,870,984.25","16,811,017.01","28,192,517.62","27,556,960.67","12,790,858.21","66,890,669.81","69,254,235.95","22,262,469.58","13,916,334.10","11,977,656.10","8,490,222.11","6,907,959.80","3,771,082.58","13,941,467.18","14,923,771.78","14,158,544.12","5,049,136.80","246,621,241.92","173,125,002.91","188,549,349.37","784,933,068.23","773,295,688.05","515,428,665.92","410,827,921.89","376,575,110.48","598,011,737.90","559,787,480.73","551,828,369.24"
短期借款,"475,252,242.24","451,377,438.40","449,660,000.00","460,645,712.15","469,437,242.00","480,300,000.00","442,284,219.01","214,456,353.48","214,339,562.71","149,727,800.47","149,727,800.47","149,727,800.47","185,000,000.00","185,000,000.00","185,000,000.00","85,000,000.00","163,000,000.00","208,000,000.00","208,000,000.00","80,000,000.00","181,250,000.00","181,250,000.00","146,250,000.00","143,000,000.00","220,000,000.00","220,000,000.00","180,000,000.00",,"50,000,000.00","50,000,000.00","50,000,000.00","30,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","50,000,000.00",,,,,,,,,,
交易性金融资产,"100,000.00","100,000.00","100,000.00","121,859.10","121,859.10","343,859.10","121,859.10","42,876.90","57,687.30","72,814.50","68,013.00","78,813.90","73,596.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"200,000.00","1,000,000.00",,"712,040.00",,"804,938.60","5,030,000.00","2,000,000.00","500,000.00",,"500,000.00","4,100,000.00","4,010,000.00","500,000.00","4,189,731.00","5,720,000.00","1,186,892.77","1,960,000.00","1,397,009.27","100,000.00","560,000.00","1,100,000.00","946,915.14","780,000.00","837,500.00",,,"1,900,000.00",,,,"250,000.00","740,120.50","100,000.00","545,004.80",,,"4,982,914.13",,"1,611,871.13",,"16,657,016.72","9,500,288.39","31,610,141.86","20,438,595.41","29,527,973.13"
应付票据,"153,304,261.84","142,674,161.21","122,545,061.34","114,697,707.33","56,780,377.13","2,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00",,,,,,,,,,,,
应收账款,"179,342,688.69","173,281,150.90","162,988,889.78","121,609,648.61","116,693,397.28","114,206,262.51","110,091,055.02","17,950,917.93","14,033,097.27","11,524,716.18","13,870,059.40","16,627,392.41","16,244,145.19","17,127,826.88","19,485,778.62","19,970,932.96","17,750,917.43","18,600,982.96","13,613,200.93","17,662,076.91","13,995,495.67","18,735,658.92","26,126,260.19","24,256,190.36","16,342,590.67","20,888,556.64","14,691,300.11","7,209,711.77","9,486,488.85","9,473,070.48","10,375,097.54","9,628,015.85","7,850,158.86","8,772,303.38","7,443,651.70","79,855,912.59","118,292,225.57","136,069,243.62","151,446,287.77","230,704,178.36","257,708,035.50","247,176,585.72","271,514,201.05","252,266,885.13","329,818,442.23","299,876,608.62"
应付账款,"51,915,806.76","50,163,423.21","58,902,234.47","55,374,290.77","47,314,275.81","44,340,869.20","17,904,371.53","17,871,225.36","23,435,957.39","12,031,279.92","17,672,714.06","12,947,791.55","15,460,265.22","19,604,232.39","17,835,501.60","11,965,182.03","19,394,170.68","18,678,563.36","13,522,185.19","20,515,231.32","18,777,083.06","31,312,501.20","29,700,666.60","15,717,948.99","15,699,454.96","21,399,248.01","19,210,126.86","14,965,670.82","13,695,605.00","15,307,105.68","12,355,597.30","10,996,250.11","6,652,270.66","8,730,861.22","8,603,380.73","30,820,102.17","24,518,650.74","52,853,813.75","43,053,569.09","50,886,258.41","111,177,409.51","92,558,914.49","109,609,179.81","108,159,855.51","159,611,222.44","124,054,310.70"
预付款项,"7,630,339.07","5,479,110.49","11,628,985.79","3,251,097.27","6,077,698.53","7,069,902.48","2,916,424.42","1,483,175.18","2,570,541.78","3,119,722.94","10,918,542.40","6,227,033.45","11,688,299.88","10,824,028.29","9,077,742.11","5,805,459.80","5,927,086.98","12,308,579.99","12,354,412.46","15,995,428.24","22,251,258.37","28,393,720.02","27,149,797.17","851,793.42","1,064,726.84","982,816.38","1,764,171.55","275,711.66","408,188.99","473,734.72","465,560.99","122,199.60","83,113.89","149,799.93","423,911.79","27,747,466.88","33,352,509.61","18,229,827.94","17,112,601.62","17,320,182.32","11,701,505.98","43,527,077.59","50,936,157.31","25,739,502.14","25,567,561.30","29,457,043.11"
预收款项,"50,832,823.74","43,613,707.84","43,452,146.14","33,267,236.24","30,349,257.78","28,822,791.43","27,284,599.54","13,042,890.74","11,491,540.94","14,708,674.61","14,526,794.72","13,423,327.88","14,563,774.21","20,876,288.36","21,729,601.17","24,184,165.43","18,240,139.27","22,883,372.61","42,644,075.43","61,483,163.54","81,267,455.77","100,155,952.44","139,977,304.65","16,505,725.31","14,525,088.21","15,930,162.11","14,751,359.78","8,571,410.67","8,737,361.10","10,372,420.51","8,083,438.22","7,154,083.37","7,485,953.70","10,348,069.19","9,123,836.59","990,197.20","1,162,596.04","4,399,632.73","1,568,895.41","8,510,933.21","16,350,394.31","16,369,969.42","10,667,591.00","10,034,137.72","5,804,461.60","6,829,161.15"
其他应收款,"165,283,320.02","147,662,696.19","155,987,533.90","10,267,522.27","4,507,185.81","13,240,173.91","5,294,908.17","1,954,771.49","3,014,697.26","3,082,046.96","3,715,497.33","1,195,301.17","2,133,801.90","2,111,698.22","1,764,119.16","1,273,944.87","1,813,647.47","6,532,311.48","1,004,548.34","1,371,797.71","5,826,467.27","4,511,487.52","989,863.26","1,051,615.20","1,738,627.49","1,340,827.25","1,125,254.26","1,099,385.20","935,445.33","1,149,095.72","1,320,720.56","10,674,478.59","1,089,380.44","716,745.79","375,313.47","4,816,733.16","4,347,147.28","3,771,097.09","4,948,062.61","6,536,875.68","7,234,780.07","6,377,457.77","7,317,934.62","6,647,034.83","15,731,359.31","11,937,830.46"
应付职工薪酬,"2,630,845.12","4,380,505.51","4,777,651.20","4,910,016.53","3,678,904.80","3,638,311.67","3,790,593.70","4,072,209.91","3,240,207.99","3,904,763.47","3,686,157.17","4,945,156.51","4,021,010.08","4,804,532.58","4,864,871.99","5,060,739.83","4,707,056.58","5,490,588.18","5,395,308.59","6,261,848.03","5,694,232.93","5,837,338.26","5,790,049.18","7,621,948.27","5,973,358.92","5,636,363.16","5,579,500.73","5,165,227.88","4,734,539.99","4,752,018.53","4,676,300.53","3,356,485.74","2,260,228.13","2,181,648.28","2,169,428.03","661,063.69","657,948.19","669,363.63","663,148.43","1,335,702.07","649,212.19","649,212.19","649,571.99","2,056,761.39","800,179.80","998,920.51"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-2,074,812.38","-1,367,539.01","-828,292.21","-1,677,187.45","-2,592,966.98","-3,887,419.89","-3,849,864.38","2,600,301.88","2,092,281.51","3,248,128.95","4,336,797.16","3,617,693.51","3,537,605.30","3,419,125.15","5,665,585.92","5,669,699.05","3,592,334.93","6,558,187.59","7,675,865.72","5,656,743.76","9,051,068.30","6,807,487.57","999,712.82","13,005,658.82","7,225,177.71","8,099,662.05","8,299,484.84","6,406,425.59","7,150,495.67","2,451,090.38","3,287,599.15","5,315,965.25","2,417,681.21","2,581,283.50","2,430,876.27","16,548,962.90","19,137,313.42","11,380,882.82","13,811,982.72","51,573,284.37","43,164,138.26","25,673,551.91","36,900,618.28","38,989,162.95","25,614,222.04","20,180,538.22"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,448,679.45",
应付利息,,,,,,,,,,,,,,,,,,,,"450,071.67",,"630,872.32","608,705.65","251,126.66","378,259.72","428,259.72","348,259.72",,"110,000.00","110,000.00","110,000.00","88,000.00","99,000.00","99,000.00","99,000.00","18,125.00",,,,"1,124,473.84","1,124,473.84",,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,"1,825,800.00","1,825,800.00",,,"275,000.00",,,,,,,,,,,,,,,,
应付股利,,,,,,,,"45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00","45,300.00"
存货,"126,376,846.98","133,645,708.91","144,055,281.81","89,924,255.45","94,134,122.87","108,602,168.35","105,006,753.60","82,812,198.84","90,099,907.02","82,642,383.87","84,729,065.43","49,813,793.90","65,636,748.44","72,953,222.47","186,873,601.88","186,791,837.86","216,667,263.05","218,921,184.33","241,502,816.21","283,563,644.67","349,261,622.07","391,899,185.47","413,378,323.22","58,921,752.38","63,100,712.75","60,188,984.87","50,231,903.51","33,495,561.24","33,295,951.16","38,321,432.41","35,336,621.01","30,777,015.46","32,812,230.28","30,755,792.39","29,493,789.51",,,,,,"4,368.93",,,,,
其他应付款,"15,838,337.26","10,495,164.96","12,899,018.47","39,476,693.25","89,545,930.53","164,665,707.68","195,926,486.02","293,603,850.02","304,185,151.38","315,640,424.11","313,572,037.82","333,538,489.62","315,081,510.50","366,361,861.60","420,749,886.34","451,604,696.34","389,220,181.16","373,319,545.85","370,162,603.10","407,692,509.42","371,776,009.62","387,795,090.79","404,199,034.53","276,539,805.27","177,433,359.94","129,325,255.97","152,371,180.29","98,301,162.06","48,895,561.86","54,177,546.58","53,970,071.57","48,065,925.23","12,754,973.08","13,136,258.37","15,469,971.58","43,551,457.34","6,921,841.29","41,824,680.25","43,317,087.56","43,155,806.92","48,892,252.29","64,311,679.92","61,736,654.05","60,634,754.72","63,342,152.48","61,700,544.84"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
