科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"20,978,899.02","20,090,887.33","19,968,012.60","10,283,578.97","14,715,314.45","23,256,685.62","6,317,416.88","12,081,927.05","20,084,455.72","29,334,975.16","10,446,063.67","18,582,461.06","31,964,944.06","45,541,081.71","18,160,610.57","29,847,368.57","44,128,948.08","62,817,544.29","22,711,435.25","37,645,213.96","56,081,569.88","71,439,431.95","27,051,842.39","47,136,199.29","66,732,739.26","72,573,962.69","25,823,471.58","45,321,782.74","66,531,996.61","84,304,788.81","30,936,080.92","46,257,504.62","65,004,432.63","86,409,016.35","33,759,658.78","57,332,553.40"
取得借款收到的现金,"41,000,000.00","59,000,000.00","14,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,"69,000,000.00","69,000,000.00","69,000,000.00",,,,,,,,,,,,"80,000,000.00",,"10,000,000.00","10,000,000.00","73,000,000.00","70,000,000.00","110,000,000.00","183,000,000.00","274,000,000.00","100,000,000.00","190,000,000.00","465,000,000.00","615,000,000.00","30,000,000.00","170,000,000.00"
支付的各项税费,"10,769,836.85","16,531,308.53","11,797,135.95","11,047,780.30","15,119,112.83","20,887,984.71","5,684,575.19","11,811,538.14","15,052,354.32","17,787,718.45","11,194,888.32","24,266,832.10","36,582,776.73","45,522,554.80","6,310,762.09","10,660,818.65","14,882,191.85","18,581,620.97","6,519,333.75","18,895,264.86","23,081,584.08","25,556,808.55","5,236,187.22","16,078,945.34","16,738,957.69","22,659,231.12","5,469,340.10","8,839,205.05","10,640,285.58","11,893,651.56","4,512,551.12","7,215,197.60","17,227,321.39","14,455,711.04","6,104,464.27","10,244,163.29"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,000,000.00",,,,"3,670,000.00","10,000,000.00","10,000,000.00"
支付其他与经营活动有关的现金,"23,263,589.36","28,849,397.75","29,832,233.64","12,515,972.48","22,729,549.59","47,898,394.71","7,321,646.51","25,802,377.37","33,754,197.06","51,713,908.17","19,150,304.36","41,861,940.58","71,415,300.97","83,898,588.99","24,798,233.73","47,633,347.61","63,860,144.90","96,537,903.39","34,149,680.66","41,576,474.32","76,584,942.53","130,733,177.63","39,677,680.47","84,048,414.98","91,149,396.70","145,506,874.57","59,643,143.45","67,757,619.48","79,787,538.80","117,367,740.93","28,454,331.78","54,481,648.76","118,932,279.96","102,697,698.55","12,650,618.69","45,138,141.54"
筹资活动现金流入小计,"41,000,000.00","59,000,000.00","14,000,000.00","30,000,000.00","941,900,000.00","941,900,000.00",,"69,000,000.00","69,000,000.00","69,000,000.00",,,,,,,,"1,500,000.00",,,,"80,000,000.00","50,000,000.00","60,000,000.00","60,000,000.00","137,500,000.00","70,000,000.00","110,000,000.00","183,000,000.00","302,000,000.00","100,000,000.00","190,000,000.00","467,450,000.00","621,120,000.00","40,000,000.00","180,000,000.00"
经营活动现金流出小计,"146,353,701.13","170,107,169.37","208,688,068.81","105,398,797.45","168,970,613.77","307,502,055.51","71,419,432.39","250,340,349.32","328,440,077.09","410,389,536.74","143,987,160.23","364,783,998.85","517,365,727.79","643,499,500.71","111,643,342.50","288,887,985.55","420,348,938.24","628,326,146.01","184,060,459.84","338,583,858.60","533,329,626.09","746,717,389.05","163,319,023.98","355,995,561.76","485,203,132.98","788,714,808.97","214,322,336.79","462,268,209.95","568,295,110.20","767,075,455.51","164,224,106.88","307,135,423.74","501,605,508.24","755,138,474.57","158,387,811.48","347,733,205.57"
偿还债务支付的现金,"72,000,000.00","47,000,000.00","49,000,000.00","34,000,000.00","34,000,000.00","34,000,000.00",,"69,000,000.00","69,000,000.00","69,000,000.00",,,,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","80,000,000.00","50,000,000.00","60,000,000.00","103,000,000.00","233,000,000.00",,"30,000,000.00","234,000,000.00","284,000,000.00","30,000,000.00","185,000,000.00"
经营活动产生的现金流量净额,"58,725,412.49","45,504,383.87","52,589,779.68","15,453,543.99","39,818,776.53","83,954,763.75","-656,685.33","11,984,010.77","16,250,826.22","83,817,871.99","21,418,787.07","28,546,957.06","58,859,349.30","118,258,078.90","-4,527,824.90","-4,092,532.12","11,983,134.27","57,140,556.07","-58,332,697.38","-47,798,260.38","-44,082,735.80","-43,156,140.17","-53,655,364.42","-96,522,281.15","-54,489,214.46","18,002,162.93","-38,290,419.67","-47,079,213.34","-58,629,770.84","57,174,908.96","-27,986,029.38","-43,586,512.57","-26,817,438.58","85,965,802.24","-32,806,846.28","-53,409,884.90"
分配股利、利润或偿还利息支付的现金,"2,474,742.50","1,247,002.68","1,020,137.50","546,340.00","546,340.00","546,340.00",,"45,329,182.76","45,329,182.76","62,741,885.00",,"31,110,000.00","31,110,000.00","31,110,000.00",,"31,110,000.00","31,110,000.00","31,110,000.00",,"15,555,000.00","15,555,000.00","15,555,000.00","796,444.44","10,558,948.61","11,155,579.86","11,833,109.86","4,659,272.34","6,492,302.00","8,609,674.18","11,073,113.93","1,935,607.39","11,247,873.19","14,757,181.91","19,102,849.08","5,659,332.38","17,537,689.34"
收回投资收到的现金,,,,,,,,"155,000,000.00","155,000,000.00","740,000,000.00",,"109,000,000.00","117,000,000.00","191,950,000.00",,"304,499,970.00","531,499,970.00","925,152,470.00","775,600,000.00","1,841,600,000.00","2,889,500,000.00","3,776,600,000.00","578,000,000.00","807,000,000.00","1,973,000,000.00","2,600,000,000.00","327,500,000.00","860,000,000.00","1,243,500,000.00","1,816,816,400.00","332,000,000.00","529,500,000.00","996,000,000.00","1,207,501,322.00","870,500,000.00","1,510,096,307.50"
支付其他与筹资活动有关的现金,,,,,"4,047,995.50","6,236,821.36",,"17,459,502.24","17,459,502.24",,,"33,596.56","33,596.56",,,"140,077.81","140,077.81",,,,,,"200,000.00","216,070.38","216,070.38","200,000.00",,,,"5,000,000.00",,"12,130.12","12,130.12",,,"4,092.50"
取得投资收益收到的现金,"496,383.16",,"1,948,093.49",,,,,"1,585,268.76","1,585,268.76","17,709,170.92","1,400,000.00","3,426,789.48","3,564,156.15","9,076,220.76","253,835.05","10,110,804.68","11,843,548.19","8,163,733.45","6,965,070.62","12,892,465.50","19,597,671.18","24,293,468.96","3,931,365.18","10,709,124.68","16,026,444.14","18,698,736.12","1,376,823.17","4,852,196.33","8,771,084.31","10,881,298.93","4,144,456.20","4,919,640.12","11,878,989.23","14,645,449.29","11,237,313.99","24,322,327.13"
筹资活动现金流出小计,"74,474,742.50","48,247,002.68","50,020,137.50","34,546,340.00","38,594,335.50","40,783,161.36",,"131,788,685.00","131,788,685.00","131,741,885.00",,"31,143,596.56","31,143,596.56","31,110,000.00",,"31,250,077.81","31,250,077.81","31,110,000.00",,"15,555,000.00","15,555,000.00","15,555,000.00","50,996,444.44","60,775,018.99","61,371,650.24","92,033,109.86","54,659,272.34","66,492,302.00","111,609,674.18","249,073,113.93","1,935,607.39","41,260,003.31","248,769,312.03","303,102,849.08","35,659,332.38","202,541,781.84"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,550.00,620.00,,,"2,000.00","2,000.00",,"68,000.00","68,000.00","38,000.00","10,000.00","11,000.00","11,000.00",,,,,,,,,,"187,275.89","187,275.89","187,275.89","208,275.89",,,"37,200.00","183,200.00","32,000.00","35,750.00"
筹资活动产生的现金流量净额,"-33,474,742.50","10,752,997.32","-36,020,137.50","-4,546,340.00","903,305,664.50","901,116,838.64",,"-62,788,685.00","-62,788,685.00","-62,741,885.00",,"-31,143,596.56","-31,143,596.56","-31,110,000.00",,"-31,250,077.81","-31,250,077.81","-29,610,000.00",,"-15,555,000.00","-15,555,000.00","64,445,000.00","-996,444.44","-775,018.99","-1,371,650.24","45,466,890.14","15,340,727.66","43,507,698.00","71,390,325.82","52,926,886.07","98,064,392.61","148,739,996.69","218,680,687.97","318,017,150.92","4,340,667.62","-22,541,781.84"
处置子公司及其他营业单位收到的现金净额,,"1,110,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,"150,692.40","-211,455.96","-355,365.84","-531,931.84","209,645.24","-548,823.97","-558,214.44","-1,006,031.48","294,587.50","-21,958.90","1,059,173.39","4,856,856.15","-410,578.95","598,551.18","1,195,609.79","5,780,065.53","-353,864.90","-1,473,813.64","-2,709,996.63","-5,372,025.39","4,512,124.95","408,780.43"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"496,383.16","1,110,000.00","1,948,093.49",,550.00,620.00,,"156,585,268.76","156,587,268.76","757,711,170.92","1,400,000.00","112,494,789.48","120,632,156.15","201,064,220.76","263,835.05","314,621,774.68","543,354,518.19","933,316,203.45","782,565,070.62","1,854,492,465.50","2,909,097,671.18","3,800,893,468.96","581,931,365.18","817,709,124.68","1,989,026,444.14","2,618,698,736.12","329,064,099.06","865,039,472.22","1,252,458,360.20","1,827,905,974.82","336,144,456.20","534,419,640.12","1,007,916,189.23","1,222,329,971.29","881,769,313.99","1,534,454,384.63"
五、现金及现金等价物净增加额,"20,161,574.40","42,229,996.71","1,493,983.71","-293,607.59","926,077,167.45","225,867,210.19","-5,640,152.85","76,598,730.01","44,929,426.72","525,402,328.47","14,320,447.43","21,604,982.32","53,857,389.47","-121,004,808.34","-43,165,057.64","90,527,630.44","-301,940,005.73","-384,893,694.39","68,464,827.60","158,904,701.69","28,844,923.08","-41,131,701.61","-149,650,613.36","-199,286,473.86","-8,310,648.43","45,703,433.30","-160,650,167.16","-59,458,309.51","-7,002,811.23","134,573,475.90","-183,605,387.97","-218,646,833.23","-86,998,164.30","-389,886,143.44","26,728,276.77","192,261,828.00"
购建固定资产、无形资产和其他长期资产支付的现金,"5,145,478.75","15,137,384.48","17,023,751.96","11,200,811.58","17,047,823.58","19,205,012.20","4,983,467.52","9,181,864.52","45,119,983.26","61,434,829.44","8,208,339.64","58,003,167.66","64,200,519.42","79,064,638.00","10,234,160.19","18,222,478.35","23,354,614.54","52,790,922.07","6,977,190.88","16,285,679.46","39,756,797.86","230,907,998.92","74,224,757.18","77,676,339.50","85,535,401.26","153,321,212.04","94,353,995.26","104,024,817.57","113,917,336.20","144,420,759.48","9,474,342.50","30,746,143.83","56,567,606.29","166,679,340.50","61,086,983.51","94,209,670.32"
期初现金及现金等价物余额,"33,408,361.12","53,569,935.52","95,799,932.23","97,293,915.94","98,540,114.74","97,293,915.94","324,407,324.93","323,161,126.13","323,161,126.13","323,161,126.13","848,563,454.60","848,563,454.60","848,563,454.60","848,563,454.60","727,558,646.26","727,558,646.26","727,558,646.26","727,558,646.26","342,664,951.87","342,664,951.87","342,664,951.87","342,664,951.87","301,533,250.26","301,533,250.26","301,533,250.26","301,533,250.26","347,236,683.56","347,236,683.56","347,236,683.56","347,236,683.56","481,810,159.46","481,810,159.46","481,810,159.46","481,810,159.46","91,924,016.02","91,924,016.02"
投资支付的现金,,,,,,"740,000,000.00",,"20,000,000.00","20,000,000.00","191,950,000.00","290,000.00","30,290,000.00","30,290,000.00","330,152,470.00","28,817,600.00","170,317,600.00","802,317,600.00","1,292,417,600.00","649,000,000.00","1,615,400,000.00","2,780,300,000.00","3,631,400,000.00","603,000,000.00","842,000,000.00","1,857,000,000.00","2,488,000,000.00","372,000,000.00","817,500,000.00","1,159,500,000.00","1,664,793,600.00","580,000,000.00","826,000,000.00","1,227,500,000.00","1,844,147,702.00","770,000,000.00","1,172,440,000.00"
期末现金及现金等价物余额,"53,569,935.52","95,799,932.23","97,293,915.94","97,000,308.35","1,024,617,282.19","323,161,126.13","318,767,172.08","399,759,856.14","368,090,552.85","848,563,454.60","862,883,902.03","870,168,436.92","902,420,844.07","727,558,646.26","684,393,588.62","818,086,276.70","425,618,640.53","342,664,951.87","411,129,779.47","501,569,653.56","371,509,874.95","301,533,250.26","151,882,636.90","102,246,776.40","293,222,601.83","347,236,683.56","186,586,516.40","287,778,374.05","340,233,872.33","481,810,159.46","298,204,771.49","263,163,326.23","394,811,995.16","91,924,016.02","118,652,292.79","284,185,844.02"
