科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"192,220.46","271,634.37","2,750,504.11","40,161,643.54","431,028.20","111,342,558.10","256,702.80","17,537,910.31","30,741,607.46","185,102,121.11","188,240,360.32","92,489,664.67","30,302,532.77","36,390,694.55","98,832,135.53","63,235,578.24","172,954,851.07","95,372,675.67","75,837,209.26","101,860,502.31","113,361,997.23","87,736,755.33","102,272,718.19","139,349,936.72","236,213,735.03","224,918,813.05","243,483,384.35","290,974,783.11","413,249,774.81","437,223,338.56","458,478,701.63","565,537,187.36","639,723,024.91"
应付职工薪酬,"2,015,639.12","1,651,474.73","2,794,080.56","4,679,942.49","4,091,080.63","9,751,178.33","6,151,659.42","4,619,220.20","5,456,427.11","4,897,187.50","8,181,594.87","6,315,361.61","4,846,347.37","8,640,181.90","8,339,816.43","7,899,925.35","7,548,846.46","11,702,009.04","12,494,623.81","10,828,428.09","14,201,779.17","13,542,747.70","14,023,963.45","14,388,686.71","19,383,933.24","68,779,929.19","57,292,491.99","22,439,272.00","20,304,297.29","60,862,127.81","61,776,381.34","36,225,875.44","32,994,674.01"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"950,819.01","-4,782,964.07","4,589,130.35","-14,860,645.23","-1,133,135.14","-5,625,923.66","-8,718,919.09","-23,921,350.48","-58,640,958.98","-39,297,881.44","-31,544,934.05","-28,068,635.09","-24,649,691.69","-531,274.70","-14,574,487.48","-10,213,699.52","13,934,883.29","39,361,585.73","-14,394,719.71","20,085,505.93","19,087,891.51","43,184,494.68","13,401,812.64","20,735,613.59","67,494,714.43","78,333,122.33","25,158,376.38","35,631,161.28","31,307,121.25","129,994,732.55","59,251,515.97","123,217,554.08","75,369,366.18"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,"2,616,358.61","2,711,519.33","2,989,746.15","1,582,217.22","7,821,331.32","4,217,966.37","8,153,842.17","7,284,761.29","9,964,135.49","9,067,449.56","6,160,096.12","7,942,477.16","6,441,132.76","5,700,903.17","7,219,277.36","7,496,031.71","5,981,255.16","5,199,786.19","9,703,438.22","10,347,611.61","9,122,549.27"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,221,574.68","1,800,945.66","3,938,103.61","1,252,276.36","211,216.51","136,947,716.36","4,207,130.23"
存货,"32,837,261.73","99,312,319.65","161,285,601.79","179,490,303.26","171,106,842.37","335,373,511.56","481,384,484.52","377,847,274.04","550,120,331.99","464,371,906.40","323,495,226.42","441,779,501.18","457,686,588.05","190,329,047.74","218,230,815.10","304,040,996.37","320,488,764.83","291,343,093.25","421,636,041.72","595,060,740.53","711,548,018.18","593,441,850.85","578,808,270.99","935,727,885.34","1,207,435,692.43","1,013,515,695.52","1,075,911,390.39","1,973,345,515.64","2,216,390,299.43","1,339,090,465.89","1,742,858,820.03","1,249,726,700.25","1,472,271,737.60"
其他应付款,"4,034,859.50",,,"1,624,421.80","4,355,260.84","526,694.30","614,305.55","100,021.82","935,256.82","55,700,852.30","56,505,181.33","13,418,901.09","19,602,334.12","768,029.59","2,473,468.83","14,070,422.47","5,329,017.24","19,352,450.08","20,750,307.13","23,104,749.27","26,352,762.81","71,729,536.40","49,563,432.75","21,181,042.66","26,109,648.16","193,636,988.45","259,419,262.48","217,726,271.40","249,350,265.12","140,273,989.46","187,211,257.06","175,293,934.35","190,870,394.32"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,955,354.05","53,968,417.19"
一年内到期的非流动负债,,,,,,,,,,,,"350,000,000.00","350,000,000.00","350,000,000.00","190,000,000.00",,,,,,,"350,000,000.00","350,000,000.00","310,368,518.24","309,617,739.84",,"279,280,090.68","185,436,133.99","418,123,111.24","517,767,878.29","695,243,944.45","895,108,542.92","808,129,684.43"
其他流动资产,,,,,,,,,,,,,,,,,,,,"41,542,980.93","17,549,378.07",,"10,656,914.63","33,993,050.00","40,556,670.21","102,272,071.52","97,101,818.35","189,424,663.19","211,767,926.10","125,962,580.87","189,307,655.99","208,722,812.38","388,201,941.04"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"109,280,090.68",,,,,,,
流动资产合计,"125,805,912.89","401,238,625.10","715,331,419.13","1,032,139,391.54","3,134,447,368.23","2,781,375,312.78","2,974,570,237.41","3,300,768,875.04","3,415,593,344.90","3,135,186,659.82","3,131,125,381.08","3,330,555,331.51","2,961,851,870.48","2,204,752,589.35","2,415,659,442.72","2,497,676,348.95","2,408,554,785.19","2,378,761,126.57","2,729,287,342.00","2,959,815,455.78","3,488,435,870.49","3,756,247,621.42","3,797,557,909.43","4,721,640,849.68","5,364,782,667.37","5,902,976,758.80","6,506,983,879.30","7,388,712,139.34","7,331,841,578.96","6,634,162,052.94","11,010,153,140.01","11,206,097,148.63","11,045,044,088.62"
流动负债合计,"138,700,740.24","270,691,626.07","480,481,935.34","849,844,256.53","1,057,169,836.66","709,556,253.81","971,522,422.59","1,216,674,457.80","1,399,554,318.39","1,505,610,006.56","1,403,176,346.62","1,945,296,443.18","1,947,373,643.04","1,802,063,013.99","2,086,654,819.96","2,172,702,845.45","2,102,961,710.40","1,877,768,362.63","2,099,572,817.01","2,110,149,212.16","2,305,653,668.45","2,853,115,371.64","2,611,057,554.54","3,057,455,047.19","3,443,242,262.66","3,907,015,801.38","4,720,602,109.55","5,520,014,931.30","6,009,948,214.06","4,784,599,950.63","5,835,323,550.67","7,081,960,479.97","7,494,476,132.90"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"206,296,085.00","205,993,710.58","206,553,710.58","206,553,710.58","207,553,710.58","207,410,000.00","408,773,476.68","379,425,978.42","376,617,252.34","344,544,935.28","361,738,402.64","350,871,698.20","396,021,143.00"
长期借款,,,,,,,,"150,000,000.00","150,000,000.00","150,000,000.00","350,000,000.00","217,198,908.00","217,198,908.00","237,030,431.71","148,609,131.71","140,917,503.59","157,871,186.68","153,864,784.41","304,628,726.01","498,803,644.81","538,350,554.81","208,058,242.92","577,475,371.19","816,485,492.37","1,030,397,884.29","1,215,633,651.15","1,143,799,614.29","1,253,686,348.13","1,049,233,373.12","1,101,172,019.33","1,225,753,070.69","1,057,855,904.00","1,058,610,592.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,"33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","69,125,400.00","152,351,889.15","174,216,535.10","135,451,582.81"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,"220,737,036.48","192,810,718.58","187,688,722.37","162,727,028.61","118,947,707.46","90,849,569.54","55,850,872.55","62,614,911.04","84,162,423.96","141,834,375.26"
长期股权投资,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","255,850,000.00","255,850,000.00","255,850,000.00","256,850,000.00","256,850,000.00","256,850,000.00","256,850,000.00","269,283,569.13","215,389,458.09","216,513,092.94","220,712,159.09","14,409,067.14","17,628,608.29","17,745,110.16","18,712,004.34","18,124,610.68","17,262,858.16","17,587,968.00","17,643,568.37","17,174,415.10","15,475,562.93","16,444,916.20","18,224,594.62","20,914,095.03"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000.00","6,000,000.00","6,000,000.00",,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,514,185.20","1,439,152.78","1,439,152.78",
固定资产,"31,770,667.06","88,731,912.34","113,849,849.98","234,872,790.51","251,693,611.58","331,861,201.89","342,423,044.02","447,081,030.21","486,801,297.61","478,718,627.80","481,666,695.05","470,361,614.15","631,302,104.65","944,075,141.02","1,095,074,227.93","1,002,906,921.35","1,173,349,500.26","1,301,527,299.40","1,285,071,552.39","1,263,925,631.88","1,286,012,784.58","1,289,466,113.22","1,352,665,811.74","1,386,158,574.06","1,382,535,270.10","1,392,376,133.22","1,583,072,780.92","1,783,456,762.02","2,477,556,698.53","2,129,503,167.34","2,174,680,757.23","2,920,754,642.62","3,521,130,364.57"
递延所得税负债,,,,"504,612.67",,"6,235,064.67","1,737,359.68","2,298,976.95","15,423,584.09","10,401,998.54","4,508,420.01","5,084,552.03","506,317.91","391,904.16","740,627.19","1,331,658.80",,,,,"734,855.48",,"68,757.60","78,514.20",,,"2,071,585.14","2,053,195.74","2,037,112.50","31,235,891.12","35,266,917.77","17,050,017.00","27,771,241.41"
在建工程,"2,593,867.00","21,858,758.96","7,564,511.51","22,176,675.82","32,198,331.53","29,090,224.97","29,090,224.97","33,969,967.04","116,521,275.57","247,851,950.52","256,033,858.54","453,184,161.94","566,845,584.36","427,404,937.01","276,810,419.14","398,905,641.14","252,581,523.57","34,301,088.87","37,957,000.18","45,273,457.95","81,100,851.61","71,383,479.81","90,810,792.80","118,163,247.27","139,662,330.97","403,669,681.71","655,260,090.19","551,631,993.98","216,241,503.31","221,442,533.21","197,180,234.60","329,443,252.34","529,461,221.95"
其他非流动负债,,,,"4,550,000.00","4,550,000.00","9,280,000.00","12,280,000.00","12,280,000.00","18,730,000.00","18,730,000.00","18,730,000.00","18,730,000.00","18,730,000.00","18,730,000.00","18,611,875.00","18,493,750.00","18,375,625.00","18,141,500.00","17,907,374.99","17,673,250.00","17,439,124.99",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,"5,046.17",,,,,,,,,,,,
非流动负债合计,,,,"5,054,612.67","4,550,000.00","15,515,064.67","14,017,359.68","164,578,976.95","184,153,584.09","179,131,998.54","373,238,420.01","241,013,460.03","236,435,225.91","256,152,335.87","167,961,633.90","160,742,912.39","176,246,811.68","172,006,284.41","322,536,101.00","516,476,894.81","556,524,535.28","225,263,242.92","594,515,003.78","1,076,817,278.95","1,260,538,186.41","1,439,468,352.11","1,348,478,847.37","1,412,302,511.41","1,177,469,955.99","1,222,991,615.42","1,378,844,096.75","1,232,070,889.87","1,298,139,570.90"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"138,700,740.24","270,691,626.07","480,481,935.34","854,898,869.20","1,061,719,836.66","725,071,318.48","985,539,782.27","1,381,253,434.75","1,583,707,902.48","1,684,742,005.10","1,776,414,766.63","2,186,309,903.21","2,183,808,868.95","2,058,215,349.86","2,254,616,453.86","2,333,445,757.84","2,279,208,522.08","2,049,774,647.04","2,422,108,918.01","2,626,626,106.97","2,862,178,203.73","3,078,378,614.56","3,205,572,558.32","4,134,272,326.14","4,703,780,449.07","5,346,484,153.49","6,069,080,956.92","6,932,317,442.71","7,187,418,170.05","6,007,591,566.05","7,214,167,647.42","8,314,031,369.84","8,792,615,703.80"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"5,560,000.00","6,541,176.00","130,000,000.00","130,000,000.00","175,000,000.00","175,000,000.00","350,000,000.00","350,000,000.00","350,000,000.00","350,000,000.00","350,000,000.00","560,000,000.00","560,000,000.00","560,000,000.00","560,000,000.00","560,000,000.00","560,000,000.00","560,000,000.00","560,000,000.00","560,000,000.00","649,912,224.00","649,912,224.00","649,912,224.00","649,912,224.00","674,593,924.00","674,593,924.00","674,593,924.00","674,593,924.00","674,593,924.00","677,020,924.00","904,616,941.00","904,616,941.00","904,616,941.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"149,018,824.00","110,486,299.01","110,486,299.01","1,903,066,099.01","1,903,066,099.01","1,728,066,099.01","1,728,066,099.01","1,728,066,099.01","1,728,066,099.01","1,728,066,099.01","1,518,066,099.01","1,518,066,099.01","1,518,066,099.01","1,518,066,099.01","1,518,066,099.01","1,518,066,099.01","1,518,066,099.01","1,518,066,099.01","1,518,066,099.01","2,034,109,651.80","2,031,996,444.23","2,031,996,444.23","2,033,307,074.37","2,112,782,148.37","2,124,815,580.98","2,304,566,729.39","2,135,225,244.21","2,259,616,836.02","2,161,806,163.51","5,090,156,999.51","5,094,529,513.67","5,096,436,367.46"
无形资产,"12,232,458.00","12,204,790.42","11,950,701.46","11,823,656.98","11,760,134.74","11,696,612.50","11,633,090.26","11,569,568.02","11,506,045.78","49,355,774.41","138,866,318.17","138,684,981.47","136,734,208.79","99,745,628.54","99,232,577.51","98,719,526.48","98,206,475.45","97,693,424.42","97,180,373.39","96,667,322.36","98,364,007.83","116,276,718.34","130,184,548.98","129,670,884.31","128,676,441.48","129,272,641.45","141,824,048.45","142,180,794.64","141,450,759.21","141,419,960.49","141,125,932.14","140,702,806.00","155,895,018.52"
盈余公积,"2,850,619.01","9,867,411.77","13,004,878.07","13,004,878.07","13,004,878.07","40,773,924.00","40,773,924.00","40,773,924.00","40,773,924.00","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","49,588,624.29","84,298,167.33","84,298,167.33","84,298,167.33","84,298,167.33","116,389,659.21","116,389,659.21","116,389,659.21","116,389,659.21"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"104,156,774.00","104,156,774.00","104,156,774.00","104,156,774.00","104,156,774.00","99,141,679.80","99,141,679.80","99,141,679.80","99,141,679.80"
商誉,,,,,,,,,,,,,,,,,,,,,"307,822,091.97","308,628,373.16","308,628,373.16","308,628,373.16","308,628,373.16","308,628,373.16","308,628,373.16","309,278,373.16","309,278,373.16","308,628,373.16","308,628,373.16","308,628,373.16","308,628,373.16"
未分配利润,"25,831,450.46","88,982,585.26","117,043,902.58","195,190,299.32","284,161,736.55","364,403,334.44","314,577,570.41","357,192,207.17","394,796,387.20","322,210,419.32","322,563,309.45","295,713,262.93","215,277,219.84","-186,594,315.52","-178,971,157.22","-155,964,854.38","-135,729,533.84","-110,941,601.18","-99,440,673.42","-89,216,101.61","-77,917,337.37","-43,994,384.88","-64,489,806.33","64,162,722.10","159,032,833.84","243,683,945.99","549,420,968.11","676,454,530.18","716,931,572.72","853,259,294.82","931,195,564.24","991,048,828.43","1,148,794,913.09"
长期待摊费用,"397,212.73",,,,,,,,,,,,,,,,,,,,"1,945,013.58","2,976,519.88","3,324,245.65","12,963,603.94","14,608,971.71","21,746,402.39","20,331,435.02","22,061,631.41","31,739,218.78","24,124,333.36","23,957,981.86","36,325,602.25","24,023,125.28"
少数股东权益,,,,,,,,,,"43,224,325.84","49,505,328.61","49,368,231.81","47,990,475.04","24,943,505.50","24,928,835.31","22,974,227.46","23,797,226.41","39,547,957.20","40,338,455.77","45,711,544.89","81,587,413.19","100,639,263.92","109,425,672.30","106,685,850.59","111,485,342.00","117,207,521.61","148,557,092.31","152,866,976.98","157,572,301.57","164,560,550.91","187,380,031.93","188,728,747.84","174,734,711.02"
递延所得税资产,"142,692.03","1,067,536.28","2,320,532.92","2,567,830.75","6,853,104.21","4,291,323.79","11,240,779.03","13,896,224.62","16,922,348.83","9,782,278.24","10,593,023.59","9,339,544.45","10,485,170.16","87,535,238.40","86,685,600.80","85,412,070.34","84,995,534.79","72,056,959.47","119,559,351.78","118,503,097.56","115,325,601.44","74,846,205.72","74,862,683.69","61,638,757.27","68,111,942.22","54,937,371.71","57,896,111.87","56,828,844.78","63,964,998.32","62,665,631.84","63,059,033.50","73,505,747.79","76,231,858.73"
外币报表折算价差,,,,,,,,,,"-1,086,182.77","-2,002,851.56","-1,070,487.73","-10,662,348.69","-3,855,728.82","2,083,412.85","12,360,654.04","-7,959,549.56","-6,306,369.54","-5,092,710.98","-5,879,148.93","257,640.17",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,"27,180,306.39",,"30,241,511.53","25,647,306.24","15,159,150.00","3,905,133.22","3,212,001.66",,"13,563,450.00","13,563,450.00","15,211,800.00","14,814,900.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"47,136,896.82","123,862,998.00","135,685,595.87","271,440,954.06","302,505,182.06","426,939,363.15","444,387,138.28","556,516,789.89","681,750,967.79","1,041,558,630.97","1,143,009,895.35","1,327,420,302.01","1,602,217,067.96","1,815,610,944.97","1,814,652,825.38","1,842,794,159.31","1,878,416,603.20","1,720,968,230.25","1,756,281,370.68","1,745,081,668.84","2,111,280,549.32","2,114,380,035.39","2,184,775,276.76","2,305,730,666.46","2,326,548,957.14","2,583,462,611.80","3,230,279,417.51","3,298,719,948.44","3,667,023,218.75","3,330,493,347.61","3,452,730,970.48","4,367,885,052.08","5,182,571,683.05"
所有者权益(或股东权益)合计,"34,242,069.47","254,409,997.03","370,535,079.66","448,681,476.40","2,375,232,713.63","2,483,243,357.45","2,433,417,593.42","2,476,032,230.18","2,513,636,410.21","2,492,003,285.69","2,497,720,509.80","2,471,665,730.31","2,380,260,069.49","1,962,148,184.46","1,975,695,814.24","2,007,024,750.42","2,007,762,866.31","2,049,954,709.78","2,063,459,794.67","2,078,271,017.65","2,737,538,216.08","2,792,249,042.25","2,776,760,627.87","2,893,099,190.00","2,987,551,175.44","3,139,955,217.11","3,668,182,339.89","3,755,114,645.07","3,811,446,627.66","3,957,063,834.50","7,248,716,463.07","7,259,950,830.87","7,435,000,067.87"
资产总计,"172,942,809.71","525,101,623.10","851,017,015.00","1,303,580,345.60","3,436,952,550.29","3,208,314,675.93","3,418,957,375.69","3,857,285,664.93","4,097,344,312.69","4,176,745,290.79","4,274,135,276.43","4,657,975,633.52","4,564,068,938.44","4,020,363,534.32","4,230,312,268.10","4,340,470,508.26","4,286,971,388.39","4,099,729,356.82","4,485,568,712.68","4,704,897,124.62","5,599,716,419.81","5,870,627,656.81","5,982,333,186.19","7,027,371,516.14","7,691,331,624.51","8,486,439,370.60","9,737,263,296.81","10,687,432,087.78","10,998,864,797.71","9,964,655,400.55","14,462,884,110.49","15,573,982,200.71","16,227,615,771.67"
负债和所有者(或股东权益)合计,"172,942,809.71","525,101,623.10","851,017,015.00","1,303,580,345.60","3,436,952,550.29","3,208,314,675.93","3,418,957,375.69","3,857,285,664.93","4,097,344,312.69","4,176,745,290.79","4,274,135,276.43","4,657,975,633.52","4,564,068,938.44","4,020,363,534.32","4,230,312,268.10","4,340,470,508.26","4,286,971,388.39","4,099,729,356.82","4,485,568,712.68","4,704,897,124.62","5,599,716,419.81","5,870,627,656.81","5,982,333,186.19","7,027,371,516.14","7,691,331,624.51","8,486,439,370.60","9,737,263,296.81","10,687,432,087.78","10,998,864,797.71","9,964,655,400.55","14,462,884,110.49","15,573,982,200.71","16,227,615,771.67"
