科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"197,179,500.24","114,732,829.79","35,062,200.10","121,949,788.75","227,260,992.12","230,247,460.18","804,266,348.17","643,556,910.20","316,176,398.86","315,081,596.97","3,000,354.43","29,928,486.55","52,210,687.57","52,149,590.08","33,036,892.39","98,399,917.15","65,949,471.65","43,460,719.21","38,156,479.57","28,901,485.82","29,595,302.51","57,714,666.28","46,520,064.72","35,531,017.44","23,525,846.88","15,444,820.96","83,432,334.17","41,729,497.13","30,254,598.11","29,916,816.68","50,205,355.91","4,312,922.16","28,875,657.91","3,661,622.06","2,116,237.49","283,390,118.12","7,632,249.85","11,336,604.68","7,587,333.22","8,661,426.20","112,473,928.42","62,085,245.85","48,930,747.35","46,559,632.77","34,140,058.11","24,537,519.75"
短期借款,"290,100,000.00","290,100,000.00","281,350,000.00","256,350,000.00","220,100,000.00","156,350,000.00","156,350,000.00","106,250,000.00","106,250,000.00","70,000,000.00","70,000,000.00","70,000,000.00","200,000,000.00","250,000,000.00","287,000,000.00","277,000,000.00","292,200,000.00","292,200,000.00","302,200,000.00","325,200,000.00","370,000,000.00","450,000,000.00","250,000,000.00","295,000,000.00","350,000,000.00","300,000,000.00","430,900,000.00","445,400,000.00","449,700,000.00","299,700,000.00","398,800,000.00","339,300,000.00","569,100,000.00","569,100,000.00","369,100,000.00",,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,589,633.85","9,011,714.50","14,374,581.21","4,467,711.05","11,635,000.00","600,000.00","150,000.00","2,500,000.00","2,472,600.00","400,000.00","1,400,000.00","3,100,000.00","3,640,000.00","1,010,000.00",,,,,"30,000.00",,"90,000.00","540,000.00",,,,,,,,,,"400,000.00","200,000.00",,,,,,,"3,691,000.00","6,980,000.00","5,160,400.00","5,470,000.00","6,628,491.05","7,958,491.05","11,134,718.49"
应付票据,"145,664,562.00","97,955,820.00","54,635,000.00","119,860,000.00","114,510,259.00","121,530,000.00","116,900,000.00","128,570,000.00","42,570,000.00","39,570,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"40,213,808.08","40,180,549.74","23,306,316.99","8,805,311.94","8,279,299.99","7,335,127.85","14,674,654.45","9,300,914.09","9,876,465.57","11,349,769.18","13,278,776.88","3,998,299.63","4,883,999.63","3,994,741.14","3,965,199.04","3,060,286.19","2,939,064.75","2,613,758.86","4,690,469.11","2,468,317.30","2,478,423.23","2,493,172.68","9,576,172.68","15,260,914.29","12,170,655.60","10,285,452.94","4,895,239.90","6,591,023.59","5,052,875.53","7,956,934.67","7,779,656.65","12,897,500.03","16,245,499.96","6,053,488.11","11,065,582.93","6,142,111.15","7,907,994.27","5,230,263.65","5,261,586.25","4,803,371.05","8,711,070.23","10,791,461.17","8,265,590.37","9,556,455.05","14,531,625.67","13,329,709.13"
应付账款,"85,908,541.39","75,285,245.37","69,162,727.53","70,110,681.75","64,518,831.73","60,182,583.69","70,964,044.19","95,178,048.08","67,100,569.51","91,815,924.63","72,156,942.05","63,655,029.71","46,013,102.75","40,915,848.61","38,072,832.48","33,306,202.36","31,339,438.49","31,010,533.60","29,573,104.18","28,012,260.18","26,396,349.56","24,471,627.68","29,148,350.48","38,177,820.85","34,260,767.72","29,648,007.57","23,580,546.24","24,446,004.73","21,364,291.36","24,538,199.19","20,799,848.44","25,957,306.45","27,908,145.34","17,010,094.27","20,952,332.81","19,467,057.34","20,847,706.68","17,710,130.75","16,416,317.86","15,734,196.15","14,710,425.62","11,778,229.24","10,823,572.29","9,971,570.08","10,692,493.02","11,108,319.55"
预付款项,"105,292,860.37","108,237,919.36","114,540,731.08","110,662,400.84","102,670,248.81","72,259,510.06","84,128,952.57","76,156,985.26","85,806,753.87","65,244,466.60","72,186,743.81","9,527,065.99","13,160,648.68","9,354,186.58","8,902,816.10","2,595,162.04","6,919,718.23","2,718,168.25","3,752,003.57","1,342,876.25","1,517,936.43","1,222,520.33","2,439,956.32","495,347.36","465,099.90","300,876.61","314,565.34","157,435.99","27,435.99","27,766.12","27,435.99","147,435.99","515,263.19","4,818,826.98","5,200,016.01","348,774.67","2,690,080.09","998,591.10","4,901,452.53","2,796,833.48","5,465,625.50","3,510,435.73","6,260,194.98","6,376,294.71","3,157,243.04","4,095,298.46"
预收款项,"46,944,269.97","61,846,358.20","56,482,827.03","75,262,392.84","76,428,705.85","72,539,874.48","69,819,104.91","38,319,361.88","24,024,842.57","14,234,967.71","8,168,063.24","7,034,304.67","8,888,520.67","6,002,007.91","5,481,541.53","5,506,734.78","5,304,496.36","5,210,526.96","3,463,006.96","3,171,419.65","2,608,911.74","2,608,911.74","2,641,070.71","2,037,258.94","1,839,411.74","1,839,411.74","1,869,411.74","1,805,052.48","1,578,911.74","1,563,488.13","1,563,488.13","1,563,488.13","1,495,488.13","1,495,488.13","1,495,488.13","1,494,728.13","1,344,728.13","1,344,728.13","1,344,728.13","2,000.00",,,"17,245.40",,,
