科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"16,925,981.58","18,354,352.03","18,564,350.18","18,352,084.96","14,932,847.16","23,366,097.92","48,548,521.80","19,607,152.35","14,201,210.41","20,115,688.85","23,589,924.35","31,857,479.31","19,524,756.08","26,119,072.69","18,988,438.71","33,589,073.22","32,157,666.21","63,329,224.20","47,504,361.84","56,953,571.64","31,276,823.40","46,813,443.43","62,098,085.43","61,327,649.15","54,125,537.26","86,712,989.36","70,680,263.18","92,641,365.05","70,613,110.32","63,201,093.87","91,646,489.42","72,043,215.06","91,556,918.88","116,679,096.50","125,958,515.17","124,306,207.47","111,855,610.74"
应付职工薪酬,"375,408.24","773,539.17","764,743.87","471,716.24","1,734,948.61","2,084,082.78","1,547,962.85","1,427,697.24","1,686,710.39","1,294,710.23","1,623,603.08","1,758,992.47","1,663,078.52","1,616,574.84","2,415,315.00","2,522,429.63","3,313,926.48","3,521,584.87","2,395,906.93","2,291,728.14","2,459,229.02","3,638,907.18","3,529,183.86","3,744,286.68","3,461,582.97","4,629,222.71","3,724,160.22","3,999,780.18","3,410,307.63","5,028,472.99","5,469,075.78","4,210,481.43","4,485,150.55","6,422,216.35","7,327,211.37","7,101,309.06","9,327,081.87"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,330,594.93","1,146,025.04","1,037,243.80","1,106,279.88","4,008,473.29","419,175.31","646,152.27","1,414,741.43","6,301,422.66","3,318,098.10","699,362.13","81,644.45","12,780,123.51","6,416,153.52","1,229,338.95","4,842,249.49","11,341,921.97","1,041,744.12","4,259,550.96","3,563,033.47","12,161,669.53","3,238,656.03","1,829,524.66","1,376,217.84","6,771,405.84","3,673,480.45","3,434,158.26","1,578,310.08","23,241,911.27","11,381,864.28","7,425,902.50","6,787,470.78","19,564,183.40","2,108,222.24","3,057,883.61","1,588,182.21","67,242,210.32"
应收利息,"123,007.11",,"2,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,"224,758.99","109,115.25",,"184,185.60","184,185.60","184,185.60","184,185.60","335,464.44","335,464.44","335,464.44","335,464.44","676,878.39","676,878.39","676,878.39","676,878.39","924,113.01","1,060,359.59","560,359.59","560,359.59","1,170,030.00","1,151,400.00","1,164,572.23","1,164,572.23","1,240,106.85","263,668.49","1,495,080.82","1,258,412.34","1,081,727.77","1,086,959.72","975,343.60","975,343.60","1,649,137.98","1,649,137.98","3,046,647.39","3,046,647.39","1,633,227.34"
应收股利,,,,,"9,800.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,"5,165,000.00",,,,,,,,,,,,,,,,,,,,"8,393,615.48","8,393,615.48","8,393,615.48",,,,,,,,,,"14,280,371.80",,
存货,"59,050,619.32","84,672,098.33","78,214,646.92","80,673,437.22","107,104,187.16","107,951,470.97","128,722,028.68","139,539,771.77","162,592,739.19","162,724,051.46","193,194,620.58","225,070,015.49","272,050,235.08","308,109,054.43","322,417,697.14","323,010,351.16","419,959,344.69","357,840,267.69","381,609,230.20","357,407,722.20","380,981,947.24","381,929,119.83","345,593,035.48","396,522,462.44","470,315,126.21","449,697,657.35","445,873,725.61","513,996,804.43","444,935,208.14","431,035,585.91","355,497,406.09","394,517,377.03","558,846,375.11","558,308,061.21","608,055,044.32","661,461,750.44","561,819,105.76"
其他应付款,"21,057,861.84","2,459,788.34","3,020,185.97","2,688,039.37","1,824,977.71","1,037,514.46","12,123,642.92","5,481,725.82","6,017,784.60","3,861,325.63","11,290,671.51","18,593,817.46","8,530,773.18","6,110,702.82","12,550,543.04","5,083,828.23","6,187,281.00","9,646,061.26","9,867,344.58","494,523.16","6,986,209.67","3,979,705.79","4,012,328.62","4,731,752.64","12,447,373.79","12,200,928.80","23,035,952.45","24,585,016.88","14,391,454.51","5,584,068.53","14,074,834.11","13,071,825.64","16,381,411.21","13,308,665.56","14,193,604.58","27,097,520.92","32,785,894.02"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"14,045,288.00","16,171,688.27","16,412,033.72","1,132,663.33","2,410,728.10","477,981.00","477,981.00","477,981.00","467,634.94","477,981.00","467,634.94",,"25,444,912.35","25,444,912.35","25,444,912.35","25,447,673.23","5,443,824.94","5,443,824.94","7,936,283.69","7,934,115.94","10,430,507.72","10,430,507.72","12,934,454.87","12,930,507.72","15,000,000.00","15,430,507.72","17,930,507.72","17,930,507.72","20,458,519.07","20,430,507.72","10,467,600.00","10,467,600.00","20,485,590.00","20,482,951.00","20,467,600.00","20,464,583.00","23,686,385.87"
其他流动资产,,,,"6,667.34",,"60,030.00","39,930.00","24,830.50",,"45,500.01","156,498.05","364,094.88",,"234,126.79",,"3,190,146.55",,,,,"639,788.62","13,971.15","196,881.52","409,670.24","952,714.11","555,508.42","1,675,753.42","2,960,521.03","3,478,499.41","757,540.41","986,699.20","813,253.96","111,471,389.32","100,006,838.11","102,686,647.34","132,391.32","151,582,234.16"
其他流动负债,,,,"80,420.63",,"78,039.32","99,039.32","216,618.86","112,973.06","185,862.49","93,285.62","58,979.80","1,765,000.00","847,566.47","1,765,000.00","1,350,257.48","4,790,069.76","4,790,069.76","4,790,069.76","4,790,069.76","6,435,426.16","8,343,041.91","7,483,615.78","6,705,109.72","6,043,931.74","7,111,755.54","6,288,463.84","7,127,443.21","6,905,577.16","7,318,714.42","7,620,228.89","8,156,640.65","1,072,813.30","2,461,377.64","1,038,868.92","2,035,607.25","1,555,967.64"
流动资产合计,"167,164,062.11","245,718,152.54","250,989,889.98","271,944,314.76","492,350,943.49","471,561,719.51","555,994,461.89","541,579,050.38","582,522,696.50","595,783,072.67","554,784,416.47","595,222,964.21","805,429,468.09","791,003,134.43","816,675,339.03","981,370,335.90","929,349,787.47","963,994,774.82","951,155,707.27","976,757,235.54","1,013,171,402.32","907,622,473.81","1,045,375,600.09","1,045,922,245.16","1,120,736,076.13","1,109,146,298.90","1,229,245,199.57","1,320,185,159.02","1,272,668,157.01","1,211,566,182.47","1,954,678,100.84","1,706,897,358.45","1,953,439,059.48","1,869,651,934.73","1,828,980,629.01","1,944,407,279.05","2,040,520,854.17"
流动负债合计,"139,416,951.82","176,168,652.40","188,283,846.33","188,851,181.71","189,626,781.87","171,332,436.04","264,471,766.96","261,186,965.09","274,342,339.25","303,428,358.69","289,237,569.93","356,402,534.55","618,448,567.10","613,639,068.58","646,927,126.03","792,938,026.84","751,841,203.44","781,969,148.94","769,858,942.21","819,897,135.26","867,354,910.65","755,981,658.41","894,444,941.96","891,344,796.09","988,531,242.44","968,728,820.35","1,086,795,093.22","1,172,511,810.26","1,106,779,000.37","1,041,050,822.63","1,094,508,028.68","853,143,473.36","954,861,340.72","876,417,069.30","851,025,656.28","985,150,643.46","1,241,959,756.13"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"5,002,000.00","5,002,000.00","5,002,000.00","5,002,000.00","5,002,000.00","5,002,000.00","5,002,000.00","5,002,000.00","25,002,000.00","25,002,000.00","25,002,000.00","25,002,000.00","25,000,000.00"
长期借款,"30,361,427.45","11,341,040.12","10,130,543.00","11,341,040.12","8,919,692.14","10,852,439.24","9,886,326.51","9,886,326.51","83,183,612.11","83,173,266.05","82,953,526.43","83,421,161.37","57,341,054.96","57,341,054.96","57,118,009.19","57,115,248.31","51,879,287.16","51,879,287.16","46,669,089.05","46,511,739.65","41,242,362.52","41,242,362.52","33,582,368.77","33,586,315.92","26,264,989.79","25,834,482.07","15,613,109.78","15,613,109.78","5,731,489.03","5,759,500.38","5,619,457.39","5,619,457.39","5,637,260.09","5,639,899.09","5,272,560.07","5,275,577.07","40,754,252.33"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"216,970,240.35"
长期应付款,,,,,,,,,,,,,,,,,,,,,"123,727.50","123,727.50","123,727.50","119,087.72",,,,,,,,,"75,180,821.92","70,180,821.92","65,676,712.33","60,676,712.33","135,791,031.23"
长期股权投资,,"2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","5,002,000.00","5,002,000.00","5,002,000.00","35,766,500.00","5,002,000.00","5,002,000.00","5,002,000.00","5,002,000.00",,,,,"34,670,525.40","32,230,704.11",,"1,750,000.00","54,387,908.09","54,078,903.31","16,554,584.63","16,554,584.63","79,605,177.20"
专项应付款,"1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","3,000,000.00","3,000,000.00","10,000,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","4,000,000.00","4,000,000.00","2,000,000.00","22,150,000.00",,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"68,122,515.88","63,388,343.14","64,338,570.08","62,653,062.41","63,361,543.53","63,394,270.22","63,857,526.28","66,385,562.73","76,423,312.39","78,685,145.03","88,390,007.32","95,449,973.17","112,568,929.88","127,139,024.40","129,885,951.83","283,652,211.51","296,487,725.15","294,694,768.56","299,474,961.84","294,939,904.10","304,130,959.37","299,841,534.49","299,012,341.50","292,421,478.47","300,795,765.41","295,843,883.72","289,044,335.74","289,301,394.92","287,707,421.18","284,122,396.46","280,234,382.31","280,352,219.49","291,769,368.29","286,803,096.26","282,058,569.37","280,985,411.44","310,468,993.77"
递延所得税负债,"51,556.38","29,727.38","37,374.80","29,727.38","39,655.25","39,655.25","39,655.25","39,655.25",,,,,,,,,,,,,,,,,,,,,,,,,,"47,128,071.11",,,
在建工程,"3,064,327.34",,"1,335,366.00","1,401,716.94","1,595,972.55","11,680,166.07","23,817,148.71","52,286,413.82","99,784,872.32","96,270,835.82","106,891,020.00","132,251,863.00","149,884,457.00","151,641,609.59","157,312,847.68","12,122,836.11","9,805,021.91","15,129,419.44","4,272,179.25","6,070,511.12","4,555,391.15","7,453,991.41","4,899,117.83","12,720,827.74","4,157,088.26","8,130,003.51","9,440,597.78","11,218,431.97","18,415,040.65","27,435,955.19","28,216,092.41","32,006,717.85","61,328,422.57","76,729,184.92","98,644,229.26","134,363,621.54","105,183,648.55"
其他非流动负债,"3,060,000.00","3,054,000.00","2,901,000.00","3,054,000.00","2,748,000.00","2,748,000.00","2,748,000.00","2,748,000.00","15,173,000.00","15,173,000.00","15,173,000.00","15,173,000.00","12,843,000.00","14,608,000.00","12,843,000.00","14,608,000.00","40,956,666.66","42,784,697.82","40,413,029.88","40,685,429.77","34,912,666.66","34,035,948.45","33,546,740.50","38,236,740.50",,"40,102,740.50",,"41,999,975.55",,"39,659,285.96",,"40,112,234.85","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00"
工程物资,,,,,,,,,,"3,800.00","220,746.35","222,838.85","52,714.24","241,281.23","241,281.23",,,,,,"18,842.00","18,842.00","18,842.00","18,842.00",,,,,,,,,,,,,
非流动负债合计,"34,972,983.83","15,924,767.50","14,568,917.80","15,924,767.50","13,207,347.39","16,640,094.49","15,673,981.76","22,673,981.76","99,856,612.11","99,846,266.05","99,626,526.43","100,094,161.37","74,184,054.96","75,949,054.96","71,961,009.19","93,873,248.31","92,835,953.82","94,663,984.98","87,082,118.93","87,197,169.42","76,278,756.68","75,402,038.47","67,252,836.77","71,942,144.14","65,892,656.45","65,937,222.57","53,540,049.17","57,613,085.33","45,652,201.15","45,418,786.34","43,811,692.24","45,731,692.24","154,176,153.12","147,948,792.12","145,778,317.99","140,921,334.99","257,786,302.96"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"174,389,935.65","192,093,419.90","202,852,764.13","204,775,949.21","202,834,129.26","187,972,530.53","280,145,748.72","283,860,946.85","374,198,951.36","403,274,624.74","388,864,096.36","456,496,695.92","692,632,622.06","689,588,123.54","718,888,135.22","886,811,275.15","844,677,157.26","876,633,133.92","856,941,061.14","907,094,304.68","943,633,667.33","831,383,696.88","961,697,778.73","963,286,940.23","1,054,423,898.89","1,034,666,042.92","1,140,335,142.39","1,230,124,895.59","1,152,431,201.52","1,086,469,608.97","1,138,319,720.92","898,875,165.60","1,109,037,493.84","1,024,365,861.42","996,803,974.27","1,126,071,978.45","1,499,746,059.09"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,361,375.43","10,981,043.01","23,912,911.29","27,865,538.68","18,764,556.50","30,442,193.61","33,527,466.55","31,554,006.94","35,332,656.76"
实收资本(或股本),"40,000,000.00","51,650,000.00","51,650,000.00","51,650,000.00","69,650,000.00","69,650,000.00","139,300,000.00","139,300,000.00","139,300,000.00","139,300,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","278,600,000.00","318,944,275.00","318,944,275.00","318,944,275.00","318,944,275.00","797,360,687.00","797,360,687.00","797,360,687.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"16,629,980.46","45,886,002.24","45,886,002.24","45,938,665.16","252,395,953.12","252,469,831.34","182,745,953.12","182,745,953.12","183,545,953.12","183,545,953.12","44,245,953.12","44,319,831.34","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","44,245,953.12","710,301,678.11","710,301,678.12","737,097,010.81","737,097,010.81","258,680,598.81","258,680,598.81","251,780,328.54"
无形资产,"12,825,842.79","18,086,180.42","24,365,523.50","22,698,044.50","23,859,807.89","23,608,736.12","23,357,264.35","23,105,992.57","22,854,720.79","45,157,818.87","44,915,440.85","44,970,309.94","44,607,266.17","44,234,760.53","43,858,321.92","51,899,947.95","51,651,185.38","51,315,869.83","50,916,173.01","50,525,876.74","50,059,275.43","49,631,013.31","49,257,402.08","48,827,892.74","56,631,480.57","56,118,813.27","55,542,925.44","55,188,390.89","54,585,246.83","53,996,304.79","94,780,741.72","94,303,129.96","63,252,715.96","64,740,631.90","63,808,712.48","63,219,314.64","87,013,004.01"
盈余公积,"4,804,163.85","7,729,178.06","7,729,178.06","7,729,178.06","11,002,422.29","11,036,557.36","11,002,422.29","11,002,422.29","14,391,953.17","14,765,534.97","14,391,953.17","14,993,141.96","18,754,502.30","18,754,502.30","18,754,502.30","18,754,502.30","20,028,197.61","20,028,197.61","20,028,197.61","20,028,197.61","20,028,197.61","20,028,197.61","20,028,197.61","20,028,197.61","21,884,421.54","21,884,421.54","21,884,421.54","21,884,421.54","22,845,335.60","22,845,335.60","22,845,335.60","22,845,335.60","22,845,335.60","22,845,335.60","22,845,335.60","22,845,335.60","25,564,637.50"
开发支出,,,,"1,319,840.71",,"406,584.86",,"352,973.77",,"532,741.39",,"1,304,531.71",,"543,622.07",,"1,393,280.85",,,,"4,446,515.30","5,736,228.04","6,827,533.07","8,260,767.27","10,414,774.00","5,502,276.57","6,550,475.45","7,857,661.49","9,325,893.67","5,502,276.57","6,814,613.89","8,832,507.99","10,994,525.26","3,745,070.51","5,039,365.80","7,378,264.73","7,576,072.24","8,682,344.59"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,"25,982,248.42","25,982,248.42","25,982,248.42","25,982,248.42","25,475,450.00","25,475,450.00","25,475,450.00","25,475,450.00",,,,,,,,,"22,165,058.43"
未分配利润,"13,858,688.01","30,540,744.12","33,635,590.75","50,781,682.59","47,046,191.03","51,123,927.72","55,550,526.58","68,294,304.49","72,945,941.11","78,125,295.51","71,752,253.90","77,665,437.22","84,596,802.06","89,897,393.19","93,627,152.53","105,487,607.58","114,860,897.79","120,741,529.61","123,407,196.73","129,882,933.72","131,965,064.40","134,970,468.13","139,375,350.29","144,344,982.98","133,775,208.54","136,893,432.07","145,443,003.18","151,305,179.67","194,202,159.02","206,248,936.06","213,137,691.03","215,842,658.58","254,689,313.52","278,000,043.15","251,757,708.77","252,721,111.78","315,512,654.71"
长期待摊费用,"69,734.40",,,,"480,000.00","480,000.00","480,000.00","255,384.00","384,571.20","240,000.00","240,000.00","240,000.00","52,549.58","48,045.32","43,541.06","43,437.82","34,532.54","30,028.28","125,938.62","22,521.18","294,857.09","290,352.83","285,848.57","285,848.57","2,296,165.78","2,376,041.81","2,108,888.09","3,656,702.73","1,663,112.96","1,616,915.39","2,290,717.82","2,244,520.25","2,698,322.68","2,952,125.11","2,936,725.92","4,943,351.29","5,322,566.69"
少数股东权益,"2,210,101.74","178,146.04",,,,,,,,,,,,,,,,,,"919,106.05","3,676,462.36","3,231,400.86","3,936,615.27","879,810.42","812,877.44","784,567.10","2,777,285.68","2,761,721.08","2,780,377.32","3,074,665.93","3,053,080.65","3,261,223.97","43,513,761.27","44,212,700.31","42,795,696.25","61,928,875.14","62,887,157.14"
递延所得税资产,"646,387.19","882,814.26","722,185.62","856,495.70","1,278,428.24","1,119,370.17","1,236,249.48","1,236,249.48","2,410,625.56","2,335,994.56","2,410,625.56","2,410,625.56","6,232,494.58","6,232,494.58","6,096,460.42","3,415,288.01","10,081,953.33","10,081,953.33","12,275,448.61","12,241,431.20","13,198,141.00","9,789,727.26","9,789,727.26","9,789,727.26","13,146,056.81","8,431,450.09","9,568,747.80","9,568,747.80","10,529,870.55","7,718,384.37","8,654,326.93","8,654,326.93","11,739,765.96","10,025,790.65","11,352,818.75","11,002,945.01","16,586,979.46"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"84,728,807.60","82,359,337.82","90,763,645.20","88,931,160.26","90,577,752.21","100,691,127.44","112,750,188.82","143,624,576.37","201,860,102.26","223,228,335.67","243,069,840.08","276,852,142.23","313,400,411.45","330,082,837.72","337,440,404.14","352,529,002.25","373,062,418.31","376,254,039.44","372,066,701.33","404,013,259.64","408,977,942.50","404,837,242.79","402,508,294.93","405,463,639.20","413,006,283.40","407,928,117.85","404,040,606.34","408,737,011.98","422,436,869.57","429,918,317.21","451,923,680.47","463,172,978.42","532,688,130.56","555,813,291.56","541,263,371.69","575,201,307.73","912,330,669.81"
所有者权益(或股东权益)合计,"77,502,934.06","135,984,070.46","138,900,771.05","156,099,525.81","380,094,566.44","384,280,316.42","388,598,901.99","401,342,679.90","410,183,847.40","415,736,783.60","408,990,160.19","415,578,410.52","426,197,257.48","431,497,848.61","435,227,607.95","447,088,063.00","457,735,048.52","463,615,680.34","466,281,347.46","473,676,190.50","478,515,677.49","481,076,019.72","486,186,116.29","488,098,944.13","479,318,460.64","482,408,373.83","492,950,663.52","498,797,275.41","542,673,825.06","555,014,890.71","1,268,282,060.39","1,271,195,171.27","1,377,089,696.20","1,401,099,364.87","1,373,440,026.43","1,393,536,608.33","1,453,105,464.89"
资产总计,"251,892,869.71","328,077,490.36","341,753,535.18","360,875,475.02","582,928,695.70","572,252,846.95","668,744,650.71","685,203,626.75","784,382,798.76","819,011,408.34","797,854,256.55","872,075,106.44","1,118,829,879.54","1,121,085,972.15","1,154,115,743.17","1,333,899,338.15","1,302,412,205.78","1,340,248,814.26","1,323,222,408.60","1,380,770,495.18","1,422,149,344.82","1,312,459,716.60","1,447,883,895.02","1,451,385,884.36","1,533,742,359.53","1,517,074,416.75","1,633,285,805.91","1,728,922,171.00","1,695,105,026.58","1,641,484,499.68","2,406,601,781.31","2,170,070,336.87","2,486,127,190.04","2,425,465,226.29","2,370,244,000.70","2,519,608,586.78","2,952,851,523.98"
负债和所有者(或股东权益)合计,"251,892,869.71","328,077,490.36","341,753,535.18","360,875,475.02","582,928,695.70","572,252,846.95","668,744,650.71","685,203,626.75","784,382,798.76","819,011,408.34","797,854,256.55","872,075,106.44","1,118,829,879.54","1,121,085,972.15","1,154,115,743.17","1,333,899,338.15","1,302,412,205.78","1,340,248,814.26","1,323,222,408.60","1,380,770,495.18","1,422,149,344.82","1,312,459,716.60","1,447,883,895.02","1,451,385,884.36","1,533,742,359.53","1,517,074,416.75","1,633,285,805.91","1,728,922,171.00","1,695,105,026.58","1,641,484,499.68","2,406,601,781.31","2,170,070,336.87","2,486,127,190.04","2,425,465,226.29","2,370,244,000.70","2,519,608,586.78","2,952,851,523.98"
