科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"78,254,152.92","152,998,845.47","228,035,350.16","324,036,268.80","87,972,487.63","156,733,744.03","238,733,341.90","346,716,784.33","84,624,771.18","153,158,341.58","243,185,005.07","344,758,836.14","100,306,348.14","179,479,333.30","279,868,515.65","387,279,788.89","107,725,236.90","194,796,379.71","310,912,565.63","419,007,833.38","111,808,887.61","206,487,322.25","326,949,805.12","447,749,414.32","116,141,757.92","222,872,113.68","348,916,375.14","465,862,172.33","118,843,150.56","211,878,048.38","325,433,433.27","425,815,883.92","315,403,944.31","588,061,126.21","1,260,032,207.58","2,270,220,412.00","469,675,815.60","962,457,136.37","2,232,132,395.39","3,744,750,657.33","1,379,314,719.76","3,790,449,756.77","4,657,220,315.64","6,421,246,612.62"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,638,766.73",,"475,400,000.00","475,400,000.00","338,657,431.91",,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,859.09","46,859.09","659,433.34","219,553.45","634,275.88","4,473,494.63","4,289,577.47","1,307,637.44","2,038,177.00","2,686,344.46","2,686,344.46","2,197,336.48"
支付其他与投资活动有关的现金,,"13,543,197.40","13,593,677.40","16,690,897.40",,,,,,,,,,,,,,,,,,785.75,785.75,,,,,,,,,,,,,,"74,722,779.14","90,327,662.98",,"58,760,300.00",,"36,307.37","262,932.96","420,000.00"
收到其他与经营活动有关的现金,"10,060,089.18","7,590,392.18","5,375,950.09","8,595,290.40","5,517,871.52","5,705,361.12","9,155,073.15","10,157,832.70","55,625.71","96,291.15","6,893,820.14","10,755,008.21","2,595,180.29","4,364,510.56","1,694,941.95","3,718,358.20","46,959.79","2,383,917.48","239,762.94","4,787,275.90","568,782.88","708,101.17","2,129,991.19","5,951,970.19","1,621,269.22","2,410,537.25","4,537,314.44","6,481,199.75","1,195,311.32","1,215,130.90","1,884,135.90","2,975,461.85","68,128,652.22","117,425,520.77","118,279,615.35","232,808,019.19","76,734,750.06","110,011,052.47","157,224,748.84","197,894,032.54","59,733,307.19","98,999,682.99","244,118,524.54","523,302,693.15"
投资活动现金流出小计,"977,511.77","15,066,874.88","18,811,127.99","40,296,961.89","5,349,608.60","9,381,194.01","14,705,023.85","16,051,653.65","648,770.23","817,437.19","2,374,357.21","7,438,721.21","7,693.00","47,843.00","12,320,432.17","46,840,923.94","83,547.60","1,820,761.19","5,303,094.86","12,010,048.85","182,179.00","365,172.44","726,196.64","550,763.43","264,475.00","15,735,771.55","12,936,174.76","28,990,016.66","9,444.44","938,360.03","2,071,421.41","9,973,632.29","103,244,061.03","194,409,970.50","382,854,449.43","642,159,412.59","102,347,001.66","633,943,403.33","688,465,117.81","810,276,252.56","329,309,469.83","910,281,894.98","1,155,811,058.50","2,654,965,455.12"
经营活动现金流入小计,"88,314,242.10","160,589,237.65","233,411,300.25","332,631,559.20","93,490,359.15","162,439,105.15","247,888,415.05","356,874,617.03","84,680,396.89","153,254,632.73","250,078,825.21","355,513,844.35","102,901,528.43","183,843,843.86","281,563,457.60","390,998,147.09","107,772,196.69","197,180,297.19","311,152,328.57","423,795,109.28","112,377,670.49","207,195,423.42","329,079,796.31","453,701,384.51","117,763,027.14","225,282,650.93","353,453,689.58","472,343,372.08","120,038,461.88","213,093,179.28","327,317,569.17","428,791,345.77","383,579,455.62","705,533,506.07","1,378,971,256.27","2,503,247,984.64","547,044,841.54","1,076,941,683.47","2,393,646,721.70","3,943,952,327.31","1,441,086,203.95","3,892,135,784.22","4,904,025,184.64","6,946,746,642.25"
投资活动产生的现金流量净额,"-977,511.77","-15,066,274.88","-18,803,017.99","-40,287,651.89","-5,345,288.60","-9,373,874.01","-14,695,503.85","-16,074,513.52","710,046.94","541,379.98","-1,015,540.04","-4,779,904.04","-7,693.00","-47,843.00","-12,320,432.17","-45,510,923.94","-69,273.60","-1,806,487.19","-5,288,820.86","-10,694,974.85","-182,179.00","-278,672.44","-639,696.64","-447,781.18","1,073,725.00","-14,397,571.55","-11,457,599.76","-12,473,241.66","1,292,817.56","631,901.97","-473,509.41","-8,361,220.29","-103,194,061.03","-194,324,970.50","-382,726,949.43","-624,987,685.06","-101,595,404.36","-474,170,428.87","-528,686,247.47","-278,147,623.62","-324,218,682.03","-903,837,050.73","-1,149,250,851.53","-2,612,171,335.29"
购买商品、接受劳务支付的现金,"60,573,568.90","119,636,444.02","177,623,857.28","238,064,335.40","61,249,465.20","123,625,398.45","175,076,373.52","242,727,728.45","65,654,174.06","128,282,440.84","196,085,474.03","271,917,724.70","78,489,348.19","144,677,204.07","202,135,077.50","287,999,675.82","94,022,579.63","157,362,456.40","224,747,980.16","319,007,557.71","94,444,051.58","166,303,455.48","237,991,373.81","337,650,963.71","91,293,894.49","176,233,814.27","254,421,749.67","357,301,381.28","97,451,727.87","174,521,591.42","244,146,689.46","331,592,859.40","223,160,338.21","516,282,743.37","1,313,979,975.64","2,019,077,208.22","400,502,451.15","509,372,873.98","1,943,268,225.48","3,011,853,877.21","1,221,850,539.35","2,923,393,699.87","3,731,344,288.15","5,202,727,911.71"
吸收投资收到的现金,,,,,,,,,,,,,"450,000.00","450,000.00","450,000.00","450,000.00",,,,,,,,,,,,,,,,,,"710,050,786.74","892,650,786.74","892,650,786.40",,,,,,,"2,270,999,967.00","2,270,999,967.43"
