科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"208,842,631.69","200,394,305.81","219,932,793.04","256,057,818.20","253,317,130.88","222,033,755.65","174,921,092.26","186,290,770.34","137,959,312.21","121,318,673.65","139,473,031.67","150,291,755.73","161,875,374.78","231,889,147.93","232,705,134.18","222,779,556.01","206,602,850.23","164,248,346.41","133,835,872.87","184,579,208.80","164,212,951.39","153,914,737.94","130,727,710.94","176,692,429.09","165,629,721.50","142,489,018.32","174,393,155.82","326,388,011.40","194,818,849.57","241,836,625.98","214,011,254.17","318,699,359.82","369,361,239.05","412,506,677.92","321,994,272.60","455,600,392.47","332,387,736.12","545,760,053.56","407,378,181.00","884,898,396.18","915,205,436.33","718,662,191.45","603,795,628.44","687,764,967.91"
短期借款,,,"39,351,638.18","64,924,169.96","95,909,077.43","93,088,279.90","50,117,731.55","26,467,920.26",,,"52,036,547.22","76,950,454.65","110,057,288.05","164,697,660.21","163,671,672.63","171,807,660.97","184,737,940.38","164,575,516.19","138,853,904.96","188,349,757.95","216,071,163.68","203,768,963.53","202,706,372.76","216,317,874.01","219,701,336.61","278,882,439.65","318,134,019.24","341,636,129.27","262,243,658.52","363,945,323.25","328,057,262.75","298,314,986.32","298,867,750.79","297,688,800.00","312,688,800.00","388,500,000.00","449,000,000.00","498,035,000.00","568,035,000.00","599,500,000.00","652,000,000.00","772,850,000.00","780,850,000.00","587,350,000.00"
交易性金融资产,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,,,,,,"745,854.27","745,854.27","703,138.40","589,224.42","605,372.14","603,802.40","603,802.40","603,802.40",,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,"18,973,072.97","26,465,943.60",,,,,,,,,"261,296.09","488,210.06","226,432.57","238,110.17",,,,,,,,,,,,,
应收票据,"14,804,237.58","14,169,188.58","680,617.58","5,815,617.58","2,721,317.58","2,621,867.93","1,595,065.58","3,035,137.58","4,828,617.58","4,722,217.58","4,344,803.58","2,751,112.73","5,370,917.58","5,713,192.58","5,280,143.92","15,280,874.11","4,869,900.00","8,344,042.42","1,926,100.00","14,439,104.00","5,131,000.00","6,322,572.00","890,170.00","16,261,120.00","7,234,729.76","6,447,135.00","9,291,820.00","43,649,799.59","17,951,695.26","9,963,891.20","12,009,810.00","20,909,130.00","26,107,341.62","22,751,684.48","18,684,790.78","30,187,564.98","15,816,819.76","13,912,672.03","16,824,690.21","20,174,467.99","23,171,670.24","12,823,254.00","23,028,536.36","28,714,381.45"
应付票据,"5,670,631.00","2,107,880.00","16,740,043.24","7,529,580.40","12,860,513.40","19,190,350.58","24,098,297.90","15,217,087.65","25,126,454.79","27,458,046.00","29,462,680.00","25,599,777.00","29,381,000.00","90,259,621.27","104,830,412.80","85,317,348.05","94,838,190.22","37,483,007.64","31,549,498.95","31,985,687.00","38,530,647.55","48,448,403.00","39,727,556.13","46,618,573.04","66,454,288.04","66,500,624.70","80,806,448.45","101,896,958.95","65,243,105.90","45,519,072.94","46,062,435.54","72,250,546.80","60,799,208.42","40,455,134.95","61,728,038.41","59,143,278.44","93,134,576.91","129,683,993.69","70,147,329.20","45,589,820.59","67,668,258.47","46,055,345.95","76,875,235.57","142,369,428.42"
应收账款,"84,507,108.68","92,636,011.66","113,693,031.29","107,103,132.59","118,978,389.98","117,526,529.51","115,195,342.10","82,381,583.34","109,151,007.97","101,950,011.22","115,376,098.78","95,284,507.05","124,774,538.53","160,058,906.44","178,730,904.35","181,957,054.38","208,988,312.81","204,205,785.93","222,223,279.29","280,328,929.81","281,534,717.98","319,616,232.86","348,651,281.32","318,271,855.67","326,020,942.39","417,715,765.57","438,651,244.76","389,774,435.54","432,989,459.13","452,178,023.58","442,681,644.76","506,690,680.63","489,952,043.32","507,845,820.53","586,248,818.53","653,063,716.46","683,433,964.50","792,377,689.02","864,948,471.00","865,245,888.12","948,339,831.45","1,437,060,746.96","1,603,909,964.18","1,286,668,435.06"
应付账款,"34,212,596.04","45,743,003.36","39,641,604.65","64,415,658.35","47,446,427.75","60,837,601.33","44,425,616.08","39,239,072.62","45,347,834.12","54,884,419.26","50,462,339.33","68,148,215.35","45,458,240.43","66,092,170.86","67,974,888.32","67,258,998.99","78,763,187.21","82,069,429.25","75,652,373.72","103,389,582.29","77,417,481.39","125,053,778.11","112,009,593.76","139,829,583.64","130,527,385.02","110,884,266.80","159,342,908.39","189,438,773.10","181,232,575.06","187,211,000.89","169,357,582.07","223,394,938.12","175,926,407.69","190,966,633.47","293,113,680.35","355,992,941.74","336,929,585.57","340,721,467.23","362,730,321.68","503,067,273.09","511,514,679.80","762,380,978.97","635,558,549.97","748,754,297.63"
预付款项,"16,430,679.85","18,800,171.63","29,837,896.26","13,399,107.33","30,573,066.40","23,079,011.53","19,183,986.55","20,385,401.30","17,702,635.55","22,267,554.41","35,196,155.18","38,714,210.25","21,734,960.40","67,512,219.97","64,829,690.07","66,086,017.82","59,081,277.24","81,634,055.82","80,635,361.73","76,504,376.51","92,716,497.02","86,301,405.89","94,838,639.39","88,274,200.06","85,363,182.96","113,447,600.03","121,448,531.17","122,885,544.80","129,451,352.36","114,468,056.48","97,231,675.24","105,223,227.53","92,895,274.20","106,705,547.70","125,599,285.05","103,756,001.46","355,258,045.06","364,593,623.15","584,887,404.01","225,361,284.46","220,355,595.95","233,583,652.00","129,472,765.88","196,942,613.41"
预收款项,"48,016,689.18","40,127,124.08","52,929,573.27","63,220,719.59","62,508,970.87","45,465,598.36","44,150,307.43","46,532,396.29","53,524,080.79","48,200,771.90","44,265,444.84","48,370,352.00","42,410,065.82","64,301,647.35","65,664,225.27","53,879,203.77","58,990,198.27","58,865,876.57","60,138,752.51","85,122,828.35","83,764,763.62","78,248,728.41","83,654,802.59","118,958,110.87","97,966,229.63","166,179,007.88","103,768,951.99","167,943,319.72","198,702,634.55","145,081,371.47","127,854,352.16","152,722,328.06","150,765,695.34","143,497,156.31","133,389,080.23","159,417,214.32","137,759,564.37","80,989,787.97","70,209,140.75","320,987,747.55","150,930,393.80","144,159,723.77","151,146,931.34","129,550,956.27"
