科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"132,634,043.03","132,038,258.02","139,188,443.70","134,694,154.99","116,689,145.67","71,554,977.04","101,140,115.98","98,051,903.27","130,106,814.93","158,971,414.02","122,570,255.09","139,338,963.65","106,826,610.34","110,151,522.95","140,945,982.31","175,761,104.38","134,953,033.27","100,714,151.61","112,174,460.49","208,618,247.38","172,815,907.25","144,276,752.54","76,843,960.92","106,701,576.95","132,540,485.05","78,568,159.83","107,658,307.83","123,059,698.17","89,403,952.54","185,326,432.69","225,847,484.59","261,232,831.62","314,551,318.98","304,402,717.09","275,137,680.06","133,785,240.28","167,876,397.39","448,889,159.92","162,661,842.66","215,777,491.19","181,306,301.02","229,607,006.32","199,122,330.82","220,736,104.37","163,905,947.23"
短期借款,"48,500,000.00","68,500,000.00","64,500,000.00","26,500,000.00","26,500,000.00","26,500,000.00","29,000,000.00","30,500,000.00","30,500,000.00","30,500,000.00","30,500,000.00","25,850,000.00","29,750,000.00","29,300,000.00","29,000,000.00","28,500,000.00","26,500,000.00","26,500,000.00","26,500,000.00","24,500,000.00","8,500,000.00","8,500,000.00","6,000,000.00","6,000,000.00","13,000,000.00","18,000,000.00","25,000,000.00","25,000,000.00","30,000,000.00","28,900,000.00","30,000,000.00","45,000,000.00","35,000,000.00","33,000,000.00","31,000,000.00","274,000,000.00","322,000,000.00","365,000,000.00","170,000,000.00","520,000,000.00","560,000,000.00","880,000,000.00","630,000,000.00","850,000,000.00","969,000,000.00"
交易性金融资产,"61,676,168.24","38,331,150.16","61,963,041.84","45,040,704.31","24,706,687.35","17,094,740.90","8,742,559.24","10,009,322.50","9,431,476.50","18,088,546.82","13,014,225.39","615,255.00","26,761,953.60","14,257,611.44","27,603,874.10",,"27,783,578.01","28,705,862.29","23,375,187.61","46,775.00",,,,,,,,,,"14,145,158.55","21,753,448.30","22,447,735.50","12,444,771.00","12,553,134.00","32,761,085.20",,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,403,254.85","6,969,011.74","7,217,436.12","8,943,325.23","12,858,343.11","7,630,136.35","12,249,820.34","6,333,908.00","3,942,147.95","4,745,194.89","5,375,866.15","4,669,343.62","5,736,410.78","8,368,942.44","7,578,806.40","5,271,193.41","7,306,829.54","8,402,636.99","8,438,052.18","10,709,884.78","3,434,163.38","6,951,688.41","6,556,187.40","12,683,344.11","10,418,593.10","11,259,820.89","11,298,112.88","7,661,435.26","7,197,329.06","7,491,245.89","7,397,067.71","8,715,119.74","8,094,689.13","10,533,803.18","14,412,577.05","21,425,230.71","27,572,591.11","27,733,968.25","24,489,217.91","14,513,823.56","17,530,883.22","19,084,556.65","13,055,220.14","15,786,745.02","17,205,285.53"
应付票据,"30,544,261.36","35,371,599.68","33,075,242.66","8,596,212.59","11,241,071.67","7,086,702.21","7,088,645.20","8,047,278.21","5,016,779.01","2,005,538.80","2,005,538.80",,,,,,,,,,,"2,094,286.00","3,646,376.80","2,945,900.80","2,178,106.66","825,696.66","4,016,999.00","2,818,899.00","1,532,000.00","1,532,000.00","1,244,750.00","1,244,750.00","100,000.00","2,288,021.29","450,000.00","2,650,000.00","7,160,000.00","11,600,875.00","7,323,875.00","2,948,306.00","2,948,306.00","14,053,058.78","28,245,169.06","13,951,958.14",
应收账款,"103,435,731.48","102,409,308.77","118,273,837.86","97,268,198.71","80,792,251.17","97,602,263.60","82,615,090.53","72,292,063.98","68,022,720.76","70,096,330.43","68,900,105.78","61,624,801.27","62,047,633.70","60,498,828.61","62,906,486.08","80,247,117.82","59,855,400.71","75,693,952.71","56,707,476.28","76,761,590.00","52,606,841.95","65,432,953.08","72,115,204.59","62,824,133.74","70,976,713.84","64,326,784.87","74,948,702.32","76,662,221.61","71,200,666.41","75,869,123.86","73,076,837.11","57,962,861.15","54,956,539.38","54,431,659.06","52,063,319.87","65,234,489.71","68,613,666.27","68,044,499.95","69,513,687.22","94,182,379.44","105,831,958.74","97,784,070.65","108,365,810.05","148,599,443.19","148,108,885.45"
应付账款,"71,252,527.69","91,398,154.17","85,439,842.41","50,279,445.02","54,819,474.96","57,648,810.94","52,514,800.08","41,813,326.88","38,530,069.73","39,679,655.09","42,680,413.62","37,423,305.42","35,391,825.81","38,831,027.15","36,149,094.45","35,490,735.42","32,469,978.07","42,145,465.03","37,836,157.39","38,108,914.60","23,923,177.26","37,213,426.61","35,370,377.81","27,706,100.95","34,664,794.90","38,111,502.63","31,202,386.54","31,826,664.69","26,705,508.94","40,608,393.24","40,280,891.52","57,434,357.99","58,348,272.69","59,077,152.66","59,146,948.40","51,727,111.66","52,575,869.38","59,104,405.12","62,936,407.12","69,539,628.17","59,262,574.65","84,956,876.43","79,479,816.29","70,528,317.74","65,541,510.91"
预付款项,"11,435,537.20","16,992,251.19","15,683,350.27","7,235,296.67","11,044,313.42","39,514,392.35","14,813,802.11","7,655,180.20","8,309,953.89","6,711,361.40","3,933,747.80","5,424,260.26","8,071,420.89","7,487,492.43","6,263,768.28","7,303,306.13","12,572,313.90","20,780,277.88","9,890,921.23","5,738,968.98","6,207,529.26","7,320,414.45","5,105,218.16","3,553,458.41","7,906,721.96","5,613,499.24","4,797,851.66","4,702,446.94","3,112,711.45","5,029,547.18","5,143,305.13","901,477.52","2,133,140.17","1,706,312.47","2,764,439.98","1,517,248.56","2,540,595.44","8,401,070.10","15,293,801.08","3,329,868.44","2,792,001.84","5,092,748.31","4,363,845.11","2,775,485.05","3,708,433.92"
预收款项,"24,483,409.16","17,597,983.79","19,549,163.75","4,758,349.59","3,341,542.78","6,439,706.40","7,602,756.11","4,492,063.56","4,472,699.70","6,418,071.84","7,124,139.15","9,009,718.89","12,254,369.56","9,874,761.99","13,997,686.17","9,959,923.66","5,280,737.99","5,375,525.44","7,575,307.23","6,064,840.09","3,645,843.69","3,961,048.09","5,539,723.09","3,319,507.69","6,240,729.49","4,273,099.39","2,548,734.09","2,426,576.27","2,563,815.89","3,314,645.89","5,070,219.69","5,482,665.75","40,084,841.76","42,348,109.21","44,881,354.16","35,846,458.94","53,059,782.70","100,094,764.58","88,978,197.08","100,713,088.56","113,504,663.18","149,898,844.66","162,225,005.66","94,003,939.88","154,163,307.11"
