科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
专项应付款,,,,,,,,,,,,,,,,,,,,,,"18,800,000.00","17,947,705.00","16,977,366.17","4,181,907.16","4,181,907.16","4,181,907.16","4,181,907.16","4,181,907.16","4,181,907.16","4,181,907.16","4,793,526.66","1,149,892.50","1,639,415.50","1,581,896.30","1,411,896.30","921,896.30","921,896.30"
投资性房地产,"23,896,840.69","23,321,156.16","23,033,298.94","22,889,400.14","23,447,885.37","23,299,605.87","22,794,442.04","22,648,417.08","22,502,362.43","22,333,058.21","22,163,753.99","21,994,449.77","21,825,145.55","21,655,841.33","21,486,537.11","21,317,232.89","21,147,928.67","20,978,624.45","20,501,328.70","20,334,482.86","20,167,637.02","20,000,791.18","19,833,945.33","19,667,099.48","19,500,253.62","19,333,407.77","19,166,561.91","18,999,716.06","18,832,870.20","18,666,024.35","18,499,178.49","25,123,986.07","24,879,590.05","24,635,194.02","24,390,798.00","24,146,401.99","25,086,259.22","24,833,659.91"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"175,330,846.24","292,596,951.38","354,388,950.97","375,141,450.60","383,286,929.01","383,875,695.52","475,255,730.50","491,291,521.46","533,664,568.79","565,363,517.57","744,486,696.07","797,556,165.81","827,178,180.24","801,830,612.61","835,632,255.42","878,289,205.52","1,543,236,113.88","2,211,425,673.30","2,285,320,988.73","2,262,989,605.19","2,457,351,790.07","2,390,952,305.85","2,364,317,534.79","2,364,829,262.30","2,551,564,717.44","2,487,275,950.45","2,459,579,624.32","2,423,402,993.38","2,481,875,005.35","2,414,378,182.48","2,399,715,050.38","2,360,467,077.90","2,368,587,197.44","2,303,800,858.26","2,294,223,444.19","2,221,737,241.80","2,350,888,831.27","2,283,314,069.21"
递延所得税负债,"2,672,650.61","2,366,793.78","2,240,089.74","2,240,089.74","1,935,949.81","1,935,949.81","1,935,949.81","1,935,949.81","1,424,247.47","1,424,247.47","1,424,247.47","1,424,247.47","1,593,665.28","1,593,665.28","1,593,665.28","1,145,263.58",,,,,,,,,,,,,,,"1,219,443.57","1,219,443.57","1,219,443.57","1,219,443.57","716,334.87","716,334.87","716,334.87","716,334.87"
在建工程,"14,537,930.89","15,000.00","1,126,554.99","3,479,853.03",,"2,382,617.78","1,690,992.60","5,588,415.80","31,389,433.05","26,399,210.10","16,720,212.42","67,658,104.76","188,443,197.37","234,918,238.17","311,779,163.36","479,679,356.33","72,066,549.94","76,288,260.79","81,628,196.16","90,671,863.59","28,249,554.37","42,900,991.77","62,558,799.41","120,968,420.96","43,703,801.46","65,612,594.48","92,373,973.84","97,171,135.01","48,488,907.62","81,082,789.25","89,676,689.39","73,398,286.42","34,489,723.48","60,332,592.05","43,143,745.80","96,318,813.76","92,959,304.81","91,854,122.83"
其他非流动负债,,,,,"640,000.00","640,000.00","640,000.00","640,000.00","5,596,000.00","5,596,000.00","6,096,000.00","6,275,578.99","6,169,333.35","6,131,833.35","7,891,000.02","9,555,977.79","10,541,833.47","34,581,745.42","35,663,907.29","34,746,069.16","37,133,647.70","36,352,615.13","35,571,582.57","35,118,420.01",,,,,,,,,,,,,,
工程物资,"93,702.80","30,056.00","30,056.00","30,056.00","30,056.00","30,056.00","30,056.00","30,056.00","37,103.77","37,103.77","424,618.00","30,056.00",,,,,,,,,,,,"148,479.00",,,,,,,"111,900.00",,,,,,,
非流动负债合计,"12,672,650.61","27,366,793.78","87,240,089.74","92,240,089.74","82,575,949.81","92,575,949.81","87,575,949.81","107,575,949.81","162,020,247.47","182,020,247.47","227,520,247.47","211,699,826.46","221,262,998.63","645,873,498.63","692,397,165.30","800,423,908.04","747,204,500.14","991,603,356.60","942,539,957.15","946,241,532.23","802,814,204.46","817,378,115.89","632,647,141.75","1,159,276,188.73","1,139,075,879.93","1,140,691,389.80","1,162,557,208.22","1,213,106,387.66","1,130,615,343.70","1,130,130,870.36","691,377,509.70","1,430,114,939.39","765,764,342.35","765,714,330.87","1,235,698,084.55","2,005,376,491.11","2,023,700,843.55","2,022,099,883.26"
固定资产清理,,,,,,"-56,357.39",,,,,,,,,,,,"-363,958.48",,"239,029.57",,,,,,,,"1,328,918.59",,,,,,,,,,
负债合计,"227,065,836.16","356,297,616.45","526,723,024.97","625,063,014.05","491,886,083.35","413,011,841.91","609,801,910.52","680,136,217.57","491,499,156.45","748,773,918.82","1,259,763,390.91","1,319,406,808.24","1,239,689,911.85","1,170,807,377.18","1,632,585,931.65","1,940,725,924.59","1,737,148,549.20","4,136,618,073.27","5,530,915,618.44","5,925,064,996.53","5,279,719,158.71","5,315,202,018.16","6,195,044,835.34","8,025,051,422.96","6,848,864,154.05","6,187,107,999.17","7,241,393,245.94","8,840,988,232.67","8,186,551,568.81","7,720,224,000.64","8,628,469,991.32","9,833,716,429.28","9,504,960,943.20","9,117,708,738.35","11,624,292,225.83","12,472,728,152.61","11,513,107,792.05","10,936,008,872.25"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"105,000,000.00","105,000,000.00","105,000,000.00","105,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","361,989,925.00","466,989,917.00","466,989,917.00","516,117,025.00","516,117,025.00","516,117,025.00","516,117,025.00","516,117,025.00","516,117,025.00","516,117,025.00","516,117,025.00","516,117,025.00","516,117,025.00","1,032,234,050.00","1,032,234,050.00","1,032,234,050.00","1,032,234,050.00","1,032,234,050.00","1,032,234,050.00","1,262,354,304.00","1,262,354,304.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"20,206,981.89","20,206,981.89","20,206,981.89","20,206,981.89","469,937,001.89","469,937,001.89","469,937,001.89","399,937,001.89","399,937,001.89","399,937,001.89","399,937,001.89","399,937,001.89","399,937,001.89","399,937,001.89","399,937,001.89","399,937,001.89","399,937,001.89","1,123,337,497.72","1,018,337,505.72","1,018,337,505.72","1,568,748,862.89","1,568,748,862.89","1,568,748,862.89","1,568,748,862.89","1,568,748,862.89","1,568,748,862.89","1,568,748,862.89","1,568,748,862.89","1,568,748,862.89","1,568,748,862.89","1,052,631,837.89","1,052,631,837.89","1,054,249,886.83","1,054,249,886.83","1,054,249,886.83","1,054,249,886.83","2,808,161,587.78","2,808,161,587.78"
无形资产,"7,232,066.27","21,474,284.62","27,379,218.87","28,168,099.65","27,999,365.17","49,462,903.44","49,084,991.74","48,766,922.15","71,062,457.91","70,678,167.66","70,381,232.27","77,694,723.97","80,555,807.98","80,088,586.81","97,253,410.68","97,750,898.67","92,097,270.54","109,141,557.67","138,134,843.22","143,861,568.20","144,485,220.13","144,471,243.70","143,392,699.76","146,089,759.51","146,708,697.61","159,124,302.39","157,980,590.00","166,062,908.76","178,214,673.00","176,830,282.21","187,004,140.65","185,286,838.11","204,509,504.66","202,514,298.37","231,010,668.16","236,864,456.04","296,235,701.30","294,101,333.48"
盈余公积,"52,604,054.80","57,811,244.88","57,811,244.88","57,811,244.88","63,288,712.23","63,288,712.23","63,288,712.23","63,288,712.23","70,006,963.40","70,006,963.40","70,006,963.40","70,006,963.40","75,685,203.83","75,685,203.83","75,685,203.83","75,685,203.83","81,296,195.80","81,296,195.80","81,296,195.80","81,296,195.80","84,264,482.92","84,264,482.92","84,264,482.92","84,264,482.92","92,368,126.68","92,368,126.68","92,368,126.68","92,368,126.68","95,591,648.11","95,591,648.11","95,591,648.11","95,591,648.11","103,695,811.26","103,695,811.26","103,695,811.26","103,695,811.26","112,854,574.09","112,854,574.09"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,174,528.31","1,406,609.82","1,849,636.91","1,884,687.18"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,"14,601,224.02","14,601,224.02","14,601,224.02","14,601,224.02","14,601,224.02","14,601,224.02","14,601,224.02","14,601,224.02","14,601,224.02","14,601,224.02","14,601,224.02","14,601,224.02","14,601,224.02","14,601,224.02","14,601,224.02",,,,,,,,,,,,,,
未分配利润,"115,852,915.16","175,534,419.46","202,363,210.26","251,590,972.63","249,346,484.47","225,816,128.53","229,138,612.49","295,675,482.36","308,056,229.90","275,509,450.32","336,786,413.21","398,335,902.58","413,356,695.32","361,422,238.65","432,156,908.17","460,019,810.39","496,398,847.80","818,237,947.26","971,155,803.03","1,114,168,228.34","1,267,298,455.56","1,135,346,945.02","1,231,604,711.68","1,386,230,887.29","1,540,300,630.24","1,445,770,314.48","1,539,374,140.80","1,717,358,209.85","1,832,256,293.87","1,796,360,452.35","1,857,789,901.40","1,962,042,880.77","2,088,850,192.08","1,957,813,992.77","2,003,278,863.16","2,121,132,241.17","2,118,222,001.64","1,995,860,724.63"
长期待摊费用,,,,,,,,,,,,,,,,,,"3,853,044.78","5,333,449.19","7,026,520.26","8,359,634.53","7,489,419.46","6,590,066.54","7,620,496.62","33,802,569.17","56,139,006.54","42,799,378.31","38,559,629.10","27,596,798.02","30,597,309.59","23,748,686.16","22,726,162.06","27,723,208.19","27,148,013.51","30,506,150.44","30,715,436.94","20,301,152.17","28,035,807.21"
少数股东权益,"17,222,050.30","24,048,068.89","26,675,788.92","30,585,810.63","32,545,450.18","31,976,863.00","36,106,753.59","39,174,107.29","69,086,164.45","71,720,967.99","75,129,581.45","88,666,265.17","93,054,867.26","92,948,170.76","110,231,613.31","123,096,087.03","126,281,310.29","211,555,553.65","228,928,564.56","249,006,199.42","266,237,510.15","263,415,937.45","281,394,643.93","295,382,869.80","306,494,600.88","329,933,692.10","332,479,760.90","351,641,628.53","356,955,351.90","355,337,296.39","362,272,949.52","362,746,729.41","365,678,237.92","359,466,088.66","368,615,108.90","384,495,057.65","410,005,292.26","409,662,795.73"
递延所得税资产,"3,754,257.93","7,142,881.26","6,776,923.55","6,911,385.68","9,179,846.25","9,179,846.25","9,179,846.25","9,179,846.25","11,827,013.70","11,827,013.70","11,827,013.70","11,827,013.70","28,840,760.45","28,840,760.45","28,323,392.89","29,790,971.91","28,675,354.14","58,791,304.69","63,876,442.60","64,422,771.18","65,713,992.40","72,471,726.92","91,977,312.07","94,402,134.14","78,198,706.21","84,890,009.99","99,099,638.85","117,968,821.16","104,139,677.02","116,830,402.47","147,359,344.78","158,076,502.11","119,488,603.60","132,046,374.82","146,577,418.17","146,346,374.58","167,169,472.53","175,987,974.68"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"225,145,644.82","344,880,329.42","412,735,003.32","436,620,245.10","443,944,081.80","468,174,367.47","558,036,059.13","577,505,178.74","670,482,939.65","711,239,295.03","880,604,750.47","991,361,738.03","1,161,444,315.61","1,181,935,263.39","1,309,075,983.48","1,521,428,889.34","1,789,824,441.19","2,512,902,716.03","2,627,577,644.01","2,622,147,064.87","2,739,259,052.54","2,693,217,702.90","2,703,601,581.92","2,768,656,876.03","2,873,478,745.51","2,872,375,271.62","2,900,999,767.23","2,893,494,122.06","2,986,137,541.40","2,965,368,009.31","3,043,739,027.08","3,001,773,133.60","3,021,753,108.12","2,992,097,868.30","3,027,601,382.80","3,044,178,630.75","3,230,775,321.98","3,175,467,601.32"
