科目,2007-12-31,2008-12-31,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应交税费,"24,729,753.99","-3,928,490.55","7,726,314.22","-1,823,095.13","2,924,541.39","6,978,646.83","9,254,500.64","5,830,225.24","-19,476,736.52","-2,283,590.61","-14,976,859.89","-26,085,492.11","-21,441,324.35","-23,934,409.82","-31,909,454.79","1,404,340.44","1,073,249.89","1,614,699.26","340,816.24","914,446.27","1,138,370.30","1,103,727.37","1,459,548.20","2,129,656.80","1,121,655.11","662,725.78","806,644.57","733,082.81","2,037,678.33","748,632.81","632,792.95","3,685,871.21","846,671.93","1,678,282.68","652,962.92","9,369,100.60","1,009,150.44"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,"22,245.65","7,549.82","17,752.56","192,357.70","187,531.44","399,659.84","597,335.34","218,489.54","1,076,412.05","1,060,432.45","1,279,157.89","311,823.94","727,658.00","457,698.01","410,284.68","535,919.46","637,652.78","920,421.56","1,051,172.21","1,952,020.25","2,416,809.74","2,364,557.59","2,570,721.08",,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,"4,430,502.10",,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"30,683,628.71","74,599,190.58","41,612,278.50","63,103,903.29","71,238,565.31","69,261,911.31","121,392,704.63","159,722,401.93","243,306,244.30","266,132,168.58","299,118,404.93","303,176,808.99","343,683,001.50","338,146,974.82","379,039,889.73","343,818,283.84","289,006,550.17","304,507,634.91","310,812,103.90","353,272,139.94","351,789,063.03","376,657,650.37","372,138,235.52","306,243,555.33","307,830,201.78","323,319,590.86","320,241,436.09","165,207,677.11","162,620,409.05","159,092,122.95","158,862,018.25","212,444,085.63","235,802,153.04","225,364,294.96","218,495,665.98","127,696,473.43","128,135,462.55"
其他应付款,"89,158,812.81","1,008,954.28","1,031,799.05","6,360,963.22","2,339,587.53","700,120.12","727,290.90","73,429.79","3,596,167.75","2,681,506.66","9,696,287.10","7,029,014.84","14,267,073.75","7,006,717.39","9,477,463.98","63,791,661.70","17,297,491.18","60,102,285.14","64,322,996.68","50,507,495.20","53,908,212.05","52,911,620.55","57,437,985.82","59,342,940.42","28,530,872.82","27,923,505.35","24,370,497.06","44,664,952.82","52,353,329.99","24,949,084.23","22,418,963.67","10,635,727.52","9,046,542.34","12,754,172.03","14,111,816.56","9,048,672.74","11,474,444.78"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,"110,000.00","110,000.00","54,999.98","27,499.97","120,052.66","89,699.99","58,260.28","27,499.97","60,110,000.00","60,082,499.99","60,054,999.98","30,027,499.97","110,000.00","82,499.99","54,999.98","27,499.97","110,000.00","82,499.99","55,000.05","27,499.97","110,000.00","82,499.99","54,999.98","27,499.97","110,000.00","82,499.99","54,999.98","27,499.97","110,000.00","82,499.99"
其他流动资产,,,,,,,,,,,,,,,,"43,515,863.45","26,238,499.70","24,329,170.20","32,322,119.70","15,300,062.51","17,592,505.59","16,463,270.32","15,456,496.21","16,232,712.49","7,798,319.14","9,845,577.26","10,895,784.98","12,214,811.64","15,429,275.65","16,217,609.02","16,233,137.81","4,295,584.72","6,012,259.52","7,586,473.68","10,146,401.48","2,268,862.31","2,174,866.35"
其他流动负债,"1,270,000.00","9,570,000.00","10,134,166.65","10,106,666.64","10,079,166.63","10,851,666.62","10,824,166.61","9,880,000.00","10,680,459.15","10,488,400.00","10,488,400.00","10,730,000.00","10,730,000.00","10,730,000.00","11,730,000.00","21,970,000.00","21,970,000.00","19,490,000.00","14,290,000.00","5,851,520.63","5,778,816.73","5,706,112.83","8,633,408.93",,,,,,,,,,,,,,
流动资产合计,"275,781,093.13","283,607,235.02","291,363,144.42","1,202,721,771.82","1,113,341,949.73","1,134,261,448.40","1,171,432,501.11","1,229,424,575.10","1,103,466,905.83","1,169,458,386.88","1,150,259,722.06","1,196,474,236.21","1,236,766,580.10","1,246,293,841.72","1,148,229,320.82","852,609,620.45","888,966,995.83","830,438,763.85","818,893,804.59","657,618,995.39","714,002,885.49","677,807,862.59","669,782,920.54","778,479,355.91","760,324,455.17","750,458,229.51","689,767,865.42","366,912,738.53","379,670,617.08","344,940,068.32","323,613,155.55","428,272,564.42","420,355,306.53","403,754,718.85","403,041,184.53","348,339,819.13","257,056,881.78"
流动负债合计,"229,854,340.34","159,390,614.05","144,299,004.86","179,224,659.16","83,171,518.16","109,533,204.78","146,270,104.09","212,977,132.74","258,253,353.49","309,611,502.98","282,444,616.29","334,493,393.97","391,360,328.42","433,844,257.56","399,028,213.11","498,531,906.98","539,555,807.42","473,900,136.52","435,560,578.32","404,154,945.92","456,155,712.04","461,006,222.94","450,442,256.51","429,907,361.94","399,147,303.62","410,291,898.68","361,886,415.47","343,756,472.97","364,314,519.67","309,399,446.37","309,847,356.93","407,755,738.61","414,928,983.18","398,284,486.85","386,805,199.86","241,701,861.69","158,635,054.18"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,"3,000,000.00",,,,,,,,,"12,000,000.00","60,000,000.00","60,000,000.00","75,000,000.00","62,000,000.00",,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,"19,728.72","16,524.72","13,320.72",,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,"53,364,282.14","48,809,558.80","44,301,209.96","40,932,399.60","271,440.82","264,811.53","248,883.82","248,612.50","248,609.83","206,456.56","206,453.27","199,189.95","196,186.52","150,972.96","153,909.51","142,450.31","142,454.67","88,722.82"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,439,572.94","26,056,251.54","25,552,583.49","25,169,262.09","24,687,995.02","24,240,671.11","23,793,347.20","23,339,980.42","24,097,597.47","23,631,575.10"
预计负债,"812,000.00","677,045.14","1,225,694.90","1,141,922.68","1,150,375.32","1,655,222.83","2,062,944.17","2,364,488.88","4,711,722.63","6,566,572.68","7,237,217.42","5,193,363.90","4,139,672.92","2,255,648.64","1,068,156.84","462,529.53","1,490,018.80","1,163,002.66","1,094,587.87","2,258,180.81","1,935,347.98","1,646,309.87","1,567,492.20","1,406,656.08","1,882,471.32","1,892,464.35","1,786,901.06","1,548,178.05","1,467,194.53","1,775,379.00","1,681,132.19","1,582,343.39","1,539,200.59","1,734,002.30","1,959,896.53","2,617,641.08","2,515,788.81"
固定资产,"13,321,383.92","14,873,264.99","56,934,981.60","94,352,231.44","94,595,409.91","94,286,646.82","122,029,191.82","153,117,846.37","357,423,808.06","348,965,446.86","350,081,638.45","359,717,157.91","354,960,621.68","350,354,511.86","355,068,412.72","335,016,717.14","328,180,689.64","330,172,813.21","325,988,308.90","307,971,613.62","300,449,020.04","296,668,679.76","289,404,852.37","259,090,296.92","246,409,589.33","240,289,188.16","235,869,126.74","161,790,985.15","156,515,528.54","153,903,244.46","150,965,277.16","136,866,170.02","136,851,315.88","134,134,766.34","131,987,225.82","128,353,346.16","125,366,911.15"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"164,968.00","38,927,697.52","25,062,148.77",,"4,059,109.02","4,712,977.49","16,674,299.59","24,861,089.67","4,214,600.00","3,560,000.00","8,699,060.00","11,319,348.50","14,842,964.32","15,591,283.28","15,145,934.88","17,789,067.83","20,234,392.95","11,816,447.12","13,460,430.23","10,771,462.95","11,290,458.12","10,738,250.43","10,984,384.37","20,433,566.21","20,433,566.21","20,728,055.61","23,728,565.61","705,456.44","704,816.44","781,160.84","803,802.35","2,006,975.95","696,190.04","696,190.04","696,190.04","696,190.04","696,190.04"
其他非流动负债,,,,,,,,"806,666.60","806,666.60","806,666.60","806,666.60","696,666.60","696,123.08","696,666.60","696,530.72","586,666.60","586,666.60","586,666.60","586,666.60","476,666.60","476,666.60","476,666.60","476,666.60",,,,,,,,"10,983,444.33",,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"812,000.00","3,677,045.14","1,225,694.90","1,141,922.68","1,150,375.32","1,655,222.83","2,062,944.17","3,171,155.48","5,538,117.95","7,389,764.00","20,057,204.74","65,890,030.50","64,835,796.00","77,952,315.24","63,764,687.56","1,049,196.13","2,076,685.40","1,749,669.26","1,681,254.47","2,734,847.41","2,412,014.58","2,122,976.47","2,044,158.80","9,034,027.71","9,437,139.05","12,374,428.18","12,268,864.89","12,674,734.08","12,596,046.66","12,831,527.23","12,664,576.52","11,518,083.82","11,402,237.12","12,024,334.93","11,223,670.26","12,152,565.91","11,978,009.74"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"230,666,340.34","163,067,659.19","145,524,699.76","180,366,581.84","84,321,893.48","111,188,427.61","148,333,048.26","216,148,288.22","263,791,471.44","317,001,266.98","302,501,821.03","400,383,424.47","456,196,124.42","511,796,572.80","462,792,900.67","499,581,103.11","541,632,492.82","475,649,805.78","437,241,832.79","406,889,793.33","458,567,726.62","463,129,199.41","452,486,415.31","438,941,389.65","408,584,442.67","422,666,326.86","374,155,280.36","356,431,207.05","376,910,566.33","322,230,973.60","322,511,933.45","419,273,822.43","426,331,220.30","410,308,821.78","398,028,870.12","253,854,427.60","170,613,063.92"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"12,718,646.81","75,000,000.00","150,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,142,647.72","77,497,991.64","2,566,640.13","830,661,561.82","830,369,942.45","830,369,942.45","830,371,942.45","830,369,942.45","830,369,942.45","830,369,942.45","827,548,218.19","827,547,924.15","827,547,918.90","831,093,070.65","831,093,477.08","831,451,196.12","830,590,034.21","831,451,196.12","851,551,054.88","851,834,055.65","851,834,055.65","851,834,055.65","851,834,055.65","831,451,196.12","831,451,196.12","831,451,196.12","831,451,196.12","831,451,196.12","831,451,196.12","831,451,196.12","831,451,196.12","834,496,185.30","834,496,185.30","834,496,185.30","834,496,185.30","834,496,185.30","834,496,185.30"
无形资产,"2,286,076.68","16,092,967.36","20,093,408.42","19,985,615.18","19,951,276.36","19,846,951.79","32,072,270.13","31,758,402.34","60,913,912.36","94,419,261.46","128,842,703.56","135,505,419.60","136,471,173.82","130,629,712.00","128,176,510.12","99,977,505.08","97,918,272.20","95,871,363.30","94,111,277.31","49,038,128.24","47,959,698.37","46,881,268.00","45,802,837.63","38,325,293.38","35,821,527.42","35,297,645.19","34,773,780.99","37,507,202.21","36,981,414.92","34,475,725.92","33,950,451.45","19,107,889.76","18,994,717.55","18,869,066.54","18,749,654.93","18,630,243.32","18,525,302.66"
盈余公积,"5,523,892.28","5,936,146.26","5,936,146.26","12,391,909.82","12,391,909.82","12,391,909.82","12,391,909.82","21,652,029.57","21,652,029.57","21,652,029.57","21,652,029.57","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17","25,567,706.17"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,"1,250,780.92","1,250,780.92","1,250,780.92","1,250,780.92","1,250,780.92","1,250,780.92","37,111,876.10","53,371,885.28","53,371,885.28","53,371,885.29","53,371,885.27","53,371,885.29","53,371,885.30",,,,,,,,,,,,,,,,,,,,,,
未分配利润,"42,835,137.45","34,664,157.95","91,721,963.13","96,604,654.44","107,778,117.02","102,447,602.28","123,701,531.29","142,724,778.92","176,043,386.04","174,046,419.86","197,600,453.22","171,068,608.92","160,251,387.06","98,409,012.97","65,753,811.27","-360,258,627.25","-370,888,974.34","-366,652,154.49","-394,781,628.72","-490,317,698.91","-495,330,596.12","-544,202,298.78","-552,788,698.19","-460,844,469.71","-457,192,357.37","-483,378,559.57","-496,278,150.43","-819,340,882.37","-836,269,670.79","-821,865,308.71","-845,792,986.75","-871,276,118.60","-888,487,451.40","-894,269,927.10","-884,969,688.65","-805,060,926.56","-817,236,639.37"
长期待摊费用,,,,,,,,,,,"2,261,666.67","9,897,267.70","9,594,536.42","9,251,746.82","8,798,981.11","10,434,683.61","9,901,136.19","9,157,382.10","8,413,628.01","1,047,098.62","1,037,008.30","859,271.98","681,535.66","648,799.34","340,492.14","278,830.70","278,830.70","14,655,666.67","13,105,666.67","11,555,666.67","10,005,666.67","8,266,666.67","6,716,666.67","5,166,666.67","3,616,666.67","2,066,666.67","516,666.67"
少数股东权益,"841,307.36","988,850.33","2,214,486.11","1,616,621.63","2,279,254.26","2,203,810.83","33,582,664.85","36,333,110.22","80,959,381.10","142,973,721.02","160,304,760.70","157,189,773.29","151,534,479.19","154,862,651.53","140,713,816.93","123,099,036.81","118,300,227.95","111,440,216.00","141,288,483.92","86,851,150.47","82,909,736.80","80,927,880.27","80,489,451.23","62,938,614.19","55,989,138.05","51,792,574.43","50,540,911.71","14,673,434.80","16,103,383.92","14,507,263.79","11,445,884.23","12,567,181.06","11,322,508.37","11,690,207.00","9,674,607.78","14,692,227.31","13,666,262.20"
递延所得税资产,"2,174,450.23","3,591,553.00","3,259,471.26","3,330,930.19","3,942,591.09","4,242,887.57","4,922,053.10","6,815,454.98","9,685,108.25","16,268,399.40","16,090,606.69","15,472,121.79","15,089,854.13","16,236,033.15","17,130,667.17",,,,,,,,,,,,,,,,,,,,,,
外币报表折算价差,,"-62,087.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,"3,612,820.85",,,,"1,013,425.75",,,,"805,683.84","805,683.84","798,411.02","770,161.97","522,430.00","522,430.00","476,928.00","476,928.00","1,224,328.00","1,224,328.00","1,224,328.00","1,224,328.00","1,223,302.36","1,224,328.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"17,946,878.83","73,485,482.87","106,600,790.97","118,919,557.73","123,799,167.30","124,340,244.59","176,948,595.56","217,803,574.28","469,349,304.77","516,584,993.00","559,347,560.65","585,283,200.79","584,331,035.64","575,435,172.40","577,692,391.30","466,830,794.51","456,234,490.98","447,018,005.73","441,973,644.45","423,206,011.32","409,545,743.63","399,448,680.13","387,806,009.63","319,575,080.51","304,075,670.47","297,641,014.50","295,669,078.51","241,869,923.24","234,092,564.67","226,951,762.65","221,570,577.67","192,356,211.94","188,874,862.21","184,038,274.30","179,756,496.19","175,209,800.69","170,049,696.44"
所有者权益(或股东权益)合计,"63,061,631.62","194,025,058.70","252,439,235.63","1,141,274,747.71","1,152,819,223.55","1,147,413,265.38","1,200,048,048.41","1,231,079,861.16","1,309,024,739.16","1,369,042,112.90","1,407,105,461.68","1,381,374,012.53","1,364,901,491.32","1,309,932,441.32","1,263,128,811.45","819,859,311.85","803,568,993.99","801,806,963.80","823,625,616.25","673,935,213.38","664,980,902.50","614,127,343.31","605,102,514.86","659,113,046.77","655,815,682.97","625,432,917.15","611,281,663.57","252,351,454.72","236,852,615.42","249,660,857.37","222,671,799.77","201,354,953.93","182,898,948.44","177,484,171.37","184,768,810.60","269,695,192.22","256,493,514.30"
资产总计,"293,727,971.96","357,092,717.89","397,963,935.39","1,321,641,329.55","1,237,141,117.03","1,258,601,692.99","1,348,381,096.67","1,447,228,149.38","1,572,816,210.60","1,686,043,379.88","1,709,607,282.71","1,781,757,437.00","1,821,097,615.74","1,821,729,014.12","1,725,921,712.12","1,319,440,414.96","1,345,201,486.81","1,277,456,769.58","1,260,867,449.04","1,080,825,006.71","1,123,548,629.12","1,077,256,542.72","1,057,588,930.17","1,098,054,436.42","1,064,400,125.64","1,048,099,244.01","985,436,943.93","608,782,661.77","613,763,181.75","571,891,830.97","545,183,733.22","620,628,776.36","609,230,168.74","587,792,993.15","582,797,680.72","523,549,619.82","427,106,578.22"
负债和所有者(或股东权益)合计,"293,727,971.96","357,092,717.89","397,963,935.39","1,321,641,329.55","1,237,141,117.03","1,258,601,692.99","1,348,381,096.67","1,447,228,149.38","1,572,816,210.60","1,686,043,379.88","1,709,607,282.71","1,781,757,437.00","1,821,097,615.74","1,821,729,014.12","1,725,921,712.12","1,319,440,414.96","1,345,201,486.81","1,277,456,769.58","1,260,867,449.04","1,080,825,006.71","1,123,548,629.12","1,077,256,542.72","1,057,588,930.17","1,098,054,436.42","1,064,400,125.64","1,048,099,244.01","985,436,943.93","608,782,661.77","613,763,181.75","571,891,830.97","545,183,733.22","620,628,776.36","609,230,168.74","587,792,993.15","582,797,680.72","523,549,619.82","427,106,578.22"
