科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"15,740,156.18","64,067,615.74","175,314,020.80","284,359,289.52","202,890,530.18","1,074,748,427.18","1,106,733,265.68","1,078,231,095.36","1,102,136,581.31","1,022,881,316.41","997,857,132.52","1,086,421,035.41","1,128,383,414.73","1,119,759,926.73","1,119,534,698.22","1,247,516,524.89","1,255,965,094.18","1,280,319,800.72","1,333,439,822.08","1,491,710,648.61","1,516,815,399.51","1,607,279,666.23","1,591,926,594.65","1,828,441,292.53","2,027,552,215.00","2,323,218,492.06","2,462,846,804.99","2,706,108,577.27","3,112,325,140.82","3,448,409,312.49","3,632,018,107.48","3,015,783,521.72","2,187,013,639.81","2,581,883,275.74","3,130,357,524.40","2,549,948,329.74"
短期借款,"25,000,000.00",,,,,,,,,,,,,,,,,,,,"2,000,000.00",,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"48,653,327.76","67,798,830.81","81,115,329.72","107,162,988.93","124,519,750.60","102,253,196.83","102,848,809.03","117,595,253.16","175,080,314.32","178,206,863.45","184,935,941.41","205,365,656.75","315,180,522.91","277,396,704.86","289,754,086.53","378,781,612.02","378,030,459.79","473,703,359.90","512,112,940.90","559,200,632.60","482,586,656.74","583,711,232.32","547,864,453.74","659,359,978.31","613,732,767.01","685,916,396.39","670,678,618.51","713,837,238.73","637,529,240.41","855,736,808.11","973,501,452.34","1,330,343,104.56","1,007,950,689.72","997,945,672.91","1,029,001,455.46"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,904,155.83","113,684,131.28","309,917,573.70","365,613,341.75","339,377,262.67","353,398,095.82"
应收账款,"86,329,158.69","87,382,024.54","91,641,466.41","84,046,697.33","62,971,763.01","85,742,159.76","58,628,810.64","96,984,085.05","72,439,115.02","128,411,556.17","104,617,935.97","162,840,500.70","165,161,614.65","141,346,249.01","133,651,005.47","162,720,253.25","163,625,717.07","210,099,670.43","162,531,657.83","248,416,597.90","233,389,982.37","304,050,823.06","223,586,567.60","317,403,399.93","254,269,001.89","320,387,661.89","218,308,838.64","319,109,365.24","252,281,556.18","331,595,202.69","249,103,480.41","315,955,381.43","256,488,572.70","371,167,698.25","261,105,309.06","419,798,154.58"
应付账款,"76,266,778.72","65,988,034.68","105,378,019.85","105,234,911.87","104,395,826.35","132,100,002.82","117,492,559.01","127,345,502.52","138,395,085.62","199,506,971.45","199,742,780.92","215,398,562.54","239,779,180.51","297,921,272.61","219,178,977.82","288,421,635.09","332,939,090.33","406,334,255.13","307,209,436.58","363,392,588.98","412,645,740.53","601,150,823.79","406,610,000.64","467,367,656.32","489,275,719.69","964,246,727.78","649,723,329.86","732,598,798.32","769,842,916.56","910,854,447.11","695,471,646.00","932,058,060.61","723,294,155.95","1,045,259,524.06","814,862,699.09","971,010,517.25"
预付款项,"7,552,196.30","3,265,456.48","7,388,650.45","8,345,894.77","15,056,382.99","12,667,286.62","25,183,635.66","40,612,524.81","71,289,167.88","8,581,847.99","13,683,899.90","14,923,347.99","19,748,409.29","10,724,055.40","24,741,400.45","32,008,466.42","27,000,496.29","13,589,167.19","42,739,157.91","47,869,429.28","60,572,182.50","38,815,332.70","113,262,012.53","93,317,999.34","94,956,016.38","20,355,063.38","55,057,009.04","68,620,491.71","79,000,058.14","32,828,372.81","87,567,903.83","81,574,932.89","140,661,750.66","58,386,143.02","85,028,626.28","94,358,766.38"
预收款项,"82,051,488.61","45,276,681.08","67,368,053.21","91,326,580.67","100,740,482.06","118,286,764.09","94,626,532.44","74,395,580.89","114,921,261.75","122,160,966.12","117,467,305.51","140,068,337.29","188,794,865.24","184,707,799.70","176,218,605.23","209,291,248.06","226,802,843.36","222,759,872.61","276,210,142.34","363,194,624.95","379,492,555.79","312,379,242.33","372,268,320.80","466,886,504.69","569,572,244.95","524,551,893.38","756,237,417.28","860,087,233.97","918,140,597.23","840,328,526.14","996,243,825.20","1,002,245,963.16","1,031,509,571.38","735,005,115.50","970,193,975.92","1,148,763,985.40"
其他应收款,"5,597,991.67","1,592,036.00","2,554,054.61","3,288,879.12","5,430,672.22","3,377,720.31","4,381,578.71","5,253,802.27","6,679,789.87","4,996,967.84","8,817,445.14","10,611,241.00","13,504,700.66","7,132,800.28","8,439,967.36","8,181,886.65","9,543,871.20","7,418,399.08","8,674,531.78","9,919,935.88","11,176,292.47","10,965,572.94","14,631,800.76","12,888,136.38","12,881,096.53","11,191,035.45","16,909,929.11","17,426,757.05","20,363,799.16","14,323,323.41","34,303,524.02","49,765,822.95","49,147,462.55","51,299,351.50","71,060,492.08","88,023,787.22"
应付职工薪酬,"5,712,212.55","5,482,055.50","8,287,441.12","3,080,933.17","464,628.37","11,257,468.12","1,249,480.20","2,031,310.89","808,869.24","13,926,785.90","718,515.61","3,094,538.48","1,403,453.07","18,490,098.20","2,887,516.66","8,453,691.98","3,190,418.09","19,450,648.86","593,298.92","4,116,383.50","384,170.44","35,012,273.06","1,591,322.47","3,545,805.84","628,046.78","42,872,297.75","494,268.05","517,812.50","547,211.08","90,872,892.04","9,187,483.94","6,766,699.54","6,998,086.91","105,637,228.93","6,380,898.89","7,383,937.99"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"14,795,751.69","14,186,325.33","10,308,983.83","26,236,022.99","23,309,346.03","13,423,982.73","14,254,779.39","32,347,667.21","25,145,384.98","21,261,580.21","26,095,648.89","44,729,672.94","40,556,171.10","31,500,466.60","31,044,829.88","58,514,133.04","60,419,295.38","45,505,518.96","59,024,153.72","101,929,873.25","88,017,989.63","78,012,026.25","85,498,379.06","124,556,593.63","115,056,005.20","99,110,472.57","94,442,100.82","158,365,066.39","162,786,930.40","152,462,335.26","145,461,742.12","208,986,876.47","199,974,074.09","116,570,601.34","168,688,265.43","187,183,638.12"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,"87,834,501.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"183,891,916.88","189,104,449.86","194,988,977.24","215,495,142.51","239,978,154.40","245,988,775.11","253,381,348.85","245,731,269.58","275,880,365.88","291,417,921.45","304,332,789.16","286,201,342.51","307,672,760.57","315,876,842.91","339,914,853.38","343,571,198.61","427,510,804.84","448,942,259.54","468,581,911.69","457,733,172.65","521,890,009.95","553,742,421.12","573,441,799.87","589,121,950.48","658,844,294.74","721,573,044.03","775,366,657.56","852,951,843.27","949,666,881.41","914,492,966.18","947,302,917.48","1,105,156,879.98","1,114,576,051.86","1,112,902,209.29","1,092,547,708.70","1,237,011,412.07"
其他应付款,"64,346,883.86","23,972,476.19","35,230,129.73","86,522,135.13","101,525,182.12","38,275,776.44","67,645,075.33","93,476,220.89","101,343,445.97","52,501,511.73","89,408,828.85","137,998,418.84","134,453,901.31","58,796,970.69","108,260,415.44","164,902,275.03","202,941,793.81","67,028,592.21","200,451,571.73","327,221,149.87","352,409,274.17","108,288,220.37","245,116,770.43","387,600,446.52","488,676,887.21","221,189,401.51","375,581,918.25","604,122,809.13","717,232,567.39","236,165,749.03","526,131,294.68","667,036,884.59","755,193,868.67","229,336,089.19","471,985,506.04","639,977,498.10"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00",,,,"15,920.00",,,,"15,920.00",,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,"715,220.18",,"138,467.59",,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,"53,019.66",,,,"52,103.86",,,,"2,057,942.28","671,587.93","485,608.54","44,109.88","901,142.39","438,718.51","621,083.27","400,747.39","88,001.85","985,477.84","127,819.53",,"17,427,200.42",,"600,000,000.00","1,500,550,098.88","1,511,616,607.57","1,502,347,662.73","1,903,689,159.19"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,"240,164.20",,,,,,,,,,,,,
流动资产合计,"299,111,419.72","394,064,910.38","539,686,000.32","676,651,232.97","633,490,491.73","1,547,044,119.58","1,550,561,836.37","1,569,661,586.10","1,646,020,273.12","1,631,422,943.84","1,607,516,066.14","1,745,933,409.02","1,839,836,556.65","1,940,072,501.10","1,933,678,629.74","2,083,752,416.35","2,262,427,595.60","2,340,457,699.03","2,490,357,949.12","2,768,248,333.76","2,903,088,609.28","2,998,341,615.18","3,101,014,646.24","3,389,658,315.67","3,708,263,350.24","4,010,546,065.67","4,215,391,113.57","4,635,023,472.58","5,127,474,674.44","5,396,605,618.41","5,806,032,741.33","6,141,737,991.31","6,578,780,681.02","6,695,205,975.09","7,140,392,996.16","7,321,831,064.64"
流动负债合计,"268,173,115.43","154,905,572.78","226,572,627.74","400,235,085.35","330,435,464.93","313,343,994.20","295,268,426.37","329,596,282.40","380,614,047.56","409,357,815.41","433,433,079.78","541,289,530.09","604,987,571.23","591,416,607.80","537,590,345.03","729,582,983.20","827,008,661.15","761,078,887.77","843,627,070.88","1,159,854,620.55","1,234,949,730.56","1,134,842,585.80","1,111,324,957.60","1,449,957,007.00","1,663,208,903.83","1,851,970,792.99","1,876,479,034.26","2,355,691,720.31","2,568,550,222.66","2,230,683,949.58","2,384,400,147.77","2,930,778,615.65","3,026,887,330.70","2,597,421,900.77","2,771,488,608.04","3,307,717,672.68"
