科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"55,720,845.93","126,497,341.66","207,876,633.87","285,783,099.98","79,751,421.54","249,770,202.77","411,934,540.71","628,166,157.56","161,128,501.82","362,829,538.41","483,228,319.30","712,395,888.19","150,727,074.41","379,045,661.37","552,534,210.97","1,425,697,344.93","297,005,146.45","752,026,066.55","1,090,999,140.43","1,150,551,265.54","244,843,231.31","697,268,918.46","1,181,223,326.08","1,945,718,453.21","630,979,012.93","1,554,572,507.28","3,003,590,853.59","3,996,697,641.68","879,687,932.66","1,793,428,080.40","2,620,334,761.92","3,214,406,389.34","692,654,406.57","1,052,244,098.17","1,284,182,677.13","1,343,085,145.79","346,287,844.37","724,995,935.80","1,113,508,752.65","1,670,061,992.05","409,901,826.82","934,510,317.05","1,596,426,455.52","2,047,709,276.64"
二、营业利润,"2,361,386.03","28,506,077.35","38,064,322.48","51,479,724.96","1,734,052.11","20,548,472.79","26,054,852.40","69,228,543.21","5,532,701.44","61,742,044.22","79,391,885.88","130,630,486.60","50,556,122.26","159,561,195.49","208,451,311.75","488,909,187.83","133,404,822.06","343,325,880.21","484,359,768.53","360,180,056.16","283,098,792.52","438,964,560.45","567,456,526.89","850,517,969.21","143,295,634.57","386,558,559.57","557,630,572.31","742,710,066.56","195,312,985.59","504,414,953.17","795,122,815.42","1,860,014,972.42","263,809,528.50","746,138,580.44","755,769,949.04","624,282,122.36","166,595,886.77","341,015,459.42","520,656,805.98","617,750,549.96","187,210,409.33","465,109,786.58","643,822,466.87","773,745,944.91"
减:营业成本,"21,119,122.92","51,403,911.38","84,921,209.34","119,786,247.03","38,255,757.23","156,568,594.05","270,321,036.58","399,853,613.27","101,935,468.18","196,177,916.23","242,672,708.13","355,016,804.16","45,210,501.74","71,475,821.48","128,748,599.52","586,273,046.52","86,401,704.77","217,033,611.61","324,583,052.18","360,547,590.58","70,454,391.97","191,471,531.92","310,212,255.28","538,492,768.14","119,467,926.32","322,293,376.67","526,604,091.96","769,542,921.75","213,622,448.46","410,673,359.22","576,970,008.15","707,642,501.26","160,429,266.15","248,467,699.72","328,883,197.81","369,012,591.10","101,831,472.06","230,810,330.56","342,391,401.63","439,411,467.73","91,933,091.36","204,378,052.80","324,355,735.77","380,757,870.56"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"838,287.46","2,000,185.86","3,033,976.97","4,284,427.92","1,436,118.18","7,828,366.08","12,962,380.25","23,054,158.05","6,354,605.31","11,479,308.92","13,030,710.35","18,870,937.80","1,389,792.60","5,405,975.22","6,372,787.75","44,386,359.42","7,406,501.74","19,114,068.77","25,970,134.47","28,337,762.93","5,522,728.04","15,383,416.30","25,483,376.41","50,437,243.01","11,490,557.33","30,125,069.77","59,513,490.45","86,520,572.02","16,632,813.31","33,415,643.26","48,849,861.91","61,361,734.81","11,133,082.86","17,210,712.50","20,221,110.68","35,463,983.69","6,615,797.66","13,769,169.10","20,827,408.59","43,189,655.39","13,762,419.00","24,531,292.94","42,140,941.92","51,331,181.38"
营业外收入,,"212,596.98","220,596.98","498,345.20","1,055,252.00","1,838,279.50","2,669,948.50","8,946,366.46","1,463,470.00","5,978,369.76","19,578,517.81","33,623,492.92","14,995,887.24","20,540,901.64","24,152,963.04","31,797,413.58","159,936,674.77","141,370,937.68","129,265,487.68","176,191,896.13","4,715,187.21","10,822,278.64","48,539,873.28","65,042,012.01","9,004,445.83","61,723,839.72","119,404,089.97","171,157,423.97","56,699,149.64","100,658,344.57","119,157,408.47","172,344,931.63","11,212,027.24","41,045,357.63","51,367,355.60","69,712,773.15","6,549,919.25","12,240,063.56","17,019,195.98","18,516,599.37","2,494,625.86","8,707,098.35","15,893,320.56","1,282,700.97"
销售费用,"16,910,595.78","25,690,928.86","49,903,466.56","77,726,436.92","24,834,286.69","39,978,187.32","65,981,650.87","83,818,908.44","25,158,675.72","47,645,579.74","76,463,128.44","110,245,172.64","24,914,194.72","52,272,784.71","88,794,695.13","139,797,429.11","28,782,926.82","87,199,325.96","125,345,405.02","218,325,583.48","43,929,642.25","174,106,100.76","356,882,537.00","616,496,258.96","309,449,936.62","721,529,292.89","1,710,952,078.42","2,148,329,858.47","407,913,034.95","735,740,983.25","1,038,094,461.51","1,186,609,226.42","181,726,842.04","312,467,589.25","408,918,789.29","497,973,656.53","36,635,390.63","58,477,369.51","87,362,991.07","323,233,217.69","60,474,174.86","166,416,673.90","468,234,000.03","710,079,302.77"
减:营业外支出,"135,954.96","2,314,190.05","7,630,411.58","8,354,362.47","659,163.88","3,845,180.49","8,870,925.87","14,394,075.82","1,210,733.45","3,788,394.25","6,248,711.71","6,811,357.23","214,646.63","9,916,529.67","21,059,080.66","79,018,584.23","39,754,797.21","70,595,178.61","75,422,887.33","82,081,179.61","34,200,893.93","44,640,291.59","76,224,456.91","86,069,810.07","1,632,914.61","6,157,057.48","18,940,342.22","34,795,964.77","16,564,949.23","27,667,559.18","47,760,514.68","51,052,946.30","12,641,994.34","16,541,383.53","43,773,242.10","44,686,861.20","369,228.46","1,466,770.19","2,238,409.34","28,476,564.56","9,052,593.49","9,125,387.83","10,011,767.50","30,579,428.74"
管理费用,"11,087,569.67","19,433,504.09","30,041,730.70","35,490,304.31","9,513,107.66","18,992,274.61","30,868,497.64","47,813,493.45","16,612,322.65","30,479,115.50","49,276,343.44","70,336,616.02","20,606,563.66","55,966,487.90","77,741,027.90","105,920,257.35","28,709,308.93","57,148,460.37","85,807,592.27","122,277,000.73","39,654,671.10","68,227,986.18","98,043,298.65","165,095,350.95","34,569,666.50","67,111,332.03","109,517,267.10","194,365,805.43","49,094,775.71","100,699,900.95","147,456,322.92","208,454,770.29","62,953,678.37","106,122,870.86","145,971,502.94","191,796,766.94","42,032,852.24","84,019,832.48","146,571,603.00","208,730,820.29","59,842,357.64","115,660,404.27","178,057,563.19","224,806,742.40"
其中:非流动资产处置净损失,,,,,,868.91,868.91,,,,,,,,,,,,,,,,,"1,237,442.92",,,,"87,010.79",,,,"41,685.12",,,,"1,307,146.41","150,065.39","150,065.39","150,065.39","453,917.64","6,678.79","19,189.00","49,703.56",
