科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"5,953,050.21","37,087,208.15","54,397,655.36","83,021,378.42","65,749,169.51","604,532,729.29","537,679,061.19","509,710,979.75","441,504,025.90","441,218,123.65","434,110,860.92","419,602,409.56","409,580,653.81","405,429,222.89","454,249,862.63","505,453,760.91","515,177,860.48","541,505,715.10","565,291,895.31","509,862,314.72","439,915,108.42","457,879,254.55","438,464,314.31","413,721,816.42","407,590,441.63","142,569,105.97","164,808,455.85","122,936,925.87","130,016,338.91","137,687,602.49","136,134,954.62","207,593,863.66","165,189,729.50","184,951,390.08","203,102,701.69","173,682,303.13"
短期借款,"30,000,000.00","50,000,000.00","43,596,234.28","53,633,276.26","38,729,524.78","36,794,359.59",,"30,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,,,,"67,486,883.54","66,667,034.02","85,747,665.18","96,017,662.40","62,225,008.55","32,493,474.64","29,925,633.17","16,000,000.00","16,000,000.00","16,000,000.00",,,,"5,000,000.00","5,000,000.00",,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,"87,263.70","149,383.04","224,944.38","800,194.86","1,175,161.89","707,689.29","2,452,659.66","3,579,301.58","3,843,784.91","4,151,632.42","3,634,683.74","2,833,012.19","1,525,559.65","1,428,228.23","683,997.74","291,843.10","231,662.35","231,662.35","104,825.56","746,581.27","6,387,454.97","10,289,986.85","19,995,038.84","13,433,310.12","10,512,641.97","6,365,305.18","932,053.44","1,039,456.71","660,509.61"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,510,480.32",,,,,,,,,
应收账款,"30,165,174.67","35,131,078.87","53,513,034.41","51,847,643.07","59,851,940.06","48,072,279.67","48,181,183.03","48,918,591.18","70,026,228.05","91,101,022.57","106,090,980.19","106,647,288.62","107,269,020.04","138,963,523.89","96,885,440.73","109,483,360.89","127,228,389.88","133,759,908.22","101,531,883.92","107,460,884.42","115,803,027.73","113,732,935.57","98,243,302.62","123,776,854.83","125,230,963.54","105,119,844.36","99,822,478.13","121,350,135.22","118,804,812.77","132,796,307.07","114,114,731.19","113,854,336.31","102,669,120.87","136,768,823.50","115,468,114.08","130,314,690.69"
应付账款,"22,144,990.07","29,483,952.02","44,518,853.82","46,114,330.83","66,830,121.07","50,044,881.08","42,676,106.35","48,107,642.27","61,504,403.75","74,637,307.28","72,086,550.47","77,573,955.11","69,040,260.29","87,372,862.01","75,955,074.59","84,392,900.84","100,001,949.99","107,095,676.66","72,958,276.02","84,071,325.15","96,403,773.48","83,229,169.91","73,189,833.24","86,913,817.75","81,890,757.50","82,248,174.99",,"76,619,373.32","86,468,265.43","95,891,627.62","77,082,181.17","77,119,217.66","81,996,143.38","89,476,688.61","67,686,242.50","80,865,152.49"
预付款项,"3,830,739.49","6,471,467.35","6,893,018.06","6,020,217.06","8,099,388.20","8,646,601.51","15,388,831.26","35,408,909.37","20,763,758.20","3,307,415.31","4,631,330.84","5,988,752.88","3,718,797.56","5,717,018.11","5,750,316.03","9,409,805.26","5,958,250.17","15,645,617.57","4,305,555.26","37,326,020.99","13,268,354.25","1,399,600.31","3,389,707.00","4,928,954.29","5,269,371.50","3,514,827.32","7,071,899.31","5,180,509.91","5,343,248.26","7,112,162.96","4,878,854.43","5,283,554.24","5,176,219.60","4,325,238.05","3,514,495.35","4,650,541.31"
预收款项,"453,250.48","5,721,512.09","2,519,158.47","623,677.77","583,378.25","1,091,947.31","2,047,204.45","3,522,473.37","4,282,286.75","5,953,488.04","4,408,312.32","2,479,879.08","2,484,207.76","1,184,299.17","2,923,000.51","3,823,499.38","3,167,858.60","3,033,075.20","5,719,306.94","9,320,605.47","7,120,247.50","5,146,415.77","7,556,470.06","10,683,198.01","14,410,789.03","6,972,045.59","6,876,674.86","13,172,965.68","10,960,265.87","10,811,291.28","10,720,506.56","9,114,727.81","8,465,132.19","7,663,983.10","9,245,810.74","8,213,804.12"
其他应收款,"2,547,508.85","3,105,272.42","1,565,721.68","1,295,213.57","1,886,346.50","1,960,513.28","1,568,972.69","1,719,456.03","1,539,663.68","1,489,226.70","2,972,198.60","3,625,211.21","3,307,695.54","3,131,167.49","3,665,212.20","3,330,381.36","2,913,022.95","1,692,430.88","3,319,957.36","3,650,662.90","3,893,477.86","4,019,793.62","9,028,098.43","4,282,179.10","4,648,580.45","2,899,916.19","4,913,553.12","3,740,875.62","4,347,218.01","4,681,806.62","27,179,648.22","7,902,390.30","65,544,639.25","4,961,235.61","5,261,615.01","3,287,147.39"
应付职工薪酬,"1,279,522.82","1,903,747.00","2,668,381.15","2,653,976.62","2,832,139.66","3,500,274.61","3,438,625.67","4,423,442.20","4,817,247.32","5,802,299.07","6,529,158.10","5,336,668.53","5,521,671.12","9,164,568.99","7,875,879.76","6,007,354.77","6,557,870.29","10,129,327.25","8,827,536.36","6,499,624.36","7,027,441.05","11,356,601.53","8,570,438.21","7,617,153.13","7,874,693.47","14,641,087.20","9,194,980.01","8,596,558.23","8,461,022.21","16,392,174.87","9,796,139.81","9,223,555.24","8,621,656.67","17,374,713.68","10,672,039.41","11,066,777.49"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"983,067.64","1,550,794.64","3,330,979.63","2,801,748.98","2,857,303.01","3,342,607.36","3,096,707.52","1,674,061.45","1,452,033.58","38,567.46","-26,658.90","9,161,726.47","3,167,312.72","3,325,454.41","4,336,237.24","4,993,343.15","6,243,864.04","6,184,014.59","5,670,613.62","3,992,743.16","-5,948,303.12","5,046,660.89","4,314,479.57","2,959,688.32","4,511,356.34","6,083,975.17","7,799,403.86","6,453,510.14","7,632,905.19","8,992,978.76","4,387,987.10","3,855,732.57","4,601,389.96","4,994,724.01","4,644,958.14","4,813,482.64"
应收利息,,,,,,,"2,629,046.60","5,123,279.50","6,251,002.53","8,781,612.86","7,769,778.46","9,324,156.08","10,449,721.72","12,777,388.65","3,748,168.30","5,110,164.26","5,300,239.23","9,196,991.42","2,494,966.51","2,676,333.39","1,211,142.47","4,929,115.36","2,611,384.25","614,578.99","676,513.02","1,336,802.22","1,307,651.97","497,229.60","860,243.61","1,526,721.06","1,400,503.07","1,051,289.69","1,677,767.23","1,530,436.13","1,260,002.57","1,589,864.67"
应付利息,,,,,,,,,,,,,,,,,,"1,108,099.27","760,842.99","359,852.87","92,256.09","335,309.77","97,292.70","83,691.11","84,952.60","56,807.36","45,323.58","37,713.02","41,340.16","40,299.10","30,374.28","22,763.72",,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,063,878.03",,,,
应付股利,,,,,,,,,,,,"5,062.50",,,,,,,,"315,477.49",,,,,,,,,,,,,,,,
存货,"15,656,143.40","34,890,302.85","46,475,194.48","44,344,743.91","57,390,086.65","48,797,417.02","52,765,018.31","57,891,605.48","68,115,286.58","63,744,990.95","61,520,779.87","61,925,059.96","54,572,879.09","52,723,660.49","54,861,532.69","56,010,917.36","59,234,500.38","55,416,720.46","57,634,425.78","61,843,821.63","63,408,624.72","57,725,906.30","69,428,249.21","78,790,642.57","76,097,052.63","84,376,469.66","85,127,210.73","83,720,894.62","90,079,405.55","85,274,274.52","95,951,966.49","102,987,073.37","101,166,991.69","98,392,473.74","89,033,033.59","90,387,238.68"
其他应付款,"6,347,620.58","896,069.84","830,028.09","1,590,921.81","2,459,572.49","439,429.00","420,295.08","771,867.89","826,716.83","1,143,756.11","1,099,064.66","423,943.50","406,975.55","1,500,039.55","847,239.27","1,425,274.77","1,635,175.56","1,084,523.03","557,137.08","437,808.14","406,934.11","441,493.61","495,645.79","34,334,385.91","20,539,507.44","3,312,995.53","1,969,852.27","2,850,576.40","2,635,658.55","2,738,959.24","2,659,836.35","2,485,770.62","1,310,684.78","1,720,952.24","1,838,892.40","1,434,048.82"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"146,934.00","146,934.00","96,827.42","34,676.07",,"51,600.00",,"187,083.50",,"1,537,443.78","1,328,475.38","1,622,622.11","2,671,240.32","3,003,482.57","3,003,482.57","3,004,415.90","2,659,308.48","3,011,599.43","2,669,575.11","2,669,575.11","2,669,575.11","3,499,878.80","3,499,878.60","3,625,986.04","3,587,072.82","3,992,854.55","3,348,092.69","3,080,821.78","3,069,151.88","5,179,815.88","4,546,873.40","4,940,360.83","4,288,744.43","31,473,148.32","31,473,148.32","2,724,026.93"
一年内到期的非流动负债,"18,000,000.00","5,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00",,,,,,,,,,,,,,,"200,434.00",,,,,,,,,,,,,,,"587,781.74"
其他流动资产,"361,936.97",,,,,,,,,,,,,,,,,,,,,"11,778,428.92","11,450,146.86","10,942,637.84","11,383,024.72","243,217,912.06","189,467,480.58","219,403,038.08","218,781,413.15","221,236,316.15","171,909,398.54","112,668,347.58","166,000,000.00","144,378,749.36","134,306,752.40","194,871,124.80"
其他流动负债,,,,,,,,,,,,,,,,,,"1,142,104.00","1,142,104.00","1,069,604.00",,,,,,,,,,,,,,,,
流动资产合计,"58,661,487.59","116,832,263.64","162,941,451.41","186,563,872.10","192,976,930.92","712,061,140.77","658,212,113.08","659,047,168.51","608,349,347.98","611,404,780.20","619,224,599.12","609,910,662.31","592,277,697.37","624,198,123.75","625,743,316.73","695,646,590.85","722,623,203.99","763,863,666.82","740,081,271.44","727,015,172.81","641,597,538.79","655,648,911.17","636,406,924.38","640,915,312.43","634,714,682.66","587,132,557.89","556,613,403.65","566,297,885.67","581,591,818.99","615,490,045.59","569,550,240.08","568,857,735.98","618,078,517.75","607,713,548.23","584,459,319.72","602,167,447.21"
流动负债合计,"79,208,451.59","94,556,075.59","109,463,635.44","119,417,932.27","126,292,039.26","107,213,498.95","51,678,939.07","88,499,487.18","87,882,688.23","102,575,417.96","99,096,426.65","94,981,235.19","80,620,427.44","102,547,224.13","91,937,431.37","168,129,256.45","184,273,752.50","215,524,485.18","191,653,479.41","168,292,049.19","137,796,257.75","135,481,284.65","110,224,159.57","158,591,934.23","145,312,056.38","113,315,085.84","92,396,714.90","107,730,696.79","121,199,457.41","139,867,330.87","104,677,025.27","101,821,767.62","104,995,006.98","121,231,061.64","94,087,943.19","106,981,047.30"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","25,000,000.00","35,000,000.00","35,000,000.00"
长期借款,"5,000,000.00",,"15,000,000.00","9,000,000.00","6,000,000.00","3,000,000.00",,,,,,,,,,,,,,,,"40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","38,000,000.00","36,000,000.00","34,000,000.00","32,000,000.00","29,000,000.00","26,000,000.00","23,000,000.00",,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,233,425.59","12,289,255.34","12,451,761.84","12,606,726.44","36,379,572.34","35,979,978.16","36,818,256.12"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,"1,615,284.76","1,321,023.35","1,464,560.74","1,083,315.48","311,261.28","470,669.39","693,396.95","103,049.61",,,,,,,,,,,,,,"9,712,865.29","8,607,823.64","22,191,104.66","11,582,008.95","11,080,338.74","10,340,305.14","9,385,432.40","8,441,955.30"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,"654,489.23","524,850.70","218,049.23","218,049.23","1,047,510.06","990,006.15","207,078.54","139,200.63","1,556,071.35","1,464,796.16","877,892.93"
固定资产,"75,265,731.13","75,082,419.13","77,765,402.55","76,207,545.13","78,933,204.09","85,213,758.75","85,345,941.58","87,431,897.09","104,109,682.54","135,549,626.79","149,893,500.00","159,023,113.89","164,188,687.25","169,395,961.04","165,768,172.52","161,117,771.89","156,093,792.95","155,499,672.70","151,335,666.82","147,183,124.33","164,441,952.42","228,904,884.09","226,370,051.19","249,268,578.69","265,444,322.64","299,953,040.24","303,433,731.58","299,695,424.43","297,195,066.93","302,030,388.71","298,292,347.50","291,775,286.66","230,535,303.37","234,795,031.16","228,952,605.43","227,137,001.02"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,"502,978.11","500,030.97","500,190.15","497,337.36","494,484.56","491,631.77","488,778.96","488,778.96","488,778.96","488,778.96","477,367.77","477,367.77","477,367.77"
在建工程,"124,503.53","417,716.16","226,282.05","682,806.59","5,736,115.55","3,148,922.20","6,390,757.67","11,125,962.35","50,772,526.27","35,702,262.79","17,975,383.06","3,902,619.77","10,494,787.42",,"512,820.53","512,820.53","5,363,567.09","4,435,503.39","20,277,293.59","21,587,395.00","66,654,992.12","14,943,584.24","38,107,744.66","46,337,531.95","31,326,675.65","6,401,433.62","8,580,365.10","25,970,369.32","25,945,395.01","665,986.37","670,811.84","1,276,230.71","6,803,117.05","704,933.36","651,992.98","629,100.35"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"5,000,000.00",,"15,000,000.00","9,000,000.00","6,000,000.00","3,000,000.00",,,,,,,,,,,,,,,,"40,000,000.00","40,000,000.00","45,497,978.11","45,495,030.97","43,780,693.23","42,310,517.98","39,867,854.81","37,731,993.12","35,425,592.24","32,216,818.93","29,244,486.92","6,045,261.16","7,321,043.53","7,104,755.03","6,761,242.01"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"84,208,451.59","94,556,075.59","124,463,635.44","128,417,932.27","132,292,039.26","110,213,498.95","51,678,939.07","88,499,487.18","87,882,688.23","102,575,417.96","99,096,426.65","94,981,235.19","80,620,427.44","102,547,224.13","91,937,431.37","168,129,256.45","184,273,752.50","215,524,485.18","191,653,479.41","168,292,049.19","137,796,257.75","175,481,284.65","150,224,159.57","204,089,912.34","190,807,087.35","157,095,779.07","134,707,232.88","147,598,551.60","158,931,450.53","175,292,923.11","136,893,844.20","131,066,254.54","111,040,268.14","128,552,105.17","101,192,698.22","113,742,289.31"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"40,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","67,000,000.00","67,000,000.00","100,500,000.00","100,500,000.00","100,500,000.00","100,500,000.00","100,500,000.00","100,500,000.00","100,500,000.00","100,500,000.00","100,500,000.00","100,500,000.00","100,500,000.00","100,500,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","502,500,000.00","502,500,000.00","502,500,000.00","502,500,000.00","502,500,000.00","502,500,000.00","502,500,000.00","502,500,000.00","502,500,000.00","502,500,000.00","502,500,000.00","502,500,000.00","502,500,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"6,272,700.61","22,772,700.61","22,772,700.61","22,772,700.61","22,772,700.61","546,559,904.91","546,559,904.91","513,059,904.91","513,059,904.91","513,059,904.91","513,059,904.91","513,059,904.91","513,059,904.91","513,059,904.91","513,059,904.91","513,059,904.91","513,059,904.91","513,059,904.91","513,059,904.91","412,559,904.91","412,559,904.91","412,559,904.91","412,559,904.91","111,059,904.91","111,059,904.91","111,059,904.91","111,059,904.91","111,059,904.91","111,059,904.91","111,059,904.91","111,059,904.91","111,059,904.91","111,059,904.91","111,059,904.91","111,059,904.91","111,059,904.91"
无形资产,"3,828,733.26","3,925,898.16","10,887,721.25","10,684,023.43","10,577,572.17","15,089,194.12","15,405,429.63","16,668,980.54","16,997,256.46","16,715,524.49","16,805,093.97","16,604,351.71","16,304,539.42","16,013,861.93","15,744,384.42","15,486,534.62","15,472,452.80","15,195,824.53","16,154,743.56","15,856,603.00","23,447,003.12","22,961,941.49","22,661,796.94","28,724,238.88","28,755,558.32","29,413,352.62","29,497,731.92","36,134,979.06","35,352,603.79","35,316,232.22","34,850,934.38","34,298,913.57","33,610,069.37","33,147,666.78","32,018,966.21","32,155,355.18"
盈余公积,"630,455.65","2,160,838.11","3,926,030.76","3,926,030.76","3,926,030.76","6,710,371.18","6,710,371.18","6,710,371.18","6,710,371.18","9,367,674.92","9,367,674.92","9,367,674.92","9,367,674.92","11,108,423.17","11,108,423.17","11,108,423.17","11,108,423.17","11,862,853.47","11,862,853.47","11,862,853.47","11,862,853.47","14,134,204.23","14,134,204.23","14,134,204.23","14,134,204.23","19,374,513.90","19,374,513.90","19,374,513.90","19,374,513.90","21,317,435.33","21,317,435.33","21,317,435.33","21,317,435.33","21,646,082.49","21,646,082.49","21,646,082.49"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,"17,600,881.73","17,600,881.73","22,233,999.92","22,233,999.92","22,233,999.92","22,233,999.92","17,355,136.60","17,355,136.60","11,842,415.28","11,842,415.28","11,443,992.47","11,443,992.47","11,443,992.47"
未分配利润,"7,037,785.62","26,953,049.34","50,774,355.01","69,259,200.73","80,605,941.03","85,637,181.42","94,008,717.42","68,464,940.07","78,839,770.89","83,204,939.96","91,764,274.98","81,193,495.80","91,177,470.11","95,238,092.91","103,050,635.44","91,388,234.80","102,952,669.18","109,830,590.67","122,265,211.02","125,988,583.34","142,316,574.67","149,228,856.95","159,117,078.51","155,637,075.99","166,453,422.25","163,597,338.74","170,114,113.70","168,413,911.75","177,613,149.33","178,081,447.89","181,608,482.34","176,262,584.59","187,609,192.84","197,377,130.66","209,220,517.37","205,975,985.75"
长期待摊费用,"210,129.05","63,195.05","60,150.00","47,100.00","1,298,336.00","34,050.00","29,800.00","128,800.00","3,552,531.50","5,726,316.28","6,869,423.10","7,405,610.56","8,718,084.34","9,344,477.66","8,647,740.37","7,893,136.42","7,484,573.22","6,378,611.65","5,967,273.48","5,214,527.85","5,920,165.35","5,197,916.48","4,428,760.02","4,418,497.61","3,717,128.99","4,077,980.61","4,068,632.65","4,760,376.43","4,018,568.66","5,200,054.98","6,260,471.79","5,257,098.42","4,863,260.26","6,887,009.17","6,720,366.05","6,585,312.49"
少数股东权益,,,,,,,,,,,,,,,,,,,,"1,985,512.24","1,678,364.70","1,147,748.98","600,891.10","12,968,432.32","12,871,956.27","13,784,462.54","13,590,503.48","13,611,886.59","13,710,522.12","14,770,128.99","16,316,378.34","14,009,427.43","12,998,978.33","15,752,549.98","15,470,644.48","14,985,552.32"
递延所得税资产,"58,808.91","121,171.51","55,714.56","190,517.12","74,552.93","573,890.62","573,890.62","1,216,610.09","1,890,367.11","2,144,866.46","1,936,966.73","1,944,691.30","2,271,012.18","2,807,823.79","3,136,910.71","3,528,965.02","4,857,159.71","5,404,555.14","5,525,199.92","4,832,080.16","5,152,303.70","7,197,146.76","7,921,482.23","8,555,768.12","9,113,791.58","9,566,036.91","9,236,840.27","8,679,031.90","7,780,586.33","8,453,187.84","8,199,910.54","7,661,206.12","3,682,249.95","5,365,453.31","5,451,168.97","5,655,530.78"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,0.01,,,,,,,,,"18,233,909.57","1,616,734.97","3,065,671.14","7,122,387.85","9,024,546.53","18,514,529.87","1,805,862.79","2,084,423.08","1,960,357.29","2,746,210.06","1,927,511.64","1,709,712.64","3,387,569.44","4,249,371.16","5,619,778.81"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
