科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应付股利,,,,,,,,,,,,"60,000,000.00",,,,,,,,,,,,,,,,,,,,,,
存货,"401,312,692.16","276,249,737.76","291,513,287.62","299,070,021.06","339,845,961.09","409,837,637.70","340,251,226.33","326,377,663.51","347,405,540.08","475,336,096.95","402,507,320.22","424,848,079.70","426,050,574.96","524,010,811.67","500,081,245.32","485,553,983.09","555,131,582.75","696,229,513.38","555,951,271.19","627,611,682.91","665,035,315.03","799,399,981.57","595,157,870.42","568,165,175.64","657,852,390.77","794,436,879.21","611,819,550.99","689,169,699.18","752,221,314.67","875,261,669.44","850,077,979.10","930,187,941.60","1,103,203,790.66","1,458,111,576.27"
其他应付款,"223,881,317.17","27,660,678.80","72,621,435.31","61,287,879.92","41,942,172.56","41,678,748.76","32,380,474.94","27,369,947.64","22,691,601.44","24,258,344.27","31,240,246.85","34,240,704.87","31,301,921.57","38,513,509.96","35,825,038.85","39,143,347.19","44,214,037.43","63,975,141.44","52,861,783.28","84,111,106.17","57,669,235.45","74,147,926.89","79,492,971.23","71,652,275.47","68,805,331.48","93,156,442.15","88,244,123.83","76,381,632.36","78,415,298.67","179,745,554.06","231,049,173.07","215,664,162.72","239,731,281.40","414,483,919.02"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,730,306.01",,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,"5,005,000.04","2,502,500.06",,,,,,,"41,000,000.00",,,,,,"21,022,772.75","20,879,717.32","214,589,950.89","215,110,194.09","237,029,799.07","224,465,008.13","62,504,124.26",,"13,182,198.12","2,184,818.44","34,098,631.47","25,772,394.84","80,108,049.49"
其他流动负债,"279,195.28","766,040.81","1,407,665.34","5,619,434.41","26,097,660.00","961,877.96","23,641,349.67","819,303.01","4,915,481.61","1,096,612.18","30,755,196.34","447,598.09","3,426,530.75","1,086,188.69","30,849,639.55","865,525.41","42,665,449.54","808,135.72","56,387,371.07","719,736.28","752,182.93","40,163,694.05","107,016,015.91","128,544,414.54","187,688,374.75","86,338,634.00","211,146,182.66","269,062,217.12","385,673,096.04","194,953,869.91","237,652,586.35","224,417,789.38","376,778,020.38","134,788,468.05"
流动资产合计,"714,583,870.69","640,586,164.39","686,113,149.57","765,656,396.97","861,480,095.52","850,526,532.53","2,286,917,838.04","2,165,350,278.45","2,151,941,452.51","2,107,369,209.08","2,146,312,239.26","2,146,215,092.79","2,101,114,442.70","2,191,963,692.14","2,093,042,004.34","2,202,854,211.71","2,377,847,845.99","2,405,103,066.27","2,509,646,018.20","2,621,322,390.62","2,541,713,993.24","2,389,113,690.51","2,414,887,253.06","2,494,978,158.99","2,586,115,240.76","2,826,918,240.68","2,964,490,111.67","3,130,567,268.70","3,041,978,385.66","3,470,898,932.31","3,693,743,337.67","3,605,733,558.09","3,676,149,939.16","3,614,253,668.84"
流动负债合计,"788,212,103.79","712,244,164.24","690,563,104.16","681,316,597.22","744,421,955.25","699,396,731.50","681,841,646.75","562,814,637.17","543,407,609.22","572,276,737.04","645,422,982.01","698,564,896.57","648,977,166.27","768,499,904.21","724,137,918.13","810,067,819.03","942,519,330.60","975,097,905.99","981,057,571.35","1,082,179,622.73","1,024,580,933.68","1,102,319,571.52","1,036,961,049.99","1,120,839,360.86","1,186,177,157.46","1,353,335,300.05","1,387,478,329.05","1,579,829,562.55","1,712,225,376.65","2,084,134,923.52","2,209,054,120.74","2,404,330,005.25","2,965,493,388.51","3,260,096,895.73"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"29,484,000.00","29,484,000.00","29,484,000.00","44,146,296.00","44,146,296.00","44,146,296.00","44,146,296.00","44,146,296.00","44,146,296.00","44,146,296.00","244,146,296.00","744,146,296.00","1,144,146,296.00"
长期借款,,,,"622,800.00",,,,,,,,,,,,,,,,,,,,,"7,791,348.40","7,791,348.40","7,791,348.40","7,791,348.40","7,791,348.40","7,791,348.40","7,791,348.40","7,791,348.40","7,791,348.40","7,791,348.40"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,"1,250,000.00","4,967,582.99","4,967,061.87","4,967,061.87","4,968,567.25","4,968,567.25","9,934,319.55","9,934,319.55","9,888,911.48","9,824,467.49","12,203,322.79","12,203,322.79","12,227,875.41","120,144,119.08","122,236,671.96","124,254,235.60","128,679,520.08","135,079,038.22","133,152,235.25","135,390,413.93","146,530,592.14","150,157,626.12","144,292,256.36","152,163,602.37","156,719,506.13","157,838,937.57","160,791,216.33","166,248,737.48","169,638,157.15","171,757,139.89","124,868,705.15","137,209,235.87","166,602,852.15"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,"2,356,659.40","2,894,353.09","1,610,358.02","2,392,194.13","1,155,898.84","3,138,526.60","1,747,216.08","3,048,094.39","3,090,651.71","3,439,821.66","2,219,509.16","3,400,524.26","3,517,768.60","3,668,194.29","3,883,941.71","3,850,467.38","3,868,556.92","4,458,024.82","3,058,942.99","4,756,726.86","5,735,391.80","6,791,048.62","7,550,258.21"
固定资产,"182,201,075.07","257,397,338.49","271,218,943.14","267,442,675.87","281,386,785.39","290,764,312.03","302,910,312.77","305,302,280.41","311,165,124.58","377,678,978.60","387,617,226.34","434,161,968.47","544,256,383.24","644,506,140.62","665,976,630.10","661,396,007.24","667,739,463.60","700,665,653.98","697,445,476.56","689,652,752.80","688,894,885.21","695,990,318.50","685,465,384.46","777,360,541.49","775,740,731.63","787,152,902.82","795,573,715.36","779,257,423.14","768,412,096.15","781,148,672.86","774,476,170.18","842,083,172.14","1,007,870,665.90","1,064,086,889.97"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"32,000.00","3,800.00","117,228.40","10,541,663.40","15,234,412.11","21,708,433.31","30,483,480.00","46,971,085.52","64,979,718.87","79,005,966.22","110,587,001.62","126,080,634.76","49,973,368.71","395,897.10","3,255,218.28","4,759,487.11","8,811,693.23","3,857,350.32","8,625,770.82","26,121,978.82","46,431,928.82","69,787,871.46","84,731,962.84","32,675,650.28","60,760,547.63","86,857,287.32","94,114,611.57","135,674,320.03","180,922,543.28","195,152,903.47","216,682,208.74","159,773,836.70","12,493,579.73","13,770,589.50"
其他非流动负债,,,,,,,,,,,,,,"8,837,213.34","8,632,623.33","46,450,233.31","46,245,643.30","45,791,372.13","51,913,622.12","71,685,872.11","71,458,122.10",,,,,,,,,,,,"54,863,243.22",
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,"622,800.00",,,,,,,,"2,356,659.40","2,894,353.09","10,447,571.36","11,024,817.46","47,606,132.15","49,384,169.90","47,538,588.21","54,961,716.51","74,776,523.82","74,897,943.76","73,407,246.49","74,360,511.58","74,250,005.91","81,964,029.99","81,514,525.68","81,253,301.34","81,043,640.87","81,405,358.76","83,197,989.72","84,668,023.58","83,667,551.59","84,752,252.31","74,340,776.34"
固定资产清理,,,,,"117,387.25",,,"87,579.17","87,579.17",,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"788,212,103.79","712,244,164.24","690,563,104.16","681,939,397.22","744,421,955.25","699,396,731.50","681,841,646.75","562,814,637.17","543,407,609.22","572,276,737.04","645,422,982.01","700,921,555.97","651,871,519.36","778,947,475.57","735,162,735.59","857,673,951.18","991,903,500.50","1,022,636,494.20","1,036,019,287.86","1,156,956,146.55","1,099,478,877.44","1,175,726,818.01","1,111,321,561.57","1,195,089,366.77","1,268,141,187.45","1,434,849,825.73","1,468,731,630.39","1,660,873,203.42","1,793,630,735.41","2,167,332,913.24","2,293,722,144.32","2,487,997,556.84","3,050,245,640.82","3,334,437,672.07"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00","440,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"12,522,014.58","50,004,050.00","131,391,933.23","131,391,933.23","131,391,933.23","131,391,933.23","1,502,884,251.23","1,502,884,251.23","1,502,884,251.23","1,502,884,251.23","1,502,884,251.23","1,502,884,251.23","1,502,884,251.23","1,502,884,251.23","1,502,884,251.23","1,302,884,251.23","1,302,884,251.23","1,302,884,251.23","1,302,884,251.23","1,262,884,251.23","1,248,480,033.66","1,248,973,036.56","1,248,973,036.56","1,248,973,036.56","1,248,973,036.56","1,248,973,036.56","1,248,973,036.56","1,248,973,036.56","1,248,973,036.56","1,249,054,130.72","1,249,054,130.72","1,249,054,130.72","1,249,054,130.72","1,249,054,130.72"
无形资产,"16,689,151.24","75,610,999.53","121,426,009.44","121,639,297.45","121,464,695.05","120,669,743.38","120,258,291.71","119,470,256.71","118,664,860.59","122,514,300.68","171,307,240.46","170,354,367.58","170,595,065.47","171,143,232.66","170,504,510.72","169,305,613.54","210,973,528.07","211,411,972.45","210,891,383.46","210,526,526.92","263,932,251.43","262,638,746.06","262,196,092.99","260,595,640.05","258,918,250.10","257,809,523.34","255,913,621.06","254,336,552.66","253,032,006.26","255,736,764.50","325,582,979.09","324,916,220.63","323,354,480.21","326,955,469.43"
盈余公积,"2,353,321.34","6,132,260.24","5,952,801.88","5,952,801.88","5,952,801.88","16,560,872.56","16,560,872.56","16,560,872.56","16,560,872.56","29,014,784.41","29,014,784.41","37,058,056.77","37,058,056.77","41,857,546.71","41,857,546.71","41,857,546.71","41,857,546.71","56,190,302.34","56,190,302.34","73,749,422.50","73,749,422.50","80,981,912.59","80,981,912.59","80,981,912.59","80,981,912.59","96,984,250.14","96,984,250.14","96,984,250.14","96,984,250.14","120,124,169.05","120,124,169.05","132,840,405.26","132,840,405.26","144,842,150.93"
开发支出,,,,,,,,,,,,,"1,500,000.00",,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"17,823,050.51","61,318,006.64","105,902,007.02","196,366,224.64","242,923,968.97","281,183,457.18","338,700,058.38","350,350,340.02","398,829,630.22","423,016,908.07","482,289,121.76","481,629,977.27","531,785,882.94","566,917,672.32","633,054,164.63","653,475,245.38","712,185,820.20","740,302,005.86","822,559,879.32","829,597,805.24","889,336,823.88","812,396,750.83","915,563,855.76","934,068,530.60","989,367,849.59","1,036,293,098.20","1,142,857,420.97","1,156,601,667.42","999,975,808.03","1,114,320,884.04","1,240,285,553.75","994,133,362.83","1,055,442,215.34","1,181,803,430.41"
长期待摊费用,"9,147,660.86","9,400,967.59","11,069,062.58","12,148,913.65","10,899,962.85","12,729,856.53","20,298,030.17","14,137,382.38","34,753,579.07","56,008,098.19","60,623,952.16","61,840,551.03","72,644,068.68","93,930,527.18","82,865,346.37","80,883,497.43","82,637,651.14","95,902,929.19","81,015,651.95","77,081,416.13","59,756,817.96","82,702,424.00","74,797,654.54","60,205,993.41","61,298,990.44","40,134,677.74","30,646,652.39","27,534,270.57","35,698,729.30","10,601,156.55","11,942,816.53","10,800,938.75","19,594,994.01","22,046,355.96"
少数股东权益,"2,295,511.28","5,825,219.53","12,786,271.42","19,168,087.37","23,070,984.04","24,998,690.59","28,186,002.26","30,328,390.67","31,571,005.76","33,262,133.15","34,648,559.79","35,813,845.89","37,152,568.57","37,213,258.52","36,488,788.90","36,891,387.82","37,496,373.30","37,649,646.68","38,857,777.79","10,281,285.70",,,,,,"589,290.44","594,719.74","243,589.22","139,695.86","-345,574.64","1,648,262.49","152,520,629.55","159,754,878.26","159,868,070.34"
递延所得税资产,"552,243.64","1,274,430.65","1,658,777.15","2,235,795.14","2,024,603.34","1,551,360.38","1,551,360.38","1,497,028.15","1,497,028.15","6,559,102.13","6,559,102.13","6,124,557.18","7,057,439.95","12,222,591.71","12,222,591.71","9,536,362.34","12,293,450.62","12,141,157.55","12,141,157.55","13,731,977.26","13,398,912.65","17,451,003.71","17,451,003.71","16,356,515.16","16,210,991.99","13,067,866.31","13,067,866.31","15,209,819.04","15,209,819.04","11,524,496.46","11,530,363.45","13,352,063.46","13,513,980.00","18,903,040.31"
外币报表折算价差,,,"-25,364.44","-186,639.99","-186,639.99","-612,879.65","-784,950.86","-188,281.31","-229,706.50","-1,430,247.52","-1,428,469.74","-1,327,192.53","-1,408,187.33","-1,430,247.53","-1,437,066.46","-1,628,278.99","-1,769,623.69","-1,901,050.47","-1,667,001.78","-1,879,633.42","-1,525,954.24",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,"40,182,252.00",,,,,,"62,505,244.52","75,450,220.79","82,221,777.92","70,827,805.31","43,151,422.00","41,289,692.61","54,651,040.85","73,775,988.83","151,587,231.19","95,000,354.94","130,921,526.70","153,168,021.29","139,276,684.23"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"208,622,130.81","344,937,536.26","410,457,603.70","418,975,407.38","436,094,907.86","452,392,272.88","480,470,042.28","497,399,931.89","541,082,209.98","651,655,357.30","746,518,990.20","810,765,401.81","858,229,648.84","934,426,264.68","1,054,968,416.26","1,088,299,891.62","1,106,710,022.26","1,152,658,583.57","1,145,198,478.56","1,150,266,887.18","1,207,805,210.00","1,367,090,200.39","1,379,733,945.45","1,403,192,374.67","1,440,067,215.47","1,429,039,481.66","1,432,591,392.87","1,471,600,938.62","1,537,446,216.34","1,619,535,678.18","1,651,118,328.82","1,850,862,759.53","2,411,351,253.01","2,895,788,177.55"
所有者权益(或股东权益)合计,"134,993,897.71","273,279,536.41","406,007,649.11","502,692,407.13","553,153,048.13","603,522,073.91","2,085,546,233.57","2,099,935,573.17","2,149,616,053.27","2,186,747,829.34","2,247,408,247.45","2,256,058,938.63","2,307,472,572.18","2,347,442,481.25","2,412,847,685.01","2,433,480,152.15","2,492,654,367.75","2,535,125,155.64","2,618,825,208.90","2,614,633,131.25","2,650,040,325.80","2,580,477,072.89","2,683,299,636.94","2,703,081,166.89","2,758,041,268.78","2,821,107,896.61","2,928,349,874.15","2,941,295,003.90","2,785,793,866.59","2,923,101,697.25","3,051,139,522.17","2,968,598,760.78","3,037,255,551.35","3,175,604,174.32"
资产总计,"923,206,001.50","985,523,700.65","1,096,570,753.27","1,184,631,804.35","1,297,575,003.38","1,302,918,805.41","2,767,387,880.32","2,662,750,210.34","2,693,023,662.49","2,759,024,566.38","2,892,831,229.46","2,956,980,494.60","2,959,344,091.54","3,126,389,956.82","3,148,010,420.60","3,291,154,103.33","3,484,557,868.25","3,557,761,649.84","3,654,844,496.76","3,771,589,277.80","3,749,519,203.24","3,756,203,890.90","3,794,621,198.51","3,898,170,533.66","4,026,182,456.23","4,255,957,722.34","4,397,081,504.54","4,602,168,207.32","4,579,424,602.00","5,090,434,610.49","5,344,861,666.49","5,456,596,317.62","6,087,501,192.17","6,510,041,846.39"
负债和所有者(或股东权益)合计,"923,206,001.50","985,523,700.65","1,096,570,753.27","1,184,631,804.35","1,297,575,003.38","1,302,918,805.41","2,767,387,880.32","2,662,750,210.34","2,693,023,662.49","2,759,024,566.38","2,892,831,229.46","2,956,980,494.60","2,959,344,091.54","3,126,389,956.82","3,148,010,420.60","3,291,154,103.33","3,484,557,868.25","3,557,761,649.84","3,654,844,496.76","3,771,589,277.80","3,749,519,203.24","3,756,203,890.90","3,794,621,198.51","3,898,170,533.66","4,026,182,456.23","4,255,957,722.34","4,397,081,504.54","4,602,168,207.32","4,579,424,602.00","5,090,434,610.49","5,344,861,666.49","5,456,596,317.62","6,087,501,192.17","6,510,041,846.39"
