科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应付职工薪酬,"970,405.16","1,153,919.47","1,982,732.81","2,281,908.32","4,236,180.53","2,976,762.87","3,058,141.64","2,296,784.35","3,766,181.80","3,683,150.89","3,968,408.91","3,650,727.24","4,655,059.24","3,433,531.53","4,022,692.87","2,827,205.74","4,393,716.83","3,054,691.13","5,047,524.52","3,530,432.64","4,971,410.55","3,710,710.71","6,107,416.74","3,867,373.76","5,944,990.46","4,702,656.50","7,376,718.98","5,223,646.65","7,134,909.42","5,996,640.03","8,925,876.88","6,610,124.65","8,324,164.58","7,285,255.72"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,698,544.54","4,256,901.06","4,284,817.74","2,913,291.18","2,962,891.74","2,604,591.65","213,733.39","2,119,741.21","-39,528.11","-1,768,843.24","-2,828,279.87","-806,471.38","793,076.01","-2,325,406.82","2,604,333.38","-270,751.72","376,860.57","-9,342,058.26","3,009,619.51","1,096,409.06","2,252,152.84","929,512.26","4,008,840.27","2,279,418.59","4,176,606.34","68,083.67","5,686,767.03","4,137,222.58","6,477,472.53","4,987,082.87","2,940,432.81","2,498,175.07","2,056,359.01","2,499,035.11"
应收利息,,,,,,,,,,,,,,,,,,,,,,,"1,042,410.96","1,042,410.96",,,"802,926.02","1,175,426.02","34,097.22","68,194.44","581,138.88","814,888.88","94,305.56","313,055.56"
应付利息,,,,,,,,,,,,,,,,,,,,,,,"165,957.11",,,,"63,861.11","56,222.22","51,111.11","48,333.34","53,166.67","53,166.67","48,333.33","48,333.33"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,"12,704,879.70",,,,"6,471,544.00",,,,"5,984,722.00",,,,,,,,,
存货,"122,567,692.55","124,116,808.11","115,720,683.99","121,407,844.30","134,173,529.17","148,521,629.25","164,126,452.49","189,269,666.02","215,366,645.54","231,872,146.98","237,045,771.52","252,233,237.46","252,882,806.71","244,783,153.46","237,369,407.60","252,940,048.26","258,903,378.41","256,644,762.85","279,828,551.54","358,972,197.08","339,456,311.14","328,241,109.85","356,416,182.09","323,769,944.53","278,341,761.84","298,349,289.77","258,032,997.20","278,062,869.19","266,008,906.43","272,083,461.56","270,571,574.54","337,947,293.06","327,131,780.03","308,341,464.12"
其他应付款,"380,781.09","1,005,021.69","1,193,025.01","373,797.76","6,160,463.17","4,368,650.96","923,384.61","1,097,309.93","1,430,257.92","836,941.93","924,451.93","902,908.93","5,218,745.82","5,825,293.04","5,591,399.23","4,546,922.25","5,189,704.42","10,123,936.66","37,031,983.42","27,344,093.18","38,828,043.92","32,669,430.27","27,709,661.27","26,124,149.82","16,394,739.69","18,063,291.66","16,460,208.28","9,239,947.44","11,240,647.01","8,411,279.60","12,699,808.27","9,938,690.78","9,006,169.70","7,643,854.43"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"45,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,"14,926,515.72","22,492,021.32","21,121,668.88","15,830,242.37","32,310,498.32","24,593,966.69","11,713,159.36","15,897,333.85","10,873,996.50","6,605,748.12","3,680,824.80","5,757,058.24","4,323,084.20","14,857,550.97","3,760,263.50","970,019.87"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"203,530,771.22","233,994,125.26","321,804,683.77","338,243,947.67","850,401,728.37","816,347,232.82","820,915,232.41","814,045,088.83","782,609,659.81","799,050,854.17","696,572,219.51","797,180,247.93","730,371,043.70","742,801,029.02","671,480,908.89","660,216,918.72","706,359,726.02","645,385,332.36","670,852,918.67","727,898,174.24","712,824,314.83","711,963,283.05","714,657,324.46","692,154,664.87","779,606,932.21","765,306,728.13","766,763,901.24","792,872,028.01","797,611,685.52","784,359,659.17","783,908,873.39","798,167,532.18","820,750,990.11","830,809,732.92"
流动负债合计,"151,334,891.49","187,162,453.93","185,016,833.30","201,148,838.50","212,747,190.18","173,769,767.90","166,832,141.23","146,136,269.26","190,291,498.18","202,472,539.33","160,405,147.80","212,647,116.52","150,373,806.04","154,304,845.40","167,902,385.45","175,360,541.41","207,494,443.10","175,340,532.41","233,578,230.60","297,808,750.73","284,135,370.29","272,872,355.09","267,063,858.28","242,414,109.84","321,174,597.53","284,186,330.50","271,804,518.20","279,741,201.15","279,483,911.03","253,905,754.11","303,392,142.19","305,992,490.54","323,620,847.73","371,435,922.80"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"55,000,000.00","10,000,000.00","40,000,000.00","40,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,"6,500,000.00","6,500,000.00","6,500,000.00","6,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"129,370,766.19","117,153,254.16","105,233,319.53","102,141,300.25","98,758,364.03","95,954,659.46","127,637,260.82","123,846,267.08","119,533,340.58","115,293,146.76","149,201,855.72","144,217,606.12","139,296,584.01","237,715,008.08","233,824,429.89","238,312,052.89","233,466,039.58","229,933,052.66","364,816,333.76","358,444,313.14","350,221,570.02","344,350,545.06","341,730,690.08","338,191,400.46","327,575,080.73","318,237,254.53","307,893,840.24","297,064,284.84","292,882,338.51","285,162,349.81","274,850,106.87","276,322,227.46","278,062,609.13","273,042,796.20"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"1,045,555.91","6,844,880.23","1,006,850.22","987,497.37","968,144.52","948,791.67","929,438.82","910,085.97","890,733.13","871,380.28","852,027.43","832,674.58"
在建工程,,"4,850,000.00","4,850,000.00","17,326,150.83","21,758,548.27","30,908,057.88","2,559,914.54","6,167,847.22","28,361,861.20","35,772,423.09","66,600,553.89","78,713,720.58","99,356,074.34","153,081.00","13,249,975.31","24,634,720.81","43,315,874.31","94,984,231.64",,,,,"1,742,658.11","2,054,282.05","2,112,571.79","3,750,971.57","3,816,248.90","4,139,323.17","6,020,221.33","8,912,482.85","22,829,306.30","20,457,335.61","27,604,858.14","70,025,422.48"
其他非流动负债,"5,409,000.00","4,808,000.00","4,207,000.00","4,056,750.00","3,906,500.00","3,756,250.00","9,606,000.00","9,455,750.00","9,305,500.00","9,155,250.00","9,005,000.00","8,854,750.00","8,704,500.00","8,554,250.00","8,692,900.00","8,381,100.00","8,069,300.00","7,757,500.00","7,445,700.00","7,133,900.00","6,822,100.00","6,510,300.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"60,409,000.00","14,808,000.00","50,707,000.00","50,556,750.00","10,406,500.00","10,256,250.00","9,606,000.00","9,455,750.00","9,305,500.00","9,155,250.00","9,005,000.00","8,854,750.00","8,704,500.00","8,554,250.00","8,692,900.00","8,381,100.00","8,069,300.00","7,757,500.00","7,445,700.00","7,133,900.00","6,822,100.00","6,510,300.00","8,239,367.15","7,890,436.14","7,502,799.44","7,134,515.58","6,766,231.72","6,397,947.86","6,029,664.00","5,661,380.14","5,293,096.29","5,075,062.43","4,857,028.57","4,638,994.71"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"211,743,891.49","201,970,453.93","235,723,833.30","251,705,588.50","223,153,690.18","184,026,017.90","176,438,141.23","155,592,019.26","199,596,998.18","211,627,789.33","169,410,147.80","221,501,866.52","159,078,306.04","162,859,095.40","176,595,285.45","183,741,641.41","215,563,743.10","183,098,032.41","241,023,930.60","304,942,650.73","290,957,470.29","279,382,655.09","275,303,225.43","250,304,545.98","328,677,396.97","291,320,846.08","278,570,749.92","286,139,149.01","285,513,575.03","259,567,134.25","308,685,238.48","311,067,552.97","328,477,876.30","376,074,917.51"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"66,903,000.00","66,903,000.00","66,903,000.00","66,903,000.00","89,403,000.00","89,403,000.00","89,403,000.00","89,403,000.00","89,403,000.00","89,403,000.00","89,403,000.00","89,403,000.00","89,403,000.00","89,403,000.00","89,403,000.00","89,403,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00","178,806,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"300,057.50","300,057.50","300,057.50","300,057.50","507,067,904.50","507,067,904.50","511,717,904.50","511,717,904.50","511,717,904.50","511,717,904.50","511,717,904.50","511,717,904.50","511,717,904.50","511,717,904.50","511,717,904.50","511,717,904.50","422,314,904.50","422,314,904.50","422,314,904.50","404,599,457.18","404,599,457.18","422,314,904.50","422,314,904.50","422,314,904.50","422,314,904.50","422,314,904.50","422,314,904.50","422,314,904.50","422,314,904.50","427,314,904.50","427,314,904.50","427,314,904.50","427,314,904.50","427,314,904.50"
无形资产,"9,533.30","405,133.27","300,733.27","275,000.05","250,000.06","224,999.99","200,000.00","175,000.01","45,685,000.02","45,660,000.01","44,648,682.30","44,377,102.88","44,105,523.46","43,833,944.04","74,285,711.32","73,885,001.50","73,484,291.68","73,083,581.86","73,020,209.72","73,527,160.72","73,118,867.41","72,710,574.10","74,727,570.35","74,300,507.48","73,843,699.57","73,401,764.17","72,998,895.05","72,566,726.21","72,138,786.52","71,706,782.14","71,274,777.81","70,842,773.42","70,410,769.05","69,978,764.67"
盈余公积,"5,921,611.47","9,249,656.50","13,466,323.40","13,466,323.40","13,466,323.40","13,466,323.40","17,951,670.32","17,951,670.32","17,951,670.32","17,951,670.32","21,946,059.10","21,946,059.10","21,946,059.10","21,946,059.10","24,754,070.56","24,754,070.56","24,754,070.56","24,754,070.56","26,740,291.51","26,740,291.51","26,740,291.51","26,740,291.51","28,585,343.47","28,585,343.47","28,585,343.47","28,585,343.47","29,807,882.72","29,807,882.72","29,807,882.72","29,807,882.72","30,454,521.44","30,454,521.44","30,454,521.44","30,454,521.44"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,"7,330,091.75",,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,"7,330,091.75","7,330,091.75","7,330,091.75",,"7,330,091.75","7,330,091.75","7,330,091.75","7,330,091.75","7,330,091.75","7,330,091.75","7,330,091.75","7,330,091.75"
未分配利润,"49,135,478.93","79,087,884.19","117,037,886.26","126,999,836.41","139,530,854.43","150,877,397.85","157,406,008.56","171,258,174.03","159,283,522.72","166,904,779.86","166,534,607.56","173,992,567.62","185,201,006.07","192,463,045.92","165,129,492.91","169,049,411.68","161,121,697.91","166,176,079.24","164,094,333.84","162,498,774.95","158,787,091.25","145,697,187.29","161,286,448.10","161,416,439.77","158,604,619.16","168,812,761.57","174,277,064.14","181,525,212.39","185,454,683.58","189,462,742.07","200,241,032.81","204,143,776.03","211,696,461.12","194,548,297.65"
长期待摊费用,,,,,,,,,,,,,"215,906.65","-123,314.86",,,,,,,,,,,,,"1,620,000.00","1,575,000.00","1,530,000.00","1,485,000.00","1,637,374.19","2,546,463.89","2,426,662.90","2,318,088.31"
少数股东权益,,,,,,,,,,,,"47,988,024.00","48,000,000.00","48,000,000.00","48,095,788.16","48,060,295.85","83,876,405.96","83,756,413.84","83,408,756.44","89,448,531.88","79,273,391.49","78,859,551.86","77,214,453.43","75,644,088.22","76,589,983.76","81,758,907.42","84,750,960.51","87,985,280.28","92,507,649.24","96,424,065.57","103,770,497.67","108,051,848.42","112,587,905.76","116,535,102.96"
递延所得税资产,"1,092,968.68","1,108,539.43","1,242,363.89","1,388,407.01","1,453,131.78","1,405,693.50","1,604,316.84","1,688,564.97","1,763,234.11","1,828,719.98","1,988,407.54","2,060,744.23","2,001,143.55","2,009,357.64","2,590,168.60","2,721,902.59","2,676,002.11","2,460,874.33","3,311,082.28","3,368,252.22","2,844,170.47","2,776,188.04","3,052,870.73","3,040,375.33","3,109,871.81","3,571,952.89","4,154,705.42","4,096,419.89","4,127,539.02","4,147,791.47","5,086,246.54","4,705,285.85","4,746,061.23","4,842,020.62"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"20,264,347.57","26,955,727.49","27,134,888.33","13,058,427.70","4,387,672.46","3,797,805.93","154,778.99",,"269,169.45",,,,"3,949,879.19","6,934,555.03","12,764,032.42","18,278,571.92","82,355,418.05","79,466,893.20","78,005,626.81","65,386,827.11"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"130,473,268.17","123,516,926.86","111,626,416.69","121,130,858.14","122,220,044.14","128,493,410.83","132,001,492.20","131,877,679.28","195,343,435.91","198,554,289.84","262,439,499.45","269,369,173.81","284,975,232.01","283,588,075.90","344,214,632.69","366,509,405.28","380,077,096.01","413,520,168.19","445,535,298.22","439,137,532.01","426,339,386.89","419,837,307.20","428,853,050.47","424,916,657.07","413,971,315.65","406,292,034.91","401,763,660.55","393,706,400.89","396,793,009.55","397,023,069.94","465,363,321.51","461,671,071.18","468,586,679.01","492,924,011.14"
所有者权益(或股东权益)合计,"122,260,147.90","155,540,598.19","197,707,267.16","207,669,217.31","749,468,082.33","760,814,625.75","776,478,583.38","790,330,748.85","778,356,097.54","785,977,354.68","789,601,571.16","845,047,555.22","856,267,969.67","863,530,009.52","839,100,256.13","842,984,682.59","870,873,078.93","875,807,468.14","875,364,286.29","862,093,055.52","848,206,231.43","852,417,935.16","868,207,149.50","866,766,775.96","864,900,850.89","880,277,916.96","889,956,811.87","900,439,279.89","908,891,120.04","921,815,594.86","940,586,956.42","948,771,050.39","960,859,792.82","947,658,826.55"
资产总计,"334,004,039.39","357,511,052.12","433,431,100.46","459,374,805.81","972,621,772.51","944,840,643.65","952,916,724.61","945,922,768.11","977,953,095.72","997,605,144.01","959,011,718.96","1,066,549,421.74","1,015,346,275.71","1,026,389,104.92","1,015,695,541.58","1,026,726,324.00","1,086,436,822.03","1,058,905,500.55","1,116,388,216.89","1,167,035,706.25","1,139,163,701.72","1,131,800,590.25","1,143,510,374.93","1,117,071,321.94","1,193,578,247.86","1,171,598,763.04","1,168,527,561.79","1,186,578,428.90","1,194,404,695.07","1,181,382,729.11","1,249,272,194.90","1,259,838,603.36","1,289,337,669.12","1,323,733,744.06"
负债和所有者(或股东权益)合计,"334,004,039.39","357,511,052.12","433,431,100.46","459,374,805.81","972,621,772.51","944,840,643.65","952,916,724.61","945,922,768.11","977,953,095.72","997,605,144.01","959,011,718.96","1,066,549,421.74","1,015,346,275.71","1,026,389,104.92","1,015,695,541.58","1,026,726,324.00","1,086,436,822.03","1,058,905,500.55","1,116,388,216.89","1,167,035,706.25","1,139,163,701.72","1,131,800,590.25","1,143,510,374.93","1,117,071,321.94","1,193,578,247.86","1,171,598,763.04","1,168,527,561.79","1,186,578,428.90","1,194,404,695.07","1,181,382,729.11","1,249,272,194.90","1,259,838,603.36","1,289,337,669.12","1,323,733,744.06"
