科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"177,257,280.91","359,112,652.72","574,544,295.91","796,227,184.91","189,395,318.34","421,572,572.38","614,721,231.92","858,743,849.41","190,497,795.69","423,308,939.33","578,740,151.81","755,181,323.29","148,566,852.57","348,084,674.93","514,048,446.97","776,457,092.00","172,062,147.16","402,607,255.87","605,002,408.14","921,309,937.68","188,037,336.47","367,203,241.43","553,983,669.60","780,371,077.75","185,791,850.73","407,107,154.54","667,317,062.50","982,091,228.11","213,473,617.55","453,926,872.42","662,589,361.64","907,086,751.96","136,765,282.71","295,595,994.95","547,051,427.51","763,366,812.33","160,644,273.86","287,276,163.64","387,118,803.65","593,146,428.82","175,667,848.67","336,120,888.39","523,459,064.31"
二、营业利润,"5,248,677.08","9,947,857.95","18,464,426.94","18,135,115.43","1,831,107.93","7,748,943.70","4,502,699.01","-19,043,155.11","2,808,697.21","4,121,321.26","3,544,745.80","-6,416,217.48","346,081.59","2,001,951.13","-2,912,270.85","-5,585,379.31","-1,151,966.99","-6,935,257.83","-11,860,583.43","-18,431,314.47","-4,294,650.21","-8,275,853.54","-16,134,595.93","-34,248,691.35","-9,869,265.48","-23,415,478.96","-32,174,122.76","110,860,803.99","-15,497,151.46","-14,892,467.48","-20,585,075.21","-45,889,832.24","-11,977,531.27","-14,076,036.65","-22,255,636.35","-40,885,189.74","-16,653,590.11","-41,118,870.02","-51,699,141.95","-82,720,838.07","-19,831,329.07","-43,320,060.75","-61,936,691.76"
减:营业成本,"163,015,244.70","326,971,821.51","524,492,041.08","725,855,848.10","172,863,943.01","391,849,239.20","572,056,468.14","785,296,656.08","179,161,731.38","396,533,834.88","540,815,826.35","707,964,365.63","137,610,946.48","324,821,623.91","481,424,804.40","726,857,455.00","159,746,496.83","371,613,404.55","554,491,048.40","845,298,796.85","178,074,186.20","346,663,578.16","531,316,347.36","739,966,155.64","169,116,700.99","376,136,363.02","612,007,008.42","916,755,681.91","201,541,338.83","422,036,077.03","618,000,444.45","832,386,202.12","123,845,434.13","272,372,651.57","513,219,004.67","701,912,930.55","154,332,230.49","278,397,999.34","373,198,340.87","567,598,445.43","175,143,070.58","335,330,894.97","516,416,053.26"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"364,396.89","700,661.54","872,265.19","1,337,257.85","367,155.20","624,777.78","753,967.45","1,469,343.11","58,939.88","341,584.17","535,482.85","1,447,823.42","38,441.66","486,721.81","697,969.91","1,690,313.70","253,514.61","691,350.85","864,989.93","6,179,878.47","254,663.41","840,360.74","1,207,725.13","2,160,889.24","696,682.28","1,711,973.25","2,794,284.79","3,603,508.94","802,894.41","1,489,944.47","2,301,712.68","2,744,069.71","1,161,435.28","1,778,113.12","2,312,782.67","3,067,084.08","685,145.16","3,089,441.03","3,281,472.00","10,022,157.93","2,122,343.35","4,272,955.04","5,798,654.84"
营业外收入,,"1,066,610.69","4,842,809.60","6,184,024.91","480,000.00","627,676.47","11,102,594.67","20,296,157.11","37,275.40","700,052.11","4,571,218.79","16,574,577.73","1,311,917.85","1,237,536.55","6,116,178.98","17,320,876.20","2,779,701.88","10,847,553.74","14,842,430.13","31,920,434.10","5,653,654.35","9,694,063.28","17,443,936.33","42,656,913.74","1,944,814.67","8,269,912.43","10,489,883.92","13,443,476.02","1,800,793.65","3,521,613.21","5,379,589.09","15,525,655.46","2,033,148.29","11,359,077.46","13,085,510.95","51,724,693.95","853,422.52","2,904,198.07","3,459,734.25","97,082,881.96","477,932.96","1,584,526.94","2,165,119.92"
销售费用,"5,234,221.22","10,302,451.93","17,486,463.83","27,797,316.00","4,919,586.08","13,262,106.97","19,701,637.73","31,211,713.27","5,281,561.08","13,499,145.38","19,409,136.83","27,345,135.80","5,964,865.60","11,272,430.57","18,427,889.78","22,934,419.98","6,189,694.88","14,375,140.83","20,750,928.91","29,199,704.10","6,448,612.86","12,375,454.28","18,361,812.14","26,125,725.52","8,202,174.10","20,497,634.69","32,902,360.61","47,749,225.17","8,223,662.65","15,384,631.37","23,345,303.72","34,591,811.10","7,264,124.36","14,518,223.25","22,215,793.15","32,284,267.75","5,962,421.81","11,378,761.03","17,443,224.49","29,883,122.11","5,782,767.42","11,902,782.13","17,883,154.02"
减:营业外支出,"275,445.47","640,337.69","484,831.76","711,878.18","1,690.00","8,455.01","152,613.15","40,637.69","124,112.68","141,672.80","153,608.48","186,176.46",804.88,"34,876.38","40,202.73","882,034.70","59,568.13","180,732.68","183,917.85","464,566.73","1,228.16","1,393.16","16,737.88","74,214.98","31,522.40","56,473.06","86,026.70","7,060,472.32","315,016.42","319,957.29","320,681.04","423,740.65","20,920.32","129,738.35","171,636.39","183,974.31","59,744.61","256,274.83","44,656.07","12,803,578.65","5,551.70","44,192.18","217,165.95"
管理费用,"7,486,725.38","14,308,133.55","23,872,268.42","26,135,001.31","7,949,030.55","15,909,947.19","24,159,917.15","33,860,988.96","5,641,261.58","13,450,773.30","20,721,475.91","28,838,105.35","5,804,100.70","13,382,213.97","22,465,448.78","35,173,712.32","7,011,337.72","19,902,083.53","31,014,630.64","44,712,295.26","7,125,398.57","15,742,546.33","23,742,118.08","41,570,337.94","15,356,180.31","27,347,472.76","45,445,352.84","80,500,660.34","17,713,450.09","34,237,715.33","51,376,971.18","73,386,607.65","14,587,437.76","22,155,882.59","33,618,354.41","59,263,017.02","16,034,809.30","33,693,927.74","44,236,679.18","57,216,424.62","11,474,809.00","25,866,435.73","38,004,923.36"
其中:非流动资产处置净损失,,,,,,,,,,,,"54,788.19",,,,,,,,"7,711.67",,,,"59,441.69",,,,"578,401.17",,,,"24,449.12",,,,"6,939.41",,,"6,015.44","12,755,995.18",,,"1,626.55"
