科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"354,446,731.93","417,136,308.79","559,774,311.34","434,646,430.00","437,235,740.38","505,195,531.64","466,984,947.17","1,014,250,514.74","747,782,054.46","539,683,230.73","700,918,015.41","413,142,873.42","469,348,955.27","576,446,644.49","583,261,550.41","673,789,791.59","532,589,380.72","361,293,387.68","404,018,405.15","512,797,640.59","376,314,030.47","310,825,329.95","325,173,984.38","532,797,613.17","453,744,211.72","591,695,684.69","313,192,104.41","317,136,775.20","288,364,925.04","153,661,670.49","116,300,794.95","126,840,460.33","491,955,057.44","261,368,054.03","182,375,079.40","334,973,371.68","124,552,710.25","109,640,709.67","139,575,998.03","223,025,602.47","180,512,258.44","181,818,760.52","133,235,643.14","123,748,644.37","70,896,003.65"
短期借款,"1,156,305,814.04","1,465,920,906.60","1,638,456,439.21","1,760,624,579.20","1,454,426,681.20","1,547,028,961.68","2,058,618,416.99","2,417,862,895.65","2,030,282,976.28","1,693,940,687.81","2,373,281,235.21","2,119,628,940.64","2,224,707,472.41","2,391,190,412.09","2,781,276,137.63","2,483,272,656.67","2,461,209,891.03","2,150,835,328.85","1,466,119,252.83","1,564,215,386.57","1,516,463,830.24","1,474,952,473.84","1,369,992,883.73","439,085,906.37","322,658,860.54","363,549,500.54","450,039,500.54","531,131,216.49","377,000,000.00","370,000,000.00","271,000,000.00","305,570,000.00","351,650,000.00","345,455,000.00","319,202,000.00","340,710,000.00","347,457,220.00","340,376,320.00","302,544,520.00","350,772,800.00","350,000,000.00","350,000,000.00","349,000,000.00","344,000,000.00","344,000,000.00"
交易性金融资产,"14,494,184.14","6,701,608.14","1,116,193.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,"37,321,994.87","33,839,212.25","21,663,389.04","19,464,541.70","2,912,730.74","1,173,236.52","8,244,152.60","8,939,736.00","1,101,221.03","1,101,221.03","79,121.00","79,121.00",,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"269,548,078.54","96,548,078.54","6,560,361.54",,,"1,800,000.00",,,,,"160,000.00","573,458.11","60,000.00",,,"268,184.70",,,,"335,366.35",,"3,450,000.00","1,763,750.00","12,004,176.18","15,845,000.00","12,305,176.18","1,700,000.00","49,154.84",,,,,,,"10,000,000.00","1,050,000.00",,,,,,,,,"760,000.00"
应付票据,"326,678,481.63","280,000,000.00","576,570,000.00","206,681,138.04","551,000,000.00","414,360,000.00","495,160,000.00","201,963,559.06","340,963,559.06","340,250,000.00","137,750,000.00","148,526,434.77","157,000,000.00","218,644,527.80","189,764,527.80","182,550,000.00","277,680,000.00","82,023,348.65","77,298,344.36","130,064,587.33","146,271,338.30","64,431,687.16","46,197,438.56","32,513,667.28","7,622,288.73","19,361,758.89","29,175,188.18","2,200,000.00",,"12,978,765.00","2,801,349.95",,"10,560,000.00","20,313,821.75","20,433,274.72",,,"1,975,680.00","9,395,736.00","32,720,056.00","25,622,634.43","5,899,878.37","8,643,719.54","1,965,675.60",
应收账款,"442,337,000.26","401,748,921.80","498,467,734.25","461,329,223.54","679,092,111.10","621,949,803.35","545,328,204.40","886,958,291.87","803,761,306.06","447,384,922.38","612,005,040.53","767,855,248.95","881,741,445.60","781,146,256.25","714,918,652.74","468,490,721.26","585,716,511.87","633,259,595.37","601,835,220.52","377,594,640.12","432,623,757.06","468,664,146.81","485,219,989.60","236,114,621.76","189,637,494.33","280,357,951.92","267,636,715.12","136,501,150.67","147,520,616.87","127,402,303.71","117,208,940.58","110,817,716.51","84,269,453.02","114,675,800.95","125,188,756.01","151,501,183.06","153,019,595.13","99,323,445.63","145,105,447.52","183,234,415.05","114,646,905.96","115,849,511.47","128,629,151.04","136,145,244.48","104,912,286.23"
应付账款,"518,455,568.23","144,089,355.16","233,907,184.33","500,785,388.48","176,448,727.03","209,507,265.47","169,622,182.53","331,539,558.19","177,104,156.39","174,443,936.36","627,699,477.87","485,417,324.85","339,839,491.67","407,876,743.91","424,806,582.61","290,934,317.53","252,064,838.02","319,133,243.69","889,421,138.03","746,188,074.19","599,199,176.36","720,576,766.99","566,333,802.90","216,943,750.99","177,703,181.07","207,071,607.94","232,350,226.45","153,244,282.48","872,754,986.69","641,945,667.72","784,115,467.06","517,095,040.34","404,695,901.23","487,730,784.80","681,833,561.24","720,218,321.75","528,545,309.52","557,196,766.98","823,877,945.90","599,017,378.71","556,657,710.65","514,253,006.90","485,769,282.42","388,715,975.39","247,745,818.82"
预付款项,"233,962,566.28","395,555,252.25","278,519,375.88","214,411,079.67","347,527,962.10","367,892,925.86","313,612,707.49","91,439,473.17","610,023,518.46","833,150,006.60","494,985,309.69","365,517,948.62","464,587,549.94","474,471,443.70","386,740,163.87","98,423,936.16","170,517,119.74","227,151,709.52","251,730,831.25","50,594,851.18","83,674,338.54","97,260,831.63","61,319,607.61","46,369,983.96","83,711,770.33","96,518,552.11","122,945,190.82","42,099,826.76","42,407,458.49","128,822,626.36","69,859,808.88","16,381,316.04","9,912,674.55","147,572,177.22","62,706,294.78","15,676,321.22","16,312,986.71","35,669,578.92","39,114,922.54","15,567,653.68","12,076,299.02","38,678,114.67","33,961,142.50","13,320,019.16","13,441,824.56"
预收款项,"13,189,716.59","72,653,968.81","160,727,278.91","78,726,912.13","77,409,467.89","76,499,340.79","17,609,159.26","38,405,454.30","41,085,424.48","38,378,212.89","34,270,630.64","55,744,924.68","69,493,697.18","66,440,565.78","23,112,915.71","13,864,647.81","19,787,135.33","23,336,927.36","30,672,760.94","14,626,714.99","108,859,928.42","25,009,140.72","58,935,612.49","39,059,812.88","52,623,363.07","55,592,554.40","48,762,512.84","19,579,955.51","20,047,732.18","14,891,243.80","12,659,218.97","5,030,120.71","7,187,309.34","11,593,244.71","14,436,027.76","26,895,616.83","4,102,523.40","5,812,048.39","6,061,402.80","56,972,010.42","19,433,744.73","11,615,823.81","44,556,732.59","52,105,124.90","148,678,614.38"
