科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"6,906,141.66","4,138,815.05","8,816,457.75","10,746,970.45","12,622,139.05","11,412,171.82","15,692,773.50","15,630,336.56","12,075,244.15","8,809,482.57","14,232,972.35","18,222,777.02","17,255,289.07","3,532,667.68","6,255,197.38","6,106,595.93","8,422,102.48","4,702,388.93","9,142,882.25","10,205,850.16","9,363,347.68","4,037,170.60","6,797,493.83","7,569,309.55","4,894,579.86","6,731,625.27","7,769,913.23","88,252,796.14","108,028,824.78"
应付职工薪酬,"11,208,524.38","12,920,573.06","20,120,798.19","6,225,854.13","2,891,633.67","22,232,174.12","6,447,877.58","7,807,230.26","3,473,939.03","24,538,936.02","8,015,588.58","7,362,295.87","6,883,489.09","6,629,895.19","4,647,120.31","4,657,958.43","1,251,791.24","5,087,516.56","5,641,670.25","4,540,316.06","4,325,220.56","14,735,359.07","3,098,432.00","3,116,742.91","1,298,673.61","7,021,905.95","1,249,841.30","2,664,318.18","1,833,174.71"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"26,467,964.47","24,833,285.93","18,158,920.82","7,399,027.18","18,447,254.50","42,058,640.07","5,115,523.06","12,638,592.68","18,132,863.51","42,576,128.03","9,983,581.77","16,726,059.12","12,843,485.41","23,433,633.68","8,669,048.71","12,633,264.78","7,536,840.23","21,203,008.53","3,962,795.36","2,142,250.84","2,211,000.11","9,862,437.36","406,436.25","-22,966.68","-422,981.77","7,606,571.16","569,550.22","3,786,388.21","2,728,135.42"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"5,078,018.86",,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"35,428,603.07","31,749,452.28","41,973,829.90","44,552,961.53","41,691,273.14","59,961,931.18","69,138,016.51","73,608,114.86","93,192,782.93","63,530,185.36","89,297,836.74","73,219,604.01","70,592,775.17","66,235,220.13","67,053,972.19","60,367,284.08","63,582,083.81","52,363,229.22","65,366,340.14","64,763,187.99","59,439,588.56","38,044,130.77","37,013,700.34","43,266,391.38","50,175,843.29","30,251,202.86","34,590,996.54","34,947,572.94","35,129,482.72"
其他应付款,"12,187,390.67","6,202,464.61","8,252,041.43","6,239,069.15","7,654,443.28","7,712,942.50","17,001,626.31","5,166,355.87","12,709,932.33","6,550,966.80","8,875,878.07","9,511,931.09","8,582,726.03","9,351,362.69","5,967,719.24","6,136,215.64","6,159,237.51","8,198,140.77","50,635,068.85","5,125,580.84","4,684,867.88","5,094,217.79","3,779,078.61","3,719,520.54","3,619,620.70","3,836,932.15","3,411,226.55","7,132,513.61","8,124,089.58"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,"6,583,846.29","6,500,660.46","5,579,323.48","5,677,886.29"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"318,685,113.64","300,647,769.86","387,161,295.87","383,796,778.54","411,690,050.08","908,897,531.03","771,697,305.23","743,560,656.53","819,527,448.67","848,181,681.06","793,851,380.39","806,993,537.71","839,747,779.60","944,978,202.38","844,603,777.85","857,218,059.90","847,049,847.54","757,476,330.88","756,863,284.76","647,502,057.80","613,447,235.22","608,663,195.96","537,885,352.62","504,319,739.45","476,288,891.43","552,559,660.64","556,894,674.46","558,106,968.38","561,092,021.44"
流动负债合计,"238,594,385.88","180,373,440.10","240,397,070.65","223,948,741.13","237,702,161.90","324,015,844.49","197,281,334.58","196,981,012.29","242,542,238.44","266,062,232.49","204,330,860.60","224,575,859.41","245,072,715.89","355,281,849.26","266,440,750.22","267,477,203.74","268,232,135.25","247,091,130.06","250,645,919.37","171,056,482.18","161,165,730.14","165,210,946.18","105,634,395.38","81,815,139.13","54,297,657.49","84,473,165.92","102,333,100.58","90,928,197.74","96,446,368.97"
可供出售金融资产,,,,,,,,,,,,,,,,,,"69,360,000.00","69,360,000.00","69,360,000.00","69,360,000.00","69,360,000.00","69,360,000.00","69,360,000.00","69,360,000.00",,,,
长期借款,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"9,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"14,471,069.82","11,941,645.05","17,992,418.38","17,298,749.26","17,298,749.26","16,915,934.20","16,915,934.20","16,915,934.20","16,915,934.20","16,915,934.20","16,915,934.20","16,915,934.20","16,915,934.20","16,915,934.20","16,915,934.20","16,915,934.20","16,901,126.40","16,418,106.84","16,220,068.27","16,043,524.24","15,732,552.22","15,227,467.98","15,018,287.54","14,820,716.07","14,493,878.94","103,696,471.46","106,112,931.15","101,610,465.11","106,899,898.82"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235,000.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"37,799,465.74","37,103,442.29","60,736,851.86","63,979,501.16","73,115,185.77","86,214,888.81","95,258,956.54","98,817,735.92","99,436,502.91","124,749,736.29","124,715,153.97","120,960,171.66","117,904,303.24","124,780,489.45","119,000,943.36","113,386,875.61","107,784,575.72","124,955,153.56","120,669,497.11","118,701,864.04","114,246,051.52","99,354,311.31","93,591,967.12","90,987,246.71","85,154,005.62","74,772,761.67","70,962,135.13","66,880,025.23","63,718,034.85"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"436,761.62","7,847,333.61","3,854,915.88","3,048,573.86","3,940,841.47","3,234,115.91","3,919,898.77","4,265,643.40","2,923,384.85","5,912,192.78","4,077,066.68","5,232,696.61","5,618,118.20","6,086,726.09","7,066,961.79","7,274,847.06","8,020,493.79","2,733,147.44","3,236,398.60","3,535,188.41","3,585,990.32","3,573,033.61","1,158,507.85","1,361,897.55","1,579,425.84","8,339,466.57","8,339,466.57","8,354,466.57","8,381,778.12"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,"182,930.68",,,,
非流动负债合计,"9,000,000.00",,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,,,,,,,,,,,,,,,,,,,,,"235,000.00"
固定资产清理,,,,,,,,,"30,700.85",,"33,295.49",,,,,,,,,,,,,,,,,,
负债合计,"247,594,385.88","180,373,440.10","245,397,070.65","228,948,741.13","242,702,161.90","329,015,844.49","197,281,334.58","196,981,012.29","242,542,238.44","266,062,232.49","204,330,860.60","224,575,859.41","245,072,715.89","355,281,849.26","266,440,750.22","267,477,203.74","268,232,135.25","247,091,130.06","250,645,919.37","171,056,482.18","161,165,730.14","165,210,946.18","105,634,395.38","81,815,139.13","54,297,657.49","84,473,165.92","102,333,100.58","90,928,197.74","96,681,368.97"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"66,100,000.00","85,820,000.00","85,820,000.00","85,820,000.00","85,820,000.00","114,430,000.00","114,430,000.00","114,430,000.00","114,430,000.00","114,430,000.00","114,430,000.00","171,645,000.00","171,645,000.00","171,645,000.00","171,645,000.00","171,645,000.00","274,632,000.00","274,632,000.00","274,632,000.00","411,948,000.00","411,948,000.00","411,948,000.00","411,948,000.00","411,948,000.00","411,948,000.00","411,948,000.00","411,948,000.00","411,948,000.00","411,948,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"5,534,724.36","29,193,000.00","29,193,000.00","29,193,000.00","29,193,000.00","386,122,870.00","386,122,870.00","386,122,870.00","386,122,870.00","386,122,870.00","386,122,870.00","328,907,870.00","328,907,870.00","328,907,870.00","328,907,870.00","328,907,870.00","225,920,870.00","225,920,870.00","225,920,870.00","88,604,870.00","88,604,870.00","88,604,870.00","88,604,870.00","88,604,870.00","88,604,870.00","88,604,870.00","88,604,870.00","88,604,870.00","88,604,870.00"
无形资产,"5,340,192.43","5,480,495.29","9,871,445.12","9,624,313.08","9,538,651.51","9,792,145.56","9,863,989.46","9,714,641.83","9,543,304.18","10,862,060.51","10,672,574.28","10,454,647.47","10,293,601.81","10,133,374.22","9,982,082.55","9,830,790.88","9,751,936.19","22,225,674.03","22,009,787.20","21,902,251.97","21,734,454.57","21,574,844.53","18,277,263.90","18,166,232.59","18,132,944.13","17,954,367.31","17,847,765.68","17,735,975.37","17,624,185.06"
盈余公积,"2,962,163.98","10,240,121.81","14,871,137.42","14,871,137.42","14,871,137.42","19,873,540.65","19,873,540.65","19,873,540.65","19,873,540.65","26,226,831.97","26,226,831.97","26,226,831.97","26,226,831.97","28,525,742.27","28,525,742.27","28,525,742.27","28,525,742.27","28,680,482.00","28,680,482.00","28,680,482.00","28,680,482.00","28,680,482.00","28,680,482.00","28,680,482.00","28,680,482.00","31,237,368.25","31,237,368.25","31,237,368.25","31,237,368.25"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"9,379,366.40","9,379,366.40",,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"45,927,861.22","68,347,963.11","107,449,913.02","121,118,515.24","145,153,455.59","174,842,294.22","179,578,931.82","154,890,604.33","183,043,681.33","213,557,623.83","218,519,292.24","207,752,952.34","216,324,853.24","221,530,236.53","204,944,843.35","210,295,561.13","197,591,211.16","221,624,270.84","202,144,545.09","172,417,739.10","143,390,028.83","117,912,789.55","95,267,340.05","83,839,622.48","77,149,553.71","139,879,354.51","125,547,244.84","125,691,667.86","128,020,703.53"
长期待摊费用,"99,581.24","1,837,798.99","2,618,270.73","1,989,066.94","1,694,121.01","1,399,175.06","1,352,537.06","1,508,649.06","1,401,186.06","2,205,023.40","2,042,351.28","1,898,518.13","1,849,786.31","5,732,023.89","5,665,557.88","5,006,670.75","4,739,838.96","4,603,053.09","4,445,768.25","5,852,195.55","5,554,932.17","2,018,890.05","1,895,434.51","2,012,402.86","1,490,778.94","4,655,831.09","4,774,189.10","4,846,181.99","9,036,396.13"
少数股东权益,"18,278,018.86","263,326.47","-189,563.82","45,371.33","-202,373.52","238,607.92","187,766.33",,,,,,,,"-118,181.53","-250,500.55","-367,892.06","2,111,673.62","13,808,076.29","13,452,056.92","13,225,393.93","13,342,117.60","12,957,935.79","12,648,452.12","12,439,771.21","12,299,118.75","11,731,503.04","14,506,617.63","15,462,197.53"
递延所得税资产,"185,603.41",,"306,359.43","259,782.28","259,782.29","969,043.64","969,043.64","996,919.15","996,919.15","1,736,929.19","1,736,929.19","1,773,412.07","1,773,412.07","3,012,470.58","3,012,470.58","3,316,428.64","2,724,801.36","4,183,782.71","4,183,782.71","4,372,095.49","4,372,095.49","6,989,065.42","6,989,065.42","7,655,090.08","7,655,090.08","7,722,982.22","7,722,982.22","6,612,179.28","6,612,179.28"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"67,712,040.66","73,590,081.63","95,380,261.40","96,199,986.58","105,847,331.31","118,525,303.18","128,280,359.67","132,219,523.56","131,247,932.20","162,381,876.37","160,193,305.09","157,235,380.14","154,355,155.83","166,661,018.43","161,643,950.36","155,731,547.14","149,922,772.42","244,478,917.67","240,125,302.14","239,767,119.70","234,586,076.29","218,097,612.90","206,290,526.34","204,363,585.86","198,049,054.23","217,141,880.32","215,759,469.85","206,039,293.55","212,272,472.26"
所有者权益(或股东权益)合计,"138,802,768.42","193,864,411.39","237,144,486.62","251,048,023.99","274,835,219.49","698,406,989.72","702,696,330.32","678,799,167.80","708,233,142.43","744,501,324.94","749,713,824.88","739,653,058.44","749,030,219.54","756,357,371.55","739,806,977.99","745,472,403.30","728,740,484.71","754,864,118.49","746,342,667.53","716,212,695.32","686,867,581.37","661,549,862.68","638,541,483.58","626,868,186.18","620,040,288.17","685,228,375.04","670,321,043.73","673,218,064.19","676,683,124.73"
资产总计,"386,397,154.30","374,237,851.49","482,541,557.27","479,996,765.12","517,537,381.39","1,027,422,834.21","899,977,664.90","875,780,180.09","950,775,380.87","1,010,563,557.43","954,044,685.48","964,228,917.85","994,102,935.43","1,111,639,220.81","1,006,247,728.21","1,012,949,607.04","996,972,619.96","1,001,955,248.55","996,988,586.90","887,269,177.50","848,033,311.51","826,760,808.86","744,175,878.96","708,683,325.31","674,337,945.66","769,701,540.96","772,654,144.31","764,146,261.93","773,364,493.70"
负债和所有者(或股东权益)合计,"386,397,154.30","374,237,851.49","482,541,557.27","479,996,765.12","517,537,381.39","1,027,422,834.21","899,977,664.90","875,780,180.09","950,775,380.87","1,010,563,557.43","954,044,685.48","964,228,917.85","994,102,935.43","1,111,639,220.81","1,006,247,728.21","1,012,949,607.04","996,972,619.96","1,001,955,248.55","996,988,586.90","887,269,177.50","848,033,311.51","826,760,808.86","744,175,878.96","708,683,325.31","674,337,945.66","769,701,540.96","772,654,144.31","764,146,261.93","773,364,493.70"
