科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"14,004,474.69","72,568,064.30","47,827,438.78","43,008,978.58","32,762,044.97","247,278,055.26","194,191,503.38","205,571,680.67","126,922,960.40","101,548,015.77","70,475,716.97","64,836,272.84","38,687,144.81","20,579,235.08","16,221,523.97","41,471,986.37","8,318,794.70","251,080,421.76","318,401,011.79","600,006,236.62","390,670,463.72","1,097,995,510.69","1,831,538,295.84","1,790,850,662.27","1,362,496,065.14","2,097,107,122.83","4,667,769,325.67","2,351,971,134.63","2,311,437,634.40","3,236,420,258.81","3,320,842,728.79","3,755,109,796.78","2,630,577,496.19","4,228,909,530.42","4,686,714,306.29"
短期借款,"24,700,000.00","53,000,000.00","55,000,000.00","90,000,000.00","98,000,000.00","92,000,000.00","34,000,000.00","93,800,000.00","46,800,000.00","83,700,000.00","88,800,000.00","103,851,895.00","99,655,209.20","95,500,000.00","118,500,000.00","165,900,000.00","169,800,000.00","88,257,000.00","215,968,000.00","262,956,920.00","233,607,310.00","308,812,120.00","557,285,640.00","881,839,600.00","576,194,900.00","440,707,000.00","417,889,500.00","497,760,000.00","645,565,300.00","617,902,200.00","507,812,100.00","787,446,600.00","1,200,839,200.00","1,270,023,200.00","1,139,308,500.00"
交易性金融资产,,,,,,,,,"453,159.56",,,,,,,,,,,,,,,,,,,,,,,,,,"125,383,184.65"
交易性金融负债,,,,,,"355,724.48","355,724.48","730,690.40",,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"9,405,000.00","25,423,017.64","31,981,043.18","35,587,878.80","12,757,900.00","22,312,559.83","16,000,000.00","18,187,897.66","24,276,999.31","43,423,017.51","20,689,692.08","29,885,341.18","45,477,204.72","47,956,113.21","35,684,253.01","17,691,288.00","20,962,954.84","23,403,309.00","13,978,309.00","200,000.00","2,000,000.00","1,603,236.00","453,236.00","2,000,000.00",,,,,,"67,073,690.97","21,036,451.39","29,137,840.00","26,343,364.90",,"8,500,000.00"
应付票据,,,,"10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"52,406,831.37","56,711,685.66","85,763,375.26","108,667,881.55","139,734,019.04","137,339,961.81","125,190,978.97","136,801,805.53","146,049,426.67","149,891,893.51","162,807,499.24","157,863,462.93","155,506,674.34","159,892,512.95","188,169,221.59","194,780,124.55","195,812,579.99","694,389,618.53","600,974,979.74","587,266,065.73","641,498,947.98","677,641,948.39","661,517,128.33","1,154,731,850.00","1,356,717,514.08","1,931,973,642.06","1,732,091,422.03","1,469,841,911.40","1,659,027,537.62","1,594,445,406.16","1,306,321,608.33","1,618,855,121.26","1,651,284,250.06","1,964,387,314.46","2,525,353,389.41"
应付账款,"39,546,050.83","50,412,462.61","88,025,828.90","91,154,078.90","94,945,151.98","100,627,336.38","95,882,509.16","100,996,466.31","103,795,428.63","123,442,548.90","92,382,933.82","114,483,798.34","106,746,803.90","120,027,608.38","132,172,535.52","122,609,909.15","114,847,416.11","41,969,118.03","12,018,061.60","8,775,827.62","6,127,596.81","18,058,549.33","7,204,877.11","356,308,195.67","354,823,405.92","727,015,904.91","670,995,144.15","619,417,420.20","548,840,907.76","489,256,637.85","307,129,537.82","486,783,838.30",,"393,093,209.69",
预付款项,"4,533,183.80","2,456,153.23","2,721,861.49","21,191,504.98","3,657,004.00","13,471,715.28","19,591,128.90","21,390,895.02","33,830,383.82","10,137,190.42","12,096,106.29","2,506,105.63","2,908,972.96","1,832,690.13","2,128,915.26","1,352,444.90","47,702.82","48,508,195.08","80,045,662.73","62,906,326.00","74,390,247.51","93,035,971.27","483,768,148.63","306,274,522.03","431,904,186.73","483,284,826.80","576,181,031.31","806,190,174.69","1,119,291,992.03","851,647,800.91","860,704,592.10","908,748,669.63","1,059,306,741.57","789,742,189.00","815,596,551.26"
预收款项,"188,585.17","302,756.20","538,917.77","147,291.47","51,269.97","65,690.27","322,339.17","122,414.97","1,347,405.91","180,425.77","1,183,727.84","776,434.47","604,002.15","919,204.67","922,231.24","198,713.47","1,445,200.16","79,743,470.20","112,585,831.68","51,963,283.56","72,428,617.26","51,234,091.60","77,290,862.66","172,784,175.87","278,192,627.38","162,780,810.91","215,441,062.00","506,549,664.41","904,833,034.59","528,906,796.04","518,683,129.53","443,851,458.83","623,267,853.83","409,415,742.22","499,523,207.92"
其他应收款,"3,072,037.96","1,550,664.16","525,436.31","932,085.60","849,780.25","919,037.10","4,750,258.02","1,783,307.85","2,287,295.41","2,598,781.70","2,591,318.97","2,848,708.16","2,646,325.22","3,147,195.60","3,219,252.55","2,574,711.26","3,209,002.79","11,553,350.23","21,198,269.60","32,674,813.93","22,556,466.52","110,387,386.69","114,364,176.89","81,203,841.51","83,623,489.71","88,290,268.14","115,022,428.69","121,233,683.13","139,492,897.19","156,707,736.90","99,423,976.96","50,935,693.51","795,472,420.52","120,918,502.55","140,857,466.78"
应付职工薪酬,"6,110,507.38","8,842,674.41","9,257,537.87","6,772,742.94","7,665,333.27","10,028,172.54","5,734,906.97","6,513,379.77","7,535,912.80","12,160,736.66","7,866,476.76","8,980,689.64","11,042,230.21","13,556,292.76","10,479,781.26","13,129,894.76","10,800,876.52","9,248,712.42","8,255,797.77","8,828,052.38","9,291,773.97","9,244,269.41","6,807,395.69","188,054,188.81","272,619,071.04","405,225,199.62","328,849,137.05","479,610,386.23","566,615,895.39","471,789,552.86","244,047,471.68","235,366,501.74","201,807,203.71","331,631,357.07","272,257,369.12"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"16,742,068.45","9,015,220.01","4,168,220.35","6,485,930.10","3,750,509.58","4,602,284.98","5,816,895.36","6,923,821.33","4,062,758.47","120,520.60","273,817.35","2,455,522.15","4,020,923.19","1,090,385.88","1,226,348.46","1,778,183.99","677,604.86","86,277,756.16","48,672,004.83","47,324,025.53","73,429,667.73","141,472,402.01","94,673,933.78","137,611,256.50","159,174,001.10","326,179,004.78","260,463,718.11","237,408,897.38","157,135,846.17","370,952,919.52","253,137,527.16","208,683,175.52","256,811,177.76","331,871,477.67","319,155,664.36"
应收利息,,,,,,,"1,567,708.33","1,266,756.46","1,212,750.00",,"321,041.67",,,,,,,,,,"2,221,393.27","3,804,835.60","5,121,887.97","5,059,757.15","10,057,643.17","7,540,772.86","7,698,029.62","7,661,127.96","9,929,138.36","10,516,878.46","12,563,186.58","6,287,856.13",,"6,503,929.72","9,783,401.54"
应付利息,"37,537.00","44,302.50","54,800.00","54,090.28","162,723.15","170,452.64","54,528.00","175,093.33","73,156.95","142,861.37","175,292.08","156,178.70","153,839.08","157,339.01","204,392.22","248,334.89","308,493.33","672,540.66","883,986.64","1,424,816.89","1,691,293.30","1,813,123.19","7,783,148.50","13,041,191.64","3,331,619.27","4,830,713.16","13,150,374.78","19,761,659.08","28,314,948.71","2,958,763.74","11,208,788.19","2,910,722.09",,"2,177,870.94","1,923,334.24"
应收股利,,,,"800,000.00",,,,,,,,"750,000.00",,,"1,875,000.00","1,875,000.00",,,,,,,,,,,,"60,000,000.00",,,,,,,
应付股利,,,,,,,,,,,,,,,,,,"44,379,859.34","44,379,859.34","25,410,228.34","48,228.34","48,228.34","48,228.34",175.64,175.64,175.64,175.64,175.64,175.64,175.64,175.64,175.64,,175.64,175.64
存货,"33,627,332.91","40,481,292.69","65,273,629.19","71,431,028.19","75,356,067.10","83,681,624.36","90,281,572.89","87,811,779.56","86,122,044.93","84,175,956.19","99,088,358.91","91,721,230.76","89,345,728.22","114,351,476.57","134,118,969.23","147,069,310.30","162,506,036.57","451,585,539.58","501,373,711.24","467,399,413.03","473,241,406.94","344,346,254.76","470,773,877.09","620,075,762.06","740,284,677.19","495,980,789.74","628,497,610.50","1,050,892,545.20","1,481,155,674.60","1,575,567,362.33","1,872,064,240.53","2,087,758,312.83","2,379,902,999.12","2,141,799,939.49","2,088,725,236.67"
其他应付款,"21,795,044.42","5,532,505.76","3,988,450.49","3,781,216.52","3,560,819.05","6,068,448.61","4,952,640.44","3,674,662.75","2,342,127.63","5,405,024.80","2,629,185.27","5,042,011.77","5,119,358.52","6,789,342.62","5,026,161.17","8,593,496.44","5,678,230.43","208,893,398.07","232,276,625.51","116,224,959.28","116,258,582.86","494,642,045.50","133,827,997.93","574,310,863.72","417,422,252.87","414,131,832.44","246,319,167.49","322,461,683.07","336,440,569.30","350,026,181.69","252,512,194.48","1,101,179,060.63","232,558,682.37","254,465,999.97","229,472,391.10"
