科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"45,869,037.62","68,234,655.32","57,976,045.07","56,138,678.61","36,711,556.59","52,828,773.48","46,838,800.00","40,118,447.14","39,445,406.16","23,002,218.10","38,400,113.28","83,825,905.44","62,481,118.06","69,186,185.32","51,389,991.57","58,981,425.12","47,264,107.73","56,071,364.03","3,474,193,246.34","3,574,279,930.71","3,387,757,194.65","2,748,741,267.34","3,818,033,882.92","5,556,479,361.60","6,885,939,735.48","8,738,323,053.57","10,026,948,380.13","9,943,755,630.76","11,191,633,008.38","17,723,399,681.27","16,129,540,797.51","16,193,922,419.66","19,711,973,089.84","25,237,664,671.72","30,711,965,219.20","36,801,674,322.00","38,489,360,469.62","39,792,330,790.91","40,731,013,451.39","45,503,088,103.30","48,705,456,796.56","61,056,544,237.90","48,357,836,262.59","68,104,884,888.26","48,003,177,041.98","42,588,738,104.77","37,907,279,923.65","47,281,783,657.02","47,480,726,321.22"
短期借款,"40,000,000.00","55,000,000.00","55,000,000.00","55,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","40,000,000.00","35,000,000.00","20,000,000.00","18,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,"215,900,000.00","289,000,000.00","294,000,000.00","444,000,000.00","484,000,000.00","670,000,000.00","2,110,000,000.00","2,896,900,000.00","2,918,900,000.00","3,394,600,000.00","5,792,600,000.00","9,837,529,688.00","7,888,029,688.00","7,938,000,000.00","10,945,641,000.00","10,965,641,000.00","9,997,045,590.00","7,008,404,590.00","4,240,555,320.00","2,720,000,000.00","775,000,000.00","300,000,000.00","820,000,000.00","1,566,584,000.00","4,155,859,000.00","6,845,781,500.07","2,946,482,250.00","7,228,383,500.00","5,650,343,000.00","4,181,911,000.00","16,255,781,000.00"
交易性金融资产,,,,,,,,,,,,,,,,"1,626,370.00","1,525,302.81",,"581,683.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,665,643.00","1,466,135.90","1,310,786.50","970,000.00","340,000.00","3,420,000.00","1,913,602.20",,,"320,000.00",,"820,000.00","50,000.00","1,641,236.73","3,250,820.30","1,405,000.00","500,000.00","5,654,187.97",,,,,,"1,100,000.00","1,100,000.00",,,,,,"3,970,000.00",,,,,"1,892,000.00","1,892,000.00",,,"60,000.00",,"70,000.00","40,000.00",,,,,,
应付票据,"6,879,333.00","11,179,197.50","15,441,793.50","12,765,159.00","5,531,564.50","3,284,858.98","1,380,640.00",,,"398,420.00","3,504,138.00",,,,,,,,"100,000,000.00",,,"71,000,000.00","71,000,000.00","20,000,000.00","911,000,000.00","891,000,000.00","670,000,000.00","450,000,000.00","550,000,000.00","1,516,660,000.00","1,957,884,940.96","2,099,403,324.00","2,448,004,283.49","1,189,161,377.55","1,255,086,874.67","1,820,633,855.40","1,084,401,380.18","511,702,725.30","683,354,212.00","1,296,416,549.67","1,977,894,580.27","4,624,128,051.19","5,957,236,204.28","8,467,028,435.64","10,374,064,081.95","8,621,030,189.13",,"9,128,556,012.41",
应收账款,"56,048,090.18","71,085,636.32","65,803,550.38","46,664,410.16","40,489,362.82","47,857,568.26","35,180,919.41","38,879,628.65","26,656,317.52","32,394,829.60","25,085,978.97","18,879,242.62","14,494,136.82","21,202,758.23","25,642,417.62","28,103,452.31","27,397,613.02","35,610,421.67","795,359,884.62","305,516,919.51","802,414,601.15","1,075,637,501.77","1,198,581,536.43","1,411,017,303.86","1,788,751,778.24","1,955,870,006.54","1,646,309,353.96","1,744,285,741.59","2,071,976,626.08","3,685,732,604.34","4,824,178,675.73","5,137,478,783.26","6,636,245,246.17","8,680,395,647.73","7,814,526,666.74","7,177,477,339.32","10,326,786,555.76","12,919,549,338.35","12,466,974,203.11","9,500,775,321.78","13,246,948,404.83","17,777,867,722.30","17,099,072,641.12","18,910,317,711.12","24,318,286,958.66","28,145,407,994.72","31,462,931,412.04","34,437,662,054.65","38,478,979,993.44"
应付账款,"49,561,354.00","53,493,434.71","53,520,702.21","59,882,486.33","56,696,958.25","62,932,754.63","61,850,760.84","42,219,759.51","33,097,874.12","22,127,897.90","28,084,953.89","28,165,276.03","22,389,023.78","30,757,091.66","47,476,402.58","49,181,827.53","47,749,277.74","55,923,063.97","578,472,023.68","816,062,304.02","701,117,064.23","1,022,549,226.35","1,035,374,781.54","2,677,974,632.02","1,666,773,145.95","4,175,972,642.08","2,987,323,492.19","5,815,528,326.06","3,599,377,859.27","6,413,423,103.00","6,063,652,340.98","11,790,980,058.50","7,171,499,948.50","11,969,696,109.44","10,062,461,530.99","16,026,913,746.76","11,062,103,105.88","15,815,439,253.59","13,756,911,072.19","20,425,430,164.98","15,492,726,386.47","18,546,557,155.05","14,930,701,674.39","25,422,040,582.96","17,014,190,346.07","25,820,625,027.30",,"32,938,065,057.51",
预付款项,"52,631,157.55","59,678,852.72","60,650,896.99","22,068,534.90","29,525,257.64","23,690,586.85","27,953,809.88","14,693,822.21","15,218,336.92","11,863,374.59","12,897,619.87","15,844,964.70","8,179,974.60","8,774,893.21","5,601,378.88","4,671,659.20","3,925,738.46","1,953,460.40","1,287,795,644.35","1,506,495,760.10","955,310,694.63","1,130,391,330.64","1,465,905,803.47","1,300,235,316.64","2,511,930,915.35","1,624,078,142.90","2,456,464,167.27","2,396,250,874.91","3,507,727,459.72","3,899,828,213.64","4,349,538,574.64","2,983,323,322.61","3,705,456,822.09","3,147,137,141.37","3,330,900,376.65","2,539,358,403.21","6,364,351,787.64","5,044,918,477.45","8,425,178,580.73","3,551,329,933.91","6,408,624,579.89","5,409,851,313.78","11,214,756,174.58","1,620,448,175.48","3,056,261,403.04","5,335,343,537.18","4,671,090,576.63","3,200,794,205.56","5,384,702,317.87"
预收款项,"19,194,506.44","35,550,036.24","37,415,987.89","21,346,304.48","26,660,614.52","39,373,954.21","46,839,368.75","22,210,796.13","16,102,380.15","18,282,384.19","14,709,004.24","12,474,969.84","19,878,480.26","41,470,444.88","46,482,164.31","21,520,547.12","27,474,569.24","29,247,515.17","16,065,054,311.33","16,964,773,679.36","19,534,703,335.72","21,039,871,908.74","23,542,728,701.73","24,252,734,043.20","28,682,403,634.87","29,686,655,749.16","32,579,737,884.51","34,981,381,970.43","39,883,042,343.62","43,178,511,323.00","43,295,610,017.96","43,979,667,063.21","50,754,853,278.86","55,426,063,343.71","60,029,203,715.97","67,254,508,831.97","77,629,640,193.15","88,560,706,770.40","106,056,879,971.43","102,548,395,448.16","120,947,318,069.36","133,060,181,913.62","136,198,399,024.85","132,476,321,299.94","142,620,741,921.28","143,314,719,208.16","152,535,826,769.16","137,511,828,747.80","145,638,975,860.94"
