科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"29,838,461.95","33,545,728.44","50,030,849.52","21,105,814.06","43,265,648.66","68,033,400.37","102,586,090.77","36,839,694.07","64,807,984.38","97,324,577.54","141,036,409.27","60,380,542.27","110,047,446.29","161,574,493.17","217,248,189.06","93,355,379.41","160,091,104.90","227,085,220.58","298,563,776.91","101,355,025.51","173,081,128.09","242,438,366.78","310,522,060.86","99,213,529.46","170,588,245.25","245,387,701.06","324,605,123.53","105,043,965.14","179,733,141.63","254,157,898.89","330,990,827.70","107,115,015.78","182,468,174.97","260,135,992.58","342,272,386.65","140,663,484.35"
取得借款收到的现金,"108,400,000.00","185,087,356.44","260,019,955.46","180,068,073.17","251,836,446.49","485,797,062.84","586,950,818.92","212,427,184.18","378,916,460.12","564,920,494.69","743,566,998.31","80,240,076.22","260,974,793.72","634,819,640.00","752,568,335.63","530,404,636.89","1,975,277,106.98","4,024,821,274.83","4,658,231,675.08","495,838,045.55","1,098,072,803.19","1,489,459,699.59","1,681,809,976.01","120,000,000.00","454,587,676.00","554,587,676.00","554,587,676.00","20,000,000.00","325,000,000.00","380,000,000.00","380,000,000.00",,"115,966,750.00","360,966,750.00","360,966,750.00",
支付的各项税费,"5,015,039.53","12,818,272.92","22,995,077.80","10,099,189.54","16,966,562.67","20,352,820.65","28,039,748.32","15,258,560.55","22,093,164.05","41,455,265.30","51,192,016.18","15,016,714.73","33,701,087.84","45,711,091.70","63,120,115.43","16,601,858.32","44,527,247.26","57,695,517.99","67,932,482.27","29,282,977.96","56,367,452.75","76,125,851.06","107,552,128.32","35,695,555.68","83,445,744.30","104,159,665.16","125,370,275.04","37,647,644.47","93,143,367.62","109,541,358.08","124,784,855.21","31,158,522.56","80,690,460.16","105,763,615.80","145,631,731.39","26,122,913.39"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"38,556,237.50","50,193,774.47","88,035,317.92","19,431,323.87","49,193,109.06","103,813,232.80","96,879,038.77","21,834,420.33","51,125,863.48","86,443,839.84","114,052,258.99","35,428,514.29","65,770,587.81","99,966,825.56","138,540,588.34","93,262,938.69","74,553,463.18","132,600,070.29","249,520,296.93","54,028,070.18","113,482,722.55","160,076,158.06","224,453,324.23","48,907,962.85","93,662,732.51","137,338,961.74","184,686,387.89","48,962,113.14","128,220,870.29","185,979,121.13","250,285,611.75","59,140,980.91","102,425,749.94","162,516,367.43","302,603,458.26","61,271,512.90"
筹资活动现金流入小计,"108,400,000.00","185,087,356.44","260,019,955.46","180,068,073.17","990,452,446.49","1,224,413,062.84","1,317,397,656.09","212,427,184.18","378,916,460.12","564,920,494.69","743,566,998.31","80,240,076.22","260,974,793.72","634,819,640.00","752,568,335.63","530,404,636.89","1,975,277,106.98","4,029,921,274.83","4,663,331,675.08","495,838,045.55","1,098,072,803.19","1,504,459,699.59","1,699,249,976.01","120,000,000.00","454,587,676.00","554,587,676.00","554,587,676.00","20,000,000.00","325,000,000.00","380,000,000.00","380,000,000.00","1,801,600.00","117,768,350.00","363,768,350.00","364,968,350.00","1,245,000.00"
经营活动现金流出小计,"359,152,566.35","345,814,762.39","595,628,698.32","217,513,790.54","415,229,398.46","690,293,186.28","795,561,539.21","190,605,922.15","391,002,946.79","565,441,230.61","805,962,255.53","275,140,981.09","561,507,125.84","950,468,646.61","1,328,763,424.51","438,270,238.48","774,404,099.32","1,159,022,150.49","1,673,852,727.73","386,467,216.82","836,510,230.86","1,150,446,059.72","1,545,245,080.00","438,453,715.16","1,062,849,704.92","1,422,193,368.15","1,884,800,869.34","506,885,429.96","1,104,352,653.57","1,527,908,978.19","1,934,482,951.80","424,363,923.02","960,335,001.01","1,584,073,578.37","2,241,853,046.91","531,368,789.22"
偿还债务支付的现金,"100,000,000.00","136,390,409.35","237,675,396.87","90,337,933.03","246,186,687.81","338,638,398.08","571,235,293.37","119,091,239.17","302,285,140.75","526,150,015.25","732,472,415.25","131,302,122.94","214,602,524.71","459,497,038.40","709,091,726.29","422,661,404.73","1,622,662,192.26","3,688,864,251.44","4,310,027,478.00","579,163,708.26","1,228,676,107.53","1,724,478,990.99","2,097,836,167.52","117,842,253.39","217,842,253.39","387,842,253.39","572,429,929.39","100,000,000.00","100,000,000.00","250,000,000.00","440,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","307,326,500.00",
经营活动产生的现金流量净额,"11,274,133.34","8,577,086.96","57,669,729.12","-157,039,331.15","-232,590,657.18","-333,980,250.90","-122,841,051.37","-106,046,674.42","-169,261,879.17","-171,197,310.32","-8,263,608.48","-132,571,886.19","-116,456,617.32","-192,182,374.12","3,470,333.35","-124,995,559.55","-189,903,046.34","-232,884,320.26","-108,829,372.04","-134,054,761.76","-141,208,519.14","-130,896,658.28","292,113,667.88","-209,499,474.93","-269,761,917.02","-284,330,644.48","80,588,952.44","-256,051,709.88","-348,236,275.22","-200,604,831.08","186,347,367.38","-123,355,404.90","-227,974,555.95","-235,992,846.12","-11,194,290.75","-115,395,497.96"
分配股利、利润或偿还利息支付的现金,"3,763,701.67","9,582,473.38","5,295,260.17","1,502,696.71","3,855,691.37","6,884,920.99","9,505,601.76","2,742,462.14","27,726,618.37","31,625,841.27","33,350,923.05","783,077.30","16,127,499.28","18,010,651.85","20,390,340.83","2,330,445.17","26,460,537.96","30,886,199.64","33,977,546.93","2,987,536.12","26,631,012.97","29,094,028.61","31,094,521.32","759,392.50","24,712,352.67","27,124,818.24","29,077,791.39","1,111,939.15","15,270,332.13","18,479,077.31","21,589,470.41","2,261,769.55","15,167,416.47","19,579,380.33","24,546,769.62","1,055,711.44"
收回投资收到的现金,,"9,160.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,000,000.00","260,000,000.00","260,000,000.00","532,400,000.00",
支付其他与筹资活动有关的现金,,,"1,231,948.63",,,,,,,,,,"7,020,000.00","7,020,000.00","7,020,000.00",,,,"18,540,000.00",,,,,,,,,"1,590,000.00","1,590,000.00","1,590,000.00","1,590,000.00",,,,,
取得投资收益收到的现金,"34,640.00","5,264.00","43,200.00",,,,"86,400.00",,"64,800.00","64,800.00","64,800.00",,,"47,520.00","47,520.00","9,000.00","104,040.00","104,040.00","104,040.00",,,"47,520.00","247,520.00",,"77,760.00","677,760.00","677,760.00","900,000.00","982,080.00","982,080.00","1,782,080.00","1,246,767.12","2,890,089.27","3,836,902.21","6,534,931.67","1,000,000.00"
筹资活动现金流出小计,"103,763,701.67","145,972,882.73","244,202,605.67","91,840,629.74","250,042,379.18","345,523,319.07","580,740,895.13","121,833,701.31","330,011,759.12","557,775,856.52","765,823,338.30","132,085,200.24","237,750,023.99","484,527,690.25","736,502,067.12","424,991,849.90","1,649,122,730.22","3,719,750,451.08","4,362,545,024.93","582,151,244.38","1,255,307,120.50","1,753,573,019.60","2,128,930,688.84","118,601,645.89","242,554,606.06","414,967,071.63","601,507,720.78","102,701,939.15","116,860,332.13","270,069,077.31","463,179,470.41","22,261,769.55","35,167,416.47","39,579,380.33","331,873,269.62","1,055,711.44"
处置固定资产、无形资产和其他长期资产收回的现金净额,"99,800.00","2,050.00","98,482.06",,,,"39,300.00",,,,"2,287.41","-32,820.00","127,530.00","158,000.00","162,257.27","184,805.99","438,283.87","441,599.26","446,335.15","1,610.00","45,844.90","48,739.90","87,646.78","6,270.00","29,551.87","37,591.87","86,391.87","30,084.00","56,954.00","149,174.00","1,856,547.29","2,059,914.51","3,903,738.70","4,839,138.70","6,694,927.54","33,144.50"
筹资活动产生的现金流量净额,"4,636,298.33","39,114,473.71","15,817,349.79","88,227,443.43","740,410,067.31","878,889,743.77","736,656,760.96","90,593,482.87","48,904,701.00","7,144,638.17","-22,256,339.99","-51,845,124.02","23,224,769.73","150,291,949.75","16,066,268.51","105,412,786.99","326,154,376.76","310,170,823.75","300,786,650.15","-86,313,198.83","-157,234,317.31","-249,113,320.01","-429,680,712.83","1,398,354.11","212,033,069.94","139,620,604.37","-46,920,044.78","-82,701,939.15","208,139,667.87","109,930,922.69","-83,179,470.41","-20,460,169.55","82,600,933.53","324,188,969.67","33,095,080.38","189,288.56"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"816,561.45","1,226,272.45","-2,482,277.70","-1,437.92","-1,781.30","-72,513.09","-254,293.34","-182,717.58","-323,766.06","-297,465.63","-242,700.48","795,236.67","915,201.55","1,157,339.79","3,003,761.22","1,293,949.77","-1,664,940.30","-1,180,522.52","-3,704,551.17","25,233.45","-3,581,958.86","-5,055,877.62","-6,893,242.45","-1,474,898.77","-1,971,465.05","-1,962,792.57","-1,948,893.67","-12,650.74","-348,330.46","-673,381.00","-841,908.90","-150,980.00","-469,616.39","-275,719.36","-117,363.20","-46,141.31"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"134,440.00","16,474.00","141,682.06",,,,"125,700.00",,"64,800.00","64,800.00","67,087.41","-32,820.00","127,530.00","205,520.00","209,777.27","193,805.99","542,323.87","545,639.26","550,375.15","1,610.00","45,844.90","96,259.90","335,166.78","6,270.00","107,311.87","715,351.87","764,151.87","930,084.00","1,039,034.00","1,131,254.00","3,638,627.29","133,306,681.63","266,793,827.97","268,676,040.91","545,629,859.21","1,033,144.50"
五、现金及现金等价物净增加额,"-1,371,147.19","34,600,082.83","51,786,688.03","-90,394,936.79","471,508,414.97","476,858,444.22","497,528,130.47","-21,767,652.77","-160,703,964.87","-207,384,843.42","-79,597,838.57","-192,905,978.38","-125,309,254.41","-86,281,759.25","-33,207,633.03","-22,765,991.46","100,248,040.75","-4,045,376.61","81,295,017.46","-235,742,732.88","-327,538,414.74","-433,040,351.75","-197,689,810.98","-216,018,174.89","-87,179,091.86","-169,589,654.00","-7,897,414.80","-342,360,504.51","-150,596,056.87","-110,645,189.20","-17,952,242.50","-208,594,753.50","-131,849,458.30","31,900,128.43","11,385,923.16","-115,576,065.47"
购建固定资产、无形资产和其他长期资产支付的现金,"9,036,190.56","14,334,224.29","19,359,795.24","8,981,611.15","13,709,213.86","53,728,535.56","101,408,985.78","6,131,743.64","10,087,820.64","12,099,505.64","18,902,277.03","9,251,384.84","33,120,138.37","45,554,194.67","55,557,773.38","4,590,121.48","34,799,820.06","62,076,143.66","102,427,231.45","15,401,615.74","25,559,464.33","43,170,755.74","48,664,690.36","6,448,425.30","17,586,091.60","21,890,851.60","38,640,259.07","4,524,288.74","11,190,153.06","20,429,153.81","43,666,857.86","8,523,961.79","10,189,128.57","14,085,397.78","21,016,443.59","1,356,859.26"
期初现金及现金等价物余额,"37,899,489.34","36,528,342.15","71,128,424.98","122,915,113.01","122,915,113.01","122,915,113.01","122,915,113.01","620,443,243.48","620,443,243.48","620,443,243.48","620,443,243.48","540,845,404.91","541,359,776.50","541,359,776.50","541,359,776.50","508,152,143.47","508,152,143.47","508,152,143.47","508,152,143.47","589,447,160.93","589,447,160.93","589,447,160.93","589,447,160.93","391,757,349.95","391,757,349.95","391,757,349.95","391,757,349.95","383,859,935.15","383,859,935.15","383,859,935.15","383,859,935.15","365,907,692.65","365,907,692.65","365,907,692.65","365,907,692.65","377,293,615.81"
投资支付的现金,"1,500,000.00",,,"12,600,000.00","22,600,000.00","14,250,000.00","12,600,000.00",,"30,000,000.00","31,000,000.00","30,000,000.00",,,"200,000.00","400,000.00",,,"18,540,000.00","5,000,000.00",,,"4,900,000.00","4,900,000.00",,"10,000,000.00",,,,,,"80,250,000.00","180,000,000.00","233,200,000.00","293,200,000.00","515,200,000.00",
期末现金及现金等价物余额,"36,528,342.15","71,128,424.98","122,915,113.01","32,520,176.22","594,423,527.98","599,773,557.23","620,443,243.48","598,675,590.71","459,739,278.61","413,058,400.06","540,845,404.91","347,939,426.53","416,050,522.09","455,078,017.25","508,152,143.47","485,386,152.01","608,400,184.22","504,106,766.86","589,447,160.93","353,704,428.05","261,908,746.19","156,406,809.18","391,757,349.95","175,739,175.06","304,578,258.09","222,167,695.95","383,859,935.15","41,499,430.64","233,263,878.28","273,214,745.95","365,907,692.65","157,312,939.15","234,058,234.35","397,807,821.08","377,293,615.81","261,717,550.34"
