科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"246,229,538.32","268,047,420.67","275,511,245.67","427,216,831.04","409,662,688.25","301,551,943.51","332,280,973.63","225,811,847.90","194,174,764.58","247,449,571.57","171,453,697.05","650,885,698.09","753,520,774.96","676,806,989.89","458,367,226.98","1,145,569,645.82","1,969,952,017.03","1,612,867,661.66","1,803,094,538.91","1,502,512,502.98","1,277,138,442.21","1,247,455,139.72","1,169,830,338.44","1,126,717,239.00","971,888,338.86","1,115,682,490.88","776,552,996.11","787,389,199.39","642,991,131.84","1,725,240,345.86","1,132,540,091.84","1,275,637,175.21","1,076,714,261.50","805,212,227.17","830,101,533.60","1,067,468,164.39","1,008,007,901.95","1,111,686,772.56","1,069,512,698.18","1,003,959,162.80","1,051,013,801.96","1,492,399,098.00","1,651,537,508.35","1,518,710,846.63"
短期借款,"357,717,306.00","418,700,000.00","277,875,587.00","123,700,000.00","99,000,000.00","77,400,000.00","148,000,000.00","121,388,780.00","123,000,000.00","200,000,000.00","240,000,000.00","240,000,000.00","304,359,665.00","384,359,665.00","489,498,224.72","489,498,224.72","481,138,559.72","585,138,559.72","484,350,000.00","613,018,000.00","583,662,886.58","636,498,000.00","616,820,000.00","674,773,210.89","702,457,903.83","754,259,025.24","752,017,947.36","607,620,769.30","557,925,210.10","558,192,018.85","248,301,500.00","178,252,924.63","316,710,751.86","316,708,468.80","317,512,649.76","337,952,745.24","338,630,815.29","338,507,016.23","701,887,882.68","788,898,145.77","790,913,765.18","791,252,684.63","850,349,336.61","794,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,807,344.00","24,288,800.00","77,256,500.00","77,585.57","114,278,625.00","192,095,904.37","110,169,180.74","35,807,834.36","114,233,611.04","126,343,008.62","94,914,681.41","93,855,542.06","91,092,231.06","25,177,390.89","54,354,067.80","15,113,358.75"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"300,000.00","200,000.00","914,021.00","300,000.00",,"300,000.00","330,356.00","1,200,000.00","64,800.00","364,757.95","1,077,123.50","1,356,446.70","153,643.60",,,"1,388,736.90",,,"120,000.00","89,000.00","80,000.00","200,000.00",,"977,000.00","100,000.00","200,000.00",,"1,146,320.00","400,000.00","1,850,000.00",,"484,866.00","448,440.00","413,440.00","410,021.00","87,600.00","50,000.00","87,600.00","1,140,000.00","30,000.00",,"600,000.00",,"55,200.00"
应付票据,"19,000,000.00","15,000,000.00","16,000,000.00","13,000,000.00",,,,,,,,,,,,,,,"87,185,593.18","61,658,719.92","2,658,719.92",,,"5,052,795.34",,,,,,,,,,"8,807,421.40","9,807,421.40",,,"23,207,453.08","11,259,321.30","2,875,835.20","6,932,470.70",,"3,239,104.44","17,903,781.06"
应收账款,"78,491,316.26","99,712,813.91","99,836,929.33","106,025,006.80","90,184,947.62","99,264,833.10","148,542,911.19","77,966,915.90","104,123,110.18","115,179,797.58","98,700,342.74","95,353,900.70","193,874,380.27","228,451,110.12","391,767,930.55","280,822,428.35","494,600,164.91","482,968,781.04","758,291,979.75","650,259,448.58","765,192,505.29","734,465,346.37","726,587,102.38","434,730,447.80","419,081,736.78","305,981,432.26","320,012,915.07","139,650,822.23","225,089,430.45","265,505,085.25","323,019,691.50","286,330,340.55","244,642,084.82","267,529,523.24","237,936,294.12","254,692,019.49","323,133,666.99","337,730,194.89","307,751,349.51","321,544,469.96","316,141,076.69","393,241,958.83","370,492,009.45","348,740,370.94"
应付账款,"107,217,595.34","111,456,697.60","103,680,202.15","100,253,740.20","84,615,374.15","85,324,859.87","94,491,293.74","89,401,657.74","69,080,816.94","71,881,100.95","65,468,048.60","224,107,034.70","164,359,642.30","128,994,240.21","154,182,234.02","169,260,338.02","215,443,604.52","210,110,949.89","303,219,561.92","142,396,111.94","120,305,263.35","142,039,473.25","148,721,478.75","159,247,092.42","107,573,039.06","99,934,327.98","117,013,677.95","215,829,556.53","204,194,581.71","201,041,433.84","263,858,193.83","217,830,819.75","169,514,545.68","144,781,167.84","144,647,783.11","211,578,395.41","211,682,484.84","193,293,089.73","213,760,584.73","205,048,565.70","212,526,944.13","213,429,541.82","237,436,182.19","151,566,769.13"
预付款项,"55,821,169.81","58,156,358.30","67,753,877.13","16,936,131.01","32,915,467.65","40,406,015.00","33,382,241.09","96,353,994.81","92,729,231.53","149,456,169.96","31,176,345.50","27,900,759.77","37,868,172.13","195,070,232.53","447,650,625.93","391,757,383.29","273,798,199.70","161,907,749.29","91,339,369.42","27,851,122.03","84,796,804.32","60,031,557.03","70,360,917.09","14,133,991.90","45,375,157.68","23,462,261.72","26,557,347.34","29,291,581.53","112,494,855.12","229,362,931.16","230,826,686.85","20,061,309.89","29,891,941.97","45,181,323.13","45,324,035.21","16,695,624.36","40,676,587.87","41,545,759.94","32,199,065.90","23,391,426.10","57,542,946.87","45,345,128.76","46,293,657.55","41,833,421.95"
预收款项,"5,698,839.56","10,636,702.40","10,822,299.34","19,863,298.79","15,088,587.42","11,477,124.54","11,417,770.03","15,838,401.06","7,856,565.81","12,168,179.33","7,871,228.40","15,285,030.45","13,686,317.99","12,797,494.86","12,231,690.99","30,306,252.07","12,318,165.14","8,797,232.82","14,882,344.35","28,567,232.04","10,851,695.99","25,665,694.11","29,335,690.91","13,069,320.76","11,850,673.74","12,489,090.33","11,738,362.38","14,769,090.06","9,837,182.76","13,919,663.86","82,474,465.61","12,882,624.50","8,484,035.06","3,900,605.30","14,101,479.15","126,106,423.56","7,947,250.03","11,930,698.45","17,296,254.94","23,102,399.73","19,702,684.23","15,957,037.23","14,138,387.70","13,266,534.45"
