科目,2010-12-31,2011-12-31,2012-12-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
在建工程,,,"1,353,952.10","1,700,173.09","1,967,463.19","2,013,515.83","2,263,574.92","2,358,371.42","8,157,877.25","8,624,187.51","12,119,016.16","14,366,498.16","23,659,980.25","24,673,261.87","24,846,733.66","25,139,574.73","33,476,848.81","33,807,794.53","36,090,344.31","38,623,789.94"
其他非流动负债,"40,000.00","1,040,000.00","1,040,000.00","1,040,000.00","1,340,000.00","1,300,000.00","1,340,000.00","1,340,000.00",,,"2,012,289.62","840,000.00","720,000.00",,"720,000.00","1,393,394.85",,"600,000.00",,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"40,000.00","1,040,000.00","1,040,000.00","1,040,000.00","1,340,000.00","1,300,000.00","1,340,000.00","1,340,000.00",,,"2,012,289.62","840,000.00","11,182,834.55","10,808,645.97","10,808,645.97","11,482,040.82","9,769,589.14","11,062,834.55","9,769,589.14","9,769,589.14"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"190,053,950.66","178,216,644.60","161,125,491.76","148,377,121.55","160,840,302.80","150,881,170.08","146,117,090.65","133,281,413.89","142,556,924.03","132,996,704.85","224,783,166.16","258,743,143.56","317,421,300.67","279,636,729.01","250,425,569.22","267,979,219.28","222,205,506.76","263,852,450.15","244,327,122.17","264,792,245.59"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","78,490,000.00","78,490,000.00","78,490,000.00","78,490,000.00","91,600,000.00","91,600,000.00","91,600,000.00","91,600,000.00","108,722,161.00","108,722,161.00","108,722,161.00","108,722,161.00","108,692,161.00","108,837,161.00","108,837,161.00","108,837,161.00","108,837,161.00","108,837,161.00","108,837,161.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"29,331,173.92","45,821,213.92","45,821,213.92","45,821,213.92","45,821,213.92","336,824,469.92","327,907,248.61","327,907,248.61","327,912,529.84","734,399,878.34","733,922,253.57","738,506,215.30","742,015,564.56","741,610,864.56","746,131,964.56","746,131,964.56","747,412,781.77","747,412,781.77","747,412,781.77","747,412,781.77"
无形资产,"23,855,357.18","31,828,558.12","30,669,752.11","30,014,788.38","29,761,315.63","29,545,789.90","29,330,216.17","29,114,666.44","28,899,754.95","28,684,170.99","39,874,164.87","39,575,830.78","74,926,853.26","73,700,557.41","73,413,483.64","73,072,086.45","70,063,004.16","68,571,652.84","69,377,994.36","69,042,792.87"
盈余公积,"3,554,213.49","6,958,065.50","10,673,874.10","10,673,874.10","14,128,942.29","14,128,942.29","14,128,942.29","14,128,942.29","17,250,255.17","17,250,255.17","17,250,255.17","17,250,255.17","21,614,632.07","21,614,632.07","21,614,632.07","21,614,632.07","24,967,962.47","24,967,962.47","24,967,962.47","24,967,962.47"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,"21,010,500.00","21,010,500.00","21,010,500.00","21,010,500.00","21,304,967.00","21,304,967.00","21,304,967.00","21,304,967.00"
商誉,,,,,,,,,,,"161,585,107.17","166,409,207.34","131,868,659.82","131,868,659.82","131,868,659.82","131,868,659.82","131,868,659.82","131,868,659.82","131,868,659.82","131,868,659.82"
未分配利润,"23,591,743.38","73,507,796.66","129,884,908.61","145,900,674.65","184,182,278.65","190,100,577.33","197,998,444.03","210,822,522.78","211,723,418.24","220,416,781.17","235,105,991.91","261,079,878.67","270,889,600.49","276,813,985.42","278,929,666.12","303,484,536.50","282,170,846.55","285,199,180.26","293,527,528.26","300,651,426.82"
长期待摊费用,"2,413,019.98","5,056,309.60","3,994,144.50","3,624,962.23","3,075,283.07","3,046,685.72","2,964,649.91","3,151,038.65","3,868,870.12","3,635,851.31","12,200,814.09","12,432,430.26","13,080,173.92","12,492,295.26","11,653,651.12","17,864,351.80","18,365,366.63","20,103,707.43","17,041,833.45","19,878,350.59"
少数股东权益,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"741,456.71","1,342,003.10","1,460,157.97","1,174,759.72","1,831,226.27","1,841,625.30","1,907,950.04","1,951,483.29","2,384,855.91","2,384,855.91","2,384,855.91","4,086,350.24","3,281,956.65","3,232,837.12","3,232,837.12","3,232,837.12","3,976,618.07","3,990,887.76","3,924,695.36","3,924,695.36"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"2,155,318.86",,"1,701,494.33",,"20,710,244.60","21,929,159.00","20,710,244.60","26,253,311.84","28,972,105.27","28,726,099.03","33,856,166.86","33,723,598.60"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"184,005,183.28","203,625,503.08","189,759,060.74","183,333,124.91","177,281,962.84","174,449,390.74","172,880,215.59","415,113,180.99","205,975,405.46","499,311,847.83","492,430,655.51","494,501,839.96","527,499,717.00","523,721,402.08","517,889,446.20","526,967,305.87","670,509,927.09","671,875,278.17","670,602,032.89","675,058,689.79"
所有者权益(或股东权益)合计,"131,477,130.79","204,777,076.08","264,869,996.63","280,885,762.67","322,622,434.86","632,653,989.54","631,634,634.93","644,458,713.68","648,486,203.25","1,080,789,075.68","1,095,000,661.65","1,125,558,510.14","1,122,231,458.12","1,127,721,143.05","1,134,502,923.75","1,159,057,794.13","1,142,083,784.79","1,145,112,118.50","1,153,440,466.50","1,160,564,365.06"
资产总计,"321,531,081.45","382,993,720.68","425,995,488.39","429,262,884.22","483,462,737.66","783,535,159.62","777,751,725.58","777,740,127.57","791,043,127.28","1,213,785,780.53","1,319,783,827.81","1,384,301,653.70","1,439,652,758.79","1,407,357,872.06","1,384,928,492.97","1,427,037,013.41","1,364,289,291.55","1,408,964,568.65","1,397,767,588.67","1,425,356,610.65"
负债和所有者(或股东权益)合计,"321,531,081.45","382,993,720.68","425,995,488.39","429,262,884.22","483,462,737.66","783,535,159.62","777,751,725.58","777,740,127.57","791,043,127.28","1,213,785,780.53","1,319,783,827.81","1,384,301,653.70","1,439,652,758.79","1,407,357,872.06","1,384,928,492.97","1,427,037,013.41","1,364,289,291.55","1,408,964,568.65","1,397,767,588.67","1,425,356,610.65"
