科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"32,458,087.86","183,470,876.83","146,883,112.72","97,026,107.98","56,548,612.93","38,564,662.54","51,322,159.39","26,644,473.29","30,901,793.40","42,726,798.19","75,432,203.75","80,232,157.97","69,644,555.56","35,187,565.73","178,696,370.70","128,045,271.77","188,988,236.66","75,196,903.82","174,892,391.36","365,424,044.81","260,802,144.03","215,855,862.38","168,743,699.99","82,829,872.72","97,726,766.99","106,035,844.69","147,346,663.33","104,421,157.47","69,254,460.33","48,495,607.87","94,962,187.10","76,080,439.81","105,927,058.98","93,136,725.18","359,751,411.93","202,777,965.62","167,878,685.71","582,008,873.97","248,393,562.32","227,144,545.60","160,581,511.07","318,916,455.40","518,500,239.03","348,159,920.74"
短期借款,"56,651,889.05","86,071,446.04","96,260,529.85","102,623,880.04","101,288,878.19","107,876,338.87","115,992,657.62","115,310,705.73","165,956,266.00","139,494,772.00","106,269,709.53","141,810,875.02","163,368,046.12","190,547,200.99","142,009,767.37","170,250,140.00","242,852,800.00","176,000,000.00","284,583,000.00","331,783,380.00","207,283,380.00","187,500,000.00","135,000,000.00","95,000,000.00","90,000,000.00","113,000,000.00","125,700,000.00","163,468,450.00","168,052,798.00","248,636,650.00","275,100,000.00","275,100,000.00","335,100,000.00","372,790,000.00","570,451,827.28","502,690,000.00","624,170,000.00","158,860,000.00","20,000.00","200,010,000.00","380,855,000.00","666,500,000.00","504,555,000.00","519,555,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,205,750.00","1,205,750.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,681,300.00","8,635,361.48","28,438,353.48","23,508,078.26","13,783,720.76","17,406,257.20","4,168,100.00","4,934,434.62","6,778,179.00","8,710,868.93","12,713,690.19","12,965,364.40","8,435,100.00","10,858,486.91","15,083,042.70","8,709,486.82","15,399,900.00","15,888,276.60","29,452,075.65","26,516,150.27","20,056,535.28","22,731,580.00","28,333,831.64","33,503,203.60","27,924,144.49","18,999,024.00","32,373,337.56","23,641,918.68","39,324,218.74","27,536,385.12","36,040,375.61","42,523,788.69","38,640,420.84","33,943,136.20","57,720,970.35","41,367,085.17","39,579,549.29","36,264,103.33","55,618,491.54","53,246,486.21","45,930,617.51","83,902,703.16","117,165,201.58","64,365,455.86"
应付票据,"49,806,597.16","54,032,076.32","73,697,254.88","54,695,157.72","61,028,616.93","56,224,548.42","60,345,186.96","51,481,702.95","33,414,301.73","58,692,164.27","115,236,879.28","122,710,022.95","113,821,735.64","92,998,619.00","69,549,549.31","52,650,052.89","67,986,999.67","63,198,683.78","59,756,006.55","52,784,774.15","55,235,489.34","52,251,349.63","27,150,971.29","32,111,267.62","31,712,957.06","32,068,097.08","41,745,992.46","32,493,633.82","53,531,957.10","57,795,398.76","23,888,372.52","28,066,924.39","22,247,218.36","22,621,070.37","157,584,555.18","159,488,723.47","118,510,368.44","125,502,992.69","115,114,727.33","87,537,523.56","51,057,486.27","59,028,133.47","62,702,547.97","60,366,670.81"
应收账款,"134,460,418.86","165,147,788.96","185,917,453.58","189,494,981.00","214,967,313.08","228,666,311.97","211,763,448.00","202,932,442.71","235,123,301.20","252,109,754.19","290,806,516.61","301,078,209.79","334,451,869.54","361,198,336.14","351,155,478.24","360,445,663.93","407,028,752.82","447,187,718.21","497,163,887.43","494,781,383.35","485,260,285.99","478,735,150.68","444,385,439.25","440,524,099.73","481,021,289.76","535,173,509.74","538,915,167.97","528,994,878.93","578,066,565.89","576,697,757.15","535,566,125.18","519,172,621.16","564,415,562.54","561,031,006.56","979,098,350.82","1,056,662,240.57","1,133,696,575.84","1,146,942,579.95","1,187,997,172.20","1,195,133,415.66","1,246,643,820.90","1,171,901,779.27","1,362,573,992.83","1,448,432,251.86"
应付账款,"51,801,518.19","70,010,367.06","77,552,788.68","85,730,667.11","104,141,839.46","115,777,036.60","101,271,078.79","81,516,929.04","86,140,197.97","99,782,981.12","111,425,020.42","96,311,613.76","100,945,060.64","113,582,638.45","126,157,089.64","114,709,289.02","126,584,582.86","139,379,241.03","162,627,367.96","155,008,890.28","131,703,183.14","120,029,295.56","200,054,644.48","180,623,238.08","183,603,586.28","187,360,559.52","210,414,229.96","187,800,202.31","207,111,206.68","193,377,235.62","225,972,364.76","206,616,048.39","230,395,793.07","252,991,855.56","296,841,910.54","259,686,924.45","249,577,750.23","281,303,288.33","325,874,536.75","282,575,902.10","242,241,543.77","244,034,724.49","397,172,711.09","341,892,914.56"
预付款项,"5,570,578.67","5,232,194.44","4,452,874.62","7,861,372.78","8,519,549.17","5,979,936.35","15,949,455.09","16,011,762.48","10,682,557.90","15,499,156.18","8,966,023.16","11,174,737.09","10,227,861.18","9,604,052.52","6,244,447.40","10,605,976.99","12,793,045.00","23,507,732.02","18,155,351.94","29,676,343.84","42,810,432.27","53,326,806.79","17,145,215.70","18,831,364.92","34,893,218.74","40,369,811.10","9,838,767.99","43,230,352.47","49,602,348.43","48,135,772.78","6,096,488.43","8,073,137.15","7,987,867.06","10,001,112.77","18,733,844.29","28,121,090.31","25,887,331.13","24,120,722.06","28,747,626.10","28,351,447.04","59,611,780.41","113,587,145.07","91,814,093.41","94,359,318.40"
预收款项,"2,986,598.00","6,292,001.50","11,525,994.50","9,506,693.84","9,514,272.00","21,942,031.80","9,892,136.80","12,530,797.47","6,867,820.40","18,951,100.00","7,129,666.00","8,378,173.50","10,796,060.70","13,941,026.36","7,696,590.01","6,834,287.21","12,820,982.73","10,202,651.11","7,477,802.00","8,269,765.33","16,285,743.70","26,879,277.30","11,812,718.23","10,722,356.70","11,260,577.47","9,466,610.50","8,711,128.79","8,762,823.74","12,326,752.65","14,657,015.52","19,896,760.88","34,304,911.43","7,362,151.39","9,958,873.95","24,670,574.73","35,426,942.87","33,360,063.22","40,577,967.42","42,956,762.48","37,847,434.38","48,794,704.53","76,278,615.72","55,532,020.46","62,746,742.54"
