科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"282,234,528.95","685,470,424.41","1,031,620,589.10","1,397,455,532.47","423,305,443.64","863,969,683.85","1,233,433,662.71","1,446,946,116.18","237,813,154.70","534,875,444.09","825,745,815.87","1,223,287,953.55","399,746,997.50","882,101,759.51","1,287,333,570.40","1,767,510,615.53","480,431,739.11","969,913,373.45","1,385,189,848.46","1,823,871,481.40","407,295,933.25","850,900,648.42","1,162,996,192.09","1,414,189,294.98","311,977,609.58","652,932,080.29","936,066,338.76","1,279,778,215.05","313,142,512.51","642,991,390.97","892,958,482.31","1,178,802,509.91","298,950,679.96","550,682,478.98","770,466,038.84","1,025,111,167.76","302,850,236.92","626,801,473.56","921,371,976.90","1,768,751,447.56","566,431,011.56","1,178,175,177.25","1,771,470,498.95","2,498,547,135.54","705,541,538.99","1,458,539,827.48","2,536,500,915.77","3,877,978,627.17","1,299,485,113.47"
二、营业利润,"9,736,640.72","24,130,738.75","42,256,324.85","47,932,575.16","7,848,076.41","29,603,986.29","38,012,257.97","30,278,588.72","-2,955,671.75","21,165,794.56","35,038,858.93","58,767,296.65","29,156,564.41","65,377,484.90","101,369,282.41","168,578,693.98","31,960,751.19","62,674,283.47","90,585,163.58","116,034,980.65","12,381,026.42","31,745,693.65","36,681,152.50","44,391,739.98","16,790,404.29","37,882,419.50","49,442,615.68","66,463,216.28","23,064,495.01","38,920,453.56","46,686,607.54","48,812,534.27","18,782,963.76","20,743,057.17","20,366,644.54","5,738,481.92","14,263,658.91","34,097,955.97","62,013,209.49","226,605,851.90","67,645,678.52","116,955,682.23","173,722,275.50","292,764,045.33","44,616,685.54","98,266,019.75","101,520,486.10","161,409,476.85","28,484,657.88"
减:营业成本,"230,873,642.82","569,999,062.95","857,436,002.77","1,175,897,274.69","356,043,571.40","722,841,530.80","1,036,332,801.03","1,199,601,804.58","193,648,876.29","412,694,187.25","636,032,976.74","949,128,181.91","303,806,083.69","677,801,791.88","1,004,197,850.36","1,362,838,420.79","385,096,241.22","776,521,771.91","1,117,147,389.72","1,485,697,401.74","351,786,070.09","724,655,986.32","985,030,180.99","1,179,067,413.56","235,178,706.12","490,583,578.32","705,580,894.99","954,275,443.41","230,066,605.42","476,103,410.06","652,304,800.29","865,796,696.88","224,004,209.18","422,847,126.74","599,418,688.79","796,287,861.17","229,375,515.08","474,495,810.89","690,928,753.96","1,342,086,881.22","451,473,372.96","929,587,338.00","1,406,260,303.90","1,977,183,218.15","577,706,178.49","1,190,066,289.80","2,135,336,777.54","3,313,991,454.92","1,132,038,151.96"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,233,651.56","3,422,281.92","5,504,261.22","6,743,624.11","1,162,346.84","4,461,923.95","6,638,705.48","6,905,270.86","1,450,463.26","7,106,593.47","8,940,845.75","10,483,734.62","1,315,922.20","4,364,299.27","6,176,279.55","8,862,328.15","1,711,729.52","3,480,663.47","5,723,544.73","9,447,896.43","233,628.06","3,049,080.06","5,332,901.95","7,197,231.23","1,653,834.61","4,432,830.10","6,897,320.64","9,006,475.27","1,799,324.61","4,680,249.45","6,529,322.22","8,263,566.57","2,505,118.80","4,262,168.83","6,093,951.00","8,639,385.69","1,225,175.25","4,100,704.45","6,375,156.01","26,097,650.26","7,907,210.62","16,256,196.31","25,073,950.49","36,592,734.20","8,481,542.61","16,077,699.98","24,854,701.87","33,023,144.25","7,231,263.34"
营业外收入,"461,738.79","1,273,185.26","1,413,077.48","8,903,295.79","483,595.43","1,740,769.96","2,206,119.31","6,946,444.01","1,599,554.52","2,652,048.15","3,585,570.05","7,806,537.52","121,222.07","339,762.57","1,179,134.50","2,375,589.68","11,204.49","3,209,642.44","3,619,322.02","6,049,365.63","2,305,700.00","4,237,879.25","6,776,621.49","8,171,039.56","1,303,405.59","2,202,988.40","2,983,763.90","7,480,301.68","894,623.01","55,118,778.35","55,887,746.41","64,879,081.14","2,321,711.84","5,194,502.67","6,704,732.48","9,493,258.80","3,476,068.18","4,308,947.07","5,179,786.94","33,974,298.24","971,213.25","2,690,385.18","4,014,559.77","2,206,382.75","159,637.01","297,791.10","2,547,160.90","858,843.16","3,084,865.82"
销售费用,"8,929,963.37","20,136,479.02","28,818,089.56","37,150,467.97","13,799,036.40","19,000,626.99","37,342,499.91","39,770,811.27","9,301,370.06","19,334,509.15","32,754,136.72","45,303,603.90","18,709,347.60","44,255,925.58","51,110,277.68","57,192,270.27","17,104,205.33","36,637,221.23","47,019,861.33","60,959,892.14","9,603,029.42","19,581,576.00","30,438,805.89","46,404,495.20","13,823,690.89","29,156,976.84","40,800,243.17","65,360,031.56","13,387,221.11","27,951,773.32","47,416,570.53","64,744,392.02","12,758,034.71","25,470,924.04","40,609,830.24","57,520,015.47","19,227,860.02","31,407,989.89","44,476,583.85","81,681,750.86","25,784,792.83","50,651,184.08","78,020,469.97","101,399,216.09","26,257,367.23","53,682,826.02","79,976,672.42","119,853,673.29","31,352,550.11"
减:营业外支出,"1,570,574.84","4,733,962.24","6,646,074.01","8,827,602.93","218,994.16","9,311,509.75","10,229,211.21","2,424,512.63","214,277.36","721,779.14","1,009,762.74","2,438,748.03","2,049,416.35","2,200,017.45","2,997,026.41","22,011,740.14","1,174.67","1,369,251.76","2,798,146.87","3,928,701.26","31,004.11","1,894,789.64","2,338,423.85","2,576,019.20","313,176.92","544,373.10","650,992.50","964,723.44","415,620.49","2,249,670.68","2,389,084.87","3,047,272.73","5,000.00","711,946.56","752,163.82","1,828,244.88","212,393.29","717,870.44","20,718,258.52","105,807,310.23","2,182,389.65","2,965,088.13","7,715,357.32","13,834,317.09","57,426.10","688,569.06","3,796,838.23","1,134,041.29","395,622.09"
管理费用,"16,047,995.33","36,126,963.35","51,682,740.01","72,132,856.09","14,631,240.55","37,717,357.53","46,126,015.55","77,706,571.16","24,574,579.68","46,841,572.90","71,600,169.65","107,530,598.22","26,653,783.66","52,920,370.59","74,175,604.63","93,332,674.81","24,092,898.31","48,618,410.27","70,600,777.69","95,115,093.36","21,410,132.10","46,315,683.15","66,269,052.87","89,754,946.24","26,455,403.06","52,822,735.13","80,707,020.05","113,298,872.62","29,268,042.51","72,203,794.79","104,834,369.07","141,780,511.13","31,788,055.49","59,873,955.37","85,645,943.26","118,634,407.42","30,402,340.14","58,754,737.95","87,154,237.12","145,271,410.45","37,585,049.12","80,679,523.95","124,047,243.46","188,347,386.05","44,248,818.44","91,039,106.96","87,137,801.01","168,837,379.02","43,120,403.41"
其中:非流动资产处置净损失,,,,,,,,"802,327.83",,,,"191,766.46",,,,"5,436,751.53",,,,"2,995,834.34",,"1,552,535.53",,"2,025,496.28",,,,"921,461.67",,"1,370,141.08",,"1,579,548.52",,"173,946.56",,"1,093,679.02",,"212,393.29",,"212,393.46",,,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
