科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应收利息,,,,,,,,,,,,,,,
应付利息,"144,354.17",,,,,,,,,,,"3,000,000.67",,"3,333,336.28",
应收股利,,,,,,,,,,,,,,,
应付股利,"94,274,834.50",,,,,,,,,,,,,,
存货,"20,960,599.10","15,904,212.67","10,329,562.69","15,756,680.01","16,239,725.30","12,290,839.26","14,707,590.22","33,754,980.63","48,900,000.79","23,730,506.64","23,306,751.28","20,373,601.39","22,618,379.40","19,716,832.91","22,773,185.91"
其他应付款,"4,813,935.79","5,303,895.81","6,190,880.92","5,774,291.88","15,979,846.26","9,876,818.72","9,962,282.56","7,114,787.71","7,653,932.88","6,534,018.62","8,382,323.33","9,142,959.59","28,715,506.78","13,698,015.47","12,332,755.46"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,"343,523.35",,,,,,,,,,
一年内到期的非流动负债,"38,240,000.00","4,240,000.00","2,000,000.00","78,000,000.00","27,000,000.00","28,000,000.00","28,000,000.00",,,,,,,"100,000,000.00","100,000,000.00"
其他流动资产,"3,697,908.46","2,802,691.19","5,809,437.88","3,651,297.15","3,666,989.73","905,613,034.95","915,940,404.22","39,474,964.03","455,828,785.53","423,187,330.10","320,333,504.79","8,068,589.33","1,984,096.89","9,940,651.49","9,194,392.04"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"203,219,986.27","192,778,077.82","318,395,143.35","245,879,877.95","1,308,714,852.00","1,400,730,854.74","1,451,382,151.77","1,353,633,762.58","1,442,067,656.99","1,556,399,303.67","1,591,267,378.24","2,978,168,137.09","2,707,660,059.05","2,798,613,040.09","2,854,069,902.33"
流动负债合计,"308,324,498.77","225,845,058.32","206,723,679.84","225,651,952.74","228,590,594.44","255,438,271.54","234,595,620.37","183,202,679.06","232,348,916.83","288,288,244.05","229,844,731.20","235,264,975.63","567,210,734.10","731,109,399.48","555,081,806.86"
可供出售金融资产,"710,000.00","710,000.00","710,000.00","710,000.00","710,000.00","710,000.00","710,000.00","710,000.00","710,000.00","710,000.00","710,000.00","710,000.00","710,000.00","710,000.00","710,000.00"
长期借款,"5,300,000.00","1,060,000.00","77,000,000.00",,,,,,,,,"1,500,000,000.00","1,500,000,000.00","1,400,000,000.00","1,400,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,"72,712,413.64","52,901,505.97","55,658,952.72"
长期股权投资,,,,,,,,,,,,,,,
专项应付款,"29,326,002.87","31,926,823.14","41,493,566.29","46,837,516.31","43,040,635.86","46,486,877.40","48,673,467.39","51,663,661.60","55,161,348.62","55,169,469.65","58,779,522.33","62,059,666.90",,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,"135,070,968.69","137,566,245.36"
固定资产,"480,637,730.43","500,014,915.56","559,495,714.73","579,464,088.06","566,893,785.03","567,300,585.72","557,605,301.10","553,752,988.24","542,177,830.03","632,114,780.23","618,329,267.15","605,417,552.76","730,483,322.75","663,858,277.41","649,649,417.70"
递延所得税负债,,,,,,,,,,,,,"299,928,859.22","434,358,520.40","449,356,590.39"
在建工程,"30,774,781.86","57,067,925.37","42,630,874.39","5,659,446.02","17,963,434.92","36,673,717.37","35,216,491.34","31,807,470.74","60,302,263.14","14,709,815.37","14,991,854.11","19,999,055.79","1,049,195,926.40","94,170,203.44","104,938,386.96"
其他非流动负债,,,,,,,"396,176.85",,,,,,,,
工程物资,,,"66,759.45",,"324,983.97",,,"10,478,763.45","3,480,858.19","9,915,025.29","9,931,979.63","9,799,390.23",,,
非流动负债合计,"35,054,708.06","33,405,519.61","118,902,254.04","47,241,199.70","43,441,817.07","46,885,556.43","49,829,644.24","62,843,098.17","66,255,568.72","66,045,139.95","69,503,309.50","1,572,631,570.94","1,883,061,293.77","2,028,065,799.48","2,048,231,376.42"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"343,379,206.83","259,250,577.93","325,625,933.88","272,893,152.44","272,032,411.51","302,323,827.97","284,425,264.61","246,045,777.23","298,604,485.55","354,333,384.00","299,348,040.70","1,807,896,546.57","2,450,272,027.87","2,759,175,198.96","2,603,313,183.28"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00"
油气资产,,,,,,,,,,,,,"2,508,265,445.21","4,304,612,257.97","4,258,816,187.99"
资本公积,"163,527,559.62","188,299,245.97","188,299,245.97","188,299,245.97","1,170,742,370.89","1,170,742,370.89","1,170,742,370.89","1,170,742,370.89","1,170,742,370.89","1,170,742,370.89","1,170,742,370.89","1,170,742,370.89","1,172,925,599.08","1,144,500,700.35","1,144,279,125.14"
无形资产,"37,745,500.60","50,810,996.57","60,623,327.26","59,885,652.72","60,049,999.16","59,573,869.33","59,113,408.59","58,653,279.32","58,197,904.78","57,741,159.76","57,283,777.00","57,186,395.27","103,062,399.33","59,552,146.42","52,199,763.58"
盈余公积,"18,860,327.24","43,053,968.20","58,636,568.76","58,636,568.76","58,636,568.76","75,572,354.09","75,572,354.09","75,572,354.09","75,572,354.09","99,844,271.88","99,844,271.88","99,844,271.88","99,844,271.88","99,844,271.88","99,844,271.88"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"22,620,319.02",,
未分配利润,"109,928,800.44","182,701,516.86","271,523,866.97","231,305,052.83","271,138,018.20","337,949,894.81","393,414,605.05","336,457,169.62","379,218,885.99","465,375,388.05","539,079,204.95","407,846,500.01","400,738,433.96","639,944,108.42","717,178,250.94"
长期待摊费用,"23,839,702.87","21,481,198.56","19,363,858.66","18,636,370.18","18,012,444.70","17,451,759.94","16,821,814.79","16,204,898.81","15,587,983.01","15,024,438.64","14,411,735.47","13,799,031.96","14,779,147.67","13,239,551.98","12,607,417.23"
少数股东权益,,,,,,,,,,,,,"2,635,293,179.69","2,922,788,516.40","3,004,583,439.57"
递延所得税资产,"482,654.62","682,406.65","995,476.92","1,106,364.13","1,144,166.08","1,338,282.46","1,319,280.32","1,431,135.70","1,465,409.96","1,797,491.46","1,835,919.12","1,948,487.21","1,931,671.81","3,903,869.24","3,862,875.70"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"7,904,959.00","2,171,001.00","2,192,078.00","3,489,785.26","4,476,381.24","6,744,304.88","6,744,304.88","7,590,664.88","6,744,304.88","7,610,904.88","7,610,904.88","7,610,904.88","12,197,173.31","7,252,221.59","6,239,515.37"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"582,095,329.38","632,938,443.71","686,078,089.41","668,951,706.37","669,575,195.10","689,792,519.70","677,530,601.02","680,629,201.14","688,666,553.99","739,623,615.63","725,105,437.36","716,470,818.10","4,443,245,405.50","5,147,298,528.05","5,089,023,564.53"
所有者权益(或股东权益)合计,"441,936,108.82","566,465,943.60","678,847,298.88","641,938,431.88","1,706,257,635.59","1,788,199,546.47","1,844,487,488.18","1,788,217,186.49","1,832,129,725.43","1,941,689,535.30","2,017,024,774.90","1,886,742,408.62","4,700,633,436.68","5,186,736,369.18","5,339,780,283.58"
资产总计,"785,315,315.65","825,716,521.53","1,004,473,232.76","914,831,584.32","1,978,290,047.10","2,090,523,374.44","2,128,912,752.79","2,034,262,963.72","2,130,734,210.98","2,296,022,919.30","2,316,372,815.60","3,694,638,955.19","7,150,905,464.55","7,945,911,568.14","7,943,093,466.86"
负债和所有者(或股东权益)合计,"785,315,315.65","825,716,521.53","1,004,473,232.76","914,831,584.32","1,978,290,047.10","2,090,523,374.44","2,128,912,752.79","2,034,262,963.72","2,130,734,210.98","2,296,022,919.30","2,316,372,815.60","3,694,638,955.19","7,150,905,464.55","7,945,911,568.14","7,943,093,466.86"
