科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"9,275,618.03","15,061,533.58","24,615,462.11","8,347,626.99","14,004,684.74","20,875,981.63","27,274,472.46","9,811,839.46","16,929,943.66","26,163,415.24","33,371,512.33","11,100,561.22","17,294,525.13","27,007,890.88","35,711,421.14","13,332,126.69","21,327,654.16","31,351,118.13","38,596,228.32","13,461,585.61","21,882,562.30","33,615,204.59","45,968,162.67","18,251,911.31","32,691,881.73","55,649,569.54","62,947,850.43","22,737,070.32","36,289,571.71","52,298,701.83","72,538,979.15","24,967,345.02"
取得借款收到的现金,"8,000,000.00",,"9,000,000.00",,,,,,,,,,,,,,,,,,,"50,000,000.00","100,000,000.00",,"100,000,000.00","100,000,000.00","180,000,000.00",,,,"324,600,000.00",
支付的各项税费,"3,555,700.20","7,088,835.42","9,966,599.63","6,326,578.55","9,621,681.94","13,126,189.69","17,170,450.57","7,902,092.26","12,191,998.81","15,462,933.41","22,542,037.63","4,048,639.20","10,950,992.60","18,015,392.70","23,280,421.73","6,631,437.17","13,223,713.48","19,853,110.54","25,079,776.66","5,960,958.87","13,642,343.86","19,900,472.83","27,388,164.88","10,231,937.52","18,715,009.54","25,477,587.60","44,366,643.67","11,704,663.75","16,929,685.99","22,382,979.70","42,695,639.48","7,481,214.66"
收到其他与筹资活动有关的现金,"15,665,000.00","30,145,000.00","2,260,000.00",,"6,898,242.73","6,898,242.73","6,898,242.73",,,,,,,,,,,,,,,,,"10,000,000.00",,,,,,,"46,600,000.00",
支付其他与经营活动有关的现金,"21,031,448.36","39,806,865.15","44,366,487.16","19,105,214.86","34,430,791.24","52,256,548.91","68,107,339.14","15,532,366.40","36,014,917.45","57,703,289.92","75,526,869.11","24,908,608.25","46,735,831.35","69,329,984.10","86,532,309.85","20,167,622.17","39,041,813.48","59,639,762.12","84,912,311.28","17,571,190.85","37,638,105.59","65,207,972.07","90,670,504.68","23,043,216.49","48,809,298.16","76,223,744.76","115,284,610.80","55,645,700.33","98,960,292.56","140,823,964.36","260,139,768.00","49,150,213.29"
筹资活动现金流入小计,"32,362,710.00","47,704,333.00","47,260,000.00",,"254,160,000.00","254,160,000.00","254,160,000.00",,,,,,,,"14,778,150.00",,,"3,411,450.00","3,790,500.00","36,000,000.00","36,000,000.00","86,000,000.00","136,000,000.00","10,000,000.00","110,000,000.00","537,080,980.32","615,970,980.32","400,000.00","800,000.00","3,600,000.00","375,200,000.00",
经营活动现金流出小计,"35,372,800.45","64,582,341.86","81,878,002.05","35,732,202.03","60,895,939.11","90,302,226.33","118,532,326.68","34,388,298.25","67,253,550.46","102,681,138.28","136,640,664.25","41,274,728.73","78,307,471.70","128,766,472.50","163,852,758.48","41,310,856.56","75,765,699.84","114,101,825.12","153,518,518.39","39,569,856.59","77,826,735.21","128,224,915.09","187,062,287.10","58,477,248.12","103,062,369.17","173,652,429.57","268,023,935.83","114,726,326.08","215,073,600.78","305,524,145.10","516,101,763.26","101,953,421.95"
偿还债务支付的现金,"8,000,000.00",,,,,"5,300,000.00","9,000,000.00",,,,,,,,,,,,,,,,,"3,056,524.90","1,500,000.00","51,500,000.00","201,500,000.00","20,000,000.00","20,000,000.00","20,000,000.00","80,000,000.00",
经营活动产生的现金流量净额,"4,802,782.75","5,551,303.04","33,755,383.43","-12,109,607.86","1,632,516.71","12,677,923.65","35,453,979.14","21,488,178.01","24,505,271.68","37,567,667.30","49,124,920.92","3,818,330.62","14,812,294.02","10,787,449.18","41,487,995.85","3,225,861.12","15,358,018.52","25,987,180.53","65,448,671.67","11,713,450.05","27,844,336.17","33,755,898.63","67,865,962.76","378,050.05","29,799,141.06","30,605,158.52","62,163,502.46","697,004.78","1,072,869.17","31,751,483.03","19,218,215.39","17,470,753.78"
分配股利、利润或偿还利息支付的现金,"147,061.74",,,,,,,,"15,275,000.00","15,275,000.00","15,275,000.00",,"12,220,000.00","12,220,000.00","12,220,000.00",,"12,344,500.00","12,344,500.00","12,344,500.00","-9,750.00","12,253,740.63","12,317,629.52","13,098,393.41","1,204,643.75","3,334,365.98","5,794,921.54","6,947,543.76","415,855.56","22,229,250.53","22,661,411.64","25,102,239.60","3,917,212.50"
收回投资收到的现金,"56,000,000.00","36,170,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,"14,930,583.52",,"18,719,645.37",,,"6,398,242.70","6,898,242.73",,"104,950.41","104,950.41","104,950.41",,"35,511.56","35,511.56","35,511.56",,"35,985.86","35,985.86","35,985.86","1,157,325.00","1,306,730.95","1,306,730.95","1,306,730.95","1,346,497.19","1,346,497.19","1,346,497.19","1,346,497.19","267,075.00","4,620,964.68","4,620,964.68","18,959,164.68",
取得投资收益收到的现金,"20,986.29","64,189.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,"23,077,645.26",,"18,719,645.37",,,"11,698,242.70","15,898,242.73",,"15,379,950.41","15,379,950.41","15,379,950.41",,"12,255,511.56","12,255,511.56","12,255,511.56",,"12,380,485.86","12,380,485.86","12,380,485.86","1,147,575.00","13,560,471.58","13,624,360.47","14,405,124.36","5,607,665.84","6,180,863.17","58,641,418.73","209,794,040.95","20,682,930.56","46,850,215.21","47,282,376.32","124,061,404.28","3,917,212.50"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"11,000.00","1,185.00",,"1,000.00","1,000.00","1,300.00","3,000.00","5,221.43","5,221.43","5,221.43",230.00,"3,730.00","4,330.00","6,030.00",,"8,410.00","8,410.00","262,228.44",200.00,"79,990.00","90,190.00","90,190.00","3,000.00","106,095.00","261,095.00","261,095.00",,700.00,"41,800.00","41,800.00",500.00
筹资活动产生的现金流量净额,"9,285,064.74","47,704,333.00","28,540,354.63",,"254,160,000.00","242,461,757.30","238,261,757.27",,"-15,379,950.41","-15,379,950.41","-15,379,950.41",,"-12,255,511.56","-12,255,511.56","2,522,638.44",,"-12,380,485.86","-8,969,035.86","-8,589,985.86","34,852,425.00","22,439,528.42","72,375,639.53","121,594,875.64","4,392,334.16","103,819,136.83","478,439,561.59","406,176,939.37","-20,282,930.56","-46,050,215.21","-43,682,376.32","251,138,595.72","-3,917,212.50"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"251,268.22","55,188.42","-789,056.48","-25,178.41","-29,159.67","-46,405.57","-49,833.47",110.14,"1,267.69","2,200.08","-1,925.95",-898.07,"-1,696.64","-2,536.24","-5,319.09","5,340.98","6,057.31","2,744.27","-3,932.48","4,869.80",300.29,"-40,603.50","42,309.76","-18,854.42","42,904.73","48,911.23","513,463.26","-164,431.17","-254,083.99","-354,786.98","-1,049,525.15","278,760.80"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"30,323.46","39,430,000.00",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"56,020,986.29","36,245,189.04","1,185.00",,"1,000.00","1,000.00","1,300.00","3,000.00","5,221.43","5,221.43","5,221.43",230.00,"3,730.00","4,330.00","6,030.00",,"8,410.00","8,410.00","262,228.44",200.00,"79,990.00","90,190.00","90,190.00","3,000.00","106,095.00","291,418.46","39,691,095.00",,700.00,"41,800.00","41,800.00",500.00
五、现金及现金等价物净增加额,"-9,143,196.09","19,478,302.01","28,203,106.66","-20,378,819.70","238,907,552.05","212,683,168.85","212,381,599.35","6,537,676.48","-15,408,340.45","-35,654,502.71","-37,705,957.30","-14,287,462.21","-22,076,567.84","-31,697,306.89","1,318,237.20","-16,625,793.30","-24,839,487.07","-32,366,080.32","-8,891,917.26","39,832,546.93","22,348,352.16","6,142,654.06","61,572,863.42","-114,885,060.05","-85,818,040.41","189,053,776.53","34,874,449.81","-23,668,065.33","-50,616,463.54","-98,150,020.35","-46,915,380.15","-93,210,529.78"
购建固定资产、无形资产和其他长期资产支付的现金,"23,333,298.09","34,077,711.49","33,304,759.92","8,244,033.43","16,856,804.99","42,411,106.53","61,285,603.59","14,953,611.67","24,540,150.84","57,849,641.11","71,454,223.29","18,105,124.76","24,635,383.66","30,231,038.27","42,693,108.00","3,856,995.40","11,831,487.04","23,395,379.26","29,410,499.03","6,738,397.92","10,015,802.72","12,669,380.58","19,180,438.97","1,890,544.90","1,836,273.09","4,060,802.47","48,545,079.48","2,342,708.38","3,810,733.51","11,331,140.08","31,880,966.11","8,034,531.86"
期初现金及现金等价物余额,"21,215,454.93","12,072,258.84","31,550,560.85","59,753,667.51","59,753,667.51","59,753,667.51","59,753,667.51","272,135,266.86","272,135,266.86","272,135,266.86","272,135,266.86","234,429,309.56","234,429,309.56","234,429,309.56","234,429,309.56","235,747,546.76","235,747,546.76","235,747,546.76","235,747,546.76","226,855,629.50","226,855,629.50","232,971,308.75","226,855,629.50","288,428,492.92","288,428,492.92","288,428,492.92","288,428,492.92","323,302,942.73","323,302,942.73","323,302,942.73","325,197,064.31","278,281,684.16"
投资支付的现金,"56,170,000.00","36,000,000.00",,,,,,,,,,,,,,"16,000,000.00","16,000,000.00","26,000,000.00","36,598,400.00",,"18,000,000.00","87,369,090.02","91,000,000.00","100,450,000.00","200,450,000.00","200,450,000.00","84,875,000.00","1,575,000.00","1,575,000.00",,"284,383,500.00","12,300,000.00"
期末现金及现金等价物余额,"12,072,258.84","31,550,560.85","59,753,667.51","39,374,847.81","298,661,219.56","272,436,836.36","272,135,266.86","278,672,943.34","256,726,926.41","236,480,764.15","234,429,309.56","220,141,847.35","212,352,741.72","202,732,002.67","235,747,546.76","219,121,753.46","210,908,059.69","203,381,466.44","226,855,629.50","266,688,176.43","249,203,981.66","239,113,962.81","288,428,492.92","173,543,432.87","202,610,452.51","477,482,269.45","323,302,942.73","299,634,877.40","272,686,479.19","225,152,922.38","278,281,684.16","185,071,154.38"
