科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"24,592,981.10","20,273,629.53","24,635,592.98","27,531,539.27","29,346,447.41","32,283,821.07","31,795,749.92","27,103,880.98","114,042,766.57","145,164,845.44","91,482,374.73","39,384,470.47","29,799,810.69","29,441,727.39","24,173,266.99","11,288,790.93","11,706,509.60","17,559,034.82","9,230,868.01","8,680,400.97","10,342,027.53","6,543,332.20","6,840,469.89","2,379,523.28","1,302,297.06","2,073,222.66","2,027,032.45","7,220,369.70","7,323,249.50","5,962,924.46","561,794.33","575,498.37","795,440.83","1,017,936.43","955,806.46","3,130,220.73","1,100,008.94","1,463,784.18","1,157,924.56","2,264,565.73","1,239,450.30","1,709,851.97","469,805.63","944,816.07"
短期借款,"44,850,000.00","44,850,000.00","44,850,000.00","44,780,000.00","44,000,000.00","36,500,000.00","36,500,000.00","31,794,262.00","31,794,262.00","31,794,262.00","30,294,262.00","30,294,262.00","30,294,262.00","30,294,262.00","30,294,262.00","30,293,855.25","29,294,262.00","29,294,262.00","29,294,262.00","112,594,262.00","112,594,262.00","112,594,262.00","112,594,262.00","22,294,262.00","22,294,262.00","22,294,262.00","22,294,262.00","22,294,262.00","22,294,262.00","22,294,262.00","9,094,262.00","9,094,262.00","9,094,262.00","9,094,262.00",,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,"600,000.00",,,,,,,,,,,"1,020,000.00",,,,,,,,,,,,,,,,,
应付票据,,,"3,600,000.00","20,000,000.00","12,750,000.00","24,100,000.00","24,900,000.00","25,000,000.00","49,000,000.00","44,000,000.00","1,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"17,729,555.12","12,508,170.45","8,104,025.68","18,105,647.36","20,051,556.79","18,109,092.75","15,085,832.75","2,333,015.27","2,458,725.33","1,507,175.07","1,652,695.07","2,851,953.28","15,838,456.59","20,559,103.10","18,691,183.71","931,261.25","1,347,261.25","749,109.20","541,595.45","398,282.40","398,282.40","398,282.40","398,282.40",,,,,,,,,,,,,,,,,,,,,
应付账款,"47,989,690.57","47,967,634.48","47,753,703.79","154,121,367.36","141,566,422.98","58,911,371.55","132,745,955.47","122,742,496.12","118,842,711.44","118,608,715.33","119,402,809.54","116,656,545.80","111,082,832.99","156,635,606.86","158,528,232.84","105,265,748.94","100,835,431.42","96,618,351.81","94,823,441.14","99,900,211.75","99,864,672.57","93,366,502.75","92,704,914.10","26,640,909.37","26,151,213.77","25,376,483.80","25,336,483.80","25,832,482.24","25,003,844.50","24,759,205.30","24,759,205.30","24,759,205.30","24,759,205.30","24,378,569.22","24,378,569.22","24,378,569.22","24,378,569.22","24,378,569.22","24,378,569.22","24,378,569.22","24,378,569.22","24,378,569.22","24,378,569.22","24,378,569.22"
预付款项,"138,347,810.50","139,184,219.21","140,045,956.49","85,541,316.52","84,712,282.99","86,872,999.43","96,908,515.04","61,617,406.97","69,801,859.64","64,767,377.08","75,342,175.04","51,187,678.64","50,070,783.58","63,513,658.38","62,911,773.29","13,793,986.12","12,820,720.50","9,154,681.68","9,361,016.62","9,023,644.01","8,789,884.49","8,850,061.06","8,862,454.13","95,610.00","95,610.00","95,610.00","108,640.64","1,783,973.16","5,802,269.16","45,610.00","45,610.00",,,,,,,,,,,,"451,000.00",
预收款项,"23,882,813.98","26,470,842.29","21,756,994.09","27,418,522.17","59,858,737.70","130,426,038.47","82,890,481.87","88,071,265.00","91,120,520.69","102,484,360.24","104,092,308.22","115,665,988.13","95,952,461.68","81,815,648.53","72,463,197.99","65,590,523.70","76,319,530.74","90,082,721.74","93,577,380.74","95,976,715.64","90,213,769.36","60,915,748.44","41,774,202.44","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,769,391.91","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,632,475.24","6,675,764.54"
