科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"244,324,951.41","231,610,074.34","205,222,650.12","160,309,449.33","113,159,313.25","109,796,457.90","89,373,038.58","94,409,400.72","143,090,344.43","132,712,242.61","142,234,005.26","218,418,668.07","256,361,145.43","339,912,743.56","304,625,700.08","223,719,451.68","180,710,631.57","121,269,775.04","134,987,630.12","185,517,319.39","74,553,704.02","96,455,897.63","94,799,529.85","126,775,899.49","132,240,322.96","162,703,822.84","117,640,298.03","148,680,260.31","160,411,134.41","194,521,812.89","229,431,380.48","227,120,819.91","258,022,907.75","288,677,365.18","306,930,411.37","312,618,031.20","368,744,523.05","397,000,886.70","339,118,397.24","1,078,240,138.87","528,354,241.22","535,954,591.54","601,571,716.59"
短期借款,"170,000,000.00","160,000,000.00","160,000,000.00","130,000,000.00","130,000,000.00","129,530,000.00","119,000,000.00","136,928,000.00","150,928,000.00","114,000,000.00","134,000,000.00","134,000,000.00","80,000,000.00","149,929,000.00","129,929,000.00","114,929,000.00","104,929,000.00","25,000,000.00","55,000,000.00","55,000,000.00","55,000,000.00","80,000,000.00","110,000,000.00","115,000,000.00","115,000,000.00","85,000,000.00","85,000,000.00","85,000,000.00","55,000,000.00","75,000,000.00","143,295,600.00","113,742,400.00","146,310,260.00","123,135,460.00","50,254,270.00","2,800,000.00","62,861,600.00","32,379,520.00","2,800,000.00","1,000,000.00",,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"223,658,699.87","216,641,709.44","235,827,763.60","227,128,108.77","188,261,989.75","217,373,608.62","235,412,623.82","212,136,626.12","212,171,123.55","233,063,785.08","251,703,165.26","274,239,817.10","297,909,936.68","308,900,927.99","280,904,335.86","277,283,548.85","289,554,595.39","288,261,009.91","278,130,127.38","225,996,070.65","205,765,681.17","255,648,724.29","301,808,964.54","313,372,374.36","284,207,343.92","292,180,088.22","302,743,073.80","313,550,929.01","311,683,282.39","337,237,152.40","349,996,528.20","297,827,894.62","279,943,754.69","302,710,951.28","261,245,163.86","281,222,281.95","279,160,397.08","262,434,791.56","241,100,670.13","228,426,989.36","241,726,979.72","325,692,483.90","347,912,479.26"
应付票据,"161,514,166.88","186,071,894.78","192,095,206.08","181,453,769.30","141,981,920.20","202,918,532.18","225,523,230.96","189,738,731.96","235,503,268.65","229,887,485.32","220,271,188.07","247,876,487.20","283,089,212.00","279,252,025.00","245,297,269.80","270,950,626.98","278,298,579.90","292,303,771.34","378,404,895.40","330,562,394.57","254,462,749.53","257,531,837.42","266,802,773.71","263,629,209.21","261,799,546.99","259,812,491.28","234,369,907.72","275,118,621.43","272,577,219.81","256,784,221.23","241,968,422.53","244,203,703.90","209,066,735.30","218,232,847.30","238,915,697.02","229,609,818.15","243,484,572.55","254,808,464.52","266,555,947.05","340,252,841.20","365,972,248.50","335,204,713.42","359,910,271.21"
应收账款,"264,724,955.97","303,701,760.95","299,345,271.23","284,709,374.89","308,552,269.73","318,768,944.51","337,221,411.62","315,032,402.91","322,166,958.30","340,099,874.16","335,968,297.07","338,014,759.60","339,110,021.69","360,724,078.42","377,923,552.94","373,852,374.68","391,340,911.60","378,774,956.91","374,398,717.82","330,838,886.63","360,478,100.11","368,014,819.49","372,696,959.29","374,226,132.73","388,648,986.50","414,672,349.29","410,278,534.90","407,322,278.18","437,317,504.86","447,852,823.83","463,642,752.39","424,066,386.16","458,825,049.38","438,356,878.94","418,176,786.84","390,738,800.45","434,729,892.25","441,664,090.01","422,138,166.02","436,168,965.38","470,879,311.04","439,148,548.98","404,449,545.85"
应付账款,"157,492,974.51","132,472,538.41","128,047,037.80","125,786,035.55","124,510,965.20","121,780,127.21","131,862,541.22","139,158,493.35","117,530,505.62","134,647,002.75","169,402,964.51","158,917,465.69","149,107,441.85","196,583,571.67","205,751,131.11","220,978,068.85","193,139,920.64","180,941,722.12","177,239,448.20","214,987,817.68","207,437,110.04","224,986,537.18","220,978,312.32","227,665,330.28","204,897,439.63","221,847,608.51","260,066,066.37","241,769,845.01","237,396,272.36","253,303,335.20","256,828,859.87","229,872,217.71","262,476,864.78","241,853,412.98","264,455,150.06","315,412,627.66","300,030,875.29","346,126,858.76","337,344,618.78","317,887,070.48","315,317,579.00","320,548,820.21","318,948,691.55"
预付款项,"75,591,728.84","89,777,490.57","118,090,449.04","130,453,211.69","124,196,895.43","141,032,768.18","137,365,487.40","132,778,894.62","159,385,579.46","154,545,915.61","192,976,462.39","142,386,287.05","170,811,296.17","184,063,160.98","185,647,147.07","241,987,617.37","300,965,846.78","152,245,673.72","203,837,691.24","92,975,945.69","109,040,335.76","106,478,977.39","74,282,707.86","57,470,877.74","64,781,308.40","58,659,247.96","72,663,656.94","32,753,958.59","40,551,776.91","48,311,640.86","45,668,922.77","26,052,588.25","32,172,845.43","29,659,825.41","35,806,977.23","21,579,766.55","29,942,355.10","32,173,673.40","32,036,114.31","43,040,671.70","58,621,546.37","49,240,466.32","46,137,277.80"
预收款项,"62,361,297.26","71,236,219.38","85,079,497.20","64,906,968.16","75,727,929.73","78,923,781.31","74,124,821.61","55,739,593.90","64,669,402.98","63,602,655.11","61,997,205.96","63,223,120.11","139,592,125.28","140,634,810.96","153,397,936.10","116,899,776.20","137,457,108.15","61,029,163.19","44,817,690.37","41,671,263.01","43,195,146.52","44,014,432.22","46,078,763.71","32,059,038.44","37,408,776.53","53,843,789.54","49,422,822.19","38,685,775.34","50,186,000.36","65,742,338.71","67,017,607.13","59,696,988.17","79,315,969.33","74,473,793.43","95,930,970.77","99,987,788.33","123,171,694.96","135,468,565.57","145,172,206.45","92,925,673.81","91,194,953.39","95,545,830.52","87,741,313.94"
