科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"34,832,129.85","9,880,022.37","7,858,748.82","7,422,792.43","7,623,560.05","6,932,322.06","9,089,606.60","7,439,127.15","16,519,538.00","15,274,042.56","21,045,623.30","62,843,367.02","136,772,033.95","86,564,576.12","270,638,128.38","357,652,730.90","439,695,313.62","445,125,159.06","437,236,666.10","418,879,341.54","525,839,517.60","108,140,742.93","247,259,670.40","222,950,349.42","130,655,255.25","102,084,969.74","81,898,003.47","63,069,678.01","54,658,893.49","51,075,063.92","53,434,342.52","71,927,029.73","78,333,483.79"
应付职工薪酬,"18,934,560.04","23,560,666.40","33,606,532.79","29,935,205.39","25,958,512.06","29,967,832.73","29,560,445.36","28,122,869.61","29,548,099.41","36,639,819.40","37,751,591.77","41,747,556.91","55,468,654.25","86,210,136.62","63,514,101.10","61,961,351.67","73,739,865.65","76,764,715.39","68,852,473.03","59,260,721.79","59,648,544.56","78,773,773.81","64,361,478.60","65,267,263.94","63,804,172.99","70,298,923.80","89,024,876.56","64,797,945.51","75,269,099.76","56,644,565.49","76,745,707.74","104,496,442.30","117,036,277.93"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"456,422,781.41","132,181,688.84","98,989,896.48","78,445,413.03","88,649,196.67","108,382,568.55","81,937,118.98","76,239,924.22","124,457,433.45","123,989,924.31","34,690,110.49","32,418,686.38","33,916,923.99","72,120,112.60","67,604,870.58","52,963,033.26","91,258,680.18","173,696,055.28","169,263,637.91","150,646,050.33","204,761,057.63","296,139,145.52","263,274,053.93","164,036,681.61","206,021,729.41","259,501,064.18","156,649,587.30","122,700,008.35","143,000,340.06","187,935,951.76","124,341,909.44","177,162,494.84","173,819,189.47"
应收利息,,,,,,"2,355,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,"186,628.75",,"182,266.00","224,600.83","4,825,425.67","4,996,309.09","3,802,665.04","3,749,750.00","5,923,829.80","5,271,927.07","8,031,559.95","10,782,641.19","14,399,217.45","19,777,430.02","10,468,274.56","13,817,596.01","18,367,824.12","3,366,956.43","12,470,914.48","22,329,585.73","10,515,521.03","9,243,192.30","15,246,699.20","1,095,870.75"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000,000.00","24,000,000.00"
应付股利,,"99,690,407.68",,,,,,,,,,"13,429,080.28",,"90,000.00",,,"534,000.00",,,,,"180,000.00","180,000.00","180,000.00",,,,,,,,"17,500,000.00","1,600,000.00"
存货,"24,860,052.85","6,403,048.20","88,100,684.62","106,784,048.58","66,890,354.00","7,741,203.57","12,934,948.22","84,220,890.48","12,626,583.90","112,646,159.74","70,168,024.51","147,447,406.45","62,281,543.74","177,103,431.05","174,048,917.66","327,346,491.37","230,819,604.67","348,788,279.42","372,144,752.16","359,149,355.45","273,278,268.99","483,063,293.77","275,062,681.93","370,868,366.02","291,830,992.58","370,262,607.58","390,193,106.40","607,411,270.14","366,220,828.56","233,865,138.76","104,803,272.45","148,333,378.19","249,935,036.86"
其他应付款,"67,554,385.93","132,262,286.17","125,520,348.42","164,371,524.97","153,311,503.91","130,032,781.69","178,619,533.52","150,631,556.98","339,843,361.19","109,738,122.60","115,367,402.98","62,868,014.09","96,295,111.49","67,558,347.12","83,656,813.40","77,748,325.28","154,996,526.29","91,960,244.22","91,929,756.72","82,396,382.75","85,955,711.17","76,047,603.77","77,726,695.12","79,290,589.06","91,541,435.50","81,033,654.31","82,167,246.18","87,260,716.25","163,202,692.33","1,033,658,566.97","123,097,326.59","133,980,943.09","130,264,011.18"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,"4,440,083.40","4,440,083.40",,,,,,,,,,
一年内到期的非流动负债,,,"6,800,000.00",,,,,,"500,000,000.00","589,100,000.00","23,700,000.00","149,100,000.00","248,100,000.00","261,100,000.00","261,100,000.00","109,100,000.00","213,800,000.00","181,600,000.00","221,600,000.00","433,317,186.54","479,594,793.64","520,681,391.19","419,364,721.14","308,570,000.00","346,270,000.00","356,410,000.00","307,962,700.00","286,980,000.00","46,000,000.00",,,"30,000,000.00","30,000,000.00"
其他流动资产,"700,034.55","373,008.53","452,157.87","781,942.30","518,868.00","429,261.21","97,954.50","671,950.11","461,544.96","251,139.81","637,962.10",,,"37,210,945.00",,,,"153,412,063.62","64,633,505.72","58,400,818.48","107,277,471.50","117,773,978.39","89,024,483.39","43,807,053.74","15,614,863.83","23,733,135.24","8,640,046.72","15,552,780.73","16,661,486.94","60,131,982.56","46,260,673.93","45,638,991.87","26,163,530.66"
其他流动负债,,,,,,"1,816,972.16","1,362,729.12","908,486.08","454,243.04","1,816,972.16","1,362,729.12","1,816,972.16","1,816,972.16","1,816,972.16","1,816,972.16","1,816,972.16","1,816,972.16","1,816,972.16","1,816,972.16","301,816,972.16","301,816,972.16","301,816,972.16","701,816,972.16","401,816,972.16","401,816,972.16","401,816,972.16","1,001,816,972.16","1,301,816,972.16","1,301,816,972.16","1,001,816,972.16","701,816,972.16","701,816,972.16","1,816,972.16"
流动资产合计,"663,090,023.39","517,644,311.00","584,732,489.94","2,122,971,934.79","1,431,851,524.93","1,000,779,626.91","1,163,251,522.97","1,195,488,527.65","1,802,467,146.43","1,875,270,731.01","1,830,624,970.68","1,999,577,716.03","1,989,428,211.95","2,079,111,414.99","2,133,949,514.78","2,376,916,140.37","2,890,761,433.59","2,913,132,939.79","2,699,899,346.59","3,121,344,754.11","3,067,674,246.08","2,764,034,097.00","2,905,819,692.00","4,595,996,641.44","3,956,117,624.96","4,042,150,092.42","4,139,644,273.91","4,519,039,956.43","5,206,694,141.35","5,982,674,029.04","4,905,430,402.91","4,773,781,036.45","4,676,866,780.09"
流动负债合计,"868,733,131.91","857,807,732.87","909,399,041.43","1,005,044,441.85","932,122,590.19","655,166,389.34","744,824,415.02","958,737,482.29","2,897,283,632.69","2,951,098,950.50","2,209,846,871.89","2,053,229,959.53","2,100,221,538.17","2,306,812,871.60","2,276,171,605.71","2,261,416,719.44","2,792,446,187.27","3,271,373,558.71","3,028,812,289.77","3,613,593,240.59","4,199,895,498.95","4,143,174,924.80","3,608,166,087.74","3,589,649,717.80","3,645,673,679.27","3,543,822,470.50","3,914,693,923.67","4,108,656,292.95","4,100,506,515.00","4,141,775,480.57","2,773,373,943.37","2,850,595,837.64","2,356,886,714.06"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"224,780,000.00","224,780,000.00","224,780,000.00","237,780,000.00","237,780,000.00","237,780,000.00","237,780,000.00","237,780,000.00","237,780,000.00","554,104,327.99","554,104,327.99","554,104,327.99","554,104,327.99"
长期借款,"242,160,000.00","1,514,900,000.00","1,378,000,000.00","1,368,225,000.00","666,300,000.00","629,000,000.00","622,070,000.00","619,170,000.00","1,702,830,162.00","2,008,070,000.00","2,508,070,000.00","2,679,770,000.00","2,597,260,000.00","2,566,360,000.00","2,440,960,000.00","2,433,110,000.00","2,325,510,000.00","2,349,810,000.00","2,344,410,000.00","2,460,347,496.00","2,831,925,431.50","2,855,842,628.50","3,124,827,200.00","2,421,494,231.00","1,546,440,000.00","1,319,510,000.00","605,457,300.00","626,440,000.00","867,420,000.00","867,420,000.00","867,420,000.00","837,420,000.00","822,420,000.00"
持有至到期投资,"4,972,552.00","101,000.00","75,000.00","69,000.00","42,000.00","42,000.00","42,000.00","42,000.00","42,000.00","35,000.00",,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,"201,037,625.57","203,637,625.58","206,237,625.59","208,837,625.60","201,037,625.61","203,637,625.62","206,237,625.63","208,837,625.64","201,037,625.65","203,637,625.66"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,"297,169,811.32","330,428,500.96","285,092,286.83","245,542,950.49","303,574,028.57",,,,,,,,,,
长期股权投资,"131,582,552.08","152,165,421.28","164,178,425.60","163,598,696.93","194,162,335.85","191,798,881.18","192,657,592.39","288,444,684.05","289,032,299.68","347,020,939.89","347,582,513.98","347,419,619.77","347,648,975.50","348,627,088.09","394,325,860.96","348,694,558.97","351,669,906.48","349,505,240.33","350,387,090.49","407,942,522.98","181,389,048.99","182,271,299.01","182,874,302.60","184,080,577.69","185,259,501.64","183,293,542.86","183,771,816.60","183,948,066.50","185,142,501.67","1,393,750,559.56","1,436,820,274.32","1,487,046,055.14","1,501,278,209.39"
专项应付款,"61,485,285.22","53,134,524.17","53,134,524.17","53,134,524.17","53,134,524.17","60,903,187.57","60,903,187.57","60,903,187.57","60,903,187.57","84,315,164.72","84,315,164.72","99,623,158.48","99,623,158.48","97,611,142.72","97,611,142.72","97,611,142.72","97,611,142.72","99,862,176.44","99,402,176.44","99,402,176.44","99,402,176.44","98,031,134.11","98,031,134.11","98,031,134.11","98,031,134.11","96,437,633.11","96,437,633.11","96,437,633.11","96,437,633.11","96,437,633.11","96,437,633.11","84,693,498.64","84,869,854.24"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,"19,500,000.00","19,500,000.00","24,400,000.00","24,400,000.00","73,616,698.47","73,984,557.19","44,061,440.76","45,668,189.12","36,319,542.20","36,294,481.52"
固定资产,"1,409,156,486.47","2,439,778,047.39","2,889,824,593.70","3,111,454,517.18","3,064,456,958.85","3,134,911,599.65","3,246,969,569.99","3,239,914,200.13","3,280,134,998.19","6,502,105,645.54","6,409,248,914.43","7,071,645,184.60","7,133,101,818.65","7,466,337,257.34","7,427,075,363.52","7,679,248,963.31","7,616,249,530.47","7,618,509,113.81","7,500,508,670.01","7,321,778,148.16","7,615,254,557.26","7,827,594,620.58","7,703,792,264.52","11,074,014,289.71","10,961,948,412.43","10,800,058,753.92","10,641,950,801.70","10,560,717,262.71","10,583,630,670.24","10,579,705,982.27","10,528,199,993.57","10,435,753,829.63","10,310,734,469.34"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"164,784,228.80","525,063,080.65","206,188,109.77","106,825,338.27","151,175,804.87","217,339,516.23","144,248,155.04","210,182,066.20","4,021,218,080.35","1,195,670,588.40","1,264,509,465.37","524,810,809.04","595,443,810.71","360,551,353.88","375,342,364.95","124,677,209.48","294,669,630.49","1,036,311,884.40","1,379,313,254.73","1,986,679,362.56","2,920,157,145.03","3,099,927,990.86","3,153,966,648.09","174,488,230.62","187,226,798.22","288,048,675.84","324,655,407.72","318,220,117.14","217,846,844.61","215,182,788.47","286,434,196.99","330,132,714.19","521,580,462.79"
其他非流动负债,"13,317,682.41","10,654,145.93","97,660,578.55","96,752,092.47","96,297,849.43","91,363,097.75","91,363,097.75","91,363,097.75","91,363,097.75","86,882,589.11","86,882,589.11","84,642,334.78","83,522,207.62","82,402,080.46","81,947,837.42","81,493,594.38","81,039,351.34","80,585,108.30","80,130,865.26","79,676,622.22","79,222,379.18",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"316,962,967.63","1,578,688,670.10","1,528,795,102.72","1,518,111,616.64","815,732,373.60","781,266,285.32","774,336,285.32","771,436,285.32","1,855,096,447.32","2,179,267,753.83","2,679,267,753.83","2,864,035,493.26","2,780,405,366.10","2,746,373,223.18","2,620,518,980.14","2,612,214,737.10","2,504,160,494.06","2,530,257,284.74","2,821,112,853.02","2,969,854,795.62","3,295,642,273.95","3,278,184,849.24","3,604,746,255.78","2,817,922,640.74","1,945,014,166.71","1,723,536,422.68","1,011,629,479.65","1,073,574,635.09","1,317,068,250.78","1,289,290,891.32","1,293,043,396.65","1,233,696,372.23","1,320,993,424.12"
固定资产清理,,,,,,,,,,,"4,000.00",,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,185,696,099.54","2,436,496,402.97","2,438,194,144.15","2,523,156,058.49","1,747,854,963.79","1,436,432,674.66","1,519,160,700.34","1,730,173,767.61","4,752,380,080.01","5,130,366,704.33","4,889,114,625.72","4,917,265,452.79","4,880,626,904.27","5,053,186,094.78","4,896,690,585.85","4,873,631,456.54","5,296,606,681.33","5,801,630,843.45","5,849,925,142.79","6,583,448,036.21","7,495,537,772.90","7,421,359,774.04","7,212,912,343.52","6,407,572,358.54","5,590,687,845.98","5,267,358,893.18","4,926,323,403.32","5,182,230,928.04","5,417,574,765.78","5,431,066,371.89","4,066,417,340.02","4,084,292,209.87","3,677,880,138.18"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"600,000,000.00","800,000,000.00","800,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,127,973,058.00","1,127,973,058.00","1,127,973,058.00","1,127,973,058.00","2,030,351,504.00","2,030,351,504.00","2,030,351,504.00","2,030,351,504.00","2,030,351,504.00","2,030,351,504.00","2,030,351,504.00","2,030,351,504.00","2,030,351,504.00","2,030,351,504.00","2,030,351,504.00","2,248,438,460.00","2,248,438,460.00","2,248,438,460.00","2,248,438,460.00","4,047,189,228.00","4,047,189,228.00","4,558,406,626.00","4,558,406,626.00","4,558,406,626.00","4,558,406,626.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"54,297,454.42","320,176,782.89","320,280,155.89","1,711,411,214.89","1,711,411,214.89","1,718,393,755.89","1,718,393,755.89","1,718,393,755.89","2,380,095,777.58","2,380,095,777.58","2,380,095,777.58","2,380,095,777.58","1,477,717,331.58","1,477,717,331.58","1,483,018,392.97","1,483,018,392.97","1,483,018,392.97","1,479,778,639.17","1,431,254,840.45","1,431,254,840.43","1,431,254,840.43","1,431,312,066.32","1,431,337,279.80","3,693,448,991.43","3,693,385,279.70","3,693,497,700.82","3,693,536,677.46","1,894,819,260.91","1,894,863,127.75","3,549,934,429.95","3,550,010,161.61","3,550,085,424.88","3,550,102,830.94"
无形资产,"174,634,597.06","528,586,279.65","546,565,109.36","540,355,084.80","537,231,339.17","587,911,179.65","584,526,726.15","635,639,257.51","632,705,210.64","576,716,979.13","573,676,470.52","635,464,537.10","632,286,625.37","804,435,847.36","814,771,097.71","823,689,063.63","841,069,819.23","853,940,425.46","880,360,361.06","890,911,314.39","904,134,778.15","991,911,718.00","985,396,159.11","980,992,869.94","988,110,127.56","985,172,753.17","980,942,848.91","971,734,254.55","953,800,090.81","1,452,914,906.13","1,460,697,426.73","1,554,021,669.92","1,544,706,454.51"
盈余公积,"76,303,839.91","91,179,491.76","114,839,167.43","114,839,167.43","114,839,167.43","148,123,144.43","148,123,144.43","148,123,144.43","148,123,144.43","188,774,718.82","188,774,718.82","188,774,718.82","188,774,718.82","236,234,835.02","236,234,835.02","236,234,835.02","236,234,835.02","299,336,383.40","299,336,383.40","299,336,383.40","299,336,383.40","387,284,904.58","387,284,904.58","387,284,904.58","387,284,904.58","504,905,163.62","504,905,163.62","504,905,163.62","504,905,163.62","626,017,677.51","626,017,677.51","626,017,677.51","626,017,677.51"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"414,377,635.69","298,338,747.73","512,630,729.38","499,256,821.28","603,782,565.70","623,279,685.48","733,241,639.04","765,513,649.21","873,804,554.98","924,066,379.27","1,063,148,159.96","1,178,951,956.75","1,309,985,703.11","1,432,063,570.86","1,611,670,658.95","1,787,250,056.74","1,989,074,946.62","2,155,020,663.45","2,377,496,744.19","2,561,278,218.77","2,807,547,359.62","3,054,542,477.74","3,299,998,465.09","3,626,552,521.18","3,661,999,029.83","3,911,868,688.93","4,187,030,674.17","4,208,894,464.71","4,535,598,417.52","4,773,744,398.05","5,111,397,926.04","5,050,870,791.93","5,419,965,532.69"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,"15,422,533.70","14,624,816.42","13,827,099.14","13,029,381.86","24,450,323.11","24,306,805.32","23,268,732.63","22,070,441.44","20,766,934.26","19,087,607.55","18,650,435.78","16,905,732.50"
少数股东权益,"239,679,473.40","242,793,956.35","257,474,570.35","250,088,490.76","253,636,829.64","258,456,979.45","263,753,673.87","260,101,445.08","795,707,513.04","798,771,946.60","825,157,218.43","836,234,322.01","863,341,676.01","885,970,217.19","937,385,456.46","987,976,567.34","1,007,635,589.38","1,041,709,175.80","849,627,209.15","896,087,048.47","919,403,820.58","890,855,650.87","912,574,031.48","937,458,623.05","974,926,824.27","980,769,256.27","1,013,989,091.47","1,029,797,983.34","1,054,102,570.56","1,304,610,278.27","1,322,470,485.23","1,321,657,587.25","1,325,320,076.61"
递延所得税资产,"22,134,063.16","25,647,241.73","51,855,038.83","53,477,180.88","52,604,777.78","51,903,436.29","50,977,347.03","52,595,026.68","52,484,392.75","53,228,700.63","53,779,745.19","58,269,864.40","58,017,868.72","69,873,249.47","69,637,347.03","71,451,646.70","75,999,681.21","69,157,066.64","68,394,793.24","65,007,554.78","68,830,737.79","90,283,489.94","92,130,330.32","83,823,943.81","78,235,919.96","83,480,992.19","84,301,934.99","98,727,295.35","97,319,606.78","94,144,408.84","98,706,945.80","96,695,918.49","88,547,780.56"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"85,760.50","69,421.00","920,597.19",,,"53,252,241.94","52,142,221.09","51,032,200.24","49,922,179.39",,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,907,264,479.57","3,671,341,070.70","3,858,686,277.26","3,975,779,818.06","3,999,673,216.52","4,183,906,613.00","4,219,421,390.60","4,426,817,234.57","8,275,616,981.61","8,674,777,853.59","8,648,801,109.49","8,637,610,014.91","8,766,499,098.95","9,049,824,796.14","9,081,237,794.67","9,047,830,863.09","9,180,579,165.07","9,927,423,730.64","10,178,964,169.53","10,725,571,144.81","11,966,688,488.31","12,483,223,852.33","12,407,486,700.45","12,749,007,010.91","12,651,590,141.67","12,602,285,041.09","12,477,709,615.24","12,394,395,728.88","12,297,590,155.55","14,310,569,907.52","14,384,050,772.95","14,476,404,951.14","14,537,857,437.08"
所有者权益(或股东权益)合计,"1,384,658,403.42","1,752,488,978.73","2,005,224,623.05","3,575,595,694.36","3,683,669,777.66","3,748,253,565.25","3,863,512,213.23","3,892,131,994.61","5,325,704,048.03","5,419,681,880.27","5,590,311,454.45","5,719,922,278.15","5,875,300,406.63","6,075,750,116.35","6,318,496,723.60","6,551,115,546.92","6,774,733,917.33","7,038,925,826.98","7,028,938,373.33","7,263,467,862.71","7,538,824,961.49","7,825,898,175.29","8,100,394,048.93","10,937,431,293.81","11,017,019,920.65","11,377,076,240.33","11,691,030,485.83","11,731,204,757.27","12,086,709,531.12","14,862,177,564.67","15,223,063,835.84","15,165,893,777.72","15,536,844,078.99"
资产总计,"2,570,354,502.96","4,188,985,381.70","4,443,418,767.20","6,098,751,752.85","5,431,524,741.45","5,184,686,239.91","5,382,672,913.57","5,622,305,762.22","10,078,084,128.04","10,550,048,584.60","10,479,426,080.17","10,637,187,730.94","10,755,927,310.90","11,128,936,211.13","11,215,187,309.45","11,424,747,003.46","12,071,340,598.66","12,840,556,670.43","12,878,863,516.12","13,846,915,898.92","15,034,362,734.39","15,247,257,949.33","15,313,306,392.45","17,345,003,652.35","16,607,707,766.63","16,644,435,133.51","16,617,353,889.15","16,913,435,685.31","17,504,284,296.90","20,293,243,936.56","19,289,481,175.86","19,250,185,987.59","19,214,724,217.17"
负债和所有者(或股东权益)合计,"2,570,354,502.96","4,188,985,381.70","4,443,418,767.20","6,098,751,752.85","5,431,524,741.45","5,184,686,239.91","5,382,672,913.57","5,622,305,762.22","10,078,084,128.04","10,550,048,584.60","10,479,426,080.17","10,637,187,730.94","10,755,927,310.90","11,128,936,211.13","11,215,187,309.45","11,424,747,003.46","12,071,340,598.66","12,840,556,670.43","12,878,863,516.12","13,846,915,898.92","15,034,362,734.39","15,247,257,949.33","15,313,306,392.45","17,345,003,652.35","16,607,707,766.63","16,644,435,133.51","16,617,353,889.15","16,913,435,685.31","17,504,284,296.90","20,293,243,936.56","19,289,481,175.86","19,250,185,987.59","19,214,724,217.17"
