科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"893,839,501.07","1,527,989,792.58","3,035,100,390.60","4,252,936,743.54","1,068,058,686.78","2,335,239,481.94","3,727,929,486.24","6,303,943,171.42","1,498,671,214.50","3,264,517,847.35","5,005,172,186.60","7,638,337,241.07","1,823,756,911.05","3,896,799,512.65","6,789,251,290.51","9,635,827,945.66","2,513,726,329.67","4,870,352,207.38","8,163,924,523.50","11,559,647,651.13","3,196,542,242.35","5,741,164,141.45","8,766,004,980.33","13,732,978,268.35","3,346,524,509.45","6,347,841,761.18","10,312,791,855.04","12,483,845,536.38","3,121,250,361.70","6,037,636,028.68","8,106,244,770.11","10,937,567,631.68","2,866,385,624.02","5,089,668,965.26","7,302,296,497.51","10,283,831,645.58","2,415,738,393.87","4,859,352,571.93","6,618,283,140.38","9,065,139,498.87","2,698,584,847.28","4,147,367,648.99","5,727,538,592.09","10,097,106,938.94","3,010,513,490.53","5,069,186,839.56"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"467,534,557.83",,,,"1,329,667,187.91",,,,"138,678,902.50",,,,"48,746,100.00",,,,"60,910,000.00",,,,,,,,,,,,,,,,,,
收到的税费返还,,,,"1,760,818.62",,"131,658.90","840,770.98","2,872,841.32",,,"1,273,968.74","1,269,680.11",,"1,652,477.43","1,782,724.35","2,042,431.73","4,922,652.39","3,428,614.71","1,502,463.37","2,283,893.75","450,000.00",,"1,778,996.02","1,636,874.27",,"2,025,165.72","4,394,630.32","9,486,165.60","311,325.21","1,305,615.06","2,144,433.05","31,353,116.64","3,879,034.75","5,511,693.70","10,045,588.53","20,751,412.46","7,685.83","123,777.02","1,623,777.02","27,092,946.52","3,449.85","630,483.49","1,641,672.79","33,922,948.69","8,028.30","16,483.09"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,,,,"10,411,028.40",,,,"18,835,413.39",,"11,000,000.00",,"13,409,301.12",,"19,570,000.00","37,262,581.70","133,137,313.68",,"8,743,189.15","16,071,938.91","88,852,547.14",,"14,457,011.80","70,169,101.94","101,573,645.27","1,352,419.85","71,494,058.23","80,760,188.86","140,372,980.17","1,818,130.96","41,724,207.29","82,744,137.55","197,764,995.51","45,796,538.29","31,350,101.18","200,569,798.19","238,873,347.13","77,818,090.82","78,110,818.72","129,784,136.36","163,292,183.53","24,509,926.56","50,213,588.74","87,865,117.84","174,269,908.66","24,170,815.26","215,029,813.94"
投资活动现金流出小计,"191,061,835.67","483,289,943.08","909,467,040.92","1,991,564,973.65","298,568,891.62","349,491,696.69","1,090,102,615.86","2,102,003,731.44","495,509,362.68","1,259,898,321.48","2,019,072,077.29","2,000,572,857.37","386,050,447.71","1,115,617,989.07","2,283,726,908.66","4,042,329,061.48","321,065,315.17","618,507,136.44","944,974,923.01","1,548,879,958.49","263,993,914.71","480,182,671.07","670,062,867.49","1,153,243,203.94","131,478,418.35","320,052,581.16","778,765,253.80","1,398,112,644.89","356,928,489.10","388,920,159.79","727,342,349.05","2,731,852,777.38","237,549,771.02","430,188,026.19","803,578,545.10","1,510,954,228.86","398,957,080.28","1,081,310,775.82","1,607,751,746.52","2,153,745,721.63","432,759,469.09","896,151,796.33","1,444,450,939.19","1,965,209,375.17","445,197,713.17","580,754,862.10"
经营活动现金流入小计,"893,839,501.07","1,527,989,792.58","3,035,100,390.60","4,265,108,590.56","1,068,058,686.78","2,335,371,140.84","3,728,770,257.22","6,325,651,426.13","1,498,671,214.50","3,275,517,847.35","5,006,446,155.34","7,653,016,222.30","1,823,756,911.05","3,918,021,990.08","6,828,296,596.56","9,771,007,691.07","2,518,648,982.06","4,882,524,011.24","8,181,498,925.78","11,650,784,092.02","3,196,992,242.35","5,755,621,153.25","8,837,953,078.29","13,836,188,787.89","3,347,876,929.30","6,421,360,985.13","10,397,946,674.22","12,633,704,682.15","3,123,379,817.87","6,080,665,851.03","8,191,133,340.71","11,166,685,743.83","2,916,061,197.06","5,126,530,760.14","7,512,911,884.23","10,543,456,405.17","2,493,564,170.52","4,937,587,167.67","6,749,691,053.76","9,255,524,628.92","2,723,098,223.69","4,198,211,721.22","5,817,045,382.72","10,305,299,796.29","3,034,692,334.09","5,284,233,136.59"
投资活动产生的现金流量净额,"-191,061,835.67","-470,157,004.23","-895,509,102.07","-1,972,422,924.65","-298,568,891.62","-343,167,648.69","-1,082,778,567.86","-2,088,287,564.05","-495,509,362.68","-1,240,621,268.65","-1,995,534,958.51","-1,956,091,811.69","-386,050,447.71","-1,065,335,441.96","-2,213,288,393.24","-3,573,103,934.56","-321,060,815.17","-612,469,854.40","-938,633,475.37","-1,283,538,904.77","-249,115,612.71","-422,637,347.07","-612,482,424.04","-940,449,149.48","-120,040,281.54","-304,105,281.90","-762,765,954.54","-1,179,493,508.11","-356,928,489.10","-388,860,159.79","-726,804,849.05","-2,661,836,344.33","-237,541,171.02","-426,692,182.40","-799,976,201.31","-1,502,418,171.23","-299,924,008.59","-982,269,184.13","-1,485,819,922.48","-2,029,820,602.52","-419,827,869.09","-896,106,796.33","-1,422,622,539.17","-1,652,636,817.79","-440,079,186.69","-573,576,751.74"
购买商品、接受劳务支付的现金,"814,099,852.78","1,244,274,470.85","2,839,490,374.07","3,136,766,410.61","2,207,603,270.93","3,033,662,525.40","4,114,227,262.57","4,259,079,224.45","1,283,551,961.54","2,610,697,486.28","3,730,558,243.40","5,036,249,588.54","1,402,621,319.73","2,929,322,146.23","5,048,540,544.36","6,736,035,242.36","2,819,770,178.43","3,661,038,455.16","5,377,896,773.64","8,524,324,251.33","2,377,877,286.93","4,238,094,751.57","6,524,511,191.59","10,026,831,854.13","2,057,882,222.69","3,835,283,748.35","6,845,552,013.39","7,815,584,223.38","1,531,247,905.54","3,077,701,615.49","4,592,981,684.01","6,197,641,070.41","1,456,465,890.95","2,765,852,260.90","4,020,023,887.77","5,038,728,416.67","1,262,486,033.38","2,697,504,976.09","3,831,140,935.49","4,287,254,150.30","1,773,036,911.23","2,906,879,534.57","4,335,715,180.92","7,259,938,650.42","2,301,748,954.96","3,880,447,448.90"
吸收投资收到的现金,,,,,,,,"50,100,000.00",,,,"1,479,750,000.00",,,,,,,,,,"3,000,000.00","17,304,000.00","14,304,000.00",,,,,,,,,,,,,,,,,,,,,,
