科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"44,473,435.35","40,071,910.86","89,083,234.20","97,267,335.57","109,356,541.77","1,152,254,019.19","951,522,499.81","825,400,959.40","819,570,065.78","785,985,907.54","692,198,689.52","694,201,746.37","752,307,517.32","1,289,426,864.26","1,248,649,808.02","1,082,217,489.99","960,786,914.82","761,209,013.31","779,801,431.33","728,020,695.90","355,067,551.80","334,412,319.33","236,858,062.99","1,722,961,070.07","981,409,669.43","657,332,584.63","630,160,027.20","471,675,757.48","866,453,004.81","835,786,676.88","1,456,196,978.02","841,707,366.38","775,184,430.68","1,413,790,972.31","806,236,939.27"
短期借款,"38,400,000.00","69,000,000.00","115,500,000.00","216,000,000.00","235,000,000.00","235,000,000.00","110,000,000.00","130,000,000.00","140,000,000.00","140,000,000.00","170,000,000.00","380,000,000.00","430,000,000.00","474,000,000.00","474,000,000.00","339,000,000.00","464,000,000.00","354,000,000.00","434,000,000.00","547,000,000.00","567,000,000.00","555,000,000.00","567,000,000.00","552,000,000.00","52,000,000.00","42,000,000.00","62,000,000.00","518,710,000.00","1,604,000,000.00","1,095,000,000.00","1,237,000,000.00","1,570,910,000.00","1,655,960,000.00","1,649,381,000.00","1,720,761,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"21,273,953.79","22,089,783.04","26,234,503.68","26,848,321.92","26,364,135.20","24,388,332.66","25,580,137.44","23,590,362.50",,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"11,922,153.88","23,420,389.77","4,275,824.00","19,838,606.34","34,255,616.40","33,634,404.20","22,632,976.00","28,329,156.17","23,929,929.02","34,308,690.74","33,745,543.85","16,781,180.91","42,434,321.49","27,228,535.00","27,286,891.53","28,051,336.09","57,489,906.68","60,895,960.66","41,682,614.20","80,282,861.17","80,328,183.41","66,810,809.62","87,810,365.48","90,346,384.82","104,149,592.39","58,840,981.21","57,676,932.98","61,307,578.02","83,374,125.92","81,702,517.19","89,272,191.27","45,504,759.78","74,837,877.70","65,237,857.72"
应付票据,,"48,500,000.00","13,589,970.04","23,540,563.89","20,475,535.18","9,248,480.00","6,244,210.39","20,569,788.88","24,582,902.35","9,637,514.32","6,454,849.99","14,920,149.99","32,829,170.46","32,951,042.70","19,662,700.40","19,383,223.58","46,855,801.62","66,883,130.71","66,524,633.50","53,592,168.53","47,377,176.17","74,225,831.06","59,892,176.18","73,673,556.55","64,786,012.95","31,495,481.48","36,527,816.41","129,656,480.34","126,245,840.35","101,109,672.76","109,479,019.89","105,319,343.01","46,868,245.90","53,216,860.01","48,421,104.66"
应收账款,"13,926,424.31","14,532,767.68","37,512,474.02","30,745,988.51","30,708,195.57","52,931,338.05","64,492,836.82","80,344,223.52","84,952,470.31","64,791,904.16","62,415,357.14","87,596,001.63","88,945,753.72","123,057,238.67","121,234,546.56","121,345,928.79","288,914,315.53","319,851,762.96","326,996,293.62","337,603,057.99","363,945,070.28","395,560,801.01","398,537,460.65","389,382,005.61","440,808,896.68","515,774,875.56","537,347,735.76","893,258,409.60","906,991,335.10","795,180,958.68","832,890,331.14","897,581,341.90","849,788,790.66","808,223,243.88","888,074,911.05"
应付账款,"39,260,383.20","70,224,046.37","62,591,904.19","40,420,655.26","40,439,694.71","69,933,192.02","65,743,548.51","71,290,819.41","64,783,870.36","69,719,982.80","53,853,527.41","74,839,628.98","75,825,169.76","77,319,666.43","84,408,433.72","98,842,840.76","130,813,467.74","154,425,040.63","138,478,974.88","151,514,017.63","143,157,757.38","175,841,415.78","163,337,515.81","130,459,195.69","160,909,528.54","207,413,948.45","180,292,591.62","306,484,557.85","319,833,610.57","416,493,853.92","353,574,685.69","392,050,487.91","368,369,843.06","407,839,023.33","374,015,460.11"
预付款项,"21,049,859.76","22,131,123.63","32,891,363.03","40,203,576.89","35,482,485.56","34,439,917.15","49,395,212.10","51,589,946.19","61,144,592.99","72,613,478.97","89,398,974.71","93,513,572.73","100,308,571.74","89,997,324.07","89,924,294.66","93,791,432.53","113,813,992.62","97,305,260.40","104,846,418.88","154,821,575.01","144,147,763.08","115,931,258.59","146,818,735.17","119,427,657.12","165,827,940.26","96,366,840.20","128,183,218.59","132,295,793.53","130,808,431.24","71,104,032.30","92,514,732.59","79,740,174.57","97,946,148.68","149,120,220.34","306,638,423.56"
预收款项,"20,348,008.03","20,384,433.94","39,770,721.21","11,773,554.48","6,816,458.59","21,213,342.13","17,136,190.04","26,125,498.00","27,548,288.87","16,550,970.30","32,543,153.20","22,197,071.64","27,356,264.21","20,509,640.11","31,546,252.94","23,693,259.44","29,777,131.48","23,876,161.22","26,628,426.43","18,243,250.03","21,071,167.58","30,942,401.14","16,322,341.18","26,833,980.09","48,834,534.72","33,368,530.02","17,399,653.75","25,277,028.37","54,162,374.01","36,786,434.94","27,287,418.10","24,222,633.93","19,914,717.34","79,987,533.71","43,388,443.54"
