科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
存货,"52,376,206.87","48,277,920.29","32,877,004.38","30,887,845.63","32,939,187.46","39,954,048.29","44,756,155.69","47,034,329.57","52,582,743.25","68,279,049.30","84,867,014.52","105,873,191.00","108,911,481.44","110,632,038.69","97,478,967.64","97,922,873.08","94,589,636.91","96,820,002.56","93,486,380.08","84,730,635.47","81,567,589.66","91,183,881.35","86,087,535.34","81,555,148.57","72,475,871.30","80,231,028.52","73,079,699.65","65,427,481.12","58,752,202.52","55,449,653.13","58,754,895.33","61,378,497.25","73,828,993.09","73,532,906.35","72,854,831.22","70,095,855.47","100,392,688.60","77,128,529.93"
其他应付款,"8,092,363.11","5,877,329.73","9,006,304.35","7,556,822.70","3,686,437.82","6,357,666.14","6,445,160.49","9,372,448.66","3,472,512.72","7,214,873.29","5,193,626.42","6,378,826.73","4,136,474.20","2,760,601.97","3,692,599.72","3,655,855.62","3,702,251.07","2,451,236.72","3,188,028.60","2,886,139.54","2,287,152.18","1,737,755.03","2,334,237.15","2,110,785.05","1,555,884.87","1,224,932.25","3,143,342.97","1,745,063.67","1,872,580.59","1,510,521.32","245,641,616.61","190,893,357.86","189,050,073.99","149,389,595.47","132,974,388.48","133,436,377.05","84,941,130.29","84,890,938.03"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,"4,736,752.11",,,,,,,,,,,,,"13,000,000.00","13,000,000.00","13,000,000.00","45,000,000.00","65,000,000.00","208,683.73",,"175,293.02",,,,"74,017,980.83","23,135,462.09"
其他流动负债,,,,,,,,,"1,013,946.94","1,013,946.94","3,571,835.43","3,791,552.23","998,547.78","998,547.78","499,273.89","499,273.89","998,547.78","998,547.78","499,273.89","499,273.89","3,831,881.11","3,831,881.11","1,915,940.55","1,915,940.55",,,,,,,,,,,,,,
流动资产合计,"152,552,110.45","143,307,433.27","163,043,455.10","164,826,001.89","183,315,848.45","771,994,735.79","792,071,086.90","797,180,850.07","810,638,104.17","824,122,327.39","805,452,411.61","817,937,607.41","761,263,602.62","773,161,716.86","693,308,696.75","703,458,754.16","705,365,390.33","716,901,575.77","648,838,019.80","678,446,375.19","697,475,626.72","708,448,559.40","666,672,471.39","677,871,438.11","681,626,620.78","680,065,047.07","633,708,233.23","625,925,474.68","639,573,370.81","651,765,691.75","531,982,718.44","513,624,821.71","519,458,201.52","498,918,958.99","502,729,029.24","545,085,438.53","550,684,091.73","564,667,914.11"
流动负债合计,"80,741,911.13","47,433,765.24","59,972,109.75","50,222,573.18","56,326,497.12","57,818,348.95","72,753,691.04","60,752,493.48","64,085,480.02","65,640,858.56","76,299,482.03","76,063,292.10","71,996,004.80","75,037,247.76","66,151,507.30","64,730,030.34","63,164,156.11","65,702,987.39","69,107,743.50","60,971,018.07","70,042,297.05","68,944,802.44","63,505,651.13","59,977,501.20","54,842,942.17","50,048,067.94","49,473,674.21","38,553,785.91","39,613,888.43","41,817,580.01","304,157,914.13","263,878,687.85","252,800,158.37","215,399,355.53","207,856,461.27","220,291,950.29","184,281,062.64","172,039,696.13"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","930,979.84","930,979.84","930,979.84","930,979.84","930,979.84","930,979.84","930,979.84","930,979.84","833,098.57","833,098.57"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"1,531,202.04","1,618,978.43","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00",,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,"6,771,480.51",,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"15,475,288.56","37,761,218.91","39,474,618.14","39,073,168.78","41,891,821.73","47,445,863.48","49,785,418.37","44,623,516.06","60,840,162.79","63,815,324.49","79,134,277.10","78,964,157.06","132,610,047.90","133,898,258.07","158,373,406.92","155,908,008.08","172,527,822.38","172,749,416.88","196,281,309.41","192,631,337.03","190,658,227.15","186,581,287.87","182,224,267.23","177,905,518.76","176,719,147.33","172,271,434.07","168,997,690.07","167,681,944.05","163,710,823.83","159,720,119.57","155,435,259.46","151,353,860.03","159,111,594.41","155,011,985.71","150,526,373.82","146,907,847.81","144,326,847.77","140,730,013.55"
递延所得税负债,"58,300.51","80,244.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"350,885.31","350,885.31",,,,
在建工程,"7,014,940.00","583,500.00",,,,,"599,000.00","1,542,114.80","6,204,965.22","8,965,489.92","10,145,191.23","18,434,971.67","41,282,489.11","46,885,845.84","31,739,947.42","33,543,945.09","20,177,633.11","20,449,171.57","1,158,384.59","819,673.76","1,286,589.74","1,286,589.74","1,286,589.74","1,286,589.74","803,683.76","4,647,444.85","4,306,576.04","4,271,636.18","4,466,486.55","4,297,436.99","6,656,045.52","6,656,045.52","1,875,136.76","1,276,846.16","1,836,907.11","1,841,715.09","294,671.80","325,441.04"
其他非流动负债,"5,470,000.00","5,750,000.00","5,700,000.00","5,700,000.00","6,070,952.38","6,070,952.38","5,706,309.54","5,706,309.54","4,570,714.35","7,493,245.68","4,570,714.35","4,570,714.35",,"6,771,480.51","6,771,480.51","6,771,480.51","5,772,932.73","5,772,932.73","5,772,932.73","5,772,932.73","7,441,051.62","7,441,051.62","7,441,051.62","7,441,051.62","7,441,051.62",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"5,528,300.51","5,830,244.61","5,700,000.00","5,700,000.00","6,070,952.38","6,070,952.38","5,706,309.54","5,706,309.54","4,570,714.35","7,493,245.68","4,570,714.35","4,570,714.35","6,771,480.51","6,771,480.51","6,771,480.51","6,771,480.51","5,772,932.73","5,772,932.73","5,772,932.73","5,772,932.73","7,441,051.62","7,441,051.62","7,441,051.62","7,441,051.62","7,441,051.62","7,441,051.62","5,608,444.39","6,253,444.39","3,775,837.17","3,526,199.98","3,405,134.45","3,284,068.92","6,493,888.72","6,372,823.19","5,900,872.35","5,804,806.82","3,088,031.31","2,982,510.78"
固定资产清理,,,,,,,,"1,230,816.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"86,270,211.64","53,264,009.85","65,672,109.75","55,922,573.18","62,397,449.50","63,889,301.33","78,460,000.58","66,458,803.02","68,656,194.37","73,134,104.24","80,870,196.38","80,634,006.45","78,767,485.31","81,808,728.27","72,922,987.81","71,501,510.85","68,937,088.84","71,475,920.12","74,880,676.23","66,743,950.80","77,483,348.67","76,385,854.06","70,946,702.75","67,418,552.82","62,283,993.79","57,489,119.56","55,082,118.60","44,807,230.30","43,389,725.60","45,343,779.99","307,563,048.58","267,162,756.77","259,294,047.09","221,772,178.72","213,757,333.62","226,096,757.11","187,369,093.95","175,022,206.91"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"39,200,000.00","44,200,000.00","44,200,000.00","44,200,000.00","44,200,000.00","59,200,000.00","71,040,000.00","71,040,000.00","71,040,000.00","71,040,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00","142,080,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"15,099,887.56","72,387,771.11","72,387,771.11","72,387,771.11","73,305,771.11","641,272,682.94","629,432,682.94","629,432,682.94","634,518,793.66","634,518,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66","563,478,793.66"
无形资产,"13,411,635.47","13,145,292.96","15,350,725.05",,"15,271,735.69","15,185,077.96","15,098,420.23","15,011,762.50","14,171,455.45","14,089,137.37","14,006,819.29","14,084,291.21","13,993,708.05","13,903,124.97","13,812,541.89","13,721,958.81","14,814,273.23","14,659,238.39","40,923,789.49","14,401,484.76","14,197,322.95","14,044,201.60","13,891,080.25","14,053,571.43","13,884,125.27","13,714,679.12","13,545,232.97","13,375,786.82","13,206,340.71","13,036,894.56","12,867,448.41","12,703,512.26","12,542,331.15","12,543,543.18","12,373,815.03","12,245,772.66","12,176,501.36","12,069,394.19"
盈余公积,"13,823,455.87","2,891,280.27","2,891,280.27","2,891,280.27","7,457,451.95","7,457,451.95","7,457,451.95","7,457,451.95","15,519,789.71","15,519,789.71","15,519,789.71","15,519,789.71","24,523,702.70","24,523,702.70","24,523,702.70","24,523,702.70","30,376,984.53","30,376,984.53","30,376,984.53","30,376,984.53","34,394,219.72","34,394,219.72","34,394,219.72","34,394,219.72","38,784,476.10","38,784,476.10","38,784,476.10","38,784,476.10","41,658,075.72","41,658,075.72","41,658,075.72","41,658,075.72","43,882,537.34","43,882,537.34","43,882,537.34","43,882,537.34","50,851,205.16","50,851,205.16"
开发支出,,,,"15,358,393.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"354,402,275.38","354,402,275.38","353,198,756.60","353,198,756.60","353,198,756.60","353,198,756.60","313,422,554.67","313,422,554.67"
未分配利润,"37,308,516.48","26,021,522.42","35,905,408.73","47,043,711.12","56,067,067.57","65,869,611.70","73,884,742.80","88,149,836.28","104,948,107.40","119,728,545.53","109,410,641.70","130,684,926.49","143,359,324.28","158,369,754.34","96,904,983.24","107,752,121.67","110,790,860.72","119,778,771.92","78,939,142.11","86,268,785.81","90,113,977.39","97,799,633.51","56,736,662.14","67,379,853.05","72,794,284.79","79,039,987.97","31,671,203.10","34,173,693.75","41,824,681.37","47,552,388.69","16,564,023.57","34,359,739.04","42,623,685.46","55,326,572.62","62,517,677.26","88,807,938.11","81,938,846.31","105,127,822.68"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,000.10","496,425.79","478,658.25","301,285.23","413,624.71","322,382.38","384,070.13"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"1,716,895.03","2,348,160.08","1,887,771.57","1,887,771.57","1,648,334.26","1,763,370.69","1,420,952.77","1,649,714.15","1,528,197.51","1,648,953.97","1,320,722.22","1,676,488.96","1,759,458.27","1,112,033.23","1,375,874.43","1,403,462.74","1,478,608.70","1,131,067.62","1,254,093.24","1,349,644.06","2,632,572.88","2,477,862.34","2,261,969.66","2,334,301.21","2,017,387.67","1,831,135.67","1,748,606.65","2,021,505.27","1,615,534.87","1,387,575.61","1,950,248.16","1,774,398.73","2,449,577.94","2,363,684.25","2,160,745.54","2,379,735.44","2,439,006.80","2,055,764.21"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"3,070,583.53","7,042,636.51","7,490,252.50","8,747,846.81","8,927,739.74","8,974,339.74","7,118,966.32","7,228,471.62","1,296,059.54","1,816,669.36","1,658,449.47","1,342,155.54","1,218,784.00","2,071,777.94"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"39,149,961.10","55,457,150.38","58,013,114.76","57,619,333.79","60,111,891.68","65,694,312.13","68,203,791.37","65,357,924.12","84,044,780.97","89,818,905.75","105,907,009.84","114,459,908.90","190,945,703.33","197,099,262.11","206,601,770.66","205,877,374.72","210,298,337.42","210,288,894.46","240,917,576.73","210,502,139.61","210,074,712.72","205,689,941.55","200,963,906.88","196,879,981.14","197,794,927.56","200,807,330.22","197,388,358.23","197,398,719.13","192,857,905.54","188,347,346.31","539,361,223.09","535,114,543.48","531,900,862.03","527,621,123.35","522,987,312.64","519,260,587.69","475,033,847.35","471,892,114.30"
所有者权益(或股东权益)合计,"105,431,859.91","145,500,573.80","155,384,460.11","166,522,762.50","181,030,290.63","773,799,746.59","781,814,877.69","796,079,971.17","826,026,690.77","840,807,128.90","830,489,225.07","851,763,509.86","873,441,820.64","888,452,250.70","826,987,479.60","837,834,618.03","846,726,638.91","855,714,550.11","814,874,920.30","822,204,564.00","830,066,990.77","837,752,646.89","796,689,675.52","807,332,866.43","817,137,554.55","823,383,257.73","776,014,472.86","778,516,963.51","789,041,550.75","794,769,258.07","763,780,892.95","781,576,608.42","792,065,016.46","804,767,903.62","811,959,008.26","838,249,269.11","838,348,845.13","861,537,821.50"
资产总计,"191,702,071.55","198,764,583.65","221,056,569.86","222,445,335.68","243,427,740.13","837,689,047.92","860,274,878.27","862,538,774.19","894,682,885.14","913,941,233.14","911,359,421.45","932,397,516.31","952,209,305.95","970,260,978.97","899,910,467.41","909,336,128.88","915,663,727.75","927,190,470.23","889,755,596.53","888,948,514.80","907,550,339.44","914,138,500.95","867,636,378.27","874,751,419.25","879,421,548.34","880,872,377.29","831,096,591.46","823,324,193.81","832,431,276.35","840,113,038.06","1,071,343,941.53","1,048,739,365.19","1,051,359,063.55","1,026,540,082.34","1,025,716,341.88","1,064,346,026.22","1,025,717,939.08","1,036,560,028.41"
负债和所有者(或股东权益)合计,"191,702,071.55","198,764,583.65","221,056,569.86","222,445,335.68","243,427,740.13","837,689,047.92","860,274,878.27","862,538,774.19","894,682,885.14","913,941,233.14","911,359,421.45","932,397,516.31","952,209,305.95","970,260,978.97","899,910,467.41","909,336,128.88","915,663,727.75","927,190,470.23","889,755,596.53","888,948,514.80","907,550,339.44","914,138,500.95","867,636,378.27","874,751,419.25","879,421,548.34","880,872,377.29","831,096,591.46","823,324,193.81","832,431,276.35","840,113,038.06","1,071,343,941.53","1,048,739,365.19","1,051,359,063.55","1,026,540,082.34","1,025,716,341.88","1,064,346,026.22","1,025,717,939.08","1,036,560,028.41"
