科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"10,033,570,387.32","8,339,317,042.83","7,189,464,294.58","7,896,892,078.32","8,016,087,498.11","6,184,324,371.85","6,367,970,805.58","6,435,320,604.76","8,153,564,736.11","7,463,041,344.31","7,541,586,004.32","6,745,091,561.14","6,823,145,608.71","6,622,567,653.53","9,350,265,956.27","6,896,026,447.33","6,890,114,698.61","6,234,305,290.44","7,296,460,545.74","9,926,123,671.13","8,024,477,262.59","9,028,387,887.20","6,989,689,350.68","8,977,047,762.49","12,057,646,302.34","8,463,628,387.68","7,727,254,598.34","5,450,827,714.80","4,269,872,605.17","6,104,885,555.65","7,100,534,811.90","9,225,810,914.66","9,307,238,705.39","13,191,049,749.15","9,606,171,211.35","11,537,309,222.83","10,096,629,986.22","14,130,952,625.14","15,669,523,631.39","12,239,286,917.50","13,131,256,623.99","13,396,566,770.21","15,195,921,197.91","20,268,363,974.07","17,215,100,394.12","17,869,819,379.60","20,600,707,510.37","29,257,171,302.42","21,902,816,459.36"
短期借款,"248,500,000.00","243,197,525.57","299,046,165.57","3,056,800,000.00","3,013,582,660.00","3,062,748,044.00","992,742,332.00","247,503,612.00","243,000,000.00","243,000,000.00","3,753,000,000.00","243,000,000.00","2,483,550,000.00","288,680,000.00","1,489,474,000.00","2,193,300,000.00","1,456,300,000.00","6,136,300,000.00","2,075,800,000.00","1,988,300,000.00","111,800,000.00","112,800,000.00","126,000,000.00","430,800,000.00","327,800,000.00","332,800,000.00","1,352,150,000.00","5,118,770,000.00","11,110,800,000.00","7,557,800,000.00","8,890,000,000.00","8,740,000,000.00","8,690,000,000.00","6,850,000,000.00","4,900,000,000.00","3,500,000,000.00","5,500,000,000.00","8,300,000,000.00","23,333,811,000.00","22,580,513,000.00","22,120,977,000.00","23,004,845,223.68","16,334,831,300.00","18,743,810,300.00","17,188,735,500.00","15,940,831,500.00","14,030,795,310.00","13,971,084,779.20","7,803,639,397.68"
交易性金融资产,"5,589,649.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,"5,700,000,000.00","4,700,000,000.00",,,,"4,000,000,000.00","4,000,000,000.00","6,700,000,000.00","7,700,000,000.00","3,700,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"588,403,034.19","487,289,820.35","468,937,285.43","784,751,014.77","815,898,871.38","550,969,787.57","540,557,036.26"
应收票据,"100,688,607.47","116,930,183.48","132,556,847.25","177,843,049.36","155,213,087.26","156,280,196.40","147,656,387.65","129,759,931.74","94,053,163.14","98,818,963.75","162,876,327.41","199,901,275.84","146,030,435.03","133,602,524.45","222,138,231.23","235,564,196.08","209,811,400.78","164,556,738.30","237,710,875.90","301,986,215.38","222,402,897.40","260,839,664.75","286,583,647.53","340,753,716.90","304,712,993.57","311,652,547.39","296,635,628.63","300,220,080.74","325,854,938.61","380,141,502.19","364,626,129.04","428,338,177.78","384,315,426.77","364,518,827.80","380,988,988.61","404,596,808.84","371,291,233.19","339,186,221.65","297,107,001.00","373,975,106.40","364,691,278.26","321,922,914.86","314,584,958.87","405,455,337.17","307,311,707.58","290,439,228.26","290,406,346.55","356,913,121.48","313,735,772.11"
应付票据,"189,220,320.00",,"26,873,086.00","78,977,374.00","51,935,288.00","200,000.00","200,000.00","20,530,600.00","20,530,600.00","1,890,674,659.71","1,932,661,727.84","100,752,603.19","78,668,409.06","21,756,688.00","44,623,801.70","43,446,096.39","3,700,000.00","4,001,735.60","1,001,735.60","2,000,000.00","2,000,000.00",,"1,500,000.00","1,500,000.00","61,500,000.00","51,500,000.00","50,000,000.00","60,849,772.00","79,083,837.00","77,823,565.00","77,589,500.00","68,000,000.00","6,000,000.00","10,000,000.00","4,000,000.00",,"2,500,000.00","3,380,000.00","2,156,909.00",,,,,,,,,"18,075,900.00",
应收账款,"2,595,415,910.87","2,391,140,838.34","2,711,537,037.05","2,406,610,604.45","2,597,594,733.73","3,032,111,877.37","2,979,280,131.79","2,246,104,796.06","2,330,486,911.99","2,454,434,131.94","2,531,730,065.51","2,227,238,199.65","2,652,090,367.84","2,694,950,325.75","2,528,018,727.59","2,196,437,093.92","2,566,657,142.21","2,813,253,594.75","2,756,196,768.15","2,511,161,296.36","2,783,186,824.17","2,738,348,648.21","2,865,449,027.93","2,167,591,619.53","2,634,901,612.73","2,509,527,668.98","2,664,832,329.03","2,094,310,105.62","2,441,169,282.64","2,426,003,242.54","2,577,361,506.71","2,149,478,610.87","2,674,991,553.36","2,479,224,693.53","2,604,917,257.57","2,421,353,497.48","2,985,589,300.26","3,233,899,429.99","2,978,418,977.53","2,738,633,599.99","2,966,027,475.03","3,051,651,636.23","2,907,262,580.45","2,394,706,008.14","2,745,982,738.50","3,087,861,878.81","3,200,781,056.67","2,787,148,214.83","3,006,398,821.16"
应付账款,"2,423,286,052.22","2,914,851,669.79","3,076,725,913.93","3,227,368,049.68","2,968,865,272.91","3,532,217,488.66","3,331,364,206.17","2,755,516,430.80","2,372,218,682.40","2,814,615,616.28","2,549,203,481.80","2,016,372,307.96","1,836,734,743.22","1,849,003,553.94","1,793,264,391.35","1,636,820,222.20","1,272,490,205.79","1,339,753,794.19","2,123,859,248.01","2,037,970,712.66","1,526,381,168.14","1,497,654,236.80","1,446,411,320.63","1,446,733,074.22","1,135,259,627.94","1,151,978,198.97","1,112,495,396.09","1,230,506,480.87","1,239,416,770.51","1,282,464,728.24","1,390,745,444.03","1,530,196,230.05","1,454,261,869.37","1,331,547,457.62","1,358,580,587.29","1,859,055,306.05","1,771,548,341.13","2,137,305,551.27","1,935,592,164.48","2,051,754,738.40","2,045,557,323.71","2,355,235,406.97","2,512,437,128.86","3,474,596,292.09","3,741,536,163.67","4,852,608,275.04",,"3,958,284,057.09",
预付款项,"627,559,075.88","132,272,573.73","109,584,394.15","250,048,381.10","261,320,442.61","145,954,385.96","159,996,194.58","158,814,058.21","258,402,265.57","169,461,642.39","235,534,703.93","135,584,795.39","167,255,375.78","164,030,374.08","198,257,221.86","464,503,777.45","270,921,389.01","239,691,508.19","92,346,986.62","228,212,145.25","209,831,091.36","213,285,415.27","134,870,021.47","164,034,605.69","106,962,808.78","188,033,452.45","235,329,136.10","4,269,461,167.90","200,163,372.10","221,084,006.39","199,365,424.49","1,272,154,696.16","1,266,446,253.99","155,937,487.84","2,155,581,479.43","293,513,364.70","299,685,047.11","388,605,725.44","356,029,385.43","297,607,394.46","282,186,048.37","373,462,286.37","408,217,733.31","414,705,659.70","410,189,076.16","492,752,389.75","434,443,544.59","391,186,780.41","383,592,308.58"
预收款项,"253,346,865.53","243,295,746.73","291,754,345.29","320,442,997.60","332,097,043.31","397,176,216.67","459,599,563.96","684,942,280.76","646,430,194.22","449,275,919.70","456,811,925.86","206,632,682.12","294,889,705.56","221,029,388.54","342,142,707.56","398,992,176.94","220,999,033.36","261,245,779.08","282,895,230.65","197,721,533.07","408,388,576.43","387,326,205.46","475,217,329.48","458,989,308.63","572,285,135.79","566,185,160.39","639,434,437.62","297,187,365.59","178,441,144.37","338,142,023.76","447,230,284.86","1,836,516,146.71","561,782,277.38","643,304,895.44","786,363,521.24","666,183,121.25","778,176,886.79","268,234,047.35","299,696,586.03","180,419,128.08","173,836,321.52","233,553,621.84","4,123,676,422.75","1,009,210,134.34","318,657,435.41","251,558,045.58","2,169,625,448.88","341,444,545.00","379,023,552.45"
其他应收款,"1,753,599,054.82","2,184,600,066.44","2,240,998,785.97","1,932,981,255.78","4,589,374,405.59","4,336,112,097.25","5,985,306,110.75","5,756,170,315.36","7,682,716,793.38","9,208,778,301.15","9,208,853,193.74","9,695,694,927.02","9,741,562,484.10","10,341,713,145.24","10,115,996,760.42","10,067,826,707.38","9,526,640,400.55","996,741,395.64","936,257,160.00","1,041,530,751.63","1,108,484,546.03","1,004,669,437.42","1,160,154,485.68","1,500,263,570.79","1,565,638,433.30","1,954,447,054.14","1,020,156,458.89","1,163,590,804.16","1,268,973,278.86","1,367,270,286.51","1,251,687,083.84","340,256,556.90","418,761,407.99","429,345,658.26","457,069,146.48","394,731,739.57","595,868,078.58","348,762,187.16","358,080,691.00","385,408,567.59","469,203,704.88","256,216,865.21","272,884,015.59","530,171,892.66","781,321,540.04","763,084,637.53","881,828,638.55","887,016,367.57","1,021,167,077.47"
