科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"10,476,523.55","18,106,882.33","29,347,601.34","20,110,128.84","483,472,389.12","455,725,926.86","430,507,645.58","391,482,566.52","375,815,811.80","353,881,074.53","327,503,820.51","310,822,889.16","281,134,772.34","276,737,743.11","279,602,771.62","274,704,379.49","246,134,766.20","218,702,032.61","197,993,891.93","160,330,278.77","125,335,945.18","115,419,914.01","120,457,682.88","103,871,594.14","111,586,242.98","150,508,909.85","243,942,943.79","264,221,009.21","227,080,764.71","213,338,138.15","144,588,299.49","173,713,011.21","160,076,068.80","137,399,617.53","384,253,643.56","126,673,366.92"
短期借款,,"17,000,000.00","35,000,000.00","40,000,000.00",,,,,,,"4,000,000.00","4,000,000.00",,,,,,,,,"15,000,000.00","15,000,000.00","25,000,000.00","30,000,000.00","100,000,000.00","202,000,000.00","312,000,000.00","322,000,000.00","322,000,000.00","222,000,000.00","127,000,000.00","197,000,000.00","192,000,000.00","150,000,000.00","10,000,000.00","30,000,000.00"
交易性金融资产,,,,,,,"20,025,583.34","30,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"4,534,000.00","6,720,794.27","35,017,134.61","5,131,360.00","13,858,546.02","32,746,556.48","17,589,199.50","7,079,915.17","18,219,059.75","25,525,126.60","41,149,144.10","26,522,825.03","29,931,127.17","35,332,486.58","30,709,942.65","29,184,366.19","42,813,753.96","64,763,196.03","61,851,797.84","87,303,046.40","116,469,123.30","115,775,053.64","121,277,300.19","79,266,811.72","161,752,794.48","152,597,400.29","128,673,479.63","88,199,028.34","91,885,171.52","117,209,417.79","180,781,370.69","165,327,791.25","129,875,811.64","105,875,463.91","149,639,585.67","148,634,421.38"
应付票据,"2,000,000.00","800,000.00","2,900,000.00",,"4,800,000.00","4,800,000.00",,"2,840,000.00","3,710,000.00","870,000.00","960,000.00",,,,,"50,000.00","50,000.00","17,880,000.00","25,000,000.00","23,390,000.00","27,000,000.00","24,000,000.00","22,000,000.00","81,534,541.50","125,444,541.50","53,910,000.00","9,200.00","259,200.00","250,000.00","10,899,760.00","17,972,627.85","12,276,867.85","7,704,000.00","2,500,000.00","3,630,500.00","43,630,500.00"
应收账款,"34,158,174.20","30,914,635.78","42,155,863.54","55,198,931.69","57,412,108.72","57,216,181.01","42,644,210.52","57,937,194.74","63,126,878.66","69,467,722.82","64,887,747.41","71,641,702.77","78,172,613.04","86,166,999.92","75,777,429.43","103,489,790.12","115,214,364.39","156,515,123.31","137,652,594.98","175,624,790.38","165,032,638.80","135,701,728.99","146,246,853.40","255,241,851.68","231,251,673.83","180,334,897.97","129,759,486.60","319,942,053.68","249,180,966.73","247,320,207.45","173,014,052.12","275,205,109.50","291,228,793.25","212,746,641.59","189,854,256.59","261,228,715.78"
应付账款,"14,613,670.79","7,113,642.92","19,792,798.86","16,576,148.22","7,180,308.66","11,561,850.50","12,683,022.89","12,387,949.36","14,139,907.52","12,385,801.82","18,823,987.72","17,546,946.41","19,436,386.18","26,135,415.70","17,149,313.39","23,249,024.08","26,835,226.93","46,783,956.55","47,495,856.83","47,450,289.08","44,539,504.22","15,759,153.05","33,459,504.63","43,111,656.78","66,655,234.44","26,466,186.11","39,300,802.81","143,246,448.22","112,597,724.06","127,027,491.15","99,153,797.95","134,341,809.16","135,767,035.94","102,140,834.65","63,408,317.41","69,759,143.27"
预付款项,"2,030,985.55","219,115.34","1,341,050.78","2,199,303.81","14,583,064.73","3,224,724.34","10,113,253.20","13,994,341.89","2,104,800.17","9,294,227.03","16,716,707.57","21,410,098.32","6,688,699.66","3,079,361.30","2,148,771.90","10,018,046.05","5,822,373.31","11,557,507.57","25,663,332.37","24,063,276.73","23,771,228.71","17,389,700.54","29,882,606.87","26,859,936.78","34,000,592.23","25,794,055.72","21,344,088.69","16,621,390.91","25,974,630.14","30,803,216.26","18,250,597.72","46,636,633.57","39,564,901.67","35,155,565.07","21,513,950.31","71,064,829.32"
预收款项,"583,222.84","355,600.97","177,475.51","111,001.63","564,419.01","755,885.51","1,132,151.71","1,313,956.23","1,809,048.40","1,528,702.70","1,686,107.53","1,553,060.70","2,023,877.03","2,469,461.05","1,978,239.58","2,875,307.47","1,091,921.01","3,521,175.74","2,544,071.73","12,410,242.76","7,000,788.21","4,055,335.88","7,280,297.69","4,949,771.41","3,485,391.30","4,204,400.99","3,706,062.04","7,511,096.96","9,287,440.87","14,064,003.66","17,738,316.33","68,451,791.89","40,602,462.53","33,804,251.92","22,963,158.35","23,140,985.97"
