科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"33,003,047.61","45,472,528.32","60,024,973.41","24,500,956.26","38,517,087.11","59,497,599.63","79,412,395.59","37,901,884.57","62,511,167.84","89,350,007.20","120,420,700.17","44,163,020.11","74,272,669.68","109,308,243.77","148,182,218.69","54,343,128.33","95,103,939.78","154,886,964.70","204,271,209.27","78,925,904.11","142,386,539.33","213,232,581.05","284,288,205.15","107,277,113.59","183,445,308.42","270,581,293.02","361,153,626.28","130,071,857.45","222,524,538.62","320,890,617.43","414,755,333.60","136,276,419.48","243,200,024.45","344,831,178.25","455,842,864.10","152,671,911.38"
取得借款收到的现金,"163,730,000.00","50,650,000.00","35,830,000.00","8,170,000.00","8,170,000.00","8,170,000.00","8,170,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付的各项税费,"60,229,155.52","29,124,342.49","54,661,488.14","19,253,571.55","31,482,295.39","48,129,723.97","65,097,336.58","13,125,937.20","30,733,899.49","53,338,362.22","73,691,817.50","31,079,266.10","49,516,662.71","70,228,474.65","106,698,675.28","41,995,055.13","82,318,980.01","149,372,624.31","206,223,626.99","44,654,086.36","101,580,358.55","155,853,279.90","244,489,504.40","53,195,465.21","130,576,077.00","213,955,877.54","305,959,743.98","77,397,708.14","164,673,668.43","245,074,089.08","310,438,363.16","30,138,878.78","87,975,077.86","143,875,862.11","186,415,988.65","32,858,813.05"
收到其他与筹资活动有关的现金,,"60,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"47,345,007.12","48,334,046.27","63,620,538.74","22,672,714.06","50,959,343.70","88,232,141.81","102,868,635.82","35,538,470.09","54,006,392.19","80,269,964.41","125,875,287.80","34,578,986.99","74,311,479.76","94,825,235.56","164,458,357.37","52,126,311.55","95,179,477.11","119,596,616.17","232,598,800.18","63,875,242.40","125,429,820.02","215,726,607.37","305,594,165.12","80,321,284.13","174,051,599.79","250,180,057.36","362,575,502.83","75,411,206.68","158,952,174.12","273,022,725.49","335,067,044.24","115,519,380.06","215,601,105.64","326,694,340.50","403,403,583.52","95,536,143.63"
筹资活动现金流入小计,"183,730,000.00","50,710,000.00","35,830,000.00","861,020,000.00","861,020,000.00","861,020,000.00","861,020,000.00",,,"118,232,730.00","125,941,200.00",,,"8,073,000.00","8,073,000.00",,,,,,,,,,,,,,,"909,999,995.83","909,999,995.83",,,,,
经营活动现金流出小计,"587,202,592.94","683,595,488.50","913,177,984.29","320,686,243.44","569,388,367.84","925,939,795.27","1,226,703,861.26","402,256,139.10","756,667,275.13","1,245,600,251.08","1,635,067,701.75","452,513,760.38","783,547,267.36","1,286,184,086.85","1,829,980,866.92","524,178,464.45","986,004,983.01","1,693,774,661.22","2,314,003,273.27","600,152,313.97","1,081,189,559.39","1,824,960,849.68","2,653,552,124.34","796,083,276.24","1,438,891,840.04","2,258,654,846.97","3,081,842,013.83","696,315,532.95","1,407,124,252.82","2,306,518,163.36","3,009,061,692.62","861,979,123.33","1,685,811,216.97","2,596,737,889.05","3,442,496,558.38","937,651,091.78"
偿还债务支付的现金,"169,350,000.00","33,300,000.00","123,830,000.00","8,170,000.00","25,170,000.00","25,170,000.00","25,170,000.00",,,,,,,,,,"4,000,000.00","4,000,000.00","4,000,000.00",,,,,,,,,,,,,,,,,
经营活动产生的现金流量净额,"66,735,012.98","29,081,688.54","289,679,701.15","-83,792,596.77","19,377,984.23","157,965,929.15","193,673,302.23","-100,707,042.75","-9,425,561.16","18,757,703.04","108,458,646.33","-117,385,170.12","1,331,344.68","161,273,886.71","253,305,963.26","-130,588,017.32","127,627,556.99","232,014,856.39","328,505,570.10","-63,141,219.00","324,140,045.33","524,865,327.86","562,615,240.42","-194,619,750.30","30,723,732.89","117,350,094.00","187,395,186.88","63,082,931.31","188,628,221.83","184,262,608.42","359,960,684.40","27,826,647.64","119,117,944.83","220,182,884.67","289,119,352.22","-137,800,149.83"
分配股利、利润或偿还利息支付的现金,"9,134,570.06","6,903,425.97","14,383,419.45","212,283.41","33,630,161.66","33,630,161.66","33,630,161.66","44,455,950.96","48,060,000.00","48,060,000.00","48,060,000.00","66,647,132.76","72,090,000.00","72,090,000.00","73,176,300.00","68,999.98","91,464,606.50","91,464,606.50","94,171,645.14","108,349,218.62","108,349,218.62","108,892,518.35","114,316,005.23",,"185,100,031.00","185,100,031.00","185,100,031.00",,"675,000.00","160,205,537.40","160,205,537.40",,"1,350,000.00","81,115,268.70","81,115,268.70",
收回投资收到的现金,"29,000,000.00","7,000,000.00",,,,,,,,"80,000,000.00","80,084,383.56",,,,,,,,"50,000.00","320,000,000.00","871,381,107.37","1,771,269,987.18","2,567,725,670.39","568,305,241.07","1,194,876,177.51","1,473,402,942.09","1,971,086,094.03","425,710,180.55","984,613,596.11","1,658,043,376.93","2,303,487,611.12","951,234,575.33","1,591,179,112.24","2,576,280,783.46","3,472,874,325.91","1,025,910,191.77"
支付其他与筹资活动有关的现金,,,,"10,061,767.00","10,181,767.00","10,181,767.00","6,141,450.00",,,,,,,,,"79,441,825.09","111,510,785.19","111,510,785.19","111,510,785.19",,,,"2,114,526.00",,,,,,,"31,000,000.00","31,000,000.00",,,,,
取得投资收益收到的现金,"870,000.00",,,,,,,,,"84,383.56",,,,,,,,,,"2,356,057.53",,,"4,963,945.21","6,822,172.77","15,980,272.52","24,080,972.24","33,584,768.15","3,975,100.42","11,484,910.11","19,151,312.37","29,266,064.38","9,337,425.33","21,306,384.23","29,841,000.72","35,723,165.10","4,282,523.87"
筹资活动现金流出小计,"178,484,570.06","40,203,425.97","138,213,419.45","18,444,050.41","68,981,928.66","68,981,928.66","64,941,611.66","44,455,950.96","48,060,000.00","48,060,000.00","48,060,000.00","66,647,132.76","72,090,000.00","72,090,000.00","73,176,300.00","79,510,825.07","206,975,391.69","206,975,391.69","209,682,430.33","108,349,218.62","108,349,218.62","108,892,518.35","116,430,531.23",,"185,100,031.00","185,100,031.00","185,100,031.00",,"675,000.00","191,205,537.40","191,205,537.40",,"1,350,000.00","81,115,268.70","81,115,268.70",
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,129,637.39","646,086.41","477,011.93","2,036,021.54","1,975,018.80","2,036,021.54","2,159,680.29",,"122,575.24","111,655.78","1,963,933.69",,"12,398.90","48,116.00","42,323.01",200.00,"449,720.33","449,720.33","455,895.71","2,800.00","55,800.00","173,800.00","7,854,332.96",,"8,003.20","10,835.30","1,739,615.49",496.90,496.90,496.90,"2,463,226.90",,,500.00,"128,194.22",
筹资活动产生的现金流量净额,"5,245,429.94","10,506,574.03","-102,383,419.45","842,575,949.59","792,038,071.34","792,038,071.34","796,078,388.34","-44,455,950.96","-48,060,000.00","70,172,730.00","77,881,200.00","-66,647,132.76","-72,090,000.00","-64,017,000.00","-65,103,300.00","-79,510,825.07","-206,975,391.69","-206,975,391.69","-209,682,430.33","-108,349,218.62","-108,349,218.62","-108,892,518.35","-116,430,531.23",,"-185,100,031.00","-185,100,031.00","-185,100,031.00",,"-675,000.00","718,794,458.43","718,794,458.43",,"-1,350,000.00","-81,115,268.70","-81,115,268.70",
处置子公司及其他营业单位收到的现金净额,"12,821,172.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-54,757.91","157,472.69","-111,622.91","-1,468.38","-349,016.91","-119,844.45","-42,295.16","-24,682.93","-28,609.57","-1,259.38","-327,820.31","-90,930.50","3,656.35","2,937.34","34,648.60","-70,653.31","-468,479.89","-301,721.89","-1,479,897.72","-4,047.90","-668,429.17","5,570,834.66","-614,752.30","560,835.13","1,135,232.87","1,985,477.24","1,506,041.76","-14,661.61","39,220.80","36,477.87","-650,423.07","-46,933.17","-153,520.80","-185,183.70","-245,310.33","-223,878.85"
收到其他与投资活动有关的现金,,"200,000.00","7,111,500.00",,"2,370,800.00","2,370,800.00","5,070,800.00",,,"2,520,800.00","3,243,800.00",,"1,273,000.00",,"2,343,000.00",,"699,960.63","26,861,160.63","26,861,160.63","5,448,960.00","38,047,764.40","38,921,373.67","39,921,373.67",,"1,795,000.00",,"9,115,937.98",,"2,000,000.00","2,000,000.00","2,401,000.00","500,000.00","6,250,000.00","6,250,000.00","6,250,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"44,820,810.28","7,846,086.41","7,588,511.93","2,036,021.54","4,345,818.80","4,406,821.54","7,230,480.29",,"122,575.24","82,716,839.34","85,292,117.25",,"1,285,398.90","48,116.00","2,385,323.01",200.00,"1,149,680.96","27,310,880.96","27,367,056.34","327,807,817.53","909,484,671.77","1,810,365,160.85","2,620,465,322.23","575,127,413.84","1,212,659,453.23","1,497,494,749.63","2,015,526,415.65","429,685,777.87","998,099,003.12","1,679,195,186.20","2,337,617,902.40","961,072,000.66","1,618,735,496.47","2,612,372,284.18","3,514,975,685.23","1,030,192,715.64"
五、现金及现金等价物净增加额,"28,193,970.37","-8,811,135.95","164,366,193.58","748,573,637.24","769,618,068.03","891,328,865.28","885,104,518.65","-182,433,845.45","-162,905,648.45","-66,066,878.54","-43,060,613.68","-228,177,409.01","-155,336,381.73","-27,863,800.62","-59,686,334.95","-281,757,243.92","-214,629,410.88","-140,307,922.25","-357,369,451.81","-207,638,720.15","-136,992,990.98","-362,586,728.14","-337,862,990.11","-34,745,961.68","-11,322,354.56","-121,671,402.71","-228,985,005.83","122,406,321.93","108,638,464.67","85,543,992.89","63,912,937.37","69,543,623.79","41,344,240.86","79,189,187.16","96,159,887.28","15,001,142.11"
购建固定资产、无形资产和其他长期资产支付的现金,"46,376,524.92","49,178,957.62","30,406,977.14","12,244,268.74","45,794,789.43","62,962,112.30","107,235,357.05","37,246,168.81","105,487,052.96","157,685,891.54","233,864,756.95","44,054,175.63","85,866,781.66","125,171,740.67","241,746,636.80","65,687,948.22","130,062,777.25","186,456,546.02","266,308,006.75","61,805,052.16","112,003,517.10","170,553,533.16","265,536,269.23","61,413,460.35","97,839,742.55","173,500,692.58","299,761,619.12","41,347,725.64","90,452,981.08","156,744,738.03","203,756,584.79","20,308,091.34","42,005,679.64","70,075,383.29","118,882,825.14","16,518,874.85"
期初现金及现金等价物余额,"30,626,980.12","58,820,950.49","50,009,814.54","214,376,008.12","214,376,008.12","214,376,008.12","214,376,008.12","1,099,480,526.77","1,099,480,526.77","1,099,480,526.77","1,099,480,526.77","1,056,419,913.09","1,056,419,913.09","1,056,419,913.09","1,056,419,913.09","999,011,736.32","996,733,578.14","1,003,375,067.04","996,733,578.14","639,364,126.33","639,364,126.33","639,364,126.33","639,364,126.33","301,501,136.22","301,501,136.22","301,501,136.22","301,501,136.22","72,516,130.76","72,516,130.39","72,516,130.39","72,516,130.39","136,479,067.76","136,429,067.76","136,429,067.76","136,429,067.76","237,638,955.04"
投资支付的现金,,"7,000,000.00",,,,,,,,"80,000,000.00","80,000,000.00",,,,,,,,"228,000,000.00","300,000,000.00","1,148,000,000.00","2,421,000,000.00","3,135,300,000.00","354,000,000.00","972,500,000.00","1,379,500,000.00","1,945,500,000.00","329,000,000.00","987,000,000.00","2,340,000,000.00","3,148,053,100.00","899,000,000.00","1,653,000,000.00","2,601,800,000.00","3,507,501,600.00","860,648,670.00"
期末现金及现金等价物余额,"58,820,950.49","50,009,814.54","214,376,008.12","962,949,645.36","983,994,076.15","1,105,704,873.40","1,099,480,526.77","917,046,681.32","936,574,878.32","1,033,413,648.23","1,056,419,913.09","828,242,504.08","901,083,531.36","1,028,556,112.47","996,733,578.14","717,254,492.40","782,104,167.26","863,067,144.79","639,364,126.33","431,725,406.18","502,371,135.35","276,777,398.19","301,501,136.22","266,755,174.54","290,178,781.66","179,829,733.51","72,516,130.39","194,922,452.69","181,154,595.06","158,060,123.28","136,429,067.76","206,022,691.55","177,773,308.62","215,618,254.92","232,588,955.04","252,640,097.15"
