科目,2007-12-31,2008-06-30,2008-12-31,2009-06-30,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"78,906,798.56","37,836,505.16","71,796,263.25","63,778,941.85","72,100,268.03","39,661,821.43","107,441,387.03","116,674,277.60","95,670,784.69","489,710,689.03","408,292,577.83","449,033,763.44","409,312,228.01","364,041,904.04","350,966,575.07","418,903,539.72","321,695,563.05","336,960,272.97","266,231,574.08","384,982,057.17","313,780,761.81","307,860,207.72","285,051,769.71","335,274,963.32","232,391,968.85","285,760,933.08","434,544,554.22","382,855,336.77","188,174,970.18","280,619,123.75","119,437,818.02","777,038,225.52","683,837,320.17","596,870,508.57","656,936,076.60"
短期借款,,"10,000,000.00","30,000,000.00","20,000,000.00","20,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","48,000,000.00","20,000,000.00",,,,,,,,,,,,,,"8,200,000.00","27,300,000.00","149,800,000.00","354,547,336.06","200,837,536.06","158,785,130.00","304,810,110.00","283,348,037.00","165,689,180.00","170,688,653.60","190,938,234.98","311,319,635.00"
交易性金融资产,,,,,,,,,,,,,,,,,"10,000,000.00",,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"4,529,315.00","8,448,434.80","470,000.00","350,000.00","1,100,000.00",,"943,110.30","1,558,582.30","1,470,632.68","1,844,017.60","2,817,937.60","2,653,906.60","3,248,874.95","3,240,463.35","3,963,314.90","7,981,950.00","8,372,960.00","6,233,929.80","2,994,939.80","8,350,000.00","2,348,804.00","6,167,336.00","16,975,046.00","9,067,000.00","6,734,354.81","4,225,482.00","9,210,447.48","18,319,932.25","26,902,932.30","29,352,867.85","17,116,892.50","31,759,940.80","20,045,213.00","17,048,329.00","17,570,930.02"
应付票据,,,,,"6,401,235.83","4,960,286.08","26,225,845.60","6,494,614.60","4,870,503.69","6,522,341.45","12,003,511.33","8,788,345.95","747,900.00","28,210,834.25","26,303,513.77","21,670,558.36","12,028,155.86","14,814,478.27","7,368,817.22","27,316,020.08","12,756,440.28","16,223,633.03","9,088,068.32","19,456,051.83","10,555,445.22","3,169,015.05","1,486,533.48","20,441,317.89","20,177,713.01","17,861,751.31","30,605,671.25","59,924,243.99","29,034,431.52","48,959,661.05","38,374,225.00"
应收账款,"59,366,361.51","58,674,228.61","67,680,246.22","85,818,661.79","99,573,727.85","108,250,292.59","113,866,928.22","119,254,655.18","130,057,425.40","144,768,362.26","165,275,255.62","133,713,081.30","126,843,038.69","174,698,559.29","179,439,469.22","169,068,005.49","202,303,504.95","191,770,585.32","270,791,697.75","207,677,291.20","201,954,747.24","247,493,264.75","314,540,976.78","391,529,754.76","464,233,901.58","581,196,021.60","614,696,034.26","411,916,475.62","422,194,060.39","488,202,759.28","559,934,692.93","525,102,395.13","580,134,488.83","599,048,930.99","662,542,452.76"
应付账款,"36,131,302.64","12,319,122.93","8,589,986.93","30,755,799.31","34,972,613.88","23,312,538.82","21,321,172.09","28,865,423.94","27,315,174.39","36,345,382.76","28,727,859.76","21,521,604.34","21,681,382.26","47,259,585.89","36,005,867.20","42,181,299.12","42,899,997.43","53,409,644.25","69,799,800.89","100,056,171.28","112,176,693.79","100,398,587.46","134,714,200.47","141,539,776.05","219,063,580.81","253,069,751.97","254,844,082.41","177,122,394.22","176,045,052.52","204,284,569.50","212,393,873.97","218,015,610.33","220,512,749.71","191,954,130.40","171,385,918.48"
预付款项,"16,507,756.50","15,415,491.32","17,909,124.06","21,721,593.75","27,556,822.76","35,324,061.91","24,596,983.10","17,269,831.12","29,683,493.33","37,975,529.76","59,572,792.06","49,956,206.74","58,004,460.31","64,968,431.56","63,886,600.25","92,312,113.67","91,158,987.42","111,649,315.88","42,179,805.95","53,137,488.08","64,809,609.70","72,715,754.93","59,457,312.78","41,687,021.01","87,029,388.21","47,091,517.00","92,447,361.25","15,599,417.69","58,715,382.31","41,067,910.34","49,125,703.31","23,401,634.78","24,069,996.92","26,087,039.32","31,193,900.60"
预收款项,"19,766,123.09","7,456,744.00","11,961,029.10","4,787,201.18","4,982,415.85","3,304,229.87","8,449,490.47","10,726,319.71","11,366,648.21","9,544,317.40","7,428,110.75","3,722,906.90","7,112,348.77","4,136,598.78","15,310,543.65","43,157,871.45","49,257,266.00","44,090,080.53","65,025,704.17","154,084,582.59","94,256,626.91","109,507,964.37","17,142,352.77","84,405,070.45","60,086,972.70","74,311,118.95","104,974,472.44","44,911,071.09","34,381,334.19","27,463,494.01","16,537,897.25","49,358,119.17","40,655,543.54","35,653,477.10","35,925,481.53"
其他应收款,"1,452,502.60","3,760,070.63","2,948,346.04","2,208,964.84","2,572,845.98","2,388,862.27","2,841,199.08","3,238,348.43","6,554,929.46","6,099,662.16","8,023,617.42","2,259,170.32","2,485,953.19","9,087,053.94","6,438,008.79","5,720,628.31","8,760,096.09","9,273,069.82","9,947,362.20","4,070,586.96","5,475,237.23","7,351,464.16","6,872,028.00","6,247,112.54","11,641,055.63","10,648,540.30","10,109,098.21","75,038,202.42","80,771,456.07","74,247,177.18","89,081,065.47","70,067,611.51","81,644,750.89","84,790,886.04","89,926,879.91"
应付职工薪酬,"1,813,029.18","845,639.52","1,448,783.68","1,299,954.48","942,187.64","959,694.48","954,374.48","931,176.48","938,440.48","901,307.13","879,701.63","856,611.18","669,895.53","359,759.70","131,500.59",,"7,832.00","213,092.66","217,275.74","219,593.09","181,937.55","186,961.15","205,144.35","3,626,968.15","779,341.57","147,791.93","436,215.73","7,439,319.10","276,519.53","297,146.40","325,943.14","8,056,734.12","613,470.87","470,793.67","3,151,889.46"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"14,676,927.98","3,774,699.42","4,348,197.19","5,739,874.94","3,726,215.85","2,590,669.14","5,266,703.28","5,681,884.50","1,723,577.38","5,799,355.61","5,590,583.49","-300,987.73","-1,951,627.06","5,530,511.28","1,796,963.04","4,677,210.61","1,120,560.36","4,806,910.91","7,452,534.04","8,675,331.52","4,575,694.97","11,754,534.36","13,345,865.53","27,579,625.67","31,594,255.09","28,344,658.21","33,987,892.83","11,969,104.29","8,803,305.25","11,132,261.07","29,376,213.83","21,703,065.17","17,884,530.46","24,038,472.95","14,923,364.69"
应收利息,,,,,,,,,,,,"648,847.22","2,316,259.28","2,609,034.61","1,166,666.67",,"717,750.00","646,403.11",,,,"1,583,342.47",,,,,,,,,,,,,
应付利息,,"218,270.00",,,,,,"518,000.00","906,500.00","1,295,000.00","129,500.00","518,000.00","906,500.00","1,295,000.00","129,500.00","518,000.00","906,500.00","1,295,000.00",,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,"7,392,000.00",,,,,,,,,,,,,,,,,
存货,"13,346,553.48","18,482,810.90","13,210,973.22","17,560,973.58","18,929,667.84","17,837,726.37","23,229,162.07","24,292,353.61","30,912,638.95","34,233,003.15","53,184,274.59","43,302,608.93","64,074,770.49","97,470,893.19","102,215,038.39","74,604,312.61","110,502,565.06","114,982,434.72","178,282,026.51","275,051,040.00","273,138,510.57","244,626,302.54","150,433,543.30","133,192,322.65","126,192,674.93","130,802,463.42","136,856,299.93","139,681,571.40","128,512,588.65","137,852,042.84","138,703,562.37","133,395,511.40","122,045,417.35","138,087,565.75","159,818,235.20"
其他应付款,"376,830.12","241,877.12","57,905.00","19,966.00","505,896.50","221,292.22","442,590.36","686,452.97","461,639.94","2,700,263.98","1,997,660.24","1,512,132.80","1,705,593.04","2,078,157.05","1,096,084.01","2,042,283.47","1,289,454.31","739,469.07","1,597,353.94","2,104,719.65","2,401,136.19","1,579,312.16","1,531,931.13","52,498,781.30","7,630,643.46","28,952,259.26","10,781,964.78","196,819,802.76","176,365,426.35","146,662,623.44","175,456,961.56","111,547,886.55","110,986,830.44","55,679,525.41","66,680,247.17"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"3,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,307,488.01","6,533,536.85","4,154,791.58","2,184,600.01"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,863,385.04","14,043,538.05","15,842,780.31","12,212,672.31"
流动资产合计,"174,109,287.65","142,617,541.42","174,014,952.79","191,439,135.81","221,833,332.46","203,462,764.57","272,918,769.80","282,288,048.24","294,349,904.51","714,631,263.96","697,166,455.12","681,567,584.55","666,285,584.92","716,116,339.98","708,075,673.29","768,590,549.80","753,511,426.57","771,516,011.62","770,427,406.29","933,268,463.41","861,507,670.55","887,797,672.57","833,330,676.57","916,998,174.28","928,223,344.01","1,059,724,957.40","1,297,863,795.35","1,043,410,936.15","905,271,389.90","1,051,341,881.24","973,399,734.60","1,564,072,807.15","1,518,310,724.01","1,466,088,051.25","1,620,173,075.10"
流动负债合计,"75,764,213.01","34,856,352.99","56,405,901.90","62,602,795.91","71,530,565.55","65,348,710.61","92,660,176.28","83,903,872.20","95,582,484.09","83,107,968.33","56,756,927.20","36,618,613.44","30,871,992.54","88,870,446.95","80,773,972.26","114,247,223.01","107,509,765.96","126,760,675.69","151,461,486.00","292,456,418.21","226,348,529.69","239,650,992.53","176,027,562.57","337,306,273.45","357,010,238.85","537,794,595.37","761,058,497.73","659,540,545.41","574,834,480.85","712,511,955.73","748,044,598.00","650,158,224.37","604,419,748.19","563,537,075.87","653,973,433.64"
