科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"577,759.37","1,420,796.54","625,224.59","901,767.01","850,878.46","233,801.86","348,290.56","1,079,992.48","336,896.76","647,863.45","859,277.15","2,188,644.75","1,041,988.63","3,672,611.80","2,645,881.67","2,464,111.94","2,655,420.19","3,657,682.10","2,901,214.88","2,868,335.50","4,923,830.23","5,557,575.35","7,220,361.35","7,360,520.01","7,632,440.46","8,725,052.19","9,753,309.71","10,348,342.83","13,777,864.03","16,887,411.14","13,263,126.74","23,937,236.13","10,546,907.34","20,198,194.87","9,487,433.45","12,314,554.50","10,181,007.58","12,233,631.58"
应付职工薪酬,"8,862,393.96","2,947,584.64","4,678,189.24","2,923,991.63","3,838,694.65","5,303,819.44","7,873,294.53","6,640,046.53","6,877,963.89","7,597,239.04","6,614,494.64","7,265,142.50","8,110,582.00","9,262,865.70","12,587,472.97","14,392,636.44","17,362,004.44","14,300,556.78","10,832,106.05","9,011,953.60","15,523,546.46","14,042,548.75","13,564,037.23","12,748,879.99","16,658,672.03","15,577,696.24","14,413,478.27","16,084,325.48","21,359,418.31","17,005,954.59","19,472,324.09","22,516,475.42","33,201,724.16","23,034,614.26","24,529,518.92","26,034,533.01","29,357,197.31","26,933,065.13"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"18,822,224.40","3,669,465.06","5,194,571.97","5,051,860.11","7,075,501.92","3,709,079.68","4,203,823.45","5,461,302.26","6,854,610.67","6,144,189.66","2,647,910.40","3,566,785.50","7,091,931.86","12,013,580.30","14,362,230.80","13,711,941.99","13,657,558.83","16,914,473.88","32,371,698.13","9,564,598.33","8,563,588.75","5,729,459.76","8,737,213.74","7,329,096.66","20,815,317.13","20,555,365.98","21,555,536.87","21,555,986.98","16,316,611.93","16,812,690.47","13,202,295.24","14,808,089.31","14,165,570.08","25,597,037.17","23,595,941.39","18,847,548.58","24,447,037.45","25,097,085.65"
应收利息,,,,,,,"2,042,102.27","3,428,749.59",,,,,,,,,,,,,,,,,,,,"127,209.34",,"332,222.22",,,,,,,,
应付利息,"68,554.17","41,954.17","28,991.25",,"18,225.00",,,,,,,,,,,,,,,,"200,000.00","200,000.00","200,000.00","200,000.00","421,666.67","41,611.11","41,611.11","168,820.45","140,166.66","161,738.89","33,833.33","92,270.83","26,583.33","24,166.67","24,166.67","351,075.00","359,333.35","407,594.50"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,604,000.00",,,,,,
存货,"38,732,131.51","41,210,263.21","38,990,994.90","34,794,674.05","33,194,917.91","43,342,696.35","50,050,530.12","51,069,905.15","50,618,485.40","57,289,820.42","77,250,299.06","75,080,622.46","74,361,019.29","75,735,785.75","110,278,225.01","99,875,142.14","101,844,918.06","126,247,665.10","153,778,740.46","145,862,739.86","153,366,813.11","159,077,306.32","162,883,478.69","166,561,148.30","185,258,375.83","188,888,641.72","198,168,541.70","202,068,247.83","222,485,929.05","216,302,399.46","214,710,246.77","227,634,585.31","292,703,907.90","361,505,359.19","371,602,181.36","470,806,095.92","416,190,589.32","433,919,246.01"
其他应付款,"6,942,993.60","8,154,421.81","10,758,111.96","9,000,117.04","11,877,653.63","9,782,279.79","9,299,625.08","8,516,064.91","13,235,697.93","9,439,179.47","9,187,096.87","15,120,383.62","20,377,494.94","22,328,383.62","20,797,497.79","19,185,650.99","18,009,335.68","15,773,271.08","18,809,141.05","19,791,015.45","26,552,706.24","25,811,201.13","29,433,263.15","25,096,193.34","33,932,050.68","34,296,124.83","30,326,808.18","33,360,649.24","35,380,725.93","45,325,782.71","39,261,630.21","40,393,021.43","74,608,953.62","44,055,898.91","43,038,637.07","47,356,440.50","62,610,437.73","77,367,576.83"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,"1,937,963.00","1,937,963.00","1,997,556.00","1,997,556.00","2,058,982.00","2,058,982.00","2,058,982.00","2,154,926.00","1,077,217.00","1,093,777.00",,,,
其他流动资产,,"1,798,822.83","1,670,872.34",791.32,,"9,533.53",,,,"4,106.20","4,106.20","323,109.20","2,590,373.12","1,326,473.61","440,669.28","358,742.61","51,463.47","708,229.64","15,247,927.49","13,067,417.57","12,093,600.36","9,943,395.88","8,411,050.58","6,496,654.51","7,056,615.32","4,378,358.45","3,445,045.38","3,177,814.37","8,350,483.86","5,594,709.38","4,090,657.53","4,227,253.46","11,100,019.13","15,399,580.25","38,444,346.86","59,828,829.32","92,214,908.10","89,381,477.42"
其他流动负债,"258,889.85","215,164.62","711,526.24",,"693,514.98","409,249.36","409,249.36","409,249.36","393,947.66","393,947.66","393,947.66","393,947.66","758,167.88","400,384.56","233,771.58","101,000.00","462,430.90","967,745.60","1,039,554.24","36,514.75",,,,,,,,,,,,,,,,,,
流动资产合计,"92,262,140.94","96,736,681.65","100,939,145.04","92,755,420.26","123,915,868.90","481,016,545.69","480,301,755.48","467,985,685.28","512,967,652.85","532,800,762.46","576,387,878.73","593,045,608.63","593,664,240.39","565,815,392.62","530,571,822.15","487,561,515.55","459,616,045.57","498,986,682.75","505,753,898.03","490,586,064.92","521,970,684.29","489,783,037.05","496,127,385.60","441,838,142.96","1,217,697,553.68","1,119,058,212.94","1,049,988,881.79","1,072,661,790.22","1,048,495,207.20","1,017,720,285.17","965,881,053.71","889,093,722.72","872,818,808.22","894,611,580.91","999,924,038.99","1,185,250,977.34","1,256,111,980.29","1,320,993,865.88"
流动负债合计,"103,189,750.11","73,197,971.05","74,131,644.59","50,674,063.67","79,616,723.87","54,728,310.28","51,455,342.14","50,478,171.30","58,408,733.18","52,845,349.59","53,301,483.59","86,301,379.40","118,321,138.37","130,382,726.65","187,298,977.18","181,585,382.85","171,899,632.24","198,177,914.60","229,814,449.84","188,472,744.90","257,754,776.06","207,582,186.74","211,083,493.83","167,025,100.88","273,760,887.81","224,572,959.98","163,171,127.85","166,485,801.25","261,025,789.46","214,695,232.06","169,613,255.24","183,505,296.51","217,509,376.58","213,108,723.69","269,738,926.84","344,833,353.87","338,474,830.95","377,345,630.26"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","22,973,000.00","22,973,000.00","22,973,000.00","86,604,150.00","86,604,150.00","86,604,150.00","75,263,625.96","61,258,313.50","59,358,797.01","60,708,750.54","56,670,702.74","48,063,047.51","61,073,465.92"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,000,000.00","240,000,000.00","240,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,"55,545,650.37",,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,"3,136,197.00","3,228,447.00","2,150,764.00","2,243,014.00","1,077,215.00","1,125,434.00","63,313.00",,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,920,077.58","57,010,228.09","59,435,705.49","60,430,400.83","61,076,912.43","62,502,374.60","66,435,003.40","66,142,899.18","67,583,672.75","66,830,301.30","67,911,093.97","68,530,725.26"
专项应付款,,,,"3,373,795.77",,,,,,,,,"16,818,113.10","37,764,281.69","57,671,673.94","57,491,073.91","58,000,000.00","69,000,000.00","59,966,055.62","59,991,111.38","59,511,655.39","67,039,355.39","67,039,355.39","66,905,423.37","66,905,423.37","66,905,423.37","66,905,423.37",,,,,,,,,,,
投资性房地产,"206,009.59","195,074.23","189,606.55","186,872.71","184,138.87","181,405.03","178,671.19","175,937.35","173,203.51","170,469.67","167,735.83","165,001.99","162,268.15","159,534.31","156,800.47","154,066.63","151,332.79","148,598.95","145,865.11","143,131.27","140,397.43","137,663.59","134,929.75","132,195.91","129,462.07","126,728.23","123,994.39","121,260.55","118,526.71","115,792.87","113,059.03","110,325.19","107,591.35","104,857.51","102,123.67","99,389.83","96,655.99","93,922.15"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"95,277,338.08","87,600,296.03","83,571,091.12","82,863,889.52","80,371,085.26","79,009,323.17","76,963,106.75","74,929,522.41","77,619,932.93","77,063,444.96","77,009,070.95","86,031,582.59","103,316,210.48","101,606,346.17","153,898,302.87","186,394,126.89","194,568,259.15","236,588,099.47","255,856,127.53","253,147,780.57","356,270,200.81","352,016,435.97","346,198,951.44","342,337,677.80","390,255,350.58","409,587,775.36","416,029,551.26","419,851,938.72","488,732,991.88","481,234,317.11","507,576,849.46","509,608,308.72","501,873,933.03","492,840,460.42","484,788,914.68","584,906,360.69","630,118,835.82","658,466,863.39"
递延所得税负债,,,,,,,,,,,,,,,,,"841,263.70","841,263.70","841,263.70","841,263.70","813,235.38","813,235.38","813,235.38","813,235.38","2,262,334.75","2,206,206.05","2,183,898.12","2,063,759.96","4,518,242.98","4,203,606.01","6,601,919.67","6,477,177.56","5,409,002.90","5,301,032.84","5,185,914.69","5,070,988.56","5,239,870.00","12,118,313.33"
在建工程,"670,400.00","104,020.00","323,385.79","961,863.02","3,729,062.68","5,198,163.11","7,323,457.82","35,859,952.31","8,198,436.50","11,877,654.46","14,125,681.64","23,993,741.83","52,496,613.05","105,055,514.15","128,022,803.57","140,604,033.04","148,119,187.93","125,923,548.32","120,578,943.92","106,344,068.74","46,002,681.61","52,097,395.87","54,200,960.06","58,110,634.12","89,272,059.12","69,195,238.58","63,769,290.71","60,860,574.67","63,131,081.92","71,221,877.56","59,024,049.59","105,210,266.47","210,946,464.78","291,082,148.01","316,978,210.03","387,228,550.64","412,688,919.38","422,090,128.99"
其他非流动负债,"5,062,200.13","4,095,702.87","3,396,037.73",,"3,643,277.81","4,455,647.48","4,104,104.09","4,088,980.45","8,555,098.81","19,129,968.71","18,909,158.70","17,525,067.39","9,091,438.92","11,784,472.97","12,744,770.63","12,594,369.90","12,099,646.55","12,012,521.47","10,965,481.03","10,928,813.60","10,906,501.93","10,898,743.26","10,884,798.59","6,008,327.45","5,894,647.83","471,320.24","460,468.57","448,996.90","429,475.23","419,083.56","600,971.69","756,891.07","737,579.95","725,198.83","340,830.37","328,711.20","310,089.51","301,559.82"
工程物资,,,,,,,,,,,,,,,,,"5,650,713.86","2,363,302.45",,,,,,,,,,,,,,"81,550.03","319,003.59",,"22,897.84",,,
非流动负债合计,"5,062,200.13","4,095,702.87","3,396,037.73","3,373,795.77","3,643,277.81","4,455,647.48","4,104,104.09","4,088,980.45","8,555,098.81","19,129,968.71","18,909,158.70","17,525,067.39","25,909,552.02","49,548,754.66","70,416,444.57","70,085,443.81","70,940,910.25","81,853,785.17","71,772,800.35","71,761,188.68","71,231,392.70","78,751,334.03","78,737,389.36","73,726,986.20","78,198,602.95","78,121,044.59","77,126,374.00","10,077,762.81","11,243,097.17","10,863,369.06","12,276,702.80","12,144,423.77","10,362,798.50","15,148,397.65","14,554,906.29","254,333,856.20","255,990,111.27","262,749,353.54"
固定资产清理,,,,,,,,,,,,,,,,"163,903.31",,,,,,,,,,,,,,,,,,,,,,
负债合计,"108,251,950.24","77,293,673.92","77,527,682.32","54,047,859.44","83,260,001.68","59,183,957.76","55,559,446.23","54,567,151.75","66,963,831.99","71,975,318.30","72,210,642.29","103,826,446.79","144,230,690.39","179,931,481.31","257,715,421.75","251,670,826.66","242,840,542.49","280,031,699.77","301,587,250.19","260,233,933.58","328,986,168.76","286,333,520.77","289,820,883.19","240,752,087.08","351,959,490.76","302,694,004.57","240,297,501.85","176,563,564.06","272,268,886.63","225,558,601.12","181,889,958.04","195,649,720.28","227,872,175.08","228,257,121.34","284,293,833.13","599,167,210.07","594,464,942.22","640,094,983.80"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","280,196,554.00","420,294,831.00","420,294,831.00","420,294,831.00","420,294,831.00","840,589,662.00","840,589,662.00","840,589,662.00","840,589,662.00","840,589,662.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"22,737,816.70","22,737,816.70","22,737,816.70","24,049,172.45","22,737,816.70","374,906,788.70","374,906,788.70","374,906,788.70","374,906,788.70","354,906,788.70","354,906,788.70","354,906,788.70","354,906,788.70","354,906,788.70","254,906,788.70","254,906,788.70","254,906,788.70","254,906,788.70","254,906,788.70","254,906,788.70","273,617,674.18","273,617,674.18","273,617,674.18","273,617,674.18","897,441,274.18","896,231,430.06","897,292,724.46","966,705,138.98","1,478,805,587.60","1,338,567,212.33","1,338,567,212.33","1,335,976,260.30","1,338,474,352.25","911,822,656.35","910,721,639.61","910,721,639.61","912,320,092.23","912,320,092.23"
无形资产,"10,336,430.30","10,557,108.34","10,442,025.64","10,312,127.65","10,182,229.94","10,056,213.69","9,931,447.83","9,846,058.48","9,739,635.45","9,633,585.33","9,527,535.21","11,025,269.85","11,414,509.09","55,759,293.67","99,539,317.65","99,005,795.88","101,945,948.02","101,495,759.75","100,859,526.06","100,260,071.33","99,542,241.78","98,915,152.43","98,319,217.72","97,707,096.32","121,755,999.24","121,017,788.49","120,341,108.56","119,700,791.48","138,181,842.92","137,015,312.49","153,350,693.52","151,570,821.66","150,237,194.56","148,884,109.00","147,928,361.96","146,654,511.82","145,160,497.00","152,029,923.86"
盈余公积,"826,589.49","3,436,442.38","3,436,442.38","3,209,144.75","6,708,761.51","6,708,761.51","6,708,761.51","6,708,761.51","10,964,788.30","10,964,788.30","10,964,788.30","10,964,788.30","15,747,416.49","15,747,416.49","15,747,416.49","15,747,416.49","19,298,505.81","19,298,505.81","19,307,182.77","19,298,505.81","23,960,812.88","23,960,812.88","23,960,812.88","23,960,812.88","26,939,122.16","26,939,122.16","26,939,122.16","26,939,122.16","31,288,535.17","31,288,535.17","31,288,535.17","31,288,535.17","39,858,330.81","39,858,330.81","39,858,330.81","39,858,330.81","47,603,997.45","47,603,997.45"
开发支出,,,,,,,,,,,,,,,,,,,,,"2,500,000.00","3,600,000.00","6,600,000.00","7,100,000.00","7,100,000.00","9,826,511.26","9,826,511.26","9,826,511.26","8,100,000.00","8,100,000.00","25,917,764.66","25,917,764.66","27,672,764.61","46,678,401.05","54,816,683.89","60,817,138.23","59,212,118.97","60,137,826.25"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,"17,675,805.74","17,675,805.74","17,675,805.74","17,675,805.74","42,814,647.06","43,070,530.59","42,460,136.70","42,460,136.70","42,460,136.70","42,460,136.70","39,798,736.70","39,798,736.70","39,798,736.70","39,798,736.70","40,395,860.31","40,395,860.31","40,395,860.31","40,395,860.31","607,844,791.61","607,844,791.61","610,387,213.02","610,387,213.02","606,633,235.97","606,633,235.97","606,633,235.97","606,633,235.97","564,540,395.27","568,481,699.35"
未分配利润,"7,232,272.06","30,785,649.49","30,247,690.53","43,929,354.43","45,313,260.29","53,796,074.66","56,343,624.55","71,333,413.41","75,696,620.10","92,558,009.94","103,550,117.94","109,422,086.90","111,015,769.12","136,414,853.21","137,658,850.90","144,172,045.29","146,687,851.26","162,895,162.66","163,303,117.12","169,131,461.60","167,622,700.59","178,000,563.86","179,015,266.82","187,383,328.50","194,112,229.70","207,625,136.25","199,494,127.88","216,624,076.55","241,843,947.18","255,631,189.16","294,654,942.46","326,418,903.00","370,284,240.25","339,191,263.63","403,560,487.71","437,385,024.39","474,814,309.68","534,993,381.18"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,046.00",,,,"153,301.90","997,062.19","860,523.79","1,017,058.06","933,892.44","802,990.79","14,659,409.48"
少数股东权益,"9,573.04","9,716.18","9,760.27","9,761.70","9,761.85","9,762.72","9,770.68","9,775.16","9,770.12","9,777.77","50,703,812.43","50,733,566.00","51,153,331.13","57,465,898.04","87,470,288.73","88,335,442.04","90,423,299.42","92,231,325.63","88,286,402.14","90,426,202.26","71,973,260.24","73,534,309.61","74,240,820.64","75,043,008.12","151,305,952.00","154,431,765.73","155,677,280.58","157,397,143.86","197,717,016.80","198,994,399.68","205,075,222.15","151,625,522.19","153,538,534.88","265,796,816.58","275,334,237.02","277,037,860.40","365,735,492.71","384,257,010.24"
递延所得税资产,"1,356,175.00","756,251.42","683,433.09","505,379.70","1,987,731.39","1,714,568.58","1,586,840.33","1,488,223.41","2,715,116.73","1,843,105.05","730,896.80","1,337,542.53","1,799,339.39","2,074,431.28","2,304,834.68","2,276,799.46","5,199,448.34","5,130,090.18","5,914,692.22","5,701,696.87","4,590,200.50","4,404,109.28","4,442,458.71","3,932,745.19","4,951,159.59","5,046,326.05","5,174,530.56","5,024,189.72","5,441,103.23","5,942,946.71","5,288,200.96","6,599,986.14","10,678,060.66","11,848,285.19","12,564,907.89","12,526,762.36","13,957,824.50","18,041,808.98"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,085,372.60","20,517,538.00","10,700,000.00","7,600,000.00","1,600,000.00","42,923,565.80","23,686,903.80"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"107,846,352.97","99,212,750.02","95,209,542.19","94,830,132.60","96,454,248.14","96,159,673.58","95,983,523.92","122,299,693.96","98,446,325.12","100,588,259.47","119,236,726.17","140,228,944.53","186,864,745.90","282,330,925.32","426,736,706.30","471,669,255.80","498,095,026.79","514,109,535.82","525,815,291.54","508,056,885.48","548,844,458.83","550,969,493.84","549,695,254.38","564,119,086.04","668,859,890.91","733,714,878.65","734,553,924.63","735,839,400.80","1,457,590,193.76","1,458,509,589.18","1,509,338,892.67","1,562,490,910.95","1,657,676,165.64","1,735,133,717.13","1,760,744,817.28","1,924,900,846.02","1,985,475,945.00","2,047,292,677.43"
所有者权益(或股东权益)合计,"91,856,543.67","118,655,757.75","118,621,004.91","133,537,693.42","137,110,115.36","517,992,261.51","520,725,833.17","535,718,227.49","544,450,145.98","561,413,703.63","623,413,962.61","629,448,106.37","636,298,295.90","668,214,836.63","699,593,106.70","707,559,944.69","714,870,529.87","733,064,518.80","729,981,939.38","738,409,016.82","741,828,974.36","754,419,010.12","756,001,756.79","765,205,141.92","1,534,597,953.83","1,550,079,087.02","1,544,245,304.57","1,631,937,626.96","2,233,816,514.33","2,250,671,273.23","2,293,329,988.34","2,255,934,913.39","2,302,622,798.78","2,401,488,176.70","2,476,375,023.14","2,510,984,613.29","2,647,122,983.07","2,728,191,559.51"
资产总计,"200,108,493.91","195,949,431.67","196,148,687.23","187,585,552.86","220,370,117.04","577,176,219.27","576,285,279.40","590,285,379.24","611,413,977.97","633,389,021.93","695,624,604.90","733,274,553.16","780,528,986.29","848,146,317.94","957,308,528.45","959,230,771.35","957,711,072.36","1,013,096,218.57","1,031,569,189.57","998,642,950.40","1,070,815,143.12","1,040,752,530.89","1,045,822,639.98","1,005,957,229.00","1,886,557,444.59","1,852,773,091.59","1,784,542,806.42","1,808,501,191.02","2,506,085,400.96","2,476,229,874.35","2,475,219,946.38","2,451,584,633.67","2,530,494,973.86","2,629,745,298.04","2,760,668,856.27","3,110,151,823.36","3,241,587,925.29","3,368,286,543.31"
负债和所有者(或股东权益)合计,"200,108,493.91","195,949,431.67","196,148,687.23","187,585,552.86","220,370,117.04","577,176,219.27","576,285,279.40","590,285,379.24","611,413,977.97","633,389,021.93","695,624,604.90","733,274,553.16","780,528,986.29","848,146,317.94","957,308,528.45","959,230,771.35","957,711,072.36","1,013,096,218.57","1,031,569,189.57","998,642,950.40","1,070,815,143.12","1,040,752,530.89","1,045,822,639.98","1,005,957,229.00","1,886,557,444.59","1,852,773,091.59","1,784,542,806.42","1,808,501,191.02","2,506,085,400.96","2,476,229,874.35","2,475,219,946.38","2,451,584,633.67","2,530,494,973.86","2,629,745,298.04","2,760,668,856.27","3,110,151,823.36","3,241,587,925.29","3,368,286,543.31"
