科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"1,730,652,298.42","4,872,397,085.15","7,532,109,367.24","9,892,331,501.32","2,058,921,895.83","4,983,769,296.44","7,446,948,683.66","9,624,466,502.60","1,619,476,168.27","3,809,576,198.92","5,730,822,035.59","7,980,584,826.48","2,081,219,489.80","4,579,670,545.98","6,632,635,600.45","8,631,556,599.20","2,020,977,098.50","4,743,489,617.27","7,415,405,056.07","9,705,167,389.96","2,255,872,159.61","4,481,906,084.45","7,163,737,474.14","9,693,610,765.27","2,307,182,532.12","5,198,293,040.18","7,904,145,407.39","10,625,270,005.82","2,499,958,738.78","4,863,379,659.76","7,428,982,262.87","9,386,742,557.00","1,469,540,135.26","3,537,933,813.27","5,134,589,222.26","6,488,408,361.09","1,327,627,424.67","2,944,690,803.25","4,833,429,248.80","6,913,778,418.07","2,314,391,028.46","4,738,356,190.40","7,862,845,170.76","10,891,605,070.33"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,"137,896,750.05","131,554,283.26","378,612,283.26","378,612,283.26","426,177,502.41",,,,,,,"368,000,000.00","368,000,000.00",,,,,,,,"9,487,100.00",,,,,,,,
收到的税费返还,"380,769.27","439,769.27","446,925.27","440,169.27","705,829.15","705,829.15","1,803,219.85","1,385,164.85",,"69,549.00","69,549.00",,"1,027,731.14","1,027,731.14","1,295,671.47","1,090,641.14","3,143,606.86","3,453,462.23","3,581,847.23","3,195,752.04","4,365,924.23","4,365,924.23","4,976,226.34","4,897,120.84","7,437.39","1,684,043.02","7,291,280.33","7,292,738.14","19,014.61","776,535.70","780,194.20","800,303.99",,"5,045,542.50","6,963,057.50","6,963,057.50","4,393,611.15","5,504,890.93","5,504,890.93","7,211,751.90","222,682.40","624,525.65","4,016,981.19","12,375,709.55"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,"14,445,910.18","11,990.88",,,,,,,,,,,,,,,,,,,,,"125,378.51","125,378.51",,,,"715,000,000.00","965,000,000.00"
收到其他与经营活动有关的现金,"23,881,901.04","18,113,981.11","62,635,416.82","155,524,401.82","13,069,101.53","66,354,776.55","64,982,321.12","135,404,003.90","27,109,404.70","36,123,734.18","97,733,955.66","135,549,939.71","60,889,554.71","106,759,457.35","157,558,942.91","142,004,743.89","117,023,705.64","133,018,333.64","194,537,861.01","297,259,270.34","163,944,265.29","161,124,541.41","211,192,934.86","515,280,574.25","196,215,828.54","291,880,263.01","313,308,795.72","254,392,769.88","107,656,742.85","146,203,199.17","199,538,639.73","174,343,460.89","27,837,008.68","355,575,730.04","429,237,074.85","249,654,462.59","57,683,230.07","116,271,591.63","194,924,535.95","344,471,537.61","99,967,094.38","221,176,503.18","344,731,435.97","464,890,242.96"
投资活动现金流出小计,"116,242,796.46","149,567,478.31","187,480,031.65","291,519,613.97","84,725,057.11","343,176,198.69","389,114,689.24","157,247,111.14","106,317,041.66","150,170,266.63","218,253,761.61","426,552,005.55","56,097,647.98","121,440,511.74","331,641,247.27","585,863,127.50","204,314,898.41","530,215,060.02","691,973,338.33","882,271,362.27","48,907,030.94","87,326,418.59","312,502,003.08","371,659,579.04","38,121,560.40","119,039,543.73","525,944,844.84","501,718,193.10","82,639,006.52","135,238,014.50","158,278,091.25","181,247,093.47","15,925,988.00","24,284,612.50","57,089,530.41","73,917,418.04","5,969,020.13","14,980,937.99","36,272,762.26","38,539,996.95","17,836,189.71","44,170,691.51","792,363,440.29","1,096,799,547.60"
经营活动现金流入小计,"1,754,914,968.73","4,890,950,835.53","7,595,191,709.33","10,048,296,072.41","2,072,696,826.51","5,050,829,902.14","7,513,734,224.63","9,761,255,671.35","1,646,585,572.97","3,845,769,482.10","5,828,625,540.25","8,116,134,766.19","2,143,136,775.65","4,687,457,734.47","6,791,490,214.83","8,774,651,984.23","2,141,144,411.00","4,879,961,413.14","7,613,524,764.31","10,005,622,412.34","2,424,182,349.13","4,647,396,550.09","7,379,906,635.34","10,213,788,460.36","2,503,405,798.05","5,491,857,346.21","8,224,745,483.44","10,886,955,513.84","2,607,634,496.24","5,010,359,394.63","7,629,301,096.80","9,561,886,321.88","1,497,377,143.94","3,898,555,085.81","5,570,789,354.61","6,745,025,881.18","1,389,704,265.89","3,066,467,285.81","5,033,858,675.68","7,265,461,707.58","2,414,580,805.24","4,960,157,219.23","8,211,593,587.92","11,368,871,022.84"
投资活动产生的现金流量净额,"-81,137,173.57","-90,071,032.84","-101,739,787.13","-200,183,564.61","-80,131,896.96","-334,081,863.38","-379,036,371.78","-127,905,751.30","-100,881,016.19","-141,608,776.77","-197,867,393.65","-393,300,681.71","-53,697,035.70","-110,560,696.22","-313,076,119.72","-564,206,438.35","-199,693,323.22","-503,163,894.04","-640,302,371.11","-541,609,225.89","8,906,106.01","-19,815,398.84","-238,149,729.98","-247,303,120.00","-31,434,940.53","-104,000,941.97","-501,277,373.42","-467,130,931.89","-60,187,515.33","18,535,668.11","13,605,208.14","24,789,434.22","-15,814,624.25","-18,202,421.58","-46,394,782.09","-60,856,863.73","-5,869,020.13","-4,852,096.99","-15,305,400.52","-12,385,314.23","-16,270,631.98","-21,076,715.00","-755,271,629.09","-638,603,559.22"
购买商品、接受劳务支付的现金,"1,531,981,319.44","4,173,009,344.47","6,507,756,830.39","8,727,739,260.02","1,788,642,617.14","4,403,249,258.66","6,438,087,226.49","7,420,187,030.70","1,797,494,836.72","3,328,424,128.48","5,408,144,821.31","7,547,090,829.01","1,974,683,541.60","3,824,778,295.73","5,638,288,008.71","7,133,820,676.17","1,422,138,605.44","3,454,225,888.13","5,568,920,191.88","7,043,002,798.40","2,098,938,200.14","4,189,873,090.90","5,816,101,332.73","7,708,089,939.30","1,325,625,370.75","3,053,215,192.73","4,731,977,801.77","7,856,878,153.22","2,707,075,665.00","4,125,220,585.21","5,198,309,394.46","6,728,283,912.56","930,025,723.79","2,437,096,817.85","3,344,575,794.49","4,331,055,464.87","504,190,554.31","1,564,143,815.38","2,803,466,781.89","4,270,345,937.75","1,313,369,606.78","2,647,793,925.64","4,401,045,915.60","5,763,697,480.01"
吸收投资收到的现金,,,,,,,,"26,720,000.00",,,,,,"10,912,000.00","10,912,000.00","10,912,000.00","22,275,900.00","22,275,900.00","35,775,900.00","35,775,860.00",,,,,,,"32,712,307.50","82,055,625.00",,,,,,,,,,,,,,,,
