科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"11,898,912.62","53,893,301.47","16,421,454.07","117,510,758.76","123,763,245.99","112,293,319.79","21,787,798.45","32,602,727.38","22,456,861.16","8,347,340.18","4,641,466.60","9,239,357.13","3,020,799.74","3,892,478.89","6,168,963.87","10,302,952.70","4,497,592.35","1,934,683,221.31","2,614,612,289.04","3,151,898,793.45","2,497,627,019.57","2,913,391,786.62","1,931,047,094.51","1,129,192,198.54","2,015,089,474.53","1,486,669,053.59","1,584,822,659.11","1,441,777,964.41","2,320,075,857.01","2,484,699,432.46","2,617,685,909.82","3,142,729,842.43","3,060,072,061.86","2,551,393,919.41","2,120,657,221.56","2,618,324,179.37","2,256,354,057.46","2,681,258,571.25","6,290,701,942.64","4,726,193,758.27","2,325,784,580.61","3,535,884,726.88","4,424,164,379.32","4,507,081,886.18","3,485,611,062.06","4,424,603,484.80","10,207,482,132.77","9,014,152,443.07","7,937,736,062.17"
短期借款,"85,000,000.00","85,000,000.00","84,000,000.00","74,000,000.00","84,000,000.00","84,000,000.00","75,000,000.00","103,000,000.00","103,000,000.00","88,000,000.00","88,000,000.00","43,000,000.00","42,100,000.00","42,100,000.00","42,100,000.00","27,100,000.00","31,680,000.00","4,861,765,971.29","6,468,930,663.15","6,475,850,272.68","7,547,262,138.58","8,075,361,415.04","6,213,856,557.09","7,236,379,880.95","8,482,803,181.10","7,875,214,575.60","8,134,471,534.08","9,573,018,276.41","10,358,091,314.32","11,658,385,879.16","10,324,105,950.55","10,716,588,821.97","11,520,141,161.67","10,472,021,213.20","10,155,622,839.70","11,028,424,212.61","9,605,825,393.17","9,796,638,681.85","8,282,297,787.67","7,763,122,000.00","7,458,929,736.17","8,432,245,465.77","8,574,066,265.77","10,015,477,531.15","11,674,561,990.41","13,027,716,583.52","14,625,710,541.96","13,722,539,445.01","14,500,232,698.00"
交易性金融资产,"7,742,091.63",,,"13,965.00","7,753,048.00","3,150,508.00","3,494,748.00",,,,,,,,,,,,"23,410,000.00","739,873.20","36,365,760.00","553,588.65","821,682.95","1,031,044.69","3,193,799.46","91,445,870.00","69,171,492.00","188,627,055.30","42,894,400.00","11,744,000.00","9,980,000.00","2,397,943.01","60,214,028.45","2,604,800.00","11,395,060.00","24,435,904.89","29,411,027.32","63,205,131.24","128,982,841.77","55,376,917.29","40,511,761.57","40,390,944.08","8,271,631.87","16,541,028.48","92,459,239.41","90,184,681.86","159,064,735.37","122,942,670.65","147,748,107.28"
交易性金融负债,,,,,,,,,,,,,,,,,,,,"739,873.20",,"553,588.65","821,682.95","1,031,044.69","3,193,799.46",,,,,,,"12,916,407.35","859,353.20","8,349,515.25","8,359,132.57","13,429,110.94",,,,"3,905,244.15","455,048.87","18,917,157.23","51,629,699.00","57,767,100.17","74,644,507.85",,,"10,209,921.02",
应收票据,"2,964,582.06","2,500,210.73","5,530,547.73","6,518,482.15","3,713,700.00","5,703,348.40","3,843,300.00","3,187,939.72","3,830,330.00","2,730,000.00","2,662,400.00",,"2,277,423.91","1,759,078.70","488,220.00","3,762,136.24","2,027,866.13","1,423,215,133.96","2,004,268,421.38","3,495,728,789.19","3,176,598,236.16","2,474,698,982.56","2,904,681,003.63","3,463,101,526.78","3,066,476,877.55","3,202,791,896.73","2,969,453,573.69","3,807,727,261.48","2,004,469,574.42","4,324,041,887.72","4,140,263,568.54","3,737,940,486.28","3,050,950,003.56","3,604,843,026.13","2,374,445,296.08","1,644,068,597.89","885,968,977.05","595,404,843.43","828,712,849.81","1,010,978,853.28","1,377,732,474.74","2,035,182,151.80","1,360,090,016.42","1,262,588,467.47","1,187,602,936.62","1,209,417,527.30","891,724,189.98","1,034,960,534.00","1,596,083,533.81"
应付票据,,,,,,"500,000.00","1,607,490.00","2,519,620.00","2,325,460.28","2,146,040.28","1,842,390.00","609,680.00",,,,,,"2,278,994,300.00","1,757,790,452.00","1,946,263,400.00","2,047,651,054.55","2,054,669,141.37","1,749,973,313.21","1,209,095,000.00","1,487,959,771.72","1,393,100,000.00","1,697,410,990.00","1,041,586,590.00","1,184,323,312.78","2,552,598,007.78","3,590,109,465.00","3,108,750,000.00","2,630,050,000.00","2,465,549,010.00","2,834,402,500.00","2,573,387,038.50","2,913,322,619.19","3,751,448,958.37","4,127,510,000.00","2,866,050,000.00","2,384,250,000.00","3,244,000,000.00","2,404,400,000.00","2,520,180,128.02","3,174,664,942.46","3,421,141,825.89","8,624,355,496.14","3,040,544,363.07",
应收账款,"20,998,390.16","28,974,373.65","45,111,418.85","14,084,318.12","18,003,619.65","25,859,227.65","16,162,754.56","13,440,440.35","12,899,481.82","14,588,588.19","18,018,447.49","17,395,420.83","21,325,820.70","19,794,473.75","15,509,133.97","18,669,592.40","27,565,597.94","701,960,528.98","474,824,539.65","320,337,323.11","618,171,675.19","469,262,733.75","553,889,717.92","382,399,659.65","621,008,348.26","641,901,167.48","827,515,257.61","793,539,246.23","840,072,170.50","1,408,794,380.19","1,182,831,424.74","985,881,328.49","801,360,001.08","940,095,950.09","893,148,403.54","889,235,216.73","1,043,562,301.95","980,623,489.66","783,818,402.66","663,524,805.12","968,630,795.74","988,876,196.23","1,232,721,593.04","1,224,109,901.37","1,276,376,327.17","1,194,149,831.34","1,588,911,959.96","1,377,476,016.66","1,652,498,865.01"
应付账款,"3,326,820.92","4,728,927.05","4,567,233.25","1,069,500.58","4,818,044.52","7,009,124.24","7,918,487.47","5,325,593.90","5,602,154.07","7,109,985.71","7,202,438.87","7,024,214.07","7,700,902.46","7,024,798.78","3,343,742.65","5,838,862.43","4,906,851.67","3,434,454,619.91","3,431,943,426.00","4,327,400,440.36","3,941,475,942.00","3,801,035,539.61","3,534,218,777.98","3,492,119,118.64","3,188,017,688.17","3,998,043,371.67","3,439,952,595.71","3,517,239,281.01","3,027,310,422.37","3,074,965,642.47","2,589,997,626.64","3,804,666,800.20","3,217,476,897.23","3,606,659,743.29","2,813,233,765.11","1,397,801,787.98","870,187,861.44","846,644,806.71","1,022,825,666.83","1,167,348,057.57","1,365,187,898.15","1,140,208,966.39","1,496,312,879.70","3,013,732,723.77","2,659,740,435.76","2,918,580,714.78",,"4,641,672,101.16",
预付款项,"11,439,762.07","8,364,305.88","25,657,244.35","19,988,959.10","12,300,108.01","14,641,918.01","5,973,439.86","5,454,972.17","8,673,361.55","8,185,298.31","9,435,905.38","6,612,919.72","8,632,269.34","5,247,643.22","10,479,382.25","5,368,562.20","2,749,496.35","2,385,058,944.70","1,654,597,501.50","942,568,940.05","1,390,355,676.94","1,432,488,157.34","1,937,539,254.28","1,808,190,250.46","1,531,571,248.83","1,889,228,184.86","2,148,933,355.50","1,828,839,887.16","1,639,043,308.12","1,215,981,334.94","1,092,400,372.98","2,031,825,679.79","2,228,179,685.85","1,313,488,646.88","2,028,992,965.85","1,932,234,107.04","2,032,134,769.34","2,084,834,431.99","2,072,171,830.62","1,336,064,796.62","1,487,136,912.66","1,958,097,754.49","1,831,193,887.58","1,110,621,025.86","1,501,456,911.03","1,937,761,334.74","2,882,607,963.47","844,223,007.79","1,233,415,280.14"
预收款项,"14,638,377.68","25,456,199.05","26,310,879.04","20,071,903.40","8,918,408.16","14,347,058.61","8,649,936.75","11,148,820.12","9,896,726.13","11,317,171.13","10,466,693.56","7,972,575.60","7,627,182.77","6,807,377.55","4,928,371.66","5,322,506.04","5,945,440.75","286,730,300.59","276,216,066.42","156,468,318.35","218,373,821.18","192,450,595.73","334,579,183.90","281,530,886.98","190,933,812.76","143,312,524.93","287,199,799.73","254,225,130.43","274,709,037.86","227,229,010.60","295,500,127.64","230,404,800.23","245,628,289.79","234,569,366.95","233,448,936.95","204,059,715.10","184,809,185.61","145,441,079.65","1,089,371,762.54","1,383,923,513.63","1,428,651,632.90","1,377,838,428.19","1,460,373,134.59","349,771,433.99","345,374,905.83","729,872,614.56","824,266,021.88","503,386,047.45","632,488,143.08"
