科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"46,088,006.74","105,403,515.16","158,095,009.12","232,713,748.26","56,240,647.85","110,540,456.57","157,468,906.37","265,950,640.48","59,413,570.73","135,053,585.18","190,745,659.53","262,088,407.20","38,544,040.25","80,572,173.00","111,402,770.35","186,158,972.04","39,337,772.13","55,841,508.91","94,184,026.56","152,484,547.90","26,418,932.42","80,144,720.15","122,371,463.54","214,002,590.09","36,147,954.13","66,705,381.48","105,336,927.44","176,362,518.73","30,700,679.80","76,662,892.94","107,953,232.54","191,242,287.23","29,617,863.05","76,184,080.98","117,378,807.34","199,670,055.14","53,344,235.31","103,966,099.76","154,851,690.81","224,873,744.11","28,525,896.84","66,130,213.96","113,155,026.10","188,403,371.77","5,960,869.79","16,983,889.12"
取得子公司及其他营业单位支付的现金净额,,,,"-9,920,731.14",,,,"9,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,"206,820.14","179,176.29",,"909,357.24","904,817.33","909,705.49","11,832.67","11,832.67","11,832.67","11,832.67",173.85,173.85,"97,054.71",,,"5,236.00","5,236.00",,"7,772.82","7,772.82","15,338.17",,,,"7,435.72",,,,,,,6.29,"10,284.26","50,946.27",124.94,"9,405.44","12,273.45","13,861.20",,,288.00,"82,703.18",,"32,377.50"
支付其他与投资活动有关的现金,,,,"255,266.46",,,,"251,661.36",,,"1,200,000.00","6,716,071.66",,,,"148,834,436.00",,,,,,,,,,,"144,629.64",,,,,"112,272,612.35",,,,"779,568.63",,,,,,,,,,
收到其他与经营活动有关的现金,"44,267,797.06","69,330,433.64","90,506,877.76","159,821,639.17","96,266,066.63","142,241,178.15","135,754,753.54","271,632,261.05","98,048,227.12","110,001,222.90","165,668,552.24","473,920,307.50","87,599,630.81","191,383,775.58","293,119,565.07","505,117,899.04","82,771,095.16","109,001,814.42","166,831,219.47","340,940,118.88","79,507,267.46","42,557,721.70","88,862,831.63","89,788,939.90","35,879,907.80","50,019,167.57","79,775,973.03","238,199,860.68","19,917,591.11","29,480,266.00","48,126,588.34","116,214,719.20","12,723,440.46","26,893,501.43","59,218,312.23","167,939,994.28","10,304,987.15","138,115,310.84","188,970,439.01","225,796,234.68","13,301,394.24","25,142,018.83","29,484,394.59","38,625,127.96","4,494,310.22","133,370,104.13"
投资活动现金流出小计,"209,229.12","2,974,241.98","12,178,870.14","186,969,137.34","19,147,556.75","67,646,636.09","87,276,942.13","262,311,001.93","70,628,977.94","463,290,801.38","526,163,145.60","796,717,992.30","198,881,964.59","408,824,571.32","472,802,939.25","906,250,041.70","185,320,067.02","366,772,533.91","558,734,398.70","636,532,112.53","36,821,190.14","156,962,598.47","168,561,784.53","223,416,914.86","42,772,024.24","83,257,744.46","84,977,228.85","103,647,819.86","67,839,856.69","77,437,027.87","110,500,198.50","249,280,367.78","2,005,335.06","34,109,321.13","61,145,554.23","153,351,548.66","27,982,163.96","92,688,026.93","134,091,697.36","159,191,557.64","38,262,492.14","61,988,872.42","93,479,700.10","100,857,542.88","9,647,963.27","19,033,934.65"
经营活动现金流入小计,"90,355,803.80","174,733,948.80","248,808,707.02","392,714,563.72","152,506,714.48","253,690,991.96","294,128,477.24","538,492,607.02","157,473,630.52","245,066,640.75","356,426,044.44","736,020,547.37","126,143,844.91","271,956,122.43","404,619,390.13","691,276,871.08","122,108,867.29","164,848,559.33","261,020,482.03","493,424,666.78","105,933,972.70","122,710,214.67","211,249,633.34","303,791,529.99","72,027,861.93","116,724,549.05","185,120,336.19","414,562,379.41","50,618,270.91","106,143,158.94","156,079,820.88","307,457,006.43","42,341,303.51","103,077,588.70","176,607,403.83","367,660,995.69","63,649,347.40","242,090,816.04","343,834,403.27","450,683,839.99","41,827,291.08","91,272,232.79","142,639,708.69","227,111,202.91","10,455,180.01","150,386,370.75"
投资活动产生的现金流量净额,"-209,229.12","15,642,280.27","53,664,400.17","59,821,536.35","-10,283,126.49","-45,056,906.97","-34,228,686.29","-2,120,392.10","-29,456,079.53","-53,854,379.34","-24,859,960.57","-30,553,819.17","30,228,844.58","9,977,272.83","19,459,579.62","113,848,039.42","201,049,656.49","169,487,827.28","59,169,088.32","22,662,175.99","83,184,977.01","8,481,883.22","437,894.45","57,523,557.21","18,909,943.74","-21,016,279.59","-20,348,890.78","-14,339,431.25","-18,782,182.45","48,047,602.52","44,239,567.72","236,835,922.23","-1,285,642.56","-25,961,069.68","-45,368,422.04","96,238,728.00","-13,198,408.41","-41,792,115.75","-75,115,951.35","67,009,534.46","-37,883,620.50","-49,956,216.89","-53,808,013.58","-15,359,665.23","66,201,139.44","57,526,395.77"
购买商品、接受劳务支付的现金,"7,380,325.19","32,417,687.26","32,255,532.88","41,969,482.73","9,341,139.05","13,138,076.50","38,522,447.90","43,021,148.13","8,442,741.37","23,018,349.96","49,455,055.33","53,528,316.13","9,093,422.49","21,935,437.81","33,111,672.12","44,046,011.28","11,647,886.45","23,486,146.61","42,847,464.76","46,525,327.34","6,538,359.07","20,938,725.48","32,569,450.50","36,181,259.69","4,625,120.53","15,863,935.98","20,345,038.86","39,516,114.91","8,623,933.14","17,923,086.18","20,034,797.82","45,398,706.89","7,672,139.26","20,768,930.81","28,309,467.94","48,746,000.94","12,741,061.43","29,066,061.66","41,620,738.00","55,989,373.35","12,348,942.31","29,844,691.35","44,800,709.44","54,736,046.88","4,801,129.59","6,221,026.29"
吸收投资收到的现金,,,,"200,000.00","300,000.00","300,000.00","300,000.00",,,,,,,,,,,,,,,,,"3,253,200.00",,,"1,650,000.00","1,650,000.00",,"6,742,800.00","7,544,400.00","7,544,400.00",,"385,000.00","385,000.00","385,000.00",,"165,000.00","165,000.00","165,000.00",,"165,000.00","165,000.00",,,
支付给职工以及为职工支付的现金,"19,657,202.28","40,357,364.37","39,274,934.72","65,790,440.43","14,585,052.68","55,168,629.86","52,539,667.53","92,710,135.97","24,494,020.17","45,868,685.01","33,240,784.19","97,950,044.89","18,778,672.56","31,429,045.97","35,488,625.25","79,930,228.28","13,827,355.52","28,974,835.14","36,238,164.21","67,499,126.97","17,062,149.89","27,665,088.85","35,420,596.47","61,879,128.25","17,459,030.86","23,727,150.48","35,646,154.55","73,080,900.23","20,774,968.19","32,122,486.07","40,882,663.98","101,115,718.16","46,541,147.17","75,258,854.39","94,844,424.00","136,449,384.22","46,963,031.06","82,979,055.75","101,596,796.08","171,527,644.93","41,351,139.87","89,446,178.93","123,219,223.62","212,185,177.04","52,225,142.59","94,296,283.52"
取得借款收到的现金,"43,879,920.77","98,916,257.37","140,890,562.87","140,890,562.90","10,000,000.00","60,000,000.00","110,000,000.00","172,000,000.00","90,000,000.00","152,000,000.00","202,000,000.00","266,374,930.78","84,000,000.00","123,781,191.10","161,568,690.60","173,042,933.91","24,044,592.00","31,004,592.00","31,004,592.00","41,184,592.00","1,500,000.00","1,500,000.00","61,500,000.00","61,500,000.00",,"15,000,000.00","30,000,000.00","60,000,000.00",,"15,000,000.00",,"52,500,000.00",,,,,,,,,,,"140,000,000.00","140,000,000.00",,
支付的各项税费,"5,870,810.29","9,871,549.65","12,016,855.20","20,704,922.40","7,851,011.58","15,595,633.21","16,164,028.02","24,225,020.97","11,385,330.95","19,869,521.46","23,529,495.83","28,200,439.03","5,896,856.78","12,536,463.40","15,983,269.94","17,870,679.17","4,042,592.22","7,210,236.72","10,304,627.04","12,793,339.23","4,562,321.13","9,336,505.60","11,721,740.50","14,626,882.27","5,996,801.21","16,073,147.51","18,581,481.42","21,968,073.00","6,099,391.82","19,620,393.26","21,956,262.66","29,042,344.91","11,587,039.38","20,796,416.14","23,933,954.90","26,766,163.01","11,660,954.31","36,311,063.95","40,268,029.08","44,795,783.74","3,647,066.94","17,595,680.69","20,799,955.26","23,272,650.95","1,889,396.59","8,479,153.25"
收到其他与筹资活动有关的现金,"10,000,000.00","16,000,000.00","16,000,000.00","53,000,000.00",,"254,253.77","254,253.77",,,"251,661.36","251,661.36",,,"244,516.30","248,878.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"96,513,559.46","119,495,143.44","201,618,335.95","292,783,623.71","96,700,992.24","157,675,739.45","199,151,912.87","393,917,531.69","117,803,359.05","147,497,661.21","204,866,952.79","514,783,486.48","111,154,324.22","190,838,632.75","326,418,902.65","559,881,980.28","116,684,716.56","176,470,758.30","253,983,039.93","294,230,086.68","108,111,165.98","68,211,233.81","147,198,536.40","125,235,140.99","81,546,803.36","92,416,427.95","141,396,218.63","120,410,037.25","47,834,228.47","126,174,454.63","137,565,801.97","156,708,288.79","96,284,630.52","65,012,911.62","182,413,820.15","142,288,621.73","311,367,583.51","393,335,151.19","419,175,233.75","155,428,507.30","37,244,176.29","137,229,467.17","363,522,134.24","178,428,868.62","14,192,271.74","26,425,016.98"
筹资活动现金流入小计,"53,879,920.77","114,916,257.37","156,890,562.87","194,090,562.90","10,300,000.00","60,554,253.77","110,554,253.77","172,000,000.00","90,000,000.00","152,251,661.36","202,251,661.36","266,374,930.78","84,000,000.00","124,025,707.40","161,817,569.05","173,042,933.91","24,044,592.00","31,004,592.00","31,004,592.00","41,184,592.00","1,500,000.00","1,500,000.00","61,500,000.00","64,753,200.00",,"15,000,000.00","31,650,000.00","61,650,000.00",,"21,742,800.00","7,544,400.00","60,044,400.00",,"385,000.00","385,000.00","385,000.00",,"165,000.00","165,000.00","165,000.00",,"165,000.00","140,165,000.00","140,000,000.00",,
