科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"19,322,877.23","13,309,088.17","15,887,257.76","25,236,494.47","21,201,417.60","21,972,338.66","22,963,397.97","28,338,960.81","27,800,789.34","31,091,611.79","29,153,412.74","33,569,297.67","41,178,122.41","40,405,323.74","35,461,829.30","43,396,056.98","31,647,277.63","54,033,471.07","58,204,400.28","97,652,202.30","159,947,186.27","42,473,201.08","49,615,360.07","46,739,646.92","50,830,188.57","71,276,923.39","101,064,075.00","104,755,647.02","103,531,706.50"
应付职工薪酬,"714,737.76","587,882.35","1,473,676.23","437,900.20","444,901.34","2,274,429.02","1,903,028.43","1,798,650.38","1,989,235.58","2,715,044.95","2,414,720.55","2,570,346.72","2,776,994.89","3,552,883.82","2,507,752.17","4,273,355.88","3,920,998.08","3,671,181.20","3,692,484.91","3,536,458.02","3,612,757.19","3,529,157.60","4,515,163.51","4,582,544.69","3,231,458.42","5,567,174.77","5,489,732.31","4,425,676.04","4,942,042.26"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"13,309,903.72","21,599,469.40","35,986,953.91","42,813,200.79","45,835,018.76","55,669,429.23","57,138,068.05","65,681,780.74","68,141,318.59","68,701,602.75","74,191,989.93","81,902,588.55","85,910,308.50","75,356,515.61","78,804,253.86","62,520,248.91","65,678,955.44","58,099,963.60","61,405,263.02","55,114,970.65","51,352,422.06","50,401,866.89","43,807,244.24","41,959,647.75","30,153,225.57","64,714,504.90","79,539,126.99","79,928,594.22","104,010,430.36"
应收利息,,,,,,"1,828,325.95","2,180,493.01","6,191,427.13","7,728,559.08","2,730,049.90","3,356,489.96","3,175,861.12","3,928,472.22",,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,520,124.16","5,375,482.12"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"9,600,000.00",,,,"12,000,000.00","6,800,357.50",,,"12,000,000.00","6,602,645.00",,,"12,000,000.00",,,,,,,,"36,250,000.00",
存货,"83,417,976.05","79,338,571.50","59,589,806.50","80,573,834.58","82,021,921.43","79,400,812.96","84,904,117.98","81,681,833.25","89,295,360.96","90,799,017.49","95,491,893.71","89,118,439.23","99,100,086.66","110,566,325.68","119,767,926.71","97,661,648.55","94,009,020.57","111,479,287.70","116,443,938.51","129,064,371.25","118,039,128.75","134,722,979.46","146,514,300.10","118,689,306.81","113,620,416.37","166,259,620.46","170,487,546.30","171,026,913.91","175,024,008.03"
其他应付款,"28,781,524.33","31,918,836.10","31,828,934.83","32,847,773.32","29,759,028.14","37,775,945.80","36,929,494.99","26,740,035.45","27,583,216.35","45,423,273.73","38,609,167.05","47,242,431.22","47,924,644.17","42,317,130.43","48,211,482.75","48,307,731.72","44,641,729.90","48,609,859.83","47,767,610.91","43,754,566.65","44,104,727.93","40,177,091.66","52,127,530.18","39,601,807.63","47,903,464.08","138,726,908.59","154,513,972.74","153,824,467.66","146,357,127.61"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,"93,000,000.00","131,000,000.00","38,000,000.00","149,000,000.00","37,000,000.00","163,000,000.00",,"83,000,000.00","50,000,000.00","67,700,000.00","30,000,000.00","60,000,000.00","30,000,000.00","25,000,000.00","67,689,709.52","165,834,458.96","209,803,141.16","138,279,706.59"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"283,507,200.65","396,208,503.35","575,543,702.93","697,046,289.44","1,246,082,672.26","1,463,322,399.49","1,468,676,425.21","1,524,780,213.10","1,530,269,488.27","1,484,391,762.88","1,418,252,267.20","1,548,979,443.52","1,557,578,262.04","1,680,965,178.81","1,674,213,803.16","1,738,308,059.45","1,676,021,593.30","1,677,368,633.65","1,656,864,869.28","1,799,595,620.07","1,782,451,969.50","1,613,393,580.91","1,689,825,312.58","2,727,896,594.77","2,370,983,189.58","2,457,754,811.58","2,461,806,878.58","2,665,487,648.15","2,999,653,750.53"
流动负债合计,"197,908,312.57","292,938,140.77","412,520,277.84","508,583,674.97","484,164,615.90","695,015,446.19","689,226,584.27","867,571,750.17","854,544,898.41","806,971,932.16","728,947,045.22","838,213,758.14","838,655,838.95","972,888,227.13","952,696,720.85","1,020,439,640.27","956,973,426.64","996,749,990.94","982,241,020.65","1,119,606,484.27","1,096,954,253.79","1,051,722,750.79","1,238,688,255.70","1,560,925,564.90","1,256,405,965.31","1,540,303,032.84","1,534,182,462.00","1,738,072,441.77","2,046,050,689.00"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,,,,,"100,000,000.00","229,877,943.91","287,432,947.65","323,185,370.03","4,046,201.11","3,704,740.23","3,574,686.51","3,365,353.31"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,"4,497,542.00","4,366,968.20","4,301,681.30","4,236,395.00","4,149,345.80","4,084,058.90","4,018,772.00","3,938,976.90","3,873,690.00","3,808,403.10","3,743,116.20","3,677,829.30","3,612,542.40","3,547,255.50","3,481,968.60","3,416,681.70","3,351,394.80","3,286,107.90","3,220,821.00","3,155,534.10","3,090,247.20","3,024,960.30","2,959,673.40","2,894,386.50","2,843,607.80","2,763,812.70","2,720,288.10"
预计负债,"9,500,000.00","9,500,000.00","9,500,000.00","4,947,134.04",,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"24,566,085.25","24,687,372.18","19,353,263.72","19,580,581.36","19,904,094.82","19,517,250.74","19,148,876.28","167,441,072.48","168,101,226.43","165,982,496.64","165,533,568.59","164,293,493.77","162,399,646.93","160,005,134.24","157,802,018.18","155,549,020.09","153,245,486.97","19,075,256.58","156,095,978.43","153,728,117.79","151,294,961.22","150,941,443.69","148,060,617.84","145,434,201.08","144,004,018.97","888,016,937.41","886,187,129.73","876,616,227.72","921,678,848.06"
递延所得税负债,,"196,447.40","196,447.40","196,447.40","196,447.40","196,447.40","196,447.40","2,686,551.34","2,686,551.34","2,686,553.83","2,686,553.83","2,686,553.83","2,686,553.83","2,686,553.83","2,686,553.83","2,686,553.83","2,686,553.83","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30"
在建工程,,,,,,"12,123,448.00","12,791,927.34","13,941,543.79","14,776,912.86","17,721,893.74","23,298,110.70","34,705,881.54","46,902,131.87","61,671,036.73","74,662,256.08","84,077,261.74","102,907,244.40","283,438,152.50","83,731,333.51","85,279,560.10","89,780,454.46","98,564,881.83","110,313,549.54","180,849,609.04","217,812,400.05","122,491,806.95","161,666,667.92","173,145,626.09","138,448,486.20"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"9,500,000.00","9,696,447.40","9,696,447.40","5,143,581.44","196,447.40","196,447.40","196,447.40","2,686,551.34","2,686,551.34","2,686,553.83","2,686,553.83","2,686,553.83","2,686,553.83","2,686,553.83","2,686,553.83","2,686,553.83","2,686,553.83","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30","1,611,932.30"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"207,408,312.57","302,634,588.17","422,216,725.24","513,727,256.41","484,361,063.30","695,211,893.59","689,423,031.67","870,258,301.51","857,231,449.75","809,658,485.99","731,633,599.05","840,900,311.97","841,342,392.78","975,574,780.96","955,383,274.68","1,023,126,194.10","959,659,980.47","998,361,923.24","983,852,952.95","1,121,218,416.57","1,098,566,186.09","1,053,334,683.09","1,240,300,188.00","1,562,537,497.20","1,258,017,897.61","1,541,914,965.14","1,535,794,394.30","1,739,684,374.07","2,047,662,621.30"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"43,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","145,000,000.00","145,000,000.00","145,000,000.00","145,000,000.00","145,000,000.00","362,500,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"8,299.91","61,233,919.06","61,233,919.06","61,233,919.06","602,742,484.11","602,742,484.11","602,742,484.11","602,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","562,742,484.11","1,364,317,484.11","1,364,317,484.11","1,364,317,484.11","1,364,317,484.11","1,364,317,484.11","1,146,817,484.11"
无形资产,"76,158.25","10,250,538.33","9,935,534.59","10,904,142.21","11,004,545.69","10,728,763.34","10,643,478.82","10,598,141.56","11,252,443.48","11,177,089.21","11,080,533.45","10,991,185.58","11,032,198.04","11,757,646.92","11,627,734.91","11,583,818.84","11,528,912.02","11,506,087.58","11,386,790.78","11,263,392.32","11,142,398.86","11,080,386.34","10,977,405.42","10,914,456.70","11,172,838.70","18,652,587.85","18,748,709.13","18,405,274.22","18,100,449.73"
盈余公积,"6,260,652.45","1,461,096.41","7,705,945.27","7,705,945.27","7,705,945.27","14,550,917.17","14,550,917.17","14,550,917.17","14,550,917.17","21,414,687.07","21,414,687.07","21,414,687.07","21,414,687.07","29,803,259.14","29,803,259.14","29,803,259.14","29,803,259.14","35,205,970.85","35,205,970.85","35,205,970.85","35,205,970.85","41,987,693.36","41,987,693.36","41,987,693.36","41,987,693.36","48,743,492.09","48,743,492.09","48,743,492.09","48,743,492.09"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00"
未分配利润,"56,345,872.01","13,533,467.42","67,598,818.42","100,238,341.78","119,060,057.22","129,071,952.25","142,893,389.13","164,746,980.02","182,303,146.19","186,180,874.66","201,823,141.99","224,215,010.11","243,382,409.89","246,779,829.30","263,994,998.06","267,195,477.76","279,807,823.60","284,170,440.60","302,579,213.71","310,261,306.78","325,430,120.21","330,197,025.63","354,816,380.41","366,064,722.01","387,523,065.74","400,393,906.00","437,487,958.71","435,069,193.58","464,293,952.01"
长期待摊费用,,,"1,696,379.17","2,422,827.32","2,664,427.20","2,421,954.36","2,283,870.15","2,134,657.53","1,584,553.14","1,804,759.00","1,825,907.29","1,649,055.58","1,481,203.87","1,313,352.16","1,145,500.45","977,648.74","809,797.03","641,945.32","89,619,950.75","99,638,363.12","108,084,270.58","125,727,916.80","129,766,421.33","133,266,505.45","131,333,905.28","129,668,966.97","128,249,882.26","126,560,022.64","127,356,462.10"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,"1,953,958.45","4,445,038.92","199,990,999.41","204,763,679.69","211,363,691.72","217,647,572.53"
递延所得税资产,"4,873,692.79","7,716,657.20","7,728,985.58","8,584,653.99","10,120,581.23","11,885,542.74","12,855,061.35","17,473,983.79","18,385,552.24","22,314,172.01","23,532,498.81","26,009,131.67","27,424,592.88","27,437,922.67","28,205,813.73","29,868,302.96","30,492,947.31","21,649,463.49","22,159,191.56","23,163,001.62","24,104,302.72","27,259,304.97","28,677,490.01","33,156,960.93","37,242,994.72","41,806,062.90","42,965,586.38","49,596,969.64","56,472,393.77"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"827,000.00","827,000.00","827,000.00","827,000.00",,,,,,,,,"2,640,000.00",,"3,659,694.92","3,659,694.92","15,367,633.67","15,367,633.67","16,065,433.09","8,700,117.90"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"29,515,936.29","42,654,567.71","43,211,705.06","45,859,173.08","47,995,330.24","60,913,354.18","61,872,559.74","215,673,458.05","218,119,460.15","223,766,387.50","234,971,308.84","247,284,151.24","258,809,889.79","270,862,922.02","282,055,865.75","285,603,307.87","302,466,356.33","339,727,587.17","366,344,639.83","376,358,542.85","387,627,208.84","519,369,467.73","660,763,675.25","797,739,336.07","871,370,896.07","1,272,944,583.36","1,309,733,957.12","1,316,728,052.61","1,326,842,399.17"
所有者权益(或股东权益)合计,"105,614,824.37","136,228,482.89","196,538,682.75","229,178,206.11","809,716,939.20","829,023,860.08","841,125,953.28","870,195,369.64","891,157,498.67","898,499,664.39","921,589,976.99","955,363,282.79","975,045,759.05","976,253,319.87","1,000,886,394.23","1,000,785,173.22","1,018,827,969.16","1,018,734,297.58","1,039,356,556.16","1,054,735,746.35","1,071,512,992.25","1,079,428,365.55","1,110,288,799.83","1,963,098,433.64","1,984,336,188.04","2,188,784,429.80","2,235,746,441.40","2,242,531,326.69","2,278,833,528.40"
资产总计,"313,023,136.94","438,863,071.06","618,755,407.99","742,905,462.52","1,294,078,002.50","1,524,235,753.67","1,530,548,984.95","1,740,453,671.15","1,748,388,948.42","1,708,158,150.38","1,653,223,576.04","1,796,263,594.76","1,816,388,151.83","1,951,828,100.83","1,956,269,668.91","2,023,911,367.32","1,978,487,949.63","2,017,096,220.82","2,023,209,509.11","2,175,954,162.92","2,170,079,178.34","2,132,763,048.64","2,350,588,987.83","3,525,635,930.84","3,242,354,085.65","3,730,699,394.94","3,771,540,835.70","3,982,215,700.76","4,326,496,149.70"
负债和所有者(或股东权益)合计,"313,023,136.94","438,863,071.06","618,755,407.99","742,905,462.52","1,294,078,002.50","1,524,235,753.67","1,530,548,984.95","1,740,453,671.15","1,748,388,948.42","1,708,158,150.38","1,653,223,576.04","1,796,263,594.76","1,816,388,151.83","1,951,828,100.83","1,956,269,668.91","2,023,911,367.32","1,978,487,949.63","2,017,096,220.82","2,023,209,509.11","2,175,954,162.92","2,170,079,178.34","2,132,763,048.64","2,350,588,987.83","3,525,635,930.84","3,242,354,085.65","3,730,699,394.94","3,771,540,835.70","3,982,215,700.76","4,326,496,149.70"
