科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"12,119,566.88","20,465,044.06","40,052,395.63","26,066,981.61","45,895,927.39","69,651,120.33","37,151,836.66","61,508,684.55","100,596,992.56","130,019,851.50","65,380,809.49","113,767,554.27","170,061,885.00","201,685,734.02","80,298,426.28","113,602,365.79","154,147,032.98","215,879,101.28","70,637,916.54","124,386,892.01","186,066,811.66","232,669,909.00","91,651,126.25","162,461,471.49","255,298,090.72","317,175,226.20","145,718,124.55","224,275,049.81","334,316,315.54","456,962,002.54","180,877,855.35"
取得借款收到的现金,"15,000,000.00","1,000,000.00","210,157,460.00","163,906,289.80","333,906,289.80","423,906,289.80",,,,,,,,"3,000,000.00",,,,"40,000,000.00",,"400,000,000.00","450,000,000.00","685,472,220.38","157,151,469.18","348,006,607.68","408,963,044.07","1,024,447,014.05","284,568,623.31","746,026,738.85","920,000,000.00","1,146,935,675.25","213,000,000.00"
支付的各项税费,"13,699,123.14","36,402,067.82","82,889,450.24","25,198,828.25","39,613,929.52","59,171,427.80","17,196,052.41","65,530,579.72","83,634,630.41","104,362,230.37","16,450,710.91","62,106,409.44","88,762,231.46","110,488,267.70","16,780,212.37","50,912,681.68","58,080,529.95","68,726,388.95","17,281,293.17","32,720,440.96","39,631,981.61","64,341,603.07","24,404,296.34","41,532,076.45","62,183,301.26","106,019,971.88","31,328,660.12","102,070,467.00","149,089,488.05","203,091,977.37","92,566,903.76"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,"16,291,803.89",,"10,517,673.05",,"21,281,427.16",,,,"7,185,091.39",
支付其他与经营活动有关的现金,"23,215,058.10","21,369,945.78","40,077,478.80","25,115,424.40","36,433,060.44","48,744,049.40","10,643,196.14","39,490,092.39","56,917,888.98","58,237,062.96","34,717,113.71","55,303,846.55","67,134,240.03","88,554,008.89","25,223,941.46","54,377,914.14","81,752,448.93","80,240,877.17","9,974,889.05","52,705,520.02","68,638,344.24","92,677,975.71","-20,756,279.97","40,035,404.97","42,795,341.33","89,650,069.23","52,839,041.61","87,918,366.75","154,671,260.68","140,372,638.96","45,334,376.78"
筹资活动现金流入小计,"31,054,812.39","1,000,000.00","309,282,657.52","163,906,289.80","333,906,289.80","2,756,401,214.82",,,,,,,,"3,000,000.00",,,,"40,000,000.00",,"400,000,000.00","450,000,000.00","701,764,024.27","157,151,469.18","358,524,280.73","408,963,044.07","1,045,728,441.21","284,568,623.31","746,026,738.85","920,000,000.00","1,154,120,766.64","213,000,000.00"
经营活动现金流出小计,"269,762,877.36","344,813,349.67","770,164,526.85","590,759,394.10","892,163,405.48","1,073,028,909.68","205,493,641.80","588,800,875.59","784,946,857.80","1,001,812,496.08","311,317,371.91","666,887,440.68","963,584,146.75","1,199,060,338.32","292,328,076.75","582,250,789.32","776,750,071.69","1,105,680,327.46","299,853,731.85","542,791,074.40","813,677,213.04","1,109,802,843.84","298,672,763.56","635,284,543.44","970,218,551.89","1,429,958,630.95","580,894,287.72","1,303,264,626.78","1,791,251,076.68","1,911,289,825.37","746,117,534.34"
偿还债务支付的现金,"12,000,000.00","7,000,000.00","2,000,000.00","20,000,000.00","60,000,000.00","632,063,749.80",,,,,,,,,,,,"756,141.99",,,,"40,000,000.00","916,735.09","5,248,893.87","57,628,743.87","756,135,838.88","255,000,000.00","464,254,652.78","645,000,000.00","795,706,294.89","115,000,000.00"
经营活动产生的现金流量净额,"56,323,615.82","125,918,989.84","207,502,381.45","149,146,397.80","114,573,286.76","114,746,654.51","135,855,322.87","59,526,188.83","152,797,316.10","238,552,480.93","25,429,771.18","41,611,730.75","119,713,234.56","253,084,569.98","62,313,497.83","50,757,530.32","190,754,748.87","251,964,181.46","24,519,361.63","121,169,515.01","113,293,321.09","159,741,211.79","-35,617,129.18","-13,363,369.54","6,391,269.95","7,362,236.67","-69,362,551.01","35,625,784.68","113,480,511.11","154,191,779.71","22,147,144.32"
分配股利、利润或偿还利息支付的现金,"309,222.00","26,047,010.00","70,940,505.39","57,628,552.26","60,139,811.04","69,719,618.18",,"105,000,000.00","105,000,000.00","105,000,000.00",,"96,390,000.00","96,390,000.00","97,287,279.00",,"82,000,256.73","82,339,385.10","82,475,221.09",,"37,309,476.25","40,380,858.51","50,754,845.03",,"37,800,000.00","37,800,000.00","71,082,041.97",,"61,001,889.98","72,305,799.19","86,629,963.94","8,442,067.95"
收回投资收到的现金,,,,,,,,"70,000,000.00","150,000,000.00","535,000,000.00","89,000,000.00","229,000,000.00","429,000,000.00","753,000,000.00","632,500,000.00","948,900,000.00","913,000,000.03","2,003,940,000.10","696,350,687.79","1,014,409,975.08","1,151,009,968.53","1,236,710,000.03","280,500,000.00","592,500,000.00","748,266,736.29","1,386,100,000.00","269,000,000.00","1,309,537,919.42","1,832,337,118.15","1,170,685,000.00","342,500,000.00"
支付其他与筹资活动有关的现金,,,"780,000.00","596,000.00",,"5,533,316.96",,,,"1,050,000.00",,,,,,,,"16,291,803.89","69,614.04","5,587,579.34","20,860,379.18","6,119,975.85","4,319,036.83","5,325,781.03","5,500,181.05","22,346,542.70","7,818,320.70","392,837.15","392,837.15","120,532,139.92",
取得投资收益收到的现金,,,,,,,,"684,098.74","815,495.89","3,127,531.70","561,294.74","1,581,075.55","3,625,459.11","6,710,902.58","5,194,829.99","7,679,702.19","12,749,663.28","13,445,116.11","2,456,481.17","5,306,394.89","18,995,880.22","32,309,035.66","469,463.11","26,094,993.96","39,528,532.22","52,176,934.55","1,598,231.18","19,178,813.61","27,770,690.07","36,182,479.90","6,799,519.14"
筹资活动现金流出小计,"12,309,222.00","33,047,010.00","73,720,505.39","78,224,552.26","120,139,811.04","707,316,684.94",,"105,000,000.00","105,000,000.00","106,050,000.00",,"96,390,000.00","96,390,000.00","97,287,279.00",,"82,000,256.73","82,339,385.10","99,523,166.97","69,614.04","42,897,055.59","61,241,237.69","96,874,820.88","5,235,771.92","48,374,674.90","100,928,924.92","849,564,423.55","262,818,320.70","525,649,379.91","717,698,636.34","1,002,868,398.75","123,442,067.95"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,"37,094.02",,"37,094.02",,,,600.00,,,,"1,311,207.50",,"2,198,775.42",,"845,973.63",,,"12,200.00","2,785,440.71",,,,"339,280.48",,"10,000.00","10,000.00","332,466.47","25,000.00"
筹资活动产生的现金流量净额,"18,745,590.39","-32,047,010.00","235,562,152.13","85,681,737.54","213,766,478.76","2,049,084,529.88",,"-105,000,000.00","-105,000,000.00","-106,050,000.00",,"-96,390,000.00","-96,390,000.00","-94,287,279.00",,"-82,000,256.73","-82,339,385.10","-59,523,166.97","-69,614.04","357,102,944.41","388,758,762.31","604,889,203.39","151,915,697.26","310,149,605.83","308,034,119.15","196,164,017.66","21,750,302.61","220,377,358.94","202,301,363.66","151,252,367.89","89,557,932.05"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,"36,578,188.78",,,,,,,,,,,,,
四、汇率变动对现金的影响,"189,069.11","-371,070.48","876,525.28","80,126.54","-32,837.45","-21,305.29","-12,296.07","-17,273.83","14,735.23","-157,207.01","-366,586.62","22,423.05","44,015.25","-3,939,210.22","277,941.77","3,901,911.34","930,401.70","-7,478,249.17","-1,558,368.60","-648,725.70","3,120,929.39","29,053,145.30","-1,729,465.16","7,556,028.64","8,027,284.34","46,356,684.45","-2,545,551.17","-17,145,142.08","-37,697,096.14","-56,566,596.80","-41,805,709.89"
收到其他与投资活动有关的现金,"119,058.07","391,134.31","494,117.43","650,465.33",,"3,483,886.04","866,230.02","23,004,694.16","26,236,380.25","46,961,033.46",,"15,765,114.17","22,303.00","26,151,691.46",,"10,269,131.15","13,526,063.51","16,925,510.13","2,317,112.58","3,336,464.66","3,682,803.19","10,547,899.35","12,722,698.41","2,380,741.18","3,248,376.70","9,349,691.13","14,526,650.27","8,082,988.94","12,402,315.71","17,461,275.12","4,945,942.25"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"119,058.07","391,134.31","494,117.43","687,559.35",,"3,520,980.06","866,230.02","93,688,792.90","177,051,876.14","585,089,165.16","89,561,294.74","246,346,189.72","432,647,762.11","787,173,801.54","637,694,829.99","969,047,608.76","939,275,726.82","2,071,734,788.75","701,124,281.54","1,023,052,834.63","1,173,700,851.94","1,282,352,375.75","293,692,161.52","620,975,735.14","791,043,645.21","1,447,965,906.16","285,124,881.45","1,336,809,721.97","1,872,520,123.93","1,224,661,221.49","354,270,461.39"
五、现金及现金等价物净增加额,"11,599,202.99","37,499,797.46","49,673,159.79","-21,537,633.73","-67,991,771.27","1,660,769,068.33","-52,988,304.27","-273,954,029.62","-378,514,954.26","-431,865,052.01","-193,899,404.38","-468,210,365.77","-517,929,781.91","-630,018,451.26","139,132,893.44","-203,981,609.86","-267,147,588.21","-284,935,481.55","42,648,990.41","194,320,007.89","130,405,767.88","229,687,529.24","82,765,937.66","159,028,790.99","143,967,859.44","212,723,040.35","7,964,786.14","256,330,537.01","263,536,055.18","163,030,048.68","88,384,351.90"
购建固定资产、无形资产和其他长期资产支付的现金,"63,778,130.40","56,392,246.21","394,762,016.50","257,133,454.96","396,298,699.34","506,561,790.83","149,697,561.09","162,151,737.52","353,378,881.73","453,326,642.23","174,832,373.14","263,249,197.75","318,249,282.29","567,422,775.48","138,153,376.15","286,048,403.55","413,442,648.60","501,207,925.25","87,766,670.11","176,496,920.71","179,368,096.83","224,058,555.13","45,286,443.34","68,271,917.30","146,768,087.79","181,766,136.25","56,002,295.74","77,637,186.50","122,777,974.20","212,680,151.90","80,790,479.57"
期初现金及现金等价物余额,"7,241,810.82","18,841,013.81","56,340,811.27","106,013,971.06","106,013,971.06","106,013,971.06","1,766,783,039.39","1,766,783,039.39","1,766,783,039.39","1,766,783,039.39","1,334,917,987.38","1,334,917,987.38","1,334,917,987.38","1,334,917,987.38","704,899,536.12","704,899,536.12","704,899,536.12","704,899,536.12","436,255,858.46","436,255,858.46","436,255,858.46","419,964,054.57","655,771,559.66","649,651,583.81","654,918,657.16","649,651,583.81","869,559,715.55","862,374,624.16","862,374,624.16","862,374,624.16","1,025,404,672.84"
投资支付的现金,,,,,,,"40,000,000.00","160,000,000.00","250,000,000.00","639,000,000.00","119,000,000.00","359,000,000.00","609,000,000.00","1,004,220,000.00","423,000,000.00","859,640,000.00","901,933,351.90","2,039,150,000.11","593,600,000.01","1,129,859,639.75","1,369,100,000.02","1,503,800,000.02","280,208,883.44","698,017,291.78","822,760,371.42","1,301,785,000.00","171,000,000.00","1,241,700,000.00","1,764,290,873.18","1,097,500,000.00","254,994,996.40"
期末现金及现金等价物余额,"18,841,013.81","56,340,811.27","106,013,971.06","84,476,337.33","38,022,199.79","1,766,783,039.39","1,713,794,735.12","1,492,829,009.77","1,388,268,085.13","1,334,917,987.38","1,141,018,583.00","866,707,621.61","816,988,205.47","704,899,536.12","844,032,429.56","500,917,926.26","437,751,947.91","419,964,054.57","478,904,848.87","630,575,866.35","566,661,626.34","649,651,583.81","738,537,497.32","808,680,374.80","798,886,516.60","862,374,624.16","877,524,501.69","1,118,705,161.17","1,125,910,679.34","1,025,404,672.84","1,113,789,024.74"
