科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"288,151,757.80","382,454,362.95","387,989,537.55","348,747,850.37","464,256,743.44","490,990,742.70","320,886,297.13","557,753,460.04","606,526,734.40","1,391,444,046.52","1,131,668,511.65","1,182,434,412.27","969,122,638.68","923,623,128.14","653,905,975.82","742,404,003.41","801,995,271.38","717,730,660.58","758,400,525.75","539,497,068.37","654,273,304.09","790,925,071.66","627,110,641.52","686,402,172.24","522,534,172.01","1,356,225,309.57","974,756,117.89","1,463,214,940.03","1,431,550,876.39","1,977,067,658.78","4,412,977,345.44","3,023,989,404.43","2,005,874,709.23","1,430,327,534.65","1,581,539,291.28","1,472,019,002.41","1,389,918,487.25","4,375,344,758.52","3,599,072,271.91","3,254,817,839.96","3,093,473,251.93","3,490,383,071.41","2,583,977,494.71","3,363,316,268.07","2,069,693,858.69","1,256,522,098.98","908,565,507.97","1,015,802,028.88","669,350,582.54"
短期借款,"460,000,000.00","589,499,980.00","686,799,980.00","660,799,980.00","846,099,980.00","925,900,000.00","940,600,000.00","1,111,200,000.00","1,179,000,000.00","995,830,000.00","724,380,000.00","650,130,000.00","614,180,000.00","687,000,000.00","718,000,000.00","888,000,000.00","896,000,000.00","838,000,000.00","844,000,000.00","904,000,000.00","926,000,000.00","866,000,000.00","596,000,000.00","690,000,000.00","734,900,000.00","1,044,900,000.00","1,042,400,000.00","1,295,158,345.00","1,290,989,105.00","1,919,488,238.40","2,911,915,725.14","2,277,227,250.00","2,536,611,050.00","2,692,376,400.00","3,006,078,052.00","3,652,297,617.12","3,463,974,645.03","3,013,340,138.20","2,843,015,691.99","2,774,867,369.99","3,093,554,114.99","2,961,376,639.99","3,107,534,139.99","3,539,349,770.00","3,331,495,660.17","3,063,928,636.88","2,582,061,926.88","2,174,715,135.17","2,097,760,625.00"
交易性金融资产,,,,,"81,971,662.42",,,"727,754.79","727,754.79","727,754.79",,,,,,,,,,,,,,,"200,058.74","201,198.68","201,198.68","130,475,843.88","14,075,843.88","14,801,898.46","27,408,532.91","509,351,642.85","799,259,979.11",,"736,294,080.48","419,988,447.12","337,813,101.64","369,743,625.20","421,695,175.31","625,457,964.77","433,303,965.21","383,904,555.10","393,782,714.11","309,021,269.29","283,167,417.32","234,178,317.07","154,100,766.94","153,541,254.07","3,682,420.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,125,208.95","16,215,932.81","4,680,522.88","1,695,435.43",,,,,,,,,,,,,,,,,,"677,895.11"
应收票据,"200,000.00",,"2,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"817,309,885.65","732,585,577.84","460,662,555.48","450,048,258.48","248,619,595.86","532,067,339.82","396,441,702.06","923,336,859.94","117,166,160.47","111,200,683.54","405,412,654.06","47,172,625.12","91,824,414.47","364,121,950.00"
应付票据,"130,000,000.00","125,000,000.00","120,000,000.00","65,000,000.00","100,000,000.00","135,000,000.00","40,000,000.00","40,000,000.00","58,000,000.00","88,000,000.00",,,,,,,,"120,000,000.00","160,000,000.00",,"130,600,000.00","130,600,000.00",,,"144,871,000.00","279,871,000.00","365,000,000.00","270,000,000.00","220,000,000.00","379,300,000.00","205,300,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","60,000,000.00",,,"390,459,132.51","541,725,794.41","451,388,770.72","948,643,694.54","90,470,266.47","170,360,253.48","280,690,629.96",,"575,189,552.55",
应收账款,"28,040,521.60","19,398,829.29","14,151,303.53","49,137,663.09",,"59,964,771.99","33,855,648.35","32,812,053.70","36,557,805.79","29,992,711.89","43,008,611.83","30,135,530.30","19,799,723.76","14,978,897.41","16,793,246.37","20,196,438.65","24,215,614.42","19,517,165.82","61,011,233.83","34,998,636.79","51,175,211.03","50,625,978.26","35,542,041.11","25,027,770.11","28,361,019.38","32,322,027.68","106,452,096.05","102,658,352.85","97,543,508.04","125,164,823.64","153,601,925.73","123,208,003.54","129,577,994.07","101,109,010.53","63,920,626.30","200,083,936.28","174,776,078.64","402,943,026.55","319,033,983.66","219,619,547.37","407,698,400.19","672,134,813.80","579,705,436.18","662,771,373.53","935,168,695.95","734,308,108.73","960,762,763.85","390,031,786.61","386,440,153.48"
应付账款,"55,104,479.91","53,190,681.73","36,624,304.08","89,143,272.25","104,532,165.54","44,480,537.07","32,282,309.48","28,979,153.36","29,309,240.31","21,704,174.33","28,926,140.47","48,002,415.18","38,720,476.60","29,169,715.14","30,945,432.98","82,738,083.90","59,178,290.47","36,395,939.49","106,773,213.96","129,684,711.90","72,603,574.00","52,556,791.44","106,659,556.61","72,026,504.99","106,777,211.83","162,401,266.79","196,730,553.80","285,774,691.87","272,838,838.64","678,147,157.60","462,276,953.73","1,060,474,234.74","702,269,264.35","351,044,359.37","227,231,049.60","408,873,089.32","295,972,910.10","376,480,295.30","278,446,419.80","196,614,322.87","456,266,705.10","513,674,217.45","306,544,863.93","1,084,368,356.86","582,619,994.93","1,076,934,910.15",,"1,242,643,026.74",
预付款项,"61,122,999.88","49,002,434.08","93,275,254.57","270,679,234.66","169,516,633.34","113,116,144.65","39,653,780.14","106,307,882.41","108,976,754.10","94,754,817.40","95,030,260.51","254,801,462.97","154,664,004.20","180,719,186.45","262,642,238.94","190,807,703.57","230,407,519.77","244,814,416.13","276,648,947.18","296,092,902.86","274,896,461.39","296,863,236.14","403,558,691.14","206,330,272.10","537,751,066.16","460,132,165.18","441,949,566.88","323,672,611.82","349,810,571.97","357,303,944.88","379,974,584.41","58,668,099.73","101,199,708.93","89,723,465.47","110,689,946.94","106,566,721.32","206,320,776.50","105,686,441.42","150,647,229.64","141,494,590.56","279,715,870.33","181,602,529.83","187,074,517.23","127,706,298.86","240,519,401.76","911,894,853.66","873,032,755.82","1,033,762,590.07","1,134,841,897.86"
预收款项,"107,189,228.43","170,005,977.90","161,686,700.75","293,210,919.05","379,141,721.16","374,066,362.29","376,351,014.15","540,638,960.86","568,114,422.78","483,105,228.74","652,696,910.31","612,177,113.19","569,966,293.98","673,545,027.95","598,202,840.99","395,768,688.56","532,512,087.75","694,958,455.18","676,794,204.83","782,491,852.05","849,892,109.18","989,529,604.79","1,210,457,421.08","1,538,065,336.46","1,636,774,375.28","1,796,511,594.18","1,533,879,674.38","1,106,312,988.67","1,422,556,445.89","1,027,071,900.32","1,172,966,599.76","887,562,410.56","963,576,927.18","1,051,546,055.02","1,223,899,457.67","999,216,933.79","849,979,317.39","570,297,877.93","742,965,678.00","899,885,453.88","1,203,750,521.74","1,249,910,856.60","1,659,062,392.98","449,063,697.28","411,314,481.74","660,692,185.88","1,001,691,967.05","888,015,684.15","1,181,043,725.65"
