科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"139,976,251.04","186,272,019.45","258,493,169.38","789,112,869.91","144,722,335.70","162,735,533.12","202,841,679.93","242,364,319.72","7,345,479.01","19,615,442.34","32,008,828.05","40,819,505.83","2,550,666.78","4,800,100.31","7,024,524.41","7,388,819.60","1,872,481.02","2,225,778.20","2,854,396.63","5,224,095.07","378,893.63","1,983,287.61","5,602,306.16","18,080,829.88","9,854,030.00","19,337,734.40","25,266,017.60","34,555,270.05","2,906,412.10","8,117,673.94","12,207,636.08","15,776,089.28","1,368,085.90","12,669,502.40","14,117,004.10","25,721,097.73","334,865.00","8,594,971.60","14,781,991.30","18,011,592.12","204,358.40","1,564,223.60","2,433,467.10","2,788,827.17","527,169.14","4,322,233.19"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"350,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"61,582,164.66","69,591,807.60","69,800,469.26","87,186,947.56","18,220,492.49","22,669,800.33","25,442,977.43","523,984,800.15","605,658.17","82,236,107.46","82,515,171.29","74,739,923.08","80,813.61","126,907.02","163,047.38","25,046,731.85","26,985.42","162,878.80","276,776.55","397,972.53","8,679,166.65","9,847,736.82","10,986,472.49","11,502,499.36","6,199,120.52","8,924,962.49","10,495,245.32","16,547,927.61","10,939,345.96","25,118,445.76","25,555,620.43","13,069,106.14","1,886,941.93","3,136,601.37","7,556,062.40","73,296,619.07","2,962,248.67","949,597.86","8,348,666.01","14,880,476.66","54,622,164.79","54,999,049.74","56,313,511.45","57,178,666.61","645,350.64","972,404.99"
投资活动现金流出小计,"203,487,736.25","221,596,231.48","251,121,256.98","248,893,043.82","109,016,754.99","416,643,743.47","419,157,465.11","420,758,477.68","156,063,840.75","206,775,171.55","357,875,271.55","361,650,825.02","22,528,693.17","24,961,840.52","30,036,427.86","58,448,588.69","2,111,756.91","2,351,358.03","3,861,358.03","6,097,709.28","1,062,400.00","2,269,995.00","55,414,295.00","122,951,997.40","43,717,362.03","44,917,362.03","46,136,722.03","45,648,176.63","742,700.00","1,026,492.15","1,710,490.15","1,992,091.50","875,964.86","877,444.86","886,044.86","906,224.86","497,160,647.91","974,731,465.29","1,643,484,385.29","2,171,509,285.29","720,508,883.95","1,440,876,473.96","1,701,304,493.16","1,701,425,045.87","636,538.00","841,851.00"
经营活动现金流入小计,"201,558,415.70","255,863,827.05","328,293,638.64","876,299,817.47","162,942,828.19","185,405,333.45","228,284,657.36","766,349,119.87","7,951,137.18","101,851,549.80","114,523,999.34","115,559,428.91","2,631,480.39","4,927,007.33","7,187,571.79","32,435,551.45","1,899,466.44","2,388,657.00","3,131,173.18","5,622,067.60","9,058,060.28","11,831,024.43","16,588,778.65","29,583,329.24","16,053,150.52","28,262,696.89","35,761,262.92","51,103,197.66","13,845,758.06","33,236,119.70","37,763,256.51","28,845,195.42","3,255,027.83","15,806,103.77","21,673,066.50","99,017,716.80","3,297,113.67","9,544,569.46","23,130,657.31","32,892,068.78","54,826,523.19","56,563,273.34","58,746,978.55","59,967,493.78","1,172,519.78","5,294,638.18"
投资活动产生的现金流量净额,"-167,953,911.65","-186,062,406.88","-136,419,194.28","-141,661,668.66","143,869,880.06","238,828,891.58","293,775,169.94","296,022,449.25","-156,063,840.75","-206,775,171.55","-357,609,463.87","-337,559,835.22","-17,006,242.17","-19,278,561.00","-23,205,596.89","52,833,166.76","-2,011,756.91","1,542,384.64","10,435,456.57","25,305,902.22","-352,400.00","-1,489,995.00","229,047,055.04","212,707,915.00","-43,637,362.03","-43,055,419.30","-22,584,779.30","-22,503,808.14","-742,700.00","1,964,897.84","1,280,899.84","999,298.48","-875,964.86","-877,444.86","-886,044.86","305,759,819.82","-248,610,647.91","-218,687,810.44","-198,840,388.17","-169,908,490.35","89,388,616.05","99,294,721.57","109,666,702.37","123,646,149.66","9,627,729.28","21,155,758.14"
购买商品、接受劳务支付的现金,"142,395,228.72","235,437,981.74","397,026,034.82","732,742,540.90","121,616,485.62","139,173,232.17","196,952,320.40","239,522,739.39","145,326,668.96","136,416,897.23","187,321,361.97","203,601,119.88","19,837,774.67","20,289,863.05","25,106,450.85","29,414,595.32","6,664,744.29","9,429,451.81","10,080,901.76","14,829,134.41","1,958,757.97","7,851,278.99","13,539,159.01","22,069,282.64","14,261,450.57","24,249,862.06","31,451,717.55","42,289,955.02","4,179,467.54","9,653,941.92","17,703,726.57","23,767,102.75","3,547,623.72","16,805,082.70","19,646,823.46","29,561,254.71","3,931,252.39","10,413,760.60","20,988,504.42","29,567,320.97","9,409,410.93","12,074,629.87","14,415,496.22","16,717,691.67","2,606,593.08","8,068,568.30"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"553,385,901.29",,,,,,,,,,
