科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
资本公积,"543,798.13","543,798.13","543,798.13","543,798.13","543,798.13","613,188,798.13","613,188,798.13","613,188,798.13","621,144,113.13","621,144,113.13","621,144,113.13","621,144,113.13","621,144,113.13","621,144,113.13","621,144,113.13","621,144,113.13","621,144,113.13","621,144,113.13","621,144,113.13","621,144,113.13","621,144,113.13","486,144,113.13","486,144,113.13","486,144,113.13","440,815,051.44","440,815,051.44","440,815,051.44","440,815,051.44","440,815,051.44","440,815,051.44","440,815,051.44","440,815,051.44","520,815,051.44","520,815,051.44","520,815,051.44","520,815,051.44"
无形资产,"36,400,174.92","38,805,833.79","38,372,118.39","54,883,481.69","54,582,394.49","54,342,318.58","54,040,934.44","53,739,550.30","53,438,029.20","53,136,439.62","52,834,850.04","52,533,260.46","52,231,670.88","51,930,081.30","121,547,848.45","121,241,274.80","119,929,043.93","119,294,412.56","118,659,781.19","118,025,149.82","49,928,954.24","49,643,864.66","49,358,775.08","49,073,685.50","111,177,419.33","111,199,553.10","109,098,664.16","108,613,890.89","107,981,007.47","107,496,234.20","107,011,460.93","106,526,687.66","104,861,039.06","104,376,265.79","103,891,492.52","92,129,700.35"
盈余公积,"9,126,008.79","13,867,464.82","13,867,464.82","13,867,464.82","18,953,334.02","18,953,334.02","18,953,334.02","18,953,334.02","21,630,402.83","21,630,402.83","21,630,402.83","21,630,402.83","25,306,741.60","25,306,741.60","25,306,741.60","25,306,741.60","27,749,830.70","27,749,830.70","27,749,830.70","27,749,830.70","31,414,023.29","31,414,023.29","31,414,023.29","31,414,023.29","59,458,214.74","59,458,214.74","59,458,214.74","59,458,214.74","63,975,635.32","63,975,635.32","63,975,635.32","63,975,635.32","70,678,639.24","70,678,639.24","70,678,639.24","70,678,639.24"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"38,590,280.98","56,263,385.28","86,777,748.64","93,653,669.85","102,036,208.06","106,286,703.03","112,140,148.88","114,908,461.26","133,882,779.85","141,027,531.03","158,737,714.78","151,987,756.10","177,621,572.23","182,535,867.42","187,791,330.46","176,310,902.81","176,353,372.99","169,614,499.63","173,637,255.42","155,075,516.07","163,325,073.58","161,514,330.95","162,739,286.67","166,353,934.40","491,523,654.29","511,869,832.69","588,348,363.10","586,833,662.35","599,474,514.26","610,088,722.28","630,870,880.47","563,219,696.66","550,323,184.82","567,694,209.33","590,997,398.05","750,578,498.15"
长期待摊费用,"6,252,683.74","3,017,443.54","2,112,274.09","4,148,806.50","3,580,328.13","3,011,849.76","2,443,371.39","1,874,892.94","33,999,093.71","33,005,854.15","31,767,763.19","34,011,957.69","56,560,120.17","58,633,928.16","56,143,107.70","60,818,144.83","44,701,524.78","43,456,680.33","42,211,835.88","40,966,991.43","8,092,861.95","6,918,819.77","5,723,221.86","4,544,767.98","3,366,314.27","2,258,014.25","1,149,714.23","184,890.91",,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","2,962,829.90","2,961,354.36","2,952,075.82"
递延所得税资产,"287,178.86","35,334.20",,,"245,023.80","219,036.30","219,036.30","219,036.30","788,437.86","774,271.19","840,020.63","840,020.63","855,084.06","832,306.28","832,306.28","832,306.28","1,255,390.87","1,210,262.11","1,254,887.50","1,254,887.50","607,004.71","607,004.71","726,405.29","726,405.29","8,221,786.11","8,221,786.11","8,112,209.60","8,112,209.60","24,450,467.23","24,450,467.23","14,222,534.03","14,198,530.33","29,497,523.78","29,497,523.78","22,297,147.03","22,297,147.03"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"3,219,444.00","2,224,050.00","2,224,050.00","2,026,050.00","5,434,447.40","5,434,447.40","6,634,962.86","4,870,262.86","168,597,500.00","156,091,498.60","174,308,754.33","174,308,754.33","2,747,500.00","787,500.00","787,500.00","787,500.00",,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"201,686,527.14","192,338,735.02","183,693,464.00","198,615,058.86","194,310,874.79","191,108,682.24","186,599,020.35","182,150,508.39","224,933,679.60","223,223,048.83","230,892,770.49","242,048,984.61","289,485,655.33","294,690,237.30","361,974,931.10","371,129,751.70","425,387,557.26","420,221,644.61","413,315,039.89","405,105,503.50","233,533,343.73","226,048,141.43","221,247,868.76","213,623,310.48","778,013,006.76","821,341,230.70","1,065,961,932.03","1,100,088,828.97","986,629,148.86","1,026,348,034.36","1,057,779,419.91","1,067,109,513.55","974,988,076.47","981,861,606.71","1,177,306,215.52","1,485,228,861.91"
所有者权益(或股东权益)合计,"148,260,087.90","170,674,648.23","201,189,011.59","208,064,932.80","221,533,340.21","873,428,835.18","879,282,281.03","882,050,593.41","912,403,516.02","919,548,267.20","937,258,450.95","930,508,492.27","964,344,335.17","969,258,630.36","974,514,093.40","963,033,665.75","966,530,727.03","959,791,853.67","963,814,609.46","945,252,870.11","950,883,210.00","949,072,467.37","950,297,423.09","953,912,070.82","1,433,372,336.47","1,453,718,514.87","1,530,197,045.28","1,528,682,344.53","1,488,807,909.65","1,499,422,117.67","1,622,664,020.75","1,644,272,357.30","1,651,063,724.95","1,665,490,507.28","1,718,177,459.33","1,920,440,121.21"
资产总计,"347,413,831.54","322,896,613.73","345,452,966.69","326,644,452.98","341,256,573.67","880,052,533.66","917,208,808.61","909,578,094.93","1,002,982,545.52","968,913,175.19","1,016,855,627.23","1,061,001,728.01","1,080,700,032.94","1,078,644,188.13","1,162,215,019.60","1,079,508,183.04","1,129,918,518.54","1,115,348,669.41","1,150,730,473.20","1,098,924,745.36","1,009,060,150.14","1,026,767,011.15","1,038,598,860.06","1,032,591,162.34","1,891,366,229.83","1,658,584,611.11","2,007,409,328.86","2,032,085,923.08","2,000,989,564.04","2,032,652,594.96","2,186,371,320.67","2,263,009,350.36","1,933,725,111.10","1,953,825,242.81","1,953,456,906.32","2,276,280,848.00"
负债和所有者(或股东权益)合计,"347,413,831.54","322,896,613.73","345,452,966.69","326,644,452.98","341,256,573.67","880,052,533.66","917,208,808.61","909,578,094.93","1,002,982,545.52","968,913,175.19","1,016,855,627.23","1,061,001,728.01","1,080,700,032.94","1,078,644,188.13","1,162,215,019.60","1,079,508,183.04","1,129,918,518.54","1,115,348,669.41","1,150,730,473.20","1,098,924,745.36","1,009,060,150.14","1,026,767,011.15","1,038,598,860.06","1,032,591,162.34","1,891,366,229.83","1,658,584,611.11","2,007,409,328.86","2,032,085,923.08","2,000,989,564.04","2,032,652,594.96","2,186,371,320.67","2,263,009,350.36","1,933,725,111.10","1,953,825,242.81","1,953,456,906.32","2,276,280,848.00"
