科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"24,534,483.84","125,661,694.31","151,595,220.83","429,284,608.59","115,294,231.00","192,288,478.07","220,078,594.41","303,242,816.54","52,708,388.27","142,883,871.05","400,973,309.93","634,982,275.13","276,733,357.74","438,651,727.82","601,232,856.87","1,208,024,300.61","210,316,472.24","794,713,284.68","1,189,577,713.92","1,231,727,076.70","257,072,110.49","520,380,138.11","919,140,928.25","1,105,881,919.35","276,661,118.99","543,401,691.18","711,346,076.75","872,186,617.24","113,308,052.17","813,215,163.55","1,389,902,410.18","1,579,597,458.13","155,095,045.09","359,025,864.54","438,760,793.18","1,306,307,370.41","525,480,452.33","691,893,291.13","780,790,256.96","1,654,884,216.49","472,361,400.94","539,319,475.02","614,339,207.78","1,846,068,699.61","950,723,894.92","1,074,520,395.12","2,253,144,686.78","2,289,674,252.99","50,656,945.11"
二、营业利润,"-4,902,101.60","-19,341,783.62","-16,095,192.58","55,760,777.79","22,180,080.20","41,263,883.04","49,527,786.39","87,787,574.87","12,469,707.15","31,609,704.00","104,563,377.52","146,321,286.70","71,945,991.49","110,995,199.44","155,161,704.05","227,946,833.53","37,223,338.67","248,731,384.24","302,404,997.91","277,316,889.21","30,812,328.46","86,665,323.00","163,028,083.38","205,151,968.59","40,013,857.08","100,536,926.18","117,134,851.82","184,418,689.52","29,333,577.42","189,277,383.08","340,668,298.85","347,012,046.18","40,560,699.76","95,883,342.97","112,505,315.49","243,856,430.32","97,540,460.94","139,741,217.46","146,914,340.47","395,858,975.66","238,238,599.76","238,393,306.77","233,227,878.14","565,472,365.84","320,063,699.37","332,678,592.07","562,594,032.43","252,023,482.19","-18,197,151.88"
减:营业成本,"22,085,376.55","119,627,895.14","134,032,446.92","279,303,839.48","66,084,514.93","102,372,317.45","113,067,111.82","160,265,218.83","27,559,272.94","76,175,973.03","239,173,894.07","396,513,729.64","170,513,011.62","265,001,289.22","364,549,035.62","831,767,242.54","144,789,617.72","456,762,116.95","753,664,162.54","762,778,920.63","199,903,507.70","369,049,133.98","651,322,505.51","776,414,294.51","194,493,747.86","358,628,528.99","473,282,992.06","547,403,569.88","68,055,255.57","516,853,362.49","859,584,985.94","999,653,459.70","95,807,709.37","216,064,768.96","268,908,878.32","894,481,769.04","386,737,757.97","491,550,916.74","556,585,705.88","1,059,583,168.32","200,070,568.74","245,083,178.44","293,898,701.55","823,566,380.39","403,039,277.02","467,616,647.51","965,032,545.83","969,747,089.30","32,082,882.84"
加:补贴收入,"3,360,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"777,425.91","2,648,819.25","4,054,733.51","56,768,424.60","18,813,531.15","32,413,973.68","36,848,832.96","24,798,540.43","4,251,087.08","19,845,865.52","31,919,554.79","52,600,105.40","28,302,007.87","43,864,246.60","52,027,170.46","103,449,413.84","17,378,459.34","64,466,843.23","92,231,651.29","129,411,917.55","14,776,682.74","37,687,544.37","63,945,626.21","62,186,654.23","27,581,095.32","51,431,474.71","71,986,333.62","77,215,089.71","9,953,488.22","84,196,570.42","157,829,354.70","190,394,164.33","16,440,843.03","39,928,366.65","46,062,703.94","121,435,890.96","32,957,182.46","50,286,898.42","57,528,180.22","141,760,863.63","-2,650,900.90","4,973,287.96","13,439,419.18","348,026,822.85","210,951,549.00","229,709,043.72","663,739,988.77","610,105,005.31","12,918,762.96"
营业外收入,"197,136.15","35,849,671.37","36,051,569.61","70,021,299.33","409,781.54","8,357,791.54","8,357,791.54","44,871,241.31",,"7,965,000.00","7,991,730.00","44,101,113.88",,"9,337,236.50","9,536,186.50","38,751,486.50",,"24,073,579.54","24,803,542.54","49,779,286.71","1,000.00","9,282,628.60","9,292,428.60","10,527,901.56","11,770,000.00","11,770,000.00","11,778,000.00","38,526,136.12","17,500.00","9,312,000.00","9,564,550.00","9,648,033.16","46,000.00","315,177.00","622,353.98","960,413.70","9,557,612.48","10,038,286.96","10,486,028.73","10,897,241.46","297,212.48","810,625.89","1,512,482.25","236,219.49","3,972.94","1,667,040.16","1,725,863.21","1,733,428.99","10,988.29"
销售费用,"544,526.52","1,141,968.14","2,209,149.58","3,554,560.90","1,440,302.40","3,205,721.20","4,310,612.58","8,751,312.50","1,385,109.83","3,241,038.82","6,043,044.87","10,291,090.00","1,300,812.77","3,265,451.17","5,900,070.55","10,772,343.40","1,900,121.65","9,498,399.31","15,656,434.03","21,609,149.37","2,609,043.80","5,578,840.38","8,468,050.42","24,089,196.46","6,264,882.63","12,507,240.84","18,157,309.75","26,545,490.08","6,154,622.53","12,600,509.23","21,811,779.40","32,356,132.53","3,030,795.94","6,374,922.17","10,639,850.31","27,077,159.73","2,225,288.73","4,703,829.53","10,547,657.24","36,234,941.95","4,695,815.29","7,746,045.29","12,251,375.60","22,317,338.23","2,580,764.07","6,167,331.51","10,665,256.59","18,827,121.26","3,059,364.35"
减:营业外支出,"708,334.53","764,742.00","790,918.11","791,418.11","5,000.00","1,225,000.00","1,238,507.20","1,344,363.67",,,643.37,643.37,,,"4,021.66","39,442.99",,,302.28,"447,431.59","1,438,389.16","-447,107.92","-447,107.92",,,,14.53,14.53,"4,479.50","4,479.50","4,479.50","323,977.00",,,,"94,417.63","16,178.42","16,284.29","127,774.33","128,264.23","13,000.00","13,000.00","13,000.00","151,229.54",,"45,875.67","65,391.52","90,281.62",
管理费用,"7,145,456.65","18,672,415.27","24,451,733.53","30,759,718.11","5,902,758.38","12,117,095.84","14,990,706.19","22,028,897.80","6,892,389.75","11,785,208.58","19,299,398.64","28,627,453.31","6,255,828.79","18,295,578.66","27,354,261.09","36,630,152.11","7,068,273.31","19,987,854.76","30,318,783.00","37,816,262.14","8,249,604.51","23,085,877.25","35,136,017.98","43,246,116.69","8,701,180.40","21,275,770.45","32,784,664.70","40,033,082.98","9,218,532.71","23,973,808.54","33,139,535.68","42,594,023.06","8,201,152.47","18,452,500.19","30,340,838.20","51,824,021.05","12,045,220.11","18,756,661.45","28,315,716.17","38,403,988.36","8,204,714.29","16,690,628.89","25,609,548.23","45,754,114.30","8,644,070.76","17,153,822.36","25,494,490.08","43,503,604.29","8,714,352.84"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,479.50",,,,,,,,"1,429.90",,,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
