科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"30,577,443.77","71,607,962.78","131,853,126.12","181,596,834.77","37,430,276.35","100,191,517.71","166,226,259.64","215,059,199.42","20,136,963.39","76,140,084.88","139,099,353.65","214,222,829.21","34,875,714.52","92,150,237.08","174,151,116.74","258,435,118.85","17,915,532.59","87,819,538.41","161,596,887.90","230,794,949.23","22,642,118.67","94,780,413.72","175,314,138.53","272,194,160.65","24,297,941.43","115,386,069.23","182,770,665.43","261,451,264.56","37,787,948.41","133,268,202.97","250,458,620.57","362,227,582.80","52,753,627.09","150,569,575.38","230,220,379.02","323,070,811.69","67,433,649.80","191,635,913.84","264,965,246.65","339,408,204.42","48,702,600.98","150,711,448.17","228,992,463.17","301,518,066.32","53,043,428.08","153,805,918.76"
二、营业利润,"3,091,811.05","8,449,971.19","20,222,844.68","23,807,430.60","451,585.23","10,799,816.86","28,952,383.14","32,158,751.63","877,395.20","10,694,848.93","27,976,823.93","42,067,003.38","1,894,147.13","12,642,981.36","33,293,519.94","44,184,610.25","-7,022,807.98","2,920,844.44","14,978,618.72","22,972,023.57","-11,912,759.37","1,263,309.57","10,184,473.03","14,974,481.18","-9,911,998.14","1,041,858.13","6,140,879.12","13,312,470.45","-5,850,517.29","4,370,284.66","15,591,841.19","30,776,836.23","-4,499,993.12","5,702,476.19","6,732,383.80","2,851,376.71","-8,619,704.45","3,195,909.88","4,574,008.06","-26,539,453.91","-6,340,297.54","5,152,554.39","12,141,673.48","33,298,689.49","2,243,689.33","21,881,633.60"
减:营业成本,"17,798,362.01","39,994,241.36","74,280,953.47","102,209,082.92","23,729,781.22","57,957,085.70","91,390,914.19","118,150,488.32","10,397,890.92","39,285,706.43","68,036,724.65","108,257,352.18","20,484,471.10","48,472,309.04","90,086,992.41","133,122,335.06","9,047,056.16","45,643,522.24","80,715,398.98","108,138,581.46","11,309,574.29","47,299,925.98","93,099,251.28","135,683,400.96","11,387,163.09","56,902,746.34","92,860,014.37","121,024,066.45","23,226,174.85","74,601,731.79","142,973,116.30","194,658,674.74","29,523,928.30","79,532,354.06","124,274,584.32","158,181,776.51","44,591,863.04","107,803,699.16","141,008,606.43","173,279,594.30","20,351,765.42","71,976,697.14","107,433,766.47","140,260,541.30","25,737,765.98","65,711,259.20"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"274,271.68","454,043.84","827,614.91","1,140,655.68","245,634.90","574,285.36","1,098,888.91","1,477,883.29","256,874.36","552,000.52","1,146,574.30","1,630,211.59","243,892.61","506,442.70","1,160,776.48","2,204,255.25","255,626.19","551,257.61","1,101,389.51","2,099,527.25","414,170.59","917,503.24","1,554,177.98","2,507,607.30","578,167.99","1,865,286.80","2,473,890.43","3,084,540.10","468,221.60","1,484,395.35","2,997,759.93","4,089,888.21","615,635.97","1,929,945.78","2,513,909.69","3,716,154.61","307,121.95","1,349,497.68","1,911,823.49","2,999,315.52","415,400.24","1,795,332.80","2,301,149.07","3,149,812.49","358,883.30","1,735,793.39"
营业外收入,"5,256,377.78","7,180,847.93","11,818,434.39","14,211,872.50","1,759,132.73","3,132,365.53","5,560,168.17","10,464,307.61","2,110,847.91","3,527,310.41","5,932,306.76","9,728,162.29","2,599,555.17","4,094,948.77","6,871,956.28","13,528,237.07","571,389.46","3,879,716.43","5,202,915.47","12,856,905.71","8,133,629.39","7,706,899.02","11,996,810.27","21,282,710.21","6,619,730.71","8,884,324.65","16,388,785.51","23,031,235.90","7,372,421.30","16,528,221.98","21,259,204.15","33,228,004.32","6,984,719.51","15,186,259.12","24,701,030.59","34,185,588.38","10,544,838.11","14,943,700.31","29,855,239.69","62,953,742.73","8,536,530.08","13,010,283.30","17,447,203.51",2.23,"3,387.16","891,105.31"
销售费用,"3,106,811.57","7,425,254.99","10,970,013.55","15,603,926.54","3,141,654.07","9,115,227.95","12,891,119.10","16,839,899.33","5,060,898.52","9,334,881.65","13,743,232.85","17,893,567.21","3,430,378.03","7,624,851.81","12,172,484.94","18,277,384.27","3,469,390.15","8,701,962.62","14,619,834.27","24,750,230.00","3,900,887.76","9,672,341.45","15,185,403.05","25,049,361.12","5,252,039.38","14,344,200.74","17,670,502.65","36,143,138.18","5,348,794.66","11,747,049.49","18,856,803.60","28,846,030.32","9,101,428.62","13,470,103.32","19,716,086.19","33,926,607.75","9,549,760.88","17,162,603.28","25,132,080.01","41,490,503.23","8,516,822.41","16,522,620.96","25,705,124.83","43,437,739.88","9,657,017.72","16,328,230.35"
减:营业外支出,"32,231.96","73,022.15","132,639.71","181,946.40","36,331.19","398,892.29","514,961.83","562,884.49","38,956.12","94,887.16","156,553.23","233,304.66","33,625.72","90,809.06","173,083.01","258,350.15","12,445.22","89,282.85","163,283.91","249,852.15","72,931.57","189,957.25","298,937.72","376,153.08","25,000.71","126,192.95","194,137.53","274,199.36","40,364.73","138,130.02","259,646.44","6,437,792.04","32,784.87","178,972.99","268,554.09","1,394,694.43","34,143.74","126,764.83","178,047.50","246,742.68","3,775.67","4,012.67","4,170.00","16,758.91",924.00,924.00
管理费用,"6,577,262.78","14,499,353.71","22,445,142.53","32,404,105.90","7,919,639.70","16,794,463.41","24,689,526.62","35,248,822.89","8,522,342.36","18,054,199.31","26,832,731.71","38,209,704.64","10,445,670.05","21,675,731.30","33,828,542.94","47,649,409.48","11,767,523.34","25,076,073.17","39,983,624.17","58,541,431.31","14,750,004.12","28,038,389.34","43,626,632.07","67,310,802.36","18,181,905.04","34,352,255.83","51,534,299.28","67,567,857.55","15,232,411.87","35,972,300.16","58,344,436.58","82,570,456.46","19,359,825.26","46,069,031.17","70,124,688.73","104,937,510.31","22,052,658.63","51,643,651.40","84,051,346.36","125,308,729.64","22,281,639.73","48,060,635.87","69,350,785.92","94,051,180.83","22,634,180.36","48,815,314.01"
其中:非流动资产处置净损失,,,,,,,,884.16,,,,"18,779.31",,,,"3,198.54",,,,"14,543.10",,"103,862.50","127,612.71","132,308.63",,"10,371.29","10,931.28","12,200.69",,"4,973.65","9,299.65","6,004,804.32",903.20,"49,275.37","59,205.67","59,205.67",,"5,709.18","5,709.18","69,550.23","3,775.67","4,012.67","4,170.00",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
